time,.layout.dim,fault,Fx,Fy,Fz,Wx,Wy,Wz
1970/01/01/01:00:04.120000,[],0,-3.314780514223296e-18, 5.935457749828978e-19, -7.220156669616699, -1.0499177979171689e-19, -5.14137676948726e-19, -8.813788304559974e-19
1970/01/01/01:00:04.130000,[],0,-3.214623417703844e-18, 4.0401827562562677e-19, -7.220157146453857, -7.405512148465708e-20, -4.989130041843812e-19, -8.552794726723595e-19
1970/01/01/01:00:04.140000,[],0,-3.116147772574559e-18, 2.1824095467172973e-19, -7.220157146453857, -4.372979165553945e-20, -4.83942947952338e-19, -8.296165043606315e-19
1970/01/01/01:00:04.150000,[],0,-3.0193300041879838e-18, 3.615734411970288e-20, -7.220157146453857, -1.4006595997985e-20, -4.692239410362045e-19, -8.043838767625842e-19
1970/01/01/01:00:04.160000,[],0,-2.924146744691813e-18, -1.422882097760421e-19, -7.220157146453857, 1.5123538625350206e-20, -4.547523128220127e-19, -7.795754377224118e-19
1970/01/01/01:00:04.170000,[],0,-2.884355841710409e-18, -2.904671087361982e-19, -7.220157623291016, 4.20590806886384e-20, -4.48395481513331e-19, -7.686779535374851e-19
1970/01/01/01:00:04.180000,[],0,-2.852046166984088e-18, -4.022378986040771e-19, -7.220157623291016, 6.12831555588057e-20, -4.416034498048698e-19, -7.570345075364004e-19
1970/01/01/01:00:04.190000,[],0,-2.8538587265013447e-18, -3.969312247818197e-19, -7.220157623291016, 6.047819250051796e-20, -4.420742706697773e-19, -7.578415773203107e-19
1970/01/01/01:00:04.200000,[],0,-2.8553495127603184e-18, -3.9169095805311385e-19, -7.220157623291016, 5.968327839420304e-20, -4.424914281924455e-19, -7.585567266586511e-19
1970/01/01/01:00:04.210000,[],0,-2.8565249364107563e-18, -3.865163487855294e-19, -7.220157623291016, 5.889829691758729e-20, -4.428560080474282e-19, -7.591817133102232e-19
1970/01/01/01:00:04.220000,[],0,-2.8573912013072524e-18, -3.814065956478479e-19, -7.220158100128174, 5.812312528604853e-20, -4.43168992511703e-19, -7.597182950338287e-19
1970/01/01/01:00:04.220000,[],0,-2.494532295588922e-18, -5.301589763417476e-19, -7.220158100128174, 8.257555354539637e-20, -3.840565721377381e-19, -6.583827246354301e-19
1970/01/01/01:00:04.240000,[],0,-2.1386810572249878e-18, -6.758832814576379e-19, -7.220158100128174, 1.0653067177318937e-19, -3.260879874545692e-19, -5.590079858790884e-19
1970/01/01/01:00:04.250000,[],0,-1.7897328478679617e-18, -8.18625497067698e-19, -7.220158100128174, 1.2999603445486563e-19, -2.692461778620624e-19, -4.615648689494229e-19
1970/01/01/01:00:04.260000,[],0,-1.4475846835315809e-18, -9.584310147080417e-19, -7.220158100128174, 1.5297910560298372e-19, -2.1351426370584274e-19, -3.660244483743884e-19
1970/01/01/01:00:04.270000,[],0,-1.2847937812223434e-18, -8.70242497869196e-19, -7.220158100128174, 1.3763867925166983e-19, -1.891854860233745e-19, -3.243179760400706e-19
1970/01/01/01:00:04.280000,[],0,-1.1251302420140157e-18, -7.837308312283602e-19, -7.220158576965332, 1.2259129455704992e-19, -1.6532437557972845e-19, -2.8341319681568153e-19
1970/01/01/01:00:04.290000,[],0,-9.685475369971418e-19, -6.9887094087321625e-19, -7.220158576965332, 1.0783260882090809e-19, -1.4192394011378907e-19, -2.432981941305216e-19
1970/01/01/01:00:04.300000,[],0,-8.149995508525718e-19, -6.156384249756938e-19, -7.220158576965332, 9.335830519442257e-20, -1.1897732953610867e-19, -2.0396114188677075e-19
1970/01/01/01:00:04.310000,[],0,-6.937964980079331e-19, -6.352856188850533e-19, -7.220158576965332, 9.613628788410535e-20, -1.0001013625140456e-19, -1.7144595155232127e-19
1970/01/01/01:00:04.320000,[],0,-5.749481698732915e-19, -6.544763124938601e-19, -7.220158576965332, 9.884909778880689e-20, -8.141227911020539e-20, -1.3956390335329579e-19
1970/01/01/01:00:04.330000,[],0,-4.584193078750369e-19, -6.732177953312623e-19, -7.220158576965332, 1.014977688842929e-19, -6.317823926686176e-20, -1.0830555579848382e-19
1970/01/01/01:00:04.340000,[],0,-3.44175170427442e-19, -6.915170984324667e-19, -7.220158576965332, 1.0408331575928345e-19, -4.530256249920966e-20, -7.766153202016025e-20
1970/01/01/01:00:04.350000,[],0,-2.321814812338742e-19, -7.093812528326799e-19, -7.220158576965332, 1.0660674007780157e-19, -2.7779868902093224e-20, -4.762262963401044e-20
1970/01/01/01:00:04.360000,[],0,-2.425956851459168e-19, -5.825589035930271e-19, -7.22015905380249, 8.383169839139203e-20, -2.8113862461457116e-20, -4.819519371426199e-20
1970/01/01/01:00:04.370000,[],0,-2.527773220588613e-19, -4.582147357697949e-19, -7.22015905380249, 6.150377367546154e-20, -2.843836606199652e-20, -4.875148560090097e-20
1970/01/01/01:00:04.380000,[],0,-2.627300625866759e-19, -3.363116037836008e-19, -7.22015905380249, 3.961625801223019e-20, -2.87535348000763e-20, -4.929177671256588e-20
1970/01/01/01:00:04.390000,[],0,-2.7245747394575224e-19, -2.168129307417335e-19, -7.22015905380249, 1.8162530725623272e-20, -2.905952700323556e-20, -4.9816332005546677e-20
1970/01/01/01:00:04.400000,[],0,-4.2822186469226393e-19, -4.1319904984677626e-19, -7.22015905380249, 4.7428158179529517e-20, -5.367240245202454e-20, -9.200983277489921e-20
1970/01/01/01:00:04.410000,[],0,-4.298673854245733e-19, -4.317909939390654e-19, -7.22015905380249, 4.7258414901719954e-20, -5.250464960929841e-20, -9.000797168198992e-20
1970/01/01/01:00:04.420000,[],0,-4.721032533509251e-19, -4.183794493786486e-19, -7.22015905380249, 4.5455174091051424e-20, -5.870069122406661e-20, -1.0062975915369214e-19
1970/01/01/01:00:04.430000,[],0,-5.134471879323973e-19, -4.051942938121299e-19, -7.22015905380249, 4.368345338536514e-20, -6.476694949319495e-20, -1.110290544276632e-19
1970/01/01/01:00:04.440000,[],0,-5.539128634984915e-19, -3.9223229606524152e-19, -7.22015905380249, 4.1942797189089344e-20, -7.070539543298678e-20, -1.212092566992328e-19
1970/01/01/01:00:04.450000,[],0,-5.935138768305262e-19, -3.794903542106864e-19, -7.22015905380249, 4.023275960017508e-20, -7.651801298444251e-20, -1.31173732851988e-19
1970/01/01/01:00:04.460000,[],0,-4.404872729658061e-19, -4.1587603895354513e-19, -7.22015905380249, 4.6478926421359436e-20, -5.175494609333834e-20, -8.87227656546298e-20
1970/01/01/01:00:04.470000,[],0,-2.9047716415051953e-19, -4.5149244572672955e-19, -7.22015905380249, 5.25955231544056e-20, -2.748197079047476e-20, -4.7111949003335515e-20
1970/01/01/01:00:04.480000,[],0,-1.4343819762264396e-19, -4.863513360045744e-19, -7.22015905380249, 5.85845240467912e-20, -3.691704650443462e-21, -6.328636485917822e-21
1970/01/01/01:00:04.490000,[],0,6.743360227542958e-22, -5.204644195626261e-19, -7.220159530639648, 6.444789042129676e-20, 1.962312489223878e-20, 3.3639642210813015e-20
1970/01/01/01:00:04.500000,[],0,1.419045401434853e-19, -5.538432252306722e-19, -7.220159530639648, 7.01875480577859e-20, 4.2469695083414284e-20, 7.280519341795264e-20
1970/01/01/01:00:04.510000,[],0,1.2502672107555917e-19, -5.2480293017667845e-19, -7.220159530639648, 6.723210281496783e-20, 4.030611694957661e-20, 6.909619956179583e-20
1970/01/01/01:00:04.520000,[],0,1.0847394521427518e-19, -4.962908933413764e-19, -7.220159530639648, 6.432904136937909e-20, 3.818177496487265e-20, 6.545447229154577e-20
1970/01/01/01:00:04.530000,[],0,9.224137226058017e-20, -4.682995150028882e-19, -7.220159530639648, 6.147760762624102e-20, 3.6096106904979816e-20, 6.187903579257359e-20
1970/01/01/01:00:04.540000,[],0,7.632423300125489e-20, -4.408211437405478e-19, -7.220159530639648, 5.867705841547203e-20, 3.4048540852052704e-20, 5.836892717494749e-20
1970/01/01/01:00:04.550000,[],0,8.312952544891108e-20, -3.8653997513177544e-19, -7.220159530639648, 5.340359137116468e-20, 3.5621386012731073e-20, 6.106523224148919e-20
1970/01/01/01:00:04.560000,[],0,4.9393810733594005e-20, -1.914023429897137e-19, -7.220159530639648, 2.32005130204687e-20, 3.0816161356265556e-20, 5.282770241259158e-20
1970/01/01/01:00:04.570000,[],0,1.6327868360787665e-20, -1.4832339444808233e-22, -7.220159530639648, -6.40082495802798e-21, 2.610395574462104e-20, 4.474963749615771e-20
1970/01/01/01:00:04.580000,[],0,-1.607838777998483e-20, 1.8728063124433267e-19, -7.220159530639648, -3.540949529777252e-20, 2.1483386235210917e-20, 3.682866257910075e-20
