time,.layout.dim,fault,Fx,Fy,Fz,Wx,Wy,Wz
1970/01/01/01:00:03.590000,[],0,6.705186791431077e-20, 5.8296861649018225e-19, -7.22014045715332, -1.0774745445425487e-19, -4.3838887458416915e-23, -5.435979358002394e-21
1970/01/01/01:00:03.600000,[],0,1.3766136209502968e-19, 5.916544265122953e-19, -7.220141410827637, -1.0708650483308233e-19, 1.177051919930746e-20, 1.485454175196995e-20
1970/01/01/01:00:03.610000,[],0,2.0684490029728374e-19, 6.001073851919747e-19, -7.220141887664795, -1.0642806260314158e-19, 2.3347413511792156e-20, 3.473776971041691e-20
1970/01/01/01:00:03.620000,[],0,2.746240926145759e-19, 6.083312665407652e-19, -7.220142841339111, -1.0577214715147824e-19, 3.4690433007393854e-20, 5.421985384586686e-20
1970/01/01/01:00:03.630000,[],0,3.3787445815344316e-19, 3.7442294238061e-19, -7.2201433181762695, -6.813577178478787e-20, 4.40827263584611e-20, 7.035762414654505e-20
1970/01/01/01:00:03.640000,[],0,2.1852671972397266e-19, 5.057733299921663e-19, -7.220143795013428, -8.775769144902477e-20, 2.4217051754223882e-20, 3.633866469491392e-20
1970/01/01/01:00:03.650000,[],0,1.0400502440677502e-19, 4.945235185650803e-19, -7.220144748687744, -8.597553081927927e-20, 7.07591944845454e-21, 6.990136618406243e-21
1970/01/01/01:00:03.660000,[],0,-8.236625907896198e-21, 4.834492245242204e-19, -7.220145225524902, -8.422042158050367e-20, -9.723098549222399e-21, -2.1772119121018806e-20
1970/01/01/01:00:03.670000,[],0,-1.182326214155666e-19, 4.725481214241137e-19, -7.2201457023620605, -8.249198245413437e-20, -2.6185163231906154e-20, -4.995695270968069e-20
1970/01/01/01:00:03.680000,[],0,-2.2601686602003447e-19, 4.618177277229227e-19, -7.220146656036377, -8.078987093569898e-20, -4.2315367738036324e-20, -7.757309478045097e-20
1970/01/01/01:00:03.690000,[],0,-1.3250531269243938e-19, 3.4621145645100027e-19, -7.220147132873535, -6.120860590609936e-20, -2.823080835173107e-20, -5.339270554505651e-20
1970/01/01/01:00:03.700000,[],0,-4.085074106593462e-20, 2.3288267189937774e-19, -7.220147609710693, -4.201284581604066e-20, -1.4425113845019886e-20, -2.969058180008256e-20
1970/01/01/01:00:03.710000,[],0,4.897482436629029e-20, 1.217971623949078e-19, -7.220148086547852, -2.3196800401235015e-20, -8.940930819548712e-22, -6.459534990576855e-21
1970/01/01/01:00:03.720000,[],0,1.3699898429483077e-19, 1.292119124706051e-20, -7.22014856338501, -4.7547549260930615e-21, 1.2366397009694647e-20, 1.630753781229476e-20
1970/01/01/01:00:03.730000,[],0,6.838130225504834e-20, 1.4385282190468616e-19, -7.220149040222168, -2.4400340114564e-20, 1.6397918603326116e-21, -2.0463305326664676e-21
1970/01/01/01:00:03.740000,[],0,1.1291371800260243e-21, 2.7215144296850176e-19, -7.220149517059326, -4.3650576187190425e-20, -8.872445071201045e-21, -2.0032916953163513e-20
1970/01/01/01:00:03.750000,[],0,-6.477809704441881e-20, 3.978568657366607e-19, -7.220149993896484, -6.251144122026452e-20, -1.9173550613729076e-20, -3.765776897151738e-20
1970/01/01/01:00:03.760000,[],0,-1.2936070804563662e-19, 5.210083942129563e-19, -7.220149993896484, -8.098883372241213e-20, -2.926671635963449e-20, -5.492635656186665e-20
1970/01/01/01:00:03.770000,[],0,-1.9263873243623612e-19, 6.416448283379961e-19, -7.220150470733643, -9.90885859631866e-20, -3.9155091896034804e-20, -7.184408063199991e-20
1970/01/01/01:00:03.780000,[],0,-1.4373251882434798e-19, 7.12346798726259e-19, -7.220150947570801, -1.0800823606705929e-19, -3.214328540740166e-20, -5.979026903655795e-20
1970/01/01/01:00:03.790000,[],0,-9.579006109896362e-20, 7.815635146258947e-19, -7.220151424407959, -1.167386944552046e-19, -2.5268500094768216e-20, -4.797155444966577e-20
1970/01/01/01:00:03.800000,[],0,-4.879687390584055e-20, 8.493177235037484e-19, -7.220151901245117, -1.2528286272211504e-19, -1.852868416247443e-20, -3.638441489137149e-20
1970/01/01/01:00:03.810000,[],0,-2.7386679826246723e-21, 9.156318626339355e-19, -7.220151901245117, -1.3364362953758598e-19, -1.1921811664254403e-20, -2.5025380080511517e-20
1970/01/01/01:00:03.820000,[],0,2.9734030754226614e-19, 9.464571617510303e-19, -7.220152378082275, -1.386445308765343e-19, 3.6279091534938764e-20, 5.763750564299455e-20
1970/01/01/01:00:03.830000,[],0,1.3571414015898864e-19, 9.128563614860904e-19, -7.220152854919434, -1.3272472234991907e-19, 1.078240914455382e-20, 1.3961474264922512e-20
1970/01/01/01:00:03.840000,[],0,-2.2693081335520033e-20, 8.798363454087392e-19, -7.220152854919434, -1.2691005623397756e-19, -1.4205418228617496e-20, -2.884243409770587e-20
1970/01/01/01:00:03.850000,[],0,-1.779298843320006e-19, 8.473887383152747e-19, -7.220153331756592, -1.2119898156506125e-19, -3.869207108580971e-20, -7.078738324885756e-20
1970/01/01/01:00:03.860000,[],0,-3.3004415967986306e-19, 8.155053200983597e-19, -7.220153331756592, -1.1559001200300695e-19, -6.268511683715798e-20, -1.1188634958439198e-19
1970/01/01/01:00:03.870000,[],0,-4.790831584560124e-19, 7.841780257470217e-19, -7.22015380859375, -1.1008166120765148e-19, -8.619203888226649e-20, -1.521521447102809e-19
1970/01/01/01:00:03.870000,[],0,-7.531667660884673e-19, 6.895343465041771e-19, -7.22015380859375, -9.555945865382032e-20, -1.2906349171178866e-19, -2.256144943508157e-19
1970/01/01/01:00:03.890000,[],0,-1.021693374365791e-18, 5.967146005120119e-19, -7.220154285430908, -8.131814854143627e-20, -1.7106460836523726e-19, -2.9758502375661113e-19
1970/01/01/01:00:03.900000,[],0,-1.2847472523128872e-18, 5.056915425091002e-19, -7.220154285430908, -6.73535303439512e-20, -2.12208597883019e-19, -3.680863769969358e-19
1970/01/01/01:00:03.910000,[],0,-1.5424115315813177e-18, 4.1643844422189877e-19, -7.220154762268066, -5.366147462065089e-20, -2.525084883597816e-19, -4.371409137977228e-19
1970/01/01/01:00:03.920000,[],0,-1.4166230030109913e-18, 5.214928118591827e-19, -7.220154762268066, -6.745349641344794e-20, -2.3116888291713857e-19, -4.00527935332171e-19
1970/01/01/01:00:03.930000,[],0,-1.2932084827986922e-18, 6.243939249644144e-19, -7.220155239105225, -8.09629390918301e-20, -2.1023295453811852e-19, -3.646071519429612e-19
1970/01/01/01:00:03.940000,[],0,-1.1721329191659632e-18, 7.251746122681548e-19, -7.220155239105225, -9.419409365522498e-20, -1.8969471908797747e-19, -3.2936835311940724e-19
1970/01/01/01:00:03.950000,[],0,-1.0533617773222305e-18, 8.238671855130817e-19, -7.220155715942383, -1.0715120586662046e-19, -1.6954828290485099e-19, -2.9480135420021705e-19
1970/01/01/01:00:03.960000,[],0,-9.368606258744964e-19, 9.2050343945399e-19, -7.220155715942383, -1.1983845040317051e-19, -1.4978781695036e-19, -2.6089622901804e-19
1970/01/01/01:00:03.960000,[],0,-9.272998655594553e-19, 9.082579610633315e-19, -7.220155715942383, -1.1792670676058975e-19, -1.4767561125620584e-19, -2.572454673845372e-19
1970/01/01/01:00:03.980000,[],0,-9.178376431348847e-19, 8.96166545061761e-19, -7.220156192779541, -1.1604139412351948e-19, -1.45590896392722e-19, -2.536420101423148e-19
1970/01/01/01:00:03.990000,[],0,-9.084728212274422e-19, 8.842273302929004e-19, -7.220156192779541, -1.141821893745329e-19, -1.4353331046839048e-19, -2.5008523690591335e-19
1970/01/01/01:00:04.000000,[],0,-8.992044692589386e-19, 8.724385589979478e-19, -7.220156192779541, -1.1234874354680912e-19, -1.4150251744108745e-19, -2.4657460483805587e-19
1970/01/01/01:00:04.010000,[],0,-8.376486349036745e-19, 9.003451513236492e-19, -7.220156669616699, -1.1669587493380792e-19, -1.31167554846788e-19, -2.2882842707270807e-19
1970/01/01/01:00:04.020000,[],0,-7.77240203455598e-19, 9.276036476394154e-19, -7.220156669616699, -1.2094440380685098e-19, -1.2102619128991716e-19, -2.1141429769981495e-19
1970/01/01/01:00:04.030000,[],0,-5.119632259134772e-19, 1.0299581494561145e-18, -7.220156669616699, -1.3815460730935564e-19, -7.877727588187211e-20, -1.3895887243400153e-19
1970/01/01/01:00:04.040000,[],0,-2.519406030198698e-19, 1.1301626020656352e-18, -7.220156669616699, -1.550067837782926e-19, -3.736546725373072e-20, -6.793864430505883e-20
1970/01/01/01:00:04.050000,[],0,2.9067409452861824e-21, 1.2282499892949029e-18, -7.220157146453857, -1.7150641328522007e-19, 3.2218428384482922e-21, 1.6679660843605652e-21
1970/01/01/01:00:04.060000,[],0,2.526568638821583e-19, 1.3242527779829604e-18, -7.220157146453857, -1.8765889835351375e-19, 4.2997084116227927e-20, 6.988227963766262e-20
1970/01/01/01:00:04.070000,[],0,2.0866340517519329e-19, 1.1243168132791464e-18, -7.220157146453857, -1.5661996691853e-19, 3.4811963933953793e-20, 5.587864824206832e-20
1970/01/01/01:00:04.080000,[],0,1.6552896060966754e-19, 9.282671498882595e-19, -7.220157146453857, -1.2618615687572002e-19, 2.6787063143334926e-20, 4.2149498638173835e-20
1970/01/01/01:00:04.090000,[],0,1.2324064426260112e-19, 7.360456783722681e-19, -7.220157623291016, -9.634840155008838e-20, 1.8919982597477494e-20, 2.8690717541136284e-20
1970/01/01/01:00:04.100000,[],0,8.178577700616722e-20, 5.475950130761763e-19, -7.220157623291016, -6.709776997595892e-20, 1.1208352230056077e-20, 1.5498243364901058e-20
1970/01/01/01:00:04.110000,[],0,-6.366278616005884e-20, 4.36706747373709e-19, -7.220157623291016, -5.028157263249374e-20, -1.734131647635571e-20, -3.3416759040995455e-20
1970/01/01/01:00:04.120000,[],0,-2.0619600295613003e-19, 3.2799257081497256e-19, -7.220157623291016, -3.379667081787884e-20, -4.531825631262829e-20, -8.135011777964173e-20
1970/01/01/01:00:04.130000,[],0,-3.458579401367104e-19, 2.214198614645593e-19, -7.220157623291016, -1.763808852374185e-20, -7.273112844138647e-20, -1.2831667686562398e-19
1970/01/01/01:00:04.140000,[],0,-4.826920440710046e-19, 1.1695646267615627e-19, -7.220158100128174, -1.8009151729892907e-21, -9.958846800945859e-20, -1.7433106705602674e-19
1970/01/01/01:00:04.150000,[],0,-6.167412118285918e-19, 1.4570647549628068e-20, -7.220158100128174, 1.3719695187986944e-20, -1.2589869868816077e-19, -2.1940774462452406e-19
1970/01/01/01:00:04.160000,[],0,-6.525426227156526e-19, 1.0845945662885843e-19, -7.220158100128174, -1.5739211417095412e-21, -1.3136216201058816e-19, -2.2874728582449544e-19
1970/01/01/01:00:04.170000,[],0,-6.875627098153687e-19, 2.0045964757974257e-19, -7.220158100128174, -1.6561508109742682e-20, -1.3670322845175185e-19, -2.3787713673918463e-19
1970/01/01/01:00:04.180000,[],0,-7.21813622342987e-19, 2.905997936763305e-19, -7.220158100128174, -3.1247687910902546e-20, -1.419237979421213e-19, -2.46800631940436e-19
1970/01/01/01:00:04.190000,[],0,-7.553074061161779e-19, 3.789080449088432e-19, -7.220158100128174, -4.5637018116493844e-20, -1.4702575748746887e-19, -2.55520950903729e-19
1970/01/01/01:00:04.200000,[],0,-7.192235130499304e-19, 3.0935606236718213e-19, -7.220158576965332, -3.592159764512527e-20, -1.3820547891702765e-19, -2.4037473105060607e-19
1970/01/01/01:00:04.210000,[],0,-7.037746743395837e-19, 2.431367905134972e-19, -7.220158576965332, -2.23927679211364e-20, -1.3577856977388828e-19, -2.3618875771138733e-19
1970/01/01/01:00:04.220000,[],0,-6.885644255371704e-19, 1.7821757516410714e-19, -7.220158576965332, -9.132275103183595e-21, -1.3338660901162927e-19, -2.320628842135494e-19
1970/01/01/01:00:04.230000,[],0,-6.735895096190284e-19, 1.1457892587582866e-19, -7.220158576965332, 3.863921796051798e-21, -1.3102917011524729e-19, -2.27996335075268e-19
1970/01/01/01:00:04.240000,[],0,-6.588467729590723e-19, 5.220159777472283e-20, -7.220158576965332, 1.659980721833874e-20, -1.2870576194625361e-19, -2.2398830896532474e-19
1970/01/01/01:00:04.250000,[],0,-6.443329585336403e-19, -8.93340763611135e-21, -7.220158576965332, 2.9079317945625746e-20, -1.264159579896449e-19, -2.2003803040189533e-19
1970/01/01/01:00:04.250000,[],0,-5.391568402499463e-19, -9.781168405369468e-20, -7.220158576965332, 3.9140661471754875e-20, -1.0839682354685168e-19, -1.8912335700455353e-19
1970/01/01/01:00:04.270000,[],0,-4.360303721265821e-19, -1.8490261623021343e-19, -7.220158576965332, 4.899686420597085e-20, -9.072723107399892e-20, -1.5880807935858298e-19
1970/01/01/01:00:04.280000,[],0,-3.3492281923391254e-19, -2.7023323697738543e-19, -7.22015905380249, 5.865104100026782e-20, -7.340195253112136e-20, -1.2908321479951922e-19
1970/01/01/01:00:04.290000,[],0,-2.3580391193139704e-19, -3.538302293323141e-19, -7.22015905380249, 6.810627762607153e-20, -5.641584388878469e-20, -9.993993575926266e-20
1970/01/01/01:00:04.300000,[],0,-5.731636569486791e-20, -4.0182870269480476e-19, -7.22015905380249, 7.618442655303636e-20, -2.896847251236937e-20, -5.286322917366588e-20
1970/01/01/01:00:04.310000,[],0,1.1760715655020286e-19, -4.488270629979306e-19, -7.22015905380249, 8.40933976576885e-20, -2.0671532293900345e-21, -6.7227731036183516e-21
1970/01/01/01:00:04.320000,[],0,2.8902044739302536e-19, -4.948405355348413e-19, -7.22015905380249, 9.183577587944216e-20, 2.42963480019296e-20, 3.8495547835668744e-20
1970/01/01/01:00:04.330000,[],0,4.569766014891678e-19, -5.398842422011101e-19, -7.22015905380249, 9.941412677066597e-20, 5.013015011278252e-20, 8.280565192735389e-20
1970/01/01/01:00:04.340000,[],0,6.215278992382831e-19, -5.839731239465513e-19, -7.22015905380249, 1.0683096418494026e-19, 7.54422645978173e-20, 1.262212732776623e-19
1970/01/01/01:00:04.350000,[],0,7.48599901926562e-19, -5.985591615792169e-19, -7.22015905380249, 1.0718493932597614e-19, 9.727728014154568e-20, 1.636760114140634e-19
1970/01/01/01:00:04.360000,[],0,8.730556357349123e-19, -6.127936474515474e-19, -7.22015905380249, 1.0752111069679652e-19, 1.186658701860883e-19, 2.0036528436642617e-19
1970/01/01/01:00:04.370000,[],0,9.94934908730313e-19, -6.266821133338893e-19, -7.22015905380249, 1.0783980787717671e-19, 1.3961482665975608e-19, 2.363007372868117e-19
1970/01/01/01:00:04.380000,[],0,1.1142771153894371e-18, -6.402301943941656e-19, -7.22015905380249, 1.081413539845435e-19, 1.6013084455563184e-19, 2.714938343815221e-19
1970/01/01/01:00:04.390000,[],0,1.0847010657924505e-18, -5.160600446922992e-19, -7.22015905380249, 8.525463645309077e-20, 1.572621046431155e-19, 2.665986570646157e-19
1970/01/01/01:00:04.400000,[],0,1.0556081930707714e-18, -3.943216508949739e-19, -7.22015905380249, 6.281712969304261e-20, 1.544350081045624e-19, 2.617746948285713e-19
1970/01/01/01:00:04.410000,[],0,1.0269914661891931e-18, -2.7497859120584316e-19, -7.220159530639648, 4.0822093474876435e-20, 1.5164901210269552e-19, 2.5702106879398806e-19
1970/01/01/01:00:04.420000,[],0,9.988444744979684e-19, -1.5799492204235214e-19, -7.220159530639648, 1.9262874810774866e-20, 1.4890357380023788e-19, 2.523367708344944e-19
1970/01/01/01:00:04.430000,[],0,9.711604971546202e-19, -4.333511664342655e-20, -7.220159530639648, -1.86708578497409e-21, 1.461981503599125e-19, 2.4772094792008365e-19
1970/01/01/01:00:04.440000,[],0,1.0951379137737617e-18, 2.6212116072060885e-20, -7.220159530639648, -1.298785037220492e-20, 1.6603493665060857e-19, 2.8174875432686e-19
1970/01/01/01:00:04.450000,[],0,1.2165262550756123e-18, 9.436578533111802e-20, -7.220159530639648, -2.3884899964192628e-20, 1.854583782042725e-19, 3.150678220450432e-19
