time,.layout.dim,fault,Fx,Fy,Fz,Wx,Wy,Wz
1970/01/01/01:00:04.960000,[],0,1.9627180015944851e-19, 1.1594872921539823e-18, -7.220160007476807, -1.9193884716513676e-19, 2.998191416558888e-20, 5.1397568525798484e-20
1970/01/01/01:00:04.970000,[],0,-5.214859036085981e-20, 9.509358277801221e-19, -7.220160007476807, -1.603422925997157e-19, -9.932397862418189e-21, -1.7026968456539953e-20
1970/01/01/01:00:04.980000,[],0,-2.9559537004008553e-19, 7.464602441758288e-19, -7.220160007476807, -1.2936162569912867e-19, -4.904743208326169e-20, -8.408131306592698e-20
1970/01/01/01:00:04.990000,[],0,-3.0631242545389913e-19, 7.912813358597443e-19, -7.220160007476807, -1.3654402203322953e-19, -5.006513888651468e-20, -8.582595330007495e-20
1970/01/01/01:00:05.000000,[],0,-3.1678453200882046e-19, 8.3512687140873005e-19, -7.220160007476807, -1.4356911187927755e-19, -5.1057487434114085e-20, -8.752712131562415e-20
1970/01/01/01:00:05.000000,[],0,-3.270155154151826e-19, 8.780119985677535e-19, -7.220160007476807, -1.5043933800501914e-19, -5.2024881622843386e-20, -8.91855150462164e-20
1970/01/01/01:00:05.020000,[],0,-3.370091755339244e-19, 9.199516065878405e-19, -7.220160007476807, -1.571571302535037e-19, -5.2967728580660323e-20, -9.080181950079648e-20
1970/01/01/01:00:05.030000,[],0,-2.1206875266070925e-19, 8.083023864206128e-19, -7.220160007476807, -1.3923804589073818e-19, -3.15160078532737e-20, -5.402744064939452e-20
1970/01/01/01:00:05.040000,[],0,-8.960592313019794e-20, 6.988053351108831e-19, -7.220160007476807, -1.2166341762961563e-19, -1.0490170434665384e-20, -1.798315047056004e-20
1970/01/01/01:00:05.050000,[],0,-2.2941629399429185e-19, 6.964347388728827e-19, -7.220160007476807, -1.1904178500040245e-19, -3.413803468574755e-20, -5.852234332918194e-20
1970/01/01/01:00:05.060000,[],0,-3.6640751054618286e-19, 6.940418604571317e-19, -7.220160007476807, -1.1646069714590144e-19, -5.730952853011727e-20, -9.824490051247373e-20
1970/01/01/01:00:05.070000,[],0,-5.006222695226455e-19, 6.916274753454542e-19, -7.220160007476807, -1.139195724547444e-19, -8.001185587080458e-20, -1.3716317964642255e-19
1970/01/01/01:00:05.080000,[],0,-6.321026278879492e-19, 6.891922039233098e-19, -7.220160007476807, -1.114178810143514e-19, -1.0225213821589565e-19, -1.7528938164506356e-19
1970/01/01/01:00:05.090000,[],0,-5.65166759129852e-19, 7.672775367604328e-19, -7.220160007476807, -1.2400038380583693e-19, -9.083891984373919e-20, -1.5572385889649659e-19
1970/01/01/01:00:05.100000,[],0,-4.995131237187885e-19, 8.437243799004531e-19, -7.220160007476807, -1.3631884796085612e-19, -7.964487848451513e-20, -1.3653408294118183e-19
1970/01/01/01:00:05.110000,[],0,-4.351225931030934e-19, 9.185579106532652e-19, -7.220160007476807, -1.4837730598489516e-19, -6.866675065221302e-20, -1.1771443153589333e-19
1970/01/01/01:00:05.120000,[],0,-3.7197634892383127e-19, 9.918028927384576e-19, -7.220160007476807, -1.601797645340461e-19, -5.790132455961068e-20, -9.925941168437587e-20
1970/01/01/01:00:05.130000,[],0,-3.1005583131600785e-19, 1.0634838830804653e-18, -7.220160007476807, -1.717301527162186e-19, -4.734541426888007e-20, -8.116356916446542e-20
1970/01/01/01:00:05.140000,[],0,-2.7142093909004087e-19, 1.0307671320951914e-18, -7.220160007476807, -1.6362433847517298e-19, -4.259006278723782e-20, -7.301153620669341e-20
1970/01/01/01:00:05.150000,[],0,-2.335315950899256e-19, 9.986015935906075e-19, -7.220160007476807, -1.556642889676957e-19, -3.792555900130862e-20, -6.501524584862864e-20
1970/01/01/01:00:05.160000,[],0,-1.963766970008779e-19, 9.66979512748471e-19, -7.220160007476807, -1.4784787161877e-19, -3.3350552280248535e-20, -5.717237810714686e-20
1970/01/01/01:00:05.170000,[],0,-1.5994525883038732e-19, 9.35893134750539e-19, -7.220160007476807, -1.4017299262747038e-19, -2.886371138025924e-20, -4.9480648542040734e-20
1970/01/01/01:00:05.180000,[],0,-2.6320902601073826e-19, 8.971208012959175e-19, -7.220160007476807, -1.3243466629824852e-19, -4.4756998111139723e-20, -7.672628155304688e-20
1970/01/01/01:00:05.190000,[],0,-2.1681464972644396e-19, 9.854612091747432e-19, -7.220160007476807, -1.4472688039351622e-19, -3.6882800903957495e-20, -6.322765684611327e-20
1970/01/01/01:00:05.200000,[],0,-2.6715757266476014e-19, 7.931067683752839e-19, -7.220160007476807, -1.1327428110407353e-19, -4.4501987375577575e-20, -7.62891165993126e-20
1970/01/01/01:00:05.210000,[],0,-3.164668946536001e-19, 6.045200835672154e-19, -7.220160007476807, -8.24393918617519e-20, -5.1964339110587894e-20, -8.90817232663866e-20
1970/01/01/01:00:05.220000,[],0,-3.647583967480877e-19, 4.1964467382433673e-19, -7.220160007476807, -5.22129650457969e-20, -5.927224717794661e-20, -1.0160956105160973e-19
1970/01/01/01:00:05.230000,[],0,-4.120475885847083e-19, 2.3842480785287716e-19, -7.220160007476807, -2.2585843508333642e-20, -6.642807033486921e-20, -1.1387668830986235e-19
1970/01/01/01:00:05.240000,[],0,-4.802010930538778e-19, 1.067003084222481e-19, -7.220160007476807, -1.1277882657434198e-21, -7.671339563006695e-20, -1.3150867637658662e-19
1970/01/01/01:00:05.250000,[],0,-5.469435049462142e-19, -2.2400374105362768e-20, -7.220160007476807, 1.9901219136769987e-20, -8.678534710131722e-20, -1.4877488259150053e-19
1970/01/01/01:00:05.260000,[],0,-6.122964085058264e-19, -1.4891680869003873e-19, -7.220160007476807, 4.050765498218118e-20, -9.664718177228195e-20, -1.656808904237388e-19
1970/01/01/01:00:05.270000,[],0,-6.762810002359111e-19, -2.728880214545861e-19, -7.220160007476807, 6.069791235072736e-20, -1.0630211789253185e-19, -1.8223220579425376e-19
1970/01/01/01:00:05.280000,[],0,-7.389182698445117e-19, -3.943525150715798e-19, -7.220160007476807, 8.047829526340498e-20, -1.1575331555050082e-19, -1.9843427000051234e-19
1970/01/01/01:00:05.280000,[],0,-6.627246990682975e-19, -4.0702368128497334e-19, -7.220160007476807, 8.541242115493526e-20, -1.0409041788032405e-19, -1.7844070713434332e-19
1970/01/01/01:00:05.300000,[],0,-5.879887239289783e-19, -4.19400733091816e-19, -7.220160007476807, 9.023932375956335e-20, -9.265036137469936e-20, -1.5882918538890015e-19
1970/01/01/01:00:05.310000,[],0,-5.146886826342629e-19, -4.3148829753365926e-19, -7.220160007476807, 9.496065743851436e-20, -8.142983731117653e-20, -1.3959400497277447e-19
1970/01/01/01:00:05.320000,[],0,-4.428031201870131e-19, -4.432909499532663e-19, -7.220160007476807, 9.957807655301339e-20, -7.042558220374511e-20, -1.2072956949213448e-19
1970/01/01/01:00:05.330000,[],0,-5.359456734132271e-19, -5.266480082317663e-19, -7.220160007476807, 1.1328729627402417e-19, -8.745572528900316e-20, -1.499240949562781e-19
1970/01/01/01:00:05.340000,[],0,-4.970374238442055e-19, -5.5642687217519325e-19, -7.220160007476807, 1.169066508936441e-19, -8.078064270199019e-20, -1.384811110067668e-19
1970/01/01/01:00:05.350000,[],0,-4.588576102021134e-19, -5.855544864825996e-19, -7.220160007476807, 1.2044193035881623e-19, -7.42309878377041e-20, -1.2725312939303393e-19
1970/01/01/01:00:05.360000,[],0,-4.213955049883818e-19, -6.140410358152773e-19, -7.220160007476807, 1.2389445298864186e-19, -6.780490600211519e-20, -1.1623698356429706e-19
1970/01/01/01:00:05.370000,[],0,-3.8464050995141226e-19, -6.418964463405771e-19, -7.220160007476807, 1.272655500269193e-19, -6.150056188823936e-20, -1.054295328191679e-19
1970/01/01/01:00:05.380000,[],0,-3.485821302371831e-19, -6.69130540828273e-19, -7.220160007476807, 1.3055648809396151e-19, -5.531615250083519e-20, -9.482769461739499e-20
1970/01/01/01:00:05.390000,[],0,-3.6130972567798926e-19, -8.150793737816832e-19, -7.220160007476807, 1.5380521346567984e-19, -5.849544703457689e-20, -1.0027790366297593e-19
1970/01/01/01:00:05.400000,[],0,-3.737466188322713e-19, -9.580276607618455e-19, -7.220160007476807, 1.765735924707492e-19, -6.160530363330389e-20, -1.0560908917322873e-19
1970/01/01/01:00:05.410000,[],0,-3.858974108921866e-19, -1.0980212585939685e-18, -7.220160007476807, 1.9886894048771188e-19, -6.464679504687309e-20, -1.108230864551375e-19
1970/01/01/01:00:05.420000,[],0,-3.977665738029217e-19, -1.2351051452238595e-18, -7.220160007476807, 2.2069848242223063e-19, -6.762100048748993e-20, -1.1592171142864071e-19
1970/01/01/01:00:05.430000,[],0,-4.414530063309617e-19, -1.2790610059870446e-18, -7.220160007476807, 2.2645465135922816e-19, -7.533348388491804e-20, -1.2914310784574688e-19
1970/01/01/01:00:05.440000,[],0,-4.842215527224035e-19, -1.3220099811495995e-18, -7.220160007476807, 2.320730430254473e-19, -8.288418238675814e-20, -1.420871661131005e-19
