time,.layout.dim,fault,Fx,Fy,Fz,Wx,Wy,Wz
1970/01/01/01:00:03.380000,[],0,-9.932278147411568e-19, -1.9799130444273253e-18, -7.2201032638549805, 2.9996523596923246e-19, -1.6310141815637169e-19, -2.79602427432438e-19
1970/01/01/01:00:03.380000,[],0,-8.593773254269472e-19, -1.744140306865264e-18, -7.2201056480407715, 2.6491873078870294e-19, -1.420317708614536e-19, -2.4348304314803307e-19
1970/01/01/01:00:03.390000,[],0,-7.281178759839834e-19, -1.512908687468542e-18, -7.2201080322265625, 2.305466621507397e-19, -1.2136931614776182e-19, -2.0806167005365217e-19
1970/01/01/01:00:03.400000,[],0,-5.994108474174168e-19, -1.2861503574269303e-18, -7.220109939575195, 1.9683900049041554e-19, -1.0110796002062729e-19, -1.733279296175472e-19
1970/01/01/01:00:03.410000,[],0,-4.780632964595228e-19, -1.2346705652095395e-18, -7.220111846923828, 1.8942092230522241e-19, -8.109906200138335e-20, -1.3902697266286937e-19
1970/01/01/01:00:03.420000,[],0,-3.590949237384844e-19, -1.184096845955624e-18, -7.220113754272461, 1.8213225911180262e-19, -6.148223466779249e-20, -1.0539811288058796e-19
1970/01/01/01:00:03.430000,[],0,-2.4247000539159703e-19, -1.1344162749681125e-18, -7.220115661621094, 1.7497114975377793e-19, -4.225159082033878e-20, -7.243130131873014e-20
1970/01/01/01:00:03.440000,[],0,-1.281533345440389e-19, -1.0856158241523576e-18, -7.220117568969727, 1.6793577184886129e-19, -2.340133696356009e-20, -4.0116576267028326e-20
1970/01/01/01:00:03.450000,[],0,-1.0034528010880779e-19, -1.0150090312333265e-18, -7.220118999481201, 1.5621234782230036e-19, -1.9263319097236687e-20, -3.302283366131268e-20
1970/01/01/01:00:03.460000,[],0,-7.308334582362067e-20, -9.457128025973092e-19, -7.220120906829834, 1.4470777769124507e-19, -1.5206135517570467e-20, -2.6067661579658143e-20
1970/01/01/01:00:03.470000,[],0,-4.6359340661708704e-20, -8.777080096926402e-19, -7.220122337341309, 1.3341881735673056e-19, -1.1228576149798145e-20, -1.9248987223771925e-20
1970/01/01/01:00:03.480000,[],0,-2.0165181840641035e-20, -8.109755239676544e-19, -7.220123767852783, 1.2234230026797439e-19, -7.329444651647075e-21, -1.2564762029168252e-20
1970/01/01/01:00:03.490000,[],0,-4.317015550353331e-20, -8.913523538967024e-19, -7.220125198364258, 1.3468997423837435e-19, -1.1447656227502522e-20, -1.9624554686852276e-20
1970/01/01/01:00:03.500000,[],0,-6.571071733567821e-20, -9.700325329918276e-19, -7.220126628875732, 1.467772284874879e-19, -1.548236052778776e-20, -2.654118855301494e-20
1970/01/01/01:00:03.510000,[],0,-8.779389352552103e-20, -1.0470421174423254e-18, -7.220128059387207, 1.5860805674671e-19, -1.9434820133847925e-20, -3.3316834976764196e-20
1970/01/01/01:00:03.520000,[],0,-1.0942662463538898e-19, -1.1224067498471848e-18, -7.220129489898682, 1.7018641397334443e-19, -2.330628874129892e-20, -3.995363784222672e-20
1970/01/01/01:00:03.530000,[],0,-1.3061576075472977e-19, -1.196151866010242e-18, -7.220130443572998, 1.8151617757651254e-19, -2.7097997427536768e-20, -4.645371033737364e-20
1970/01/01/01:00:03.540000,[],0,-9.802157467178148e-20, -1.157095085822479e-18, -7.220131874084473, 1.771503441528518e-19, -1.90940895761357e-20, -3.273272591085385e-20
1970/01/01/01:00:03.550000,[],0,-6.606946815228187e-20, -1.118703669039938e-18, -7.220132827758789, 1.7285411022291916e-19, -1.1248350128523424e-20, -1.9282887088602394e-20
1970/01/01/01:00:03.560000,[],0,-3.4749792909867337e-20, -1.0809682064831518e-18, -7.2201337814331055, 1.6862650643443428e-19, -3.558401748232414e-21, -6.100116936486895e-21
1970/01/01/01:00:03.570000,[],0,-4.053041214254919e-21, -1.0438793923702289e-18, -7.220134735107422, 1.6446660220920803e-19, 3.978104224533227e-21, 6.819607357456041e-21
1970/01/01/01:00:03.580000,[],0,6.501966609502697e-20, -9.97633895671497e-19, -7.2201361656188965, 1.5859328381795768e-19, 1.5291423977955793e-20, 2.6213870599688293e-20
1970/01/01/01:00:03.590000,[],0,1.327044176508203e-19, -9.522135116337868e-19, -7.220137119293213, 1.5282157939508065e-19, 2.637694958057055e-20, 4.5217627852406655e-20
1970/01/01/01:00:03.600000,[],0,1.9902220154558147e-19, -9.076063495357929e-19, -7.220138072967529, 1.4715001552511082e-19, 3.7238126675837305e-20, 6.383678489437907e-20
1970/01/01/01:00:03.610000,[],0,2.639937360687155e-19, -8.638005186562096e-19, -7.2201385498046875, 1.4157718341606743e-19, 4.787835445908577e-20, 8.207717722633317e-20
1970/01/01/01:00:03.620000,[],0,3.276394163922007e-19, -8.207844384664614e-19, -7.220139503479004, 1.3610163550187852e-19, 5.830099496714158e-20, 9.99445563384656e-20
1970/01/01/01:00:03.630000,[],0,2.055343489389671e-19, -6.598355639838029e-19, -7.22014045715332, 1.1119261646909848e-19, 3.772323256218271e-20, 6.46683986780275e-20
1970/01/01/01:00:03.640000,[],0,8.831179259951019e-20, -6.419622071992751e-19, -7.220141410827637, 1.0777351710589883e-19, 1.9882908072194448e-20, 3.4084985266619054e-20
1970/01/01/01:00:03.650000,[],0,-2.657515142574363e-20, -6.243821893394738e-19, -7.220141887664795, 1.0441202957989379e-19, 2.3974008480356043e-21, 4.109829909804812e-21
1970/01/01/01:00:03.660000,[],0,-1.3916169970513895e-19, -6.070912711037599e-19, -7.220142841339111, 1.011073267104708e-19, -1.4738636299810224e-20, -2.526623181043223e-20
1970/01/01/01:00:03.670000,[],0,-2.494825841308802e-19, -5.900855233842236e-19, -7.2201433181762695, 9.785860716641146e-20, -3.1530477051644844e-20, -5.4052246374248305e-20
1970/01/01/01:00:03.680000,[],0,-1.5845461474308141e-19, -6.784052000489472e-19, -7.220143795013428, 1.1257019530642605e-19, -1.8095399849035766e-20, -3.102068499389356e-20
1970/01/01/01:00:03.690000,[],0,-6.923134019437168e-20, -7.648906554041228e-19, -7.220144748687744, 1.2697628238177009e-19, -4.927212794184348e-21, -8.446650619715106e-21
1970/01/01/01:00:03.700000,[],0,1.8214389457034092e-20, -8.495699101930005e-19, -7.220145225524902, 1.4108156005748038e-19, 7.9781020781114e-21, 1.3676746419619542e-20
1970/01/01/01:00:03.710000,[],0,1.0390938164844857e-19, -9.324706749661009e-19, -7.2201457023620605, 1.5489062952571427e-19, 2.0624512649852317e-20, 3.5356310169324773e-20
1970/01/01/01:00:03.720000,[],0,1.878800786944922e-19, -1.0136200915872734e-18, -7.220146656036377, 1.6840801443044664e-19, 3.301593510425096e-20, 5.659874127703841e-20
1970/01/01/01:00:03.730000,[],0,1.1528492452864266e-19, -8.55413837823111e-19, -7.220147132873535, 1.439189575795992e-19, 2.1435574549570498e-20, 3.674670061262411e-20
1970/01/01/01:00:03.740000,[],0,4.4130143840840847e-20, -7.002861435037179e-19, -7.220147609710693, 1.1990528401172538e-19, 1.0084679874484641e-20, 1.7288023103569994e-20
1970/01/01/01:00:03.750000,[],0,-2.5605954241772905e-20, -5.481909450087325e-19, -7.220148086547852, 9.635989160578462e-20, -1.040205974550554e-21, -1.783210357485745e-21
1970/01/01/01:00:03.760000,[],0,-9.394476978637413e-20, -3.99082876651435e-19, -7.22014856338501, 7.327576871361581e-20, -1.1942490371774661e-20, -2.0472839714135343e-20
1970/01/01/01:00:03.770000,[],0,-5.00080052631117e-20, -3.0037458697486964e-19, -7.220149040222168, 5.945420106331414e-20, -5.927034643968359e-21, -1.0160631049029634e-20
1970/01/01/01:00:03.780000,[],0,-6.944975303458976e-21, -2.036104043823512e-19, -7.220149517059326, 4.59031214733173e-20, -3.12955415260778e-23, -5.364949615276923e-23
1970/01/01/01:00:03.800000,[],0,3.525748793551883e-20, -1.0876115783259007e-19, -7.220149993896484, 3.2618471588744963e-20, 5.746531959743854e-21, 9.851197645275178e-21
1970/01/01/01:00:03.810000,[],0,7.661237619775891e-20, -1.5798023635530505e-20, -7.220149993896484, 1.959625121585361e-20, 1.1408227823499872e-20, 1.9556961752344476e-20
1970/01/01/01:00:03.820000,[],0,3.720741888806598e-19, 4.123635586540065e-20, -7.220150470733643, 1.001179669990691e-20, 5.868052869663563e-20, 1.0059518558902684e-19
1970/01/01/01:00:03.830000,[],0,2.93500716084554e-19, 2.6559122862670855e-19, -7.220150947570801, -2.790013967068873e-20, 4.476754789512404e-20, 7.67443632042494e-20
1970/01/01/01:00:03.840000,[],0,1.2888434248568557e-19, 2.5325225297743747e-19, -7.220151424407959, -2.572606022048075e-20, 1.863237254472766e-20, 3.194120776869437e-20
1970/01/01/01:00:03.840000,[],0,-3.245258310183687e-20, 2.4113470323838917e-19, -7.220151901245117, -2.359288905209007e-20, -6.981962555302313e-21, -1.19690788970307e-20
1970/01/01/01:00:03.860000,[],0,-1.9055953641840166e-19, 2.292354257834783e-19, -7.220151901245117, -2.150002193592861e-20, -3.2083311581817297e-20, -5.49999627116868e-20
1970/01/01/01:00:03.870000,[],0,-3.4548526942136114e-19, 2.1755118943843708e-19, -7.220152378082275, -1.944686272034396e-20, -5.6679423698505e-20, -9.716473187945018e-20
1970/01/01/01:00:03.870000,[],0,-6.253512314270797e-19, 1.4221437098167468e-19, -7.220152854919434, -8.319815720594597e-21, -1.0062124177832226e-19, -1.724935628734226e-19
1970/01/01/01:00:03.890000,[],0,-8.99557365187769e-19, 6.837007715564205e-20, -7.220152854919434, 2.585523247028722e-21, -1.4367416381707178e-19, -2.4629855915801044e-19
1970/01/01/01:00:03.900000,[],0,-1.1681894389931933e-18, -4.0041688956611e-21, -7.220153331756592, 1.3272496630357629e-20, -1.8585165088675317e-19, -3.1860283009157686e-19
1970/01/01/01:00:03.910000,[],0,-1.4313320320609858e-18, -7.493053060433108e-20, -7.220153331756592, 2.3744403660267923e-20, -2.2716700896300117e-19, -3.894291619150583e-19
1970/01/01/01:00:03.920000,[],0,-1.6890685862354381e-18, -1.4443086605649588e-19, -7.22015380859375, 3.4004496715608523e-20, -2.6763333076394884e-19, -4.588000177519644e-19
1970/01/01/01:00:03.930000,[],0,-1.9678517171205365e-18, -1.4892297377054166e-19, -7.22015380859375, 3.0884617014302855e-20, -3.1292175364456267e-19, -5.364372771910251e-19
1970/01/01/01:00:03.940000,[],0,-2.2408626782936633e-18, -1.5331035266422e-19, -7.220154285430908, 2.7824042285508117e-20, -3.5727311013812463e-19, -6.12468203579296e-19
1970/01/01/01:00:03.950000,[],0,-2.5081890475021725e-18, -1.575946441740589e-19, -7.220154285430908, 2.4821898496584874e-20, -4.0070172080898955e-19, -6.869172504436359e-19
1970/01/01/01:00:03.960000,[],0,-2.7699180923006886e-18, -1.617775026612835e-19, -7.220154762268066, 2.187731646165509e-20, -4.43221673576965e-19, -7.598086128169618e-19
1970/01/01/01:00:03.970000,[],0,-3.026135839472917e-18, -1.6586051786363352e-19, -7.220154762268066, 1.8989438303950672e-20, -4.848469529642819e-19, -8.311661755394613e-19
1970/01/01/01:00:03.970000,[],0,-3.1178298443501857e-18, -1.6739606234856458e-19, -7.220155239105225, 2.064428258960976e-20, -5.003327046094637e-19, -8.577131931308553e-19
1970/01/01/01:00:03.990000,[],0,-3.207378349513645e-18, -1.6888416027054748e-19, -7.220155239105225, 2.2263966852473945e-20, -5.154586843869732e-19, -8.836434441780145e-19
1970/01/01/01:00:03.990000,[],0,-3.2948150625732566e-18, -1.7032561296080062e-19, -7.220155715942383, 2.3849030698645944e-20, -5.3023063086231e-19, -9.089668548482895e-19
1970/01/01/01:00:04.010000,[],0,-3.3801734843438287e-18, -1.717211959011483e-19, -7.220155715942383, 2.5400007271879942e-20, -5.446541275046089e-19, -9.33692834321148e-19
1970/01/01/01:00:04.020000,[],0,-3.0643898408761974e-18, -3.8136703315011315e-20, -7.220155715942383, 3.505720279073659e-21, -4.941658663477277e-19, -8.471415147096979e-19
1970/01/01/01:00:04.030000,[],0,-2.7546154577636107e-18, 9.277991207579194e-20, -7.220156192779541, -1.795103098275112e-20, -4.446380135808089e-19, -7.622365430111698e-19
1970/01/01/01:00:04.040000,[],0,-2.9177412648233556e-18, -1.7226064690750358e-19, -7.220156192779541, 2.43418897876469e-20, -4.702131973500297e-19, -8.060797521146828e-19
1970/01/01/01:00:04.050000,[],0,-3.0773126767909602e-18, -4.319831583351191e-19, -7.220156192779541, 6.578652068400045e-20, -4.952298791094123e-19, -8.489654996591656e-19
1970/01/01/01:00:04.060000,[],0,-3.2333851147674655e-18, -6.864680396722313e-19, -7.220156669616699, 1.063956733122813e-19, -5.196966925566003e-19, -8.909086748956443e-19
1970/01/01/01:00:04.070000,[],0,-3.3860127590829936e-18, -9.357945968600687e-19, -7.220156669616699, 1.4618200741327063e-19, -5.4362221969044895e-19, -9.319238051836268e-19
1970/01/01/01:00:04.080000,[],0,-3.3857085634127273e-18, -9.057680440219703e-19, -7.220156669616699, 1.4113647709533566e-19, -5.45506588824633e-19, -9.351541522707995e-19
1970/01/01/01:00:04.090000,[],0,-3.3850720479313677e-18, -8.76251448031511e-19, -7.220156669616699, 1.361777361182334e-19, -5.472986756217292e-19, -9.382263010658214e-19
1970/01/01/01:00:04.100000,[],0,-3.3841096232886623e-18, -8.472375193595424e-19, -7.220157146453857, 1.3130454371104502e-19, -5.490001861417507e-19, -9.411431467008365e-19
1970/01/01/01:00:04.110000,[],0,-3.3828281137246645e-18, -8.187191752720696e-19, -7.220157146453857, 1.265156978769429e-19, -5.506127747459229e-19, -9.439076877055653e-19
1970/01/01/01:00:04.120000,[],0,-3.3812339298891217e-18, -7.906893330350977e-19, -7.220157146453857, 1.218099707697053e-19, -5.521380957954707e-19, -9.465224056218455e-19
1970/01/01/01:00:04.130000,[],0,-3.2398319536665506e-18, -8.803995520083112e-19, -7.220157146453857, 1.3506148173098723e-19, -5.293397056438021e-19, -9.074394658472103e-19
1970/01/01/01:00:04.140000,[],0,-3.1105990450255534e-18, -7.605995008801391e-19, -7.220157623291016, 1.1239422555580247e-19, -5.095822899178199e-19, -8.735696250880375e-19
1970/01/01/01:00:04.150000,[],0,-2.9836396422981583e-18, -6.431194328762367e-19, -7.220157623291016, 9.016906510628462e-20, -4.9016898132665975e-19, -8.402897192019798e-19
1970/01/01/01:00:04.160000,[],0,-2.8589210718501692e-18, -5.27924606410877e-19, -7.220157623291016, 6.837939586223034e-20, -4.710949718830112e-19, -8.075914246841234e-19
1970/01/01/01:00:04.170000,[],0,-2.7364110736376968e-18, -4.1498090028379205e-19, -7.220157623291016, 4.7018681158095894e-20, -4.523553502019872e-19, -7.754663146319781e-19
1970/01/01/01:00:04.180000,[],0,-2.7490872029347657e-18, -4.072907572252514e-19, -7.220157623291016, 4.6043713096882904e-20, -4.5427368544007425e-19, -7.787548228559709e-19
1970/01/01/01:00:04.180000,[],0,-2.7612349706155663e-18, -3.9971370526608324e-19, -7.220158100128174, 4.5083640749044404e-20, -4.561081652435637e-19, -7.8189971184610925e-19
1970/01/01/01:00:04.200000,[],0,-2.77286368246199e-18, -3.9224819344263903e-19, -7.220158100128174, 4.4138260550601523e-20, -4.578603922748925e-19, -7.84903514843019e-19
1970/01/01/01:00:04.210000,[],0,-2.7839824374607746e-18, -3.848927741888468e-19, -7.220158100128174, 4.320737216874966e-20, -4.595317624013441e-19, -7.877687650873261e-19
1970/01/01/01:00:04.220000,[],0,-2.7946003345986584e-18, -3.7764599993863457e-19, -7.220158100128174, 4.2290784964207014e-20, -4.61123774887779e-19, -7.9049789242208e-19
1970/01/01/01:00:04.230000,[],0,-2.4413042571469004e-18, -5.243044504600387e-19, -7.220158100128174, 6.660620497225222e-20, -4.032629563287893e-19, -6.9130792513506735e-19
1970/01/01/01:00:04.240000,[],0,-2.0948301450020204e-18, -6.679772959580092e-19, -7.220158100128174, 9.042865764695849e-20, -3.4651906424129343e-19, -5.940326741709618e-19
1970/01/01/01:00:04.250000,[],0,-1.755075841358368e-18, -8.0870992796866e-19, -7.220158576965332, 1.1376562638793003e-19, -2.908753740672814e-19, -4.986434984010538e-19
1970/01/01/01:00:04.260000,[],0,-1.4219411539642479e-18, -9.465470142450689e-19, -7.220158576965332, 1.3662446534780032e-19, -2.363154714414728e-19, -4.0511222198572815e-19
1970/01/01/01:00:04.270000,[],0,-1.2679859881631487e-18, -8.564306495910919e-19, -7.220158576965332, 1.2116395563599845e-19, -2.1313298514224407e-19, -3.6537082059410664e-19
