time,.layout.dim,fault,Fx,Fy,Fz,Wx,Wy,Wz
1970/01/01/01:00:03.430000,[],0,1.7430848761024345e-19, 1.9745409199390997e-18, -7.220117568969727, -3.5354635128584353e-19, 1.9513279507418287e-20, 3.3451335836835025e-20
1970/01/01/01:00:03.440000,[],0,1.7128536219121235e-19, 1.9052866707191694e-18, -7.220118999481201, -3.434414095253192e-19, 1.876693964387098e-20, 3.217189422436863e-20
1970/01/01/01:00:03.450000,[],0,1.6830557328146077e-19, 1.837227077098919e-18, -7.220120906829834, -3.3350423033277823e-19, 1.803364887760412e-20, 3.091482526253238e-20
1970/01/01/01:00:03.460000,[],0,1.653685521943176e-19, 1.7703447682854844e-18, -7.220122337341309, -3.2373246141335375e-19, 1.7313219800510183e-20, 2.9679805833899495e-20
1970/01/01/01:00:03.470000,[],0,8.734051453931101e-20, 1.6124426067940118e-18, -7.220123767852783, -2.9733058817006864e-19, 5.070563436677858e-21, 8.692394347477247e-21
1970/01/01/01:00:03.480000,[],0,6.821074795249756e-20, 1.6640158704206212e-18, -7.220125198364258, -3.058470588111556e-19, 1.3087882478825759e-21, 2.2436369386705896e-21
1970/01/01/01:00:03.490000,[],0,4.945675723950473e-20, 1.7143911697251005e-18, -7.220126628875732, -3.141626279609688e-19, -2.3778823340258722e-21, -4.076369484674762e-21
1970/01/01/01:00:03.500000,[],0,3.10728975388867e-20, 1.7635875298615387e-18, -7.220128059387207, -3.2228047509498763e-19, -5.990581744396108e-21, -1.026956847388088e-20
1970/01/01/01:00:03.510000,[],0,1.3053610423109319e-20, 1.8116237691888713e-18, -7.220129489898682, -3.3020372798990337e-19, -9.530427666602198e-21, -1.633787692308213e-20
1970/01/01/01:00:03.520000,[],0,-4.606597911876221e-21, 1.8585178788854212e-18, -7.220130443572998, -3.379354885730131e-19, -1.2998523748604982e-20, -2.2283184261431598e-20
1970/01/01/01:00:03.530000,[],0,-8.235415348456772e-20, 1.9090203572090807e-18, -7.220131874084473, -3.455574926285947e-19, -2.4590192605429126e-20, -4.215461681821401e-20
1970/01/01/01:00:03.540000,[],0,-1.5853852187646726e-19, 1.958321769283313e-18, -7.220132827758789, -3.52992502166951e-19, -3.594756659271546e-20, -6.16243998732265e-20
1970/01/01/01:00:03.550000,[],0,-2.3318335205204076e-19, 2.0064413470573604e-18, -7.2201337814331055, -3.602434898684084e-19, -4.707420242553925e-20, -8.069862903672526e-20
1970/01/01/01:00:03.560000,[],0,-3.0631196016480456e-19, 2.053397908890158e-18, -7.220134735107422, -3.673134542626874e-19, -5.797359300328397e-20, -9.938330783049983e-20
1970/01/01/01:00:03.570000,[],0,-3.7794737802493944e-19, 2.0992098595503355e-18, -7.2201361656188965, -3.7420526463253783e-19, -6.864920537593895e-20, -1.1768434284111172e-19
1970/01/01/01:00:03.580000,[],0,-4.465298273405059e-19, 2.0432936909126697e-18, -7.220137119293213, -3.656279445176399e-19, -8.104213517313351e-20, -1.3892936535058811e-19
1970/01/01/01:00:03.590000,[],0,-5.13696014200411e-19, 1.988291556851875e-18, -7.220138072967529, -3.57185609938953e-19, -9.317909780718267e-20, -1.5973559439449927e-19
1970/01/01/01:00:03.600000,[],0,-5.79467471149975e-19, 1.9341906360684567e-18, -7.2201385498046875, -3.48876425589493e-19, -1.0506400946129896e-19, -1.8010972496592804e-19
1970/01/01/01:00:03.610000,[],0,-6.438655497887596e-19, 1.8809783140580736e-18, -7.220139503479004, -3.406985044634875e-19, -1.1670070877051253e-19, -2.0005836158507778e-19
1970/01/01/01:00:03.620000,[],0,-6.372944787014266e-19, 1.779951023534216e-18, -7.22014045715332, -3.249810646986084e-19, -1.1640786098427461e-19, -1.9955632757674345e-19
1970/01/01/01:00:03.630000,[],0,-7.500127781115909e-19, 1.8850391504802496e-18, -7.220141410827637, -3.3988996126411104e-19, -1.35075246533368e-19, -2.3155755440746193e-19
1970/01/01/01:00:03.640000,[],0,-8.604017369168058e-19, 1.9878372279004302e-18, -7.220141887664795, -3.544666672654912e-19, -1.5335578297442505e-19, -2.6289562795615723e-19
1970/01/01/01:00:03.650000,[],0,-9.68496872184623e-19, 2.0883804109707913e-18, -7.220142841339111, -3.687163784309715e-19, -1.712553768940073e-19, -2.935806424112419e-19
1970/01/01/01:00:03.660000,[],0,-1.0743332873922874e-18, 2.1867040616625195e-18, -7.2201433181762695, -3.8264423878998624e-19, -1.8877984440579675e-19, -3.2362260148824905e-19
