time,.layout.dim,fault,Fx,Fy,Fz,Wx,Wy,Wz
1970/01/01/01:00:04.160000,[],0,-7.903960845832506e-20, -9.06150770151641e-20, -7.220157623291016, -2.539035938941312e-21, -3.47117522952127e-20, -5.950586107750749e-20
1970/01/01/01:00:04.170000,[],0,-2.2505668381227086e-20, 1.7176167928354937e-20, -7.220157623291016, -2.2699929809380604e-20, -2.6296577351833658e-20, -4.5079844119279756e-20
1970/01/01/01:00:04.180000,[],0,3.2899842243983704e-20, 1.2280987703391706e-19, -7.220157623291016, -4.2455335744968246e-20, -1.804707440668677e-20, -3.093784414801608e-20
1970/01/01/01:00:04.190000,[],0,-4.5815666510585423e-20, 1.2328242980823211e-19, -7.220157623291016, -4.1848152863611646e-20, -3.0289150370841244e-20, -5.192425639379602e-20
1970/01/01/01:00:04.200000,[],0,-1.2295228134624689e-19, 1.2373321739267937e-19, -7.220158100128174, -4.124893159565087e-20, -4.2283356494565375e-20, -7.248575306749085e-20
1970/01/01/01:00:04.210000,[],0,-1.9853388064083962e-19, 1.2416260167877682e-19, -7.220158100128174, -4.0657568543509345e-20, -5.403344740235833e-20, -9.262876420589348e-20
1970/01/01/01:00:04.210000,[],0,-2.7258398088068457e-19, 1.2457099625683074e-19, -7.220158100128174, -4.007396677195904e-20, -6.554313571345379e-20, -1.1235966491583424e-19
1970/01/01/01:00:04.230000,[],0,-3.451258335958127e-19, 1.249587630183591e-19, -7.220158100128174, -3.9498029345771925e-20, -7.681607588594863e-20, -1.316846978259985e-19
1970/01/01/01:00:04.240000,[],0,-5.27600674728183e-20, -2.8471815178016635e-20, -7.220158100128174, -1.3711751346049594e-20, -2.848101756233129e-20, -4.8824603843406685e-20
1970/01/01/01:00:04.250000,[],0,2.3376364510114085e-19, -1.788309295883152e-19, -7.220158100128174, 1.156017217785534e-20, 1.8890183092792844e-20, 3.2383171016216305e-20
1970/01/01/01:00:04.260000,[],0,5.145335345706209e-19, -3.2616496695032493e-19, -7.220158576965332, 3.6325500890946963e-20, 6.531206797921593e-20, 1.119635487999979e-19
1970/01/01/01:00:04.270000,[],0,7.896365389104709e-19, -4.705197194657689e-19, -7.220158576965332, 6.059189106065279e-20, 1.1079899481979688e-19, 1.8994112843763877e-19
1970/01/01/01:00:04.280000,[],0,7.243127417686629e-19, -3.6703195436047797e-19, -7.220158576965332, 4.331301218026063e-20, 1.0118170187976668e-19, 1.7345434607960002e-19
1970/01/01/01:00:04.290000,[],0,6.602229947032074e-19, -2.6557721825508344e-19, -7.220158576965332, 2.6375379229876405e-20, 9.174664070609103e-20, 1.5727995364977076e-19
1970/01/01/01:00:04.300000,[],0,5.973490480418401e-19, -1.6612502178919442e-19, -7.220158576965332, 9.773861104762872e-21, 8.249110357473353e-20, 1.414133241065995e-19
1970/01/01/01:00:04.310000,[],0,5.356728589074495e-19, -6.864526980568079e-20, -7.220158576965332, -6.496603425673671e-21, 7.341242799809752e-20, 1.2584988210732307e-19
1970/01/01/01:00:04.320000,[],0,4.751765912180775e-19, 2.689175803637257e-20, -7.220158576965332, -2.2441009352954435e-20, 6.450799026267757e-20, 1.1058511693266364e-19
1970/01/01/01:00:04.330000,[],0,5.544470153790476e-19, 2.253140209933058e-19, -7.220158576965332, -5.25354233130248e-20, 7.592597784805329e-20, 1.3015882101447665e-19
1970/01/01/01:00:04.340000,[],0,6.320766233974421e-19, 4.1974530551573263e-19, -7.22015905380249, -8.202269962817831e-20, 8.710801862604679e-20, 1.4932803377675122e-19
1970/01/01/01:00:04.350000,[],0,7.080903857880026e-19, 6.102459828636723e-19, -7.22015905380249, -1.1091202129568401e-19, 9.805770566244385e-20, 1.680989202999903e-19
1970/01/01/01:00:04.360000,[],0,7.825131179691056e-19, 7.96875661740017e-19, -7.22015905380249, -1.392124679152344e-19, 1.0877859324893904e-19, 1.8647759396590853e-19
