time,.layout.dim,fault,Fx,Fy,Fz,Wx,Wy,Wz
1970/01/01/01:00:04.460000,[],0,1.0204611854458167e-18, 1.8929473848771686e-19, -7.220154762268066, -3.1380130512964796e-20, 1.5328872964601997e-19, 2.6278070154980065e-19
1970/01/01/01:00:04.470000,[],0,1.1270350321695722e-18, 2.415611406935544e-19, -7.220154762268066, -3.9807617845891235e-20, 1.7056789933209623e-19, 2.92402116833507e-19
1970/01/01/01:00:04.480000,[],0,9.989355677629258e-19, 2.6723284610050246e-19, -7.220155239105225, -4.287639975732615e-20, 1.5013652527733938e-19, 2.5737688570435657e-19
1970/01/01/01:00:04.490000,[],0,8.732982064495435e-19, 2.923643508686651e-19, -7.220155239105225, -4.587951774529113e-20, 1.3009874702248998e-19, 2.230264271598963e-19
1970/01/01/01:00:04.500000,[],0,7.500862937885315e-19, 3.169640043523503e-19, -7.220155715942383, -4.881798639850626e-20, 1.1044873552916896e-19, 1.8934068578580477e-19
1970/01/01/01:00:04.510000,[],0,6.292635889293024e-19, 3.4103997496010703e-19, -7.220155715942383, -5.1692800918646024e-20, 9.118066822134576e-20, 1.5630970956533727e-19
1970/01/01/01:00:04.520000,[],0,7.369081692572195e-19, 4.4301741166445265e-19, -7.220155715942383, -7.091208072619993e-20, 1.0911015050290502e-19, 1.870459833690061e-19
1970/01/01/01:00:04.530000,[],0,8.42326186171297e-19, 5.429109994600182e-19, -7.220156192779541, -8.973988115299178e-20, 1.2667013508224597e-19, 2.171488177692183e-19
1970/01/01/01:00:04.540000,[],0,9.455516057754379e-19, 6.40752403854628e-19, -7.220156192779541, -1.081821572531971e-19, 1.4386626358964015e-19, 2.466278804393831e-19
1970/01/01/01:00:04.550000,[],0,1.0466178771856622e-18, 7.365729026151941e-19, -7.220156192779541, -1.2624477037693764e-19, 1.6070406779543402e-19, 2.75492709805939e-19
1970/01/01/01:00:04.560000,[],0,1.1455581910240487e-18, 8.304033599183226e-19, -7.220156669616699, -1.4393349786380422e-19, 1.7718905362057987e-19, 3.037526633495655e-19
1970/01/01/01:00:04.570000,[],0,1.0581936494728824e-18, 9.776857114167448e-19, -7.220156669616699, -1.6629072933034352e-19, 1.6439400418575943e-19, 2.818182891971027e-19
1970/01/01/01:00:04.580000,[],0,9.72470544449751e-19, 1.121924606947643e-18, -7.220156669616699, -1.8818419681657614e-19, 1.5183841061357602e-19, 2.6029442927301352e-19
1970/01/01/01:00:04.590000,[],0,8.883646809217375e-19, 1.263166523721685e-18, -7.220156669616699, -2.0962097013179999e-19, 1.395187573864263e-19, 2.3917500896967448e-19
1970/01/01/01:00:04.590000,[],0,8.058520189522893e-19, 1.401457266865291e-18, -7.220157146453857, -2.306080544618276e-19, 1.2743152898670689e-19, 2.184540570770387e-19
1970/01/01/01:00:04.610000,[],0,9.120154289958536e-19, 1.319863550857601e-18, -7.220157146453857, -2.170954387703145e-19, 1.4439770128381133e-19, 2.475389164865337e-19
1970/01/01/01:00:04.620000,[],0,1.0159642180456721e-18, 1.2397698234931992e-18, -7.220157146453857, -2.0383139085287356e-19, 1.6101011169738156e-19, 2.760173232600566e-19
1970/01/01/01:00:04.630000,[],0,1.1177325590008008e-18, 1.1611539576907e-18, -7.220157146453857, -1.9081222717083954e-19, 1.7727416275079334e-19, 3.0389855733010454e-19
1970/01/01/01:00:04.640000,[],0,1.217353745880895e-18, 1.083994239959024e-18, -7.220157623291016, -1.780343675831237e-19, 1.931952052686341e-19, 3.3119179523159796e-19
1970/01/01/01:00:04.650000,[],0,1.0855990737449534e-18, 1.0867052210190899e-18, -7.220157623291016, -1.8035055084645462e-19, 1.7296279400059039e-19, 2.9650764685815495e-19
1970/01/01/01:00:04.660000,[],0,9.563709213924784e-19, 1.089253247498483e-18, -7.220157623291016, -1.826023820430683e-19, 1.5311773590376878e-19, 2.62487543570833e-19
1970/01/01/01:00:04.670000,[],0,8.296316521055989e-19, 1.0916413179269235e-18, -7.220157623291016, -1.8479090807342755e-19, 1.3365426656327553e-19, 2.2912161090106983e-19
1970/01/01/01:00:04.680000,[],0,7.053441978531148e-19, 1.0938725342317087e-18, -7.220157623291016, -1.8691718876269218e-19, 1.1456669911239936e-19, 1.9640006485318252e-19
1970/01/01/01:00:04.690000,[],0,5.8347200759170905e-19, 1.0959497915449825e-18, -7.220158100128174, -1.8898225808662789e-19, 9.58494306949599e-20, 1.643133153019443e-19
1970/01/01/01:00:04.700000,[],0,5.959527154690623e-19, 1.0674706868378178e-18, -7.220158100128174, -1.8420465673897767e-19, 9.748245324520151e-20, 1.671127788381593e-19
1970/01/01/01:00:04.710000,[],0,6.081242128936855e-19, 1.039454493080953e-18, -7.220158100128174, -1.7950417705875094e-19, 9.907305693965562e-20, 1.6983952802865208e-19
1970/01/01/01:00:04.720000,[],0,6.199915146480424e-19, 1.0118945928294878e-18, -7.220158100128174, -1.7487977214548496e-19, 1.0062195263666117e-19, 1.7249476487025023e-19
1970/01/01/01:00:04.730000,[],0,6.315594287194433e-19, 9.84784782228828e-19, -7.220158100128174, -1.7033035632462573e-19, 1.0212979949576877e-19, 1.7507965258569015e-19
1970/01/01/01:00:04.740000,[],0,6.428328664927754e-19, 9.581186506292263e-19, -7.220158100128174, -1.6585489562040758e-19, 1.0359727606357466e-19, 1.775953414730112e-19
1970/01/01/01:00:04.750000,[],0,6.025062089683785e-19, 1.0747287831226643e-18, -7.220158576965332, -1.8280572630208857e-19, 9.661509621180284e-20, 1.6562586998830696e-19
1970/01/01/01:00:04.760000,[],0,5.629258751516575e-19, 1.1888991463993771e-18, -7.220158576965332, -1.993992408085408e-19, 8.976289357612695e-20, 1.5387924613050334e-19
1970/01/01/01:00:04.770000,[],0,5.240808532007079e-19, 1.3006672737796594e-18, -7.220158576965332, -2.1564095798541364e-19, 8.303875530138045e-20, 1.4235216117715012e-19
1970/01/01/01:00:04.780000,[],0,4.859602863699899e-19, 1.4100699748007697e-18, -7.220158576965332, -2.3153628035608283e-19, 7.644080084413951e-20, 1.3104137102928244e-19
1970/01/01/01:00:04.790000,[],0,4.485535764079052e-19, 1.5171435420120838e-18, -7.220158576965332, -2.470905328957417e-19, 6.996716258567734e-20, 1.1994370913611789e-19
1970/01/01/01:00:04.800000,[],0,5.962048504595261e-19, 1.4471821567659973e-18, -7.220158576965332, -2.368094533635318e-19, 9.47683056343531e-20, 1.6245995251603388e-19
1970/01/01/01:00:04.810000,[],0,7.408434810214406e-19, 1.378475294316424e-18, -7.220158576965332, -2.2671030186729533e-19, 1.1906395085587946e-19, 2.0410963373142109e-19
1970/01/01/01:00:04.820000,[],0,8.825152732200687e-19, 1.3110046532923111e-18, -7.220158576965332, -2.1679046761822386e-19, 1.428617819826652e-19, 2.44905923048595e-19
1970/01/01/01:00:04.830000,[],0,1.0212654117963713e-18, 1.2447523459129124e-18, -7.22015905380249, -2.070473527522061e-19, 1.661693664248455e-19, 2.8486177101402087e-19
1970/01/01/01:00:04.840000,[],0,8.780282319872748e-19, 1.0459779495842759e-18, -7.22015905380249, -1.7478782585052086e-19, 1.432604701132187e-19, 2.4558938102971693e-19
1970/01/01/01:00:04.850000,[],0,9.085310340630506e-19, 1.0047002928493844e-18, -7.22015905380249, -1.6751085950795045e-19, 1.4848079403434378e-19, 2.545384929805633e-19
1970/01/01/01:00:04.860000,[],0,7.991213537055219e-19, 8.813032468275254e-19, -7.22015905380249, -1.4935122068329685e-19, 1.3000624496555183e-19, 2.228678669762275e-19
1970/01/01/01:00:04.870000,[],0,6.918199499342377e-19, 7.602859477291932e-19, -7.22015905380249, -1.315398507459222e-19, 1.1188819781607315e-19, 1.9180834649880945e-19
1970/01/01/01:00:04.870000,[],0,5.86595389885921e-19, 6.416129301856245e-19, -7.22015905380249, -1.1407155396760394e-19, 9.412132761071446e-20, 1.6135084548626806e-19
1970/01/01/01:00:04.890000,[],0,4.834166025888128e-19, 5.252492458159391e-19, -7.22015905380249, -9.694121216830187e-20, 7.670038046011631e-20, 1.3148636834944183e-19
1970/01/01/01:00:04.900000,[],0,3.280589262097358e-19, 4.071123705562755e-19, -7.22015905380249, -7.879334128033154e-20, 5.027546894430189e-20, 8.618652003661711e-20
1970/01/01/01:00:04.910000,[],0,1.757755570500916e-19, 2.91297520523019e-19, -7.22015905380249, -6.10005570573452e-20, 2.4374028662501426e-20, 4.1784049597313054e-20
1970/01/01/01:00:04.920000,[],0,2.652028285550237e-20, 1.7776983780816867e-19, -7.22015905380249, -4.3557528061801013e-20, -1.0118197047112769e-21, -1.734548065219332e-21
1970/01/01/01:00:04.930000,[],0,-1.1975253994173864e-19, 6.649493625516676e-20, -7.22015905380249, -2.6459000404339554e-20, -2.588985005970192e-20, -4.438259871755718e-20
1970/01/01/01:00:04.940000,[],0,-2.6308792159918167e-19, -4.2561124390495536e-20, -7.22015905380249, -9.699799359370966e-21, -5.0267730281930546e-20, -8.617325283507358e-20
1970/01/01/01:00:04.950000,[],0,-2.6131951284711986e-19, -1.8036131711911488e-19, -7.22015905380249, 1.4512951701902494e-20, -5.041043832464155e-20, -8.641789796358468e-20
1970/01/01/01:00:04.960000,[],0,-2.5956033232876685e-19, -3.153874756530067e-19, -7.220159530639648, 3.8239994262829607e-20, -5.0545252608616355e-20, -8.664900447191375e-20
1970/01/01/01:00:04.970000,[],0,-2.578104058935168e-19, -4.476815729459095e-19, -7.220159530639648, 6.148867116693391e-20, -5.067231530552274e-20, -8.686682439165369e-20
1970/01/01/01:00:04.980000,[],0,-2.5606968184258136e-19, -5.772850068025421e-19, -7.220159530639648, 8.426623316927233e-20, -5.0791768587028496e-20, -8.707160329204885e-20
