time,.layout.dim,fault,Fx,,Fy,,Fz,,Wx,,Wy,,Wz
1970/01/01/01:00:10.230000,[],0,-2.1687348097931824e-12,,-4.478281460940092e-12,,-3.34356689453125,,6.935027552223971e-11,,-3.3668692833721536e-11,,-2.6018604160071845e-08
1970/01/01/01:00:10.240000,[],0,-2.459085669467842e-12,,-5.079681033443029e-12,,-3.110006093978882,,7.93763527129343e-11,,-3.850519902925953e-11,,-2.5812038728645348e-08
1970/01/01/01:00:10.250000,[],0,-2.764328479662459e-12,,-5.71229175072574e-12,,-2.887444257736206,,9.016351554258506e-11,,-4.369886744126639e-11,,-2.5607024056739647e-08
1970/01/01/01:00:10.260000,[],0,-3.0841342934379012e-12,,-6.375427095972608e-12,,-2.675337791442871,,1.0169545761051779e-10,,-4.9242037530872196e-11,,-2.5403549486213706e-08
1970/01/01/01:00:10.270000,[],0,-3.4181802353872026e-12,,-7.068410093347133e-12,,-2.4731717109680176,,1.1395614313292057e-10,,-5.512716672040341e-11,,-2.5201604358926488e-08
1970/01/01/01:00:10.280000,[],0,-3.81088346643188e-12,,-7.884292177462449e-12,,-2.256521701812744,,1.2706584395782983e-10,,-6.141883529542369e-11,,-2.500117624038012e-08
1970/01/01/01:00:10.290000,[],0,-4.219854500553399e-12,,-8.734208668814691e-12,,-2.0523674488067627,,1.410068728446845e-10,,-6.810826902459155e-11,,-2.480225802514724e-08
1970/01/01/01:00:10.300000,[],0,-4.644727311098329e-12,,-9.617394554350955e-12,,-1.8599696159362793,,1.5576122336380394e-10,,-7.518684286278443e-11,,-2.4604837278729974e-08
1970/01/01/01:00:10.310000,[],0,-5.085140641902797e-12,,-1.053309522935919e-11,,-1.678633689880371,,1.7131113194679415e-10,,-8.264606360386395e-11,,-2.4408905119344126e-08
1970/01/01/01:00:10.320000,[],0,-5.6111981380779774e-12,,-1.1626886953219895e-11,,-1.4832309484481812,,1.8782912725168188e-10,,-9.057013472535402e-11,,-2.421445088884866e-08
1970/01/01/01:00:10.320000,[],0,-6.154495749838285e-12,,-1.2756956081771964e-11,,-1.301352620124817,,2.0529468403029938e-10,,-9.894907115892693e-11,,-2.4021463929102538e-08
1970/01/01/01:00:10.340000,[],0,-6.714633623422506e-12,,-1.392246561093824e-11,,-1.1321007013320923,,2.2368708274544957e-10,,-1.0777292946961836e-10,,-2.3829933581964724e-08
1970/01/01/01:00:10.350000,[],0,-7.29121971132507e-12,,-1.5122588944982418e-11,,-0.9746359586715698,,2.429859646824184e-10,,-1.1703192581702382e-10,,-2.363985096565102e-08
1970/01/01/01:00:10.360000,[],0,-7.97168320937347e-12,,-1.6538255140363667e-11,,-0.8102084398269653,,2.6338523029245664e-10,,-1.268105759288929e-10,,-2.3451207198377233e-08
1970/01/01/01:00:10.370000,[],0,-8.68927152453125e-12,,-1.8032509513377093e-11,,-0.6560271978378296,,2.848606905914153e-10,,-1.3709786084170617e-10,,-2.3263989845645483e-08
1970/01/01/01:00:10.380000,[],0,-9.423898293670074e-12,,-1.9562941544482015e-11,,-0.5145922899246216,,3.0742819401297083e-10,,-1.4790454971880251e-10,,-2.3078190025671574e-08
1970/01/01/01:00:10.390000,[],0,-1.0175148917879184e-11,,-2.1128671728876114e-11,,-0.3849826455116272,,3.310637042286402e-10,,-1.5921916562966487e-10,,-2.289379885667131e-08
1970/01/01/01:00:10.400000,[],0,-1.0942615737141725e-11,,-2.2728839643715304e-11,,-0.2663397789001465,,3.557434347101207e-10,,-1.710304536883811e-10,,-2.2710807456860493e-08
1970/01/01/01:00:10.410000,[],0,-1.1725897162973009e-11,,-2.4362595274496357e-11,,-0.15786360204219818,,3.814440985294709e-10,,-1.8332727003134153e-10,,-2.2529203391741248e-08
1970/01/01/01:00:10.420000,[],0,1.1253663245724965e-07,,-2.545040740653537e-11,,-0.0499240979552269,,4.2538678135528585e-10,,-2.265719331262517e-06,,-1.7551160169659852e-07
1970/01/01/01:00:10.430000,[],0,2.1241591241505375e-07,,-2.6666387847873452e-11,,0.0476459376513958,,4.857422242210419e-10,,-6.651992407569196e-06,,-3.0844245202388265e-07
1970/01/01/01:00:10.440000,[],0,2.9986949812155217e-07,,-2.8007849511846317e-11,,0.1356395184993744,,5.621775822639563e-10,,-1.3116148693370633e-05,,-4.2170952951892104e-07
1970/01/01/01:00:10.450000,[],0,3.7513717643378186e-07,,-2.947215041460005e-11,,0.2147943079471588,,6.543650621360086e-10,,-2.1615986042888835e-05,,-5.156947509021848e-07
1970/01/01/01:00:10.460000,[],0,4.3845511754625477e-07,,-3.105668847092069e-11,,0.28579631447792053,,7.619818109816379e-10,,-3.210993600077927e-05,,-5.90774334341404e-07
1970/01/01/01:00:10.470000,[],0,1.3211517853051191e-06,,-6.690568932210539e-11,,0.354160875082016,,-3.2736285904277906e-11,,-4.970486770616844e-05,,-8.885111242307175e-07
