time,.layout.dim,fault,Fx,,Fy,,Fz,,Wx,,Wy,,Wz
1970/01/01/01:00:20.610000,[],0,1.9824615282715286e-09,,-3.760373701311437e-08,,1.3603309392929077,,8.952477514867496e-08,,3.34495560139203e-08,,-6.205133296077747e-09
1970/01/01/01:00:20.620000,[],0,1.892437984096773e-09,,-3.685324045932248e-08,,1.490744948387146,,8.348751379116948e-08,,3.518551494607891e-08,,-6.145922881728438e-09
1970/01/01/01:00:20.630000,[],0,1.8125085876619096e-09,,-3.6067209663315225e-08,,1.609060525894165,,7.689629200058334e-08,,3.6511067946776166e-08,,-6.097368387969482e-09
1970/01/01/01:00:20.640000,[],0,1.7424794940268384e-09,,-3.524644043295666e-08,,1.7161915302276611,,6.976284083748396e-08,,3.743429033420398e-08,,-6.059261981050668e-09
1970/01/01/01:00:20.650000,[],0,1.6820498327518862e-09,,-3.439231122115416e-08,,1.8126944303512573,,6.226387938568223e-08,,3.792479219555389e-08,,-6.030216770369634e-09
1970/01/01/01:00:20.660000,[],0,1.7097889770667507e-09,,-3.335249232350179e-08,,1.9282233715057373,,5.443922646009014e-08,,3.798895775730671e-08,,-6.0138485302729805e-09
1970/01/01/01:00:20.670000,[],0,1.7347219216645726e-09,,-3.228299050306305e-08,,2.0317542552948,,4.6264410968888114e-08,,3.763752687291344e-08,,-6.006111608058973e-09
1970/01/01/01:00:20.680000,[],0,1.7569022903174414e-09,,-3.118450564443265e-08,,2.1242282390594482,,3.774726309302423e-08,,3.6878844866805593e-08,,-6.006834141203399e-09
1970/01/01/01:00:20.690000,[],0,1.7764846260703848e-09,,-3.006003979066918e-08,,2.2054216861724854,,2.93643669380117e-08,,3.564718298321168e-08,,-6.012467412830347e-09
1970/01/01/01:00:20.700000,[],0,1.7935189999818135e-09,,-2.8910216443023273e-08,,2.276259422302246,,2.1113871540023865e-08,,3.395212999635078e-08,,-6.02291283513523e-09
1970/01/01/01:00:20.710000,[],0,1.8543370172707796e-09,,-2.7464620799833028e-08,,2.3650336265563965,,1.300821317329337e-08,,3.181621721637384e-08,,-6.015618225774233e-09
1970/01/01/01:00:20.720000,[],0,1.9016599406285195e-09,,-2.6013363907395615e-08,,2.4422953128814697,,5.031049798986942e-09,,2.923537678611865e-08,,-6.013393782922094e-09
1970/01/01/01:00:20.730000,[],0,1.9357528913133137e-09,,-2.4556701561095906e-08,,2.509002208709717,,-2.8193927192887713e-09,,2.6218769377805984e-08,,-6.016139142417387e-09
1970/01/01/01:00:20.740000,[],0,1.9574459830806745e-09,,-2.309638524877755e-08,,2.5650408267974854,,-1.0364801461548723e-08,,2.323171344187358e-08,,-6.019198917073254e-09
1970/01/01/01:00:20.750000,[],0,1.89061100108745e-09,,-2.142834887308709e-08,,2.6291403770446777,,-1.7605675139975574e-08,,2.0299124159350868e-08,,-5.979357453611556e-09
1970/01/01/01:00:20.760000,[],0,1.7508705596469554e-09,,-1.966907348105451e-08,,2.6900463104248047,,-2.454560821263385e-08,,1.740421851081919e-08,,-5.924882362506878e-09
1970/01/01/01:00:20.770000,[],0,1.6116703527302434e-09,,-1.793326198651357e-08,,2.7404112815856934,,-3.11965457910901e-08,,1.4537314463325401e-08,,-5.871875430329965e-09
1970/01/01/01:00:20.780000,[],0,1.473130395446276e-09,,-1.6221166632135464e-08,,2.780017137527466,,-3.709622120595668e-08,,1.2332330712183648e-08,,-5.818047377204039e-09
1970/01/01/01:00:20.790000,[],0,1.3352515759734729e-09,,-1.4532488101792751e-08,,2.8098411560058594,,-4.2259063803840036e-08,,1.0776251002653225e-08,,-5.7634199635003824e-09
1970/01/01/01:00:20.800000,[],0,1.198034338401044e-09,,-1.2866923526644314e-08,,2.83078670501709,,-4.669930220302376e-08,,9.856251814710504e-09,,-5.708014505501069e-09
1970/01/01/01:00:20.810000,[],0,9.206548856610652e-10,,-1.1032264879418108e-08,,2.8554484844207764,,-5.0426578468432126e-08,,9.567261649578995e-09,,-5.638896904969215e-09
1970/01/01/01:00:20.820000,[],0,6.603750879463632e-10,,-9.240954668143786e-09,,2.8708229064941406,,-5.319348517218714e-08,,1.0146245621456274e-08,,-5.56895285441783e-09
1970/01/01/01:00:20.830000,[],0,4.167630407447831e-10,,-7.492227283023567e-09,,2.877617597579956,,-5.499711974721322e-08,,1.1581669845384113e-08,,-5.498161925743261e-09
1970/01/01/01:00:20.840000,[],0,1.8939726176281368e-10,,-5.785330881025175e-09,,2.876495838165283,,-5.58613244550088e-08,,1.3853090230497855e-08,,-5.426512128536842e-09
1970/01/01/01:00:20.850000,[],0,-1.0092610774892208e-10,,-3.999666375875677e-09,,2.875622510910034,,-5.581315321023794e-08,,1.69354574808267e-08,,-5.367916333653966e-09
1970/01/01/01:00:20.860000,[],0,-3.6189193308722167e-10,,-2.2720869630177276e-09,,2.8676047325134277,,-5.486250742592347e-08,,2.0820348112238207e-08,,-5.308230299760908e-09
1970/01/01/01:00:20.870000,[],0,-5.940612446408977e-10,,-6.01603378225235e-10,,2.8531768321990967,,-5.302753436353669e-08,,2.549132283036215e-08,,-5.247482004477888e-09
1970/01/01/01:00:20.880000,[],0,-7.988484873600044e-10,,1.0135925432308568e-09,,2.8323566913604736,,-5.043500550527824e-08,,3.080801391774912e-08,,-5.185587959033455e-09
1970/01/01/01:00:20.890000,[],0,-9.76780767381058e-10,,2.5744451015441427e-09,,2.8058359622955322,,-4.7100328970373084e-08,,3.67569761294817e-08,,-5.12257614104783e-09
1970/01/01/01:00:20.900000,[],0,-1.10628861627049e-09,,4.086533333946818e-09,,2.778061628341675,,-4.3052096998508205e-08,,4.3310784292316384e-08,,-5.082796405986301e-09
1970/01/01/01:00:20.910000,[],0,-1.203550481498894e-09,,5.536557434737688e-09,,2.745417594909668,,-3.8291570803039576e-08,,5.047087370257941e-08,,-5.0414676877608144e-09
1970/01/01/01:00:20.920000,[],0,-1.2692017437032632e-09,,6.925612971997452e-09,,2.708472490310669,,-3.283347282945215e-08,,5.8224397747608236e-08,,-4.9986246253297395e-09
1970/01/01/01:00:20.930000,[],0,-1.3050465152986135e-09,,8.256034078613084e-09,,2.6670565605163574,,-2.695473710900842e-08,,6.625397475090722e-08,,-4.954187282635303e-09
1970/01/01/01:00:20.940000,[],0,-1.1549238232433368e-09,,9.392445932121518e-09,,2.6223814487457275,,-2.068293625256956e-08,,7.453510875166103e-08,,-4.939342268528435e-09
1970/01/01/01:00:20.950000,[],0,-9.789274946214732e-10,,1.047131537035284e-08,,2.5742239952087402,,-1.4007986770536718e-08,,8.308011700819407e-08,,-4.922349194913522e-09
1970/01/01/01:00:20.960000,[],0,-7.775927124420434e-10,,1.1493686891128618e-08,,2.52305269241333,,-6.938620789043171e-09,,9.1882853325842e-08,,-4.90325202662234e-09
1970/01/01/01:00:20.970000,[],0,-5.524468660311754e-10,,1.2461764953286547e-08,,2.468717336654663,,1.355054540796985e-10,,1.00508074751815e-07,,-4.88198592663025e-09
1970/01/01/01:00:20.980000,[],0,-1.0613849382723473e-10,,1.318183784349003e-08,,2.409590005874634,,7.199140394931192e-09,,1.089441425961013e-07,,-4.883132120880873e-09
1970/01/01/01:00:20.990000,[],0,4.093204108990278e-10,,1.379991143579673e-08,,2.3473312854766846,,1.4173977547216055e-08,,1.1709938263493314e-07,,-4.888122795421168e-09
1970/01/01/01:00:21.000000,[],0,9.92236959262982e-10,,1.4317351748616147e-08,,2.2823054790496826,,2.1061179467096736e-08,,1.249785555046401e-07,,-4.8969508448237775e-09
1970/01/01/01:00:21.010000,[],0,1.580495512243374e-09,,1.4797145730938155e-08,,2.216002941131592,,2.786517683261991e-08,,1.325901735071966e-07,,-4.903030426106625e-09
1970/01/01/01:00:21.020000,[],0,2.173930369053778e-09,,1.5239997708249575e-08,,2.148716926574707,,3.458695729818828e-08,,1.399388480649577e-07,,-4.906415274064102e-09
1970/01/01/01:00:21.030000,[],0,2.7720918893692215e-09,,1.5647035667143427e-08,,2.080446243286133,,4.097180905660025e-08,,1.467613941485979e-07,,-4.907289241629087e-09
1970/01/01/01:00:21.040000,[],0,3.5912597340370667e-09,,1.578098718368892e-08,,2.005354881286621,,4.701725586642169e-08,,1.530627855572675e-07,,-4.914046058956956e-09
1970/01/01/01:00:21.050000,[],0,4.398926556348215e-09,,1.589481435360085e-08,,1.930417537689209,,5.27380628057017e-08,,1.5885767368217785e-07,,-4.918224050243225e-09
1970/01/01/01:00:21.060000,[],0,5.195241570277176e-09,,1.598890975174072e-08,,1.8558064699172974,,5.814014869542916e-08,,1.641556224285523e-07,,-4.919873841657818e-09
1970/01/01/01:00:21.070000,[],0,5.980235417979429e-09,,1.6064010566196885e-08,,1.7813262939453125,,6.297230470408977e-08,,1.6870608021690714e-07,,-4.919301854755531e-09
1970/01/01/01:00:21.080000,[],0,6.914713690520102e-09,,1.592369613945266e-08,,1.6994726657867432,,6.724742718233756e-08,,1.7252475004170265e-07,,-4.914501250397052e-09
1970/01/01/01:00:21.090000,[],0,7.823179437593808e-09,,1.577936181718087e-08,,1.6188651323318481,,7.097425935853607e-08,,1.756246916784221e-07,,-4.9076076535925495e-09
1970/01/01/01:00:21.100000,[],0,8.706060761198842e-09,,1.5631099969937168e-08,,1.5395805835723877,,7.416337410859342e-08,,1.780199454515241e-07,,-4.898664585084589e-09
1970/01/01/01:00:21.110000,[],0,9.56378265470903e-09,,1.547900474463404e-08,,1.4616848230361938,,7.682521641072526e-08,,1.7972439536606544e-07,,-4.8877129010804765e-09
1970/01/01/01:00:21.120000,[],0,1.0396875360640934e-08,,1.5323259106025944e-08,,1.3849713802337646,,7.906049148687089e-08,,1.808404306302691e-07,,-4.874764147899668e-09
1970/01/01/01:00:21.130000,[],0,1.1266523713970855e-08,,1.5043086776245218e-08,,1.2981218099594116,,8.09409073099232e-08,,1.8142893054573506e-07,,-4.8341628477999166e-09
1970/01/01/01:00:21.140000,[],0,1.2101169843958814e-08,,1.4770426659538316e-08,,1.2137175798416138,,8.24596284587642e-08,,1.814854329040827e-07,,-4.792149788102051e-09
1970/01/01/01:00:21.150000,[],0,1.2901430146428083e-08,,1.4505157963640158e-08,,1.1317253112792969,,8.36237390444694e-08,,1.81020567424639e-07,,-4.748757831407602e-09
1970/01/01/01:00:21.160000,[],0,1.3667913911774576e-08,,1.4247158119928827e-08,,1.052108645439148,,8.444020949127662e-08,,1.8004479329647438e-07,,-4.704018508050467e-09
1970/01/01/01:00:21.170000,[],0,1.4348165322530804e-08,,1.3996316994280278e-08,,0.9643826484680176,,8.516701655025827e-08,,1.7878781477520533e-07,,-4.635162476063215e-09
1970/01/01/01:00:21.180000,[],0,1.4941441861537896e-08,,1.3777128771153002e-08,,0.8743343949317932,,8.579930010910175e-08,,1.772489071072414e-07,,-4.553836419063373e-09
1970/01/01/01:00:21.190000,[],0,1.550219153045873e-08,,1.3565331080656051e-08,,0.787976086139679,,8.633214321207561e-08,,1.7542706132189778e-07,,-4.471885528545272e-09
1970/01/01/01:00:21.200000,[],0,1.6031005856120828e-08,,1.3360797801453828e-08,,0.7051547169685364,,8.676749274627582e-08,,1.7332814650217188e-07,,-4.3893315648801945e-09
1970/01/01/01:00:21.200000,[],0,1.6528474588994868e-08,,1.3163404588567573e-08,,0.6257235407829285,,8.710726007166159e-08,,1.7095790383336862e-07,,-4.306194067993374e-09
1970/01/01/01:00:21.220000,[],0,1.699527985010718e-08,,1.2973003116201198e-08,,0.5494596362113953,,8.764494907609333e-08,,1.686061068539857e-07,,-4.222249216923046e-09
1970/01/01/01:00:21.230000,[],0,1.729461018840084e-08,,1.2854047604093921e-08,,0.46465322375297546,,8.838446774461772e-08,,1.6628615640001954e-07,,-4.114333318483432e-09
1970/01/01/01:00:21.240000,[],0,1.7571014865325196e-08,,1.2736362187126815e-08,,0.383954256772995,,8.931378658871836e-08,,1.6398411162299453e-07,,-4.006124765254526e-09
1970/01/01/01:00:21.250000,[],0,1.782492198287855e-08,,1.2619933542623585e-08,,0.3071536719799042,,9.042902604505798e-08,,1.6169983041436353e-07,,-3.897640432626304e-09
1970/01/01/01:00:21.260000,[],0,1.805680227562334e-08,,1.2504747459729515e-08,,0.23400931060314178,,9.191273875330808e-08,,1.598706660388416e-07,,-3.786797986293777e-09
1970/01/01/01:00:21.270000,[],0,1.811586081146288e-08,,1.2440503738275765e-08,,0.15231983363628387,,9.375928300414671e-08,,1.5849758483454934e-07,,-3.656682068253758e-09
1970/01/01/01:00:21.280000,[],0,1.816472838811478e-08,,1.2371189406223948e-08,,0.07516255974769592,,9.595933647688071e-08,,1.5756170057557028e-07,,-3.524664338172556e-09
1970/01/01/01:00:21.290000,[],0,1.8203603957545056e-08,,1.2296911933162846e-08,,0.00227717449888587,,9.850561610846853e-08,,1.5705437306223757e-07,,-3.390796088353909e-09
1970/01/01/01:00:21.300000,[],0,1.82326811426492e-08,,1.2217778788681244e-08,,-0.06658129394054413,,1.0139093120642428e-07,,1.5696706157086737e-07,,-3.2551279449677395e-09
1970/01/01/01:00:21.310000,[],0,1.8252148237252186e-08,,1.2133891225118987e-08,,-0.13163092732429504,,1.0466571609413222e-07,,1.5750970305816736e-07,,-3.1169293812638443e-09
1970/01/01/01:00:21.320000,[],0,1.813105221515343e-08,,1.2057906673135221e-08,,-0.2085365653038025,,1.0831653440845912e-07,,1.5866719138557528e-07,,-2.98047608815466e-09
1970/01/01/01:00:21.330000,[],0,1.801471327667059e-08,,1.1971120983389483e-08,,-0.2804737687110901,,1.1234082109012888e-07,,1.6042957895479049e-07,,-2.841535895470315e-09
1970/01/01/01:00:21.340000,[],0,1.7903049709389052e-08,,1.1873759753200375e-08,,-0.34775951504707336,,1.1673069622020193e-07,,1.6278455916562962e-07,,-2.7001720859232137e-09
1970/01/01/01:00:21.350000,[],0,1.77959886826784e-08,,1.1766009500036034e-08,,-0.4106445014476776,,1.2130669801990734e-07,,1.6560676385779516e-07,,-2.556205247472576e-09
1970/01/01/01:00:21.360000,[],0,1.767421942133751e-08,,1.1600669758138338e-08,,-0.48189836740493774,,1.259858066759989e-07,,1.6883132047951221e-07,,-2.4301602952192525e-09
1970/01/01/01:00:21.370000,[],0,1.756846046419014e-08,,1.1406547706371839e-08,,-0.5511106252670288,,1.3070311410956492e-07,,1.7240914473859448e-07,,-2.306576263322313e-09
1970/01/01/01:00:21.380000,[],0,1.7482573611005137e-08,,1.1182887504901373e-08,,-0.6183122396469116,,1.3545742660880933e-07,,1.7633266224947874e-07,,-2.185689185196793e-09
1970/01/01/01:00:21.390000,[],0,1.7407675301228664e-08,,1.09511928414463e-08,,-0.6804117560386658,,1.4025081895852054e-07,,1.8059790818369947e-07,,-2.0617501039765784e-09
1970/01/01/01:00:21.400000,[],0,1.7343554148396834e-08,,1.0711644904404238e-08,,-0.7377641201019287,,1.450820121817742e-07,,1.8519759237278777e-07,,-1.9348325164258995e-09
1970/01/01/01:00:21.410000,[],0,1.7290062714891974e-08,,1.0464363597861848e-08,,-0.790617823600769,,1.496543120538263e-07,,1.8986074223903415e-07,,-1.805145477540293e-09
1970/01/01/01:00:21.420000,[],0,1.730802701160883e-08,,1.0123904381487137e-08,,-0.8515785336494446,,1.5396341268569813e-07,,1.9457205269191036e-07,,-1.6959915694059191e-09
1970/01/01/01:00:21.430000,[],0,1.7333933399754642e-08,,9.782775478583972e-09,,-0.9073952436447144,,1.5802318387159175e-07,,1.9934364559048845e-07,,-1.5837366973414646e-09
1970/01/01/01:00:21.440000,[],0,1.7367622007213868e-08,,9.441023074430177e-09,,-0.9584426879882812,,1.6183821571758017e-07,,2.0417382984305732e-07,,-1.4684541360665548e-09
1970/01/01/01:00:21.450000,[],0,1.74089347382278e-08,,9.098695130660417e-09,,-1.0050702095031738,,1.6541299885375338e-07,,2.0906097120132472e-07,,-1.350215939055488e-09
1970/01/01/01:00:21.460000,[],0,1.7532190810243264e-08,,8.69605631947934e-09,,-1.059570074081421,,1.6864494511992234e-07,,2.1369508829138795e-07,,-1.2462515464051194e-09
1970/01/01/01:00:21.470000,[],0,1.765618762306076e-08,,8.299923415222565e-09,,-1.108949065208435,,1.7154059150925605e-07,,2.1808985195548303e-07,,-1.1407517153116942e-09
1970/01/01/01:00:21.480000,[],0,1.7780898531327693e-08,,7.910204047334446e-09,,-1.1535958051681519,,1.741063897497952e-07,,2.222496107151528e-07,,-1.0337575240271235e-09
1970/01/01/01:00:21.490000,[],0,1.7906296889691475e-08,,7.526809397973011e-09,,-1.1938718557357788,,1.7634867788274278e-07,,2.2617864203766658e-07,,-9.253097732475624e-10
1970/01/01/01:00:21.500000,[],0,1.8032405790791017e-08,,7.149644432047353e-09,,-1.2299604415893555,,1.7818599928887124e-07,,2.297491477065705e-07,,-8.158632658350484e-10
1970/01/01/01:00:21.510000,[],0,1.8212956476304498e-08,,6.753326342590071e-09,,-1.2768679857254028,,1.796306037249451e-07,,2.329678352452902e-07,,-7.056464301768983e-10
1970/01/01/01:00:21.520000,[],0,1.8385584610314254e-08,,6.37045394213942e-09,,-1.318717360496521,,1.8068587337438657e-07,,2.3584154007494362e-07,,-5.944882919273198e-10
1970/01/01/01:00:21.530000,[],0,1.8550434077724276e-08,,6.0007958602170675e-09,,-1.3559099435806274,,1.8135946788788715e-07,,2.3837685603211867e-07,,-4.82418660574524e-10
1970/01/01/01:00:21.540000,[],0,1.870761145994493e-08,,5.644196221510356e-09,,-1.3886457681655884,,1.8193510697983584e-07,,2.4055316316662356e-07,,-3.71321862147056e-10
1970/01/01/01:00:21.550000,[],0,1.886004952211806e-08,,5.3285962309246315e-09,,-1.4285259246826172,,1.8242776889110246e-07,,2.423819580599229e-07,,-2.5338792175588765e-10
1970/01/01/01:00:21.560000,[],0,1.898409252021338e-08,,5.049927143119248e-09,,-1.4688899517059326,,1.8290538150722568e-07,,2.4392349473600916e-07,,-1.253839948534008e-10
1970/01/01/01:00:21.570000,[],0,1.909427815860454e-08,,4.7831276717147375e-09,,-1.5041618347167969,,1.8336137941332709e-07,,2.451768068567617e-07,,1.2367614527983295e-12
1970/01/01/01:00:21.580000,[],0,1.9190872890817445e-08,,4.5279868743364204e-09,,-1.5347623825073242,,1.837961747241934e-07,,2.461475219206477e-07,,1.2648936065229321e-10
1970/01/01/01:00:21.590000,[],0,1.9274137841307493e-08,,4.284297361323297e-09,,-1.5610824823379517,,1.8421015113290196e-07,,2.468412105827156e-07,,2.5038862649928717e-10
1970/01/01/01:00:21.600000,[],0,1.9344239987617584e-08,,4.051920132752684e-09,,-1.583335280418396,,1.8484188046841155e-07,,2.4745730797803844e-07,,3.731978059917651e-10
1970/01/01/01:00:21.610000,[],0,1.9352965452412718e-08,,3.873747544957951e-09,,-1.6122479438781738,,1.8569265591850126e-07,,2.4800763753773936e-07,,5.126267188515499e-10
1970/01/01/01:00:21.620000,[],0,1.9350098412473926e-08,,3.701249529086681e-09,,-1.6367061138153076,,1.8675231672204973e-07,,2.4848313273651e-07,,6.506287175689351e-10
1970/01/01/01:00:21.630000,[],0,1.933586979419033e-08,,3.534329273691128e-09,,-1.657094120979309,,1.8801658541178767e-07,,2.488852715032408e-07,,7.872185681101485e-10
1970/01/01/01:00:21.640000,[],0,1.9310414600681725e-08,,3.3729163906315307e-09,,-1.6736160516738892,,1.89528080341006e-07,,2.4948366217358853e-07,,9.238919074228136e-10
1970/01/01/01:00:21.650000,[],0,1.9273958429266713e-08,,3.2169169550400056e-09,,-1.6866172552108765,,1.9128169981286192e-07,,2.502742972865235e-07,,1.0606333589180394e-09
1970/01/01/01:00:21.660000,[],0,1.9173791443449772e-08,,3.0842712828160757e-09,,-1.7062058448791504,,1.9326819256093586e-07,,2.512619232675206e-07,,1.2122179926521426e-09
1970/01/01/01:00:21.670000,[],0,1.9068020051804524e-08,,2.952255995225528e-09,,-1.7218855619430542,,1.9548694751847506e-07,,2.5243383561246446e-07,,1.3635437223769031e-09
1970/01/01/01:00:21.680000,[],0,1.8956772152023404e-08,,2.820871314312967e-09,,-1.7340079545974731,,1.979330761514575e-07,,2.537862542340008e-07,,1.5146005560850995e-09
1970/01/01/01:00:21.690000,[],0,1.88400921530274e-08,,2.6900965899301355e-09,,-1.7427012920379639,,2.0033053260704037e-07,,2.554339459948096e-07,,1.6632292210161381e-09
1970/01/01/01:00:21.700000,[],0,1.8681996394320777e-08,,2.5485882293452278e-09,,-1.7598210573196411,,2.0266782030375907e-07,,2.5737142550497083e-07,,1.8105379417932e-09
1970/01/01/01:00:21.710000,[],0,1.852554554204744e-08,,2.4078692373308286e-09,,-1.7729473114013672,,2.0495814112564403e-07,,2.5959207050618716e-07,,1.9554637908925088e-09
1970/01/01/01:00:21.720000,[],0,1.837072360899583e-08,,2.2679380595747034e-09,,-1.7824467420578003,,2.072021914045763e-07,,2.6209005454802536e-07,,2.098040186027106e-09
1970/01/01/01:00:21.730000,[],0,1.821751638431124e-08,,2.1287702711703105e-09,,-1.7884587049484253,,2.093506452638394e-07,,2.6484704562790284e-07,,2.2388231268877234e-09
1970/01/01/01:00:21.740000,[],0,1.8065909657138945e-08,,1.9903600989579218e-09,,-1.7912780046463013,,2.114002910502677e-07,,2.6780355710798176e-07,,2.3783583991132673e-09
1970/01/01/01:00:21.750000,[],0,1.7920745776223157e-08,,1.8442353200143202e-09,,-1.8017441034317017,,2.133523508973667e-07,,2.709474244966259e-07,,2.503179219459639e-09
1970/01/01/01:00:21.760000,[],0,1.778185243495045e-08,,1.7008207064961312e-09,,-1.808538794517517,,2.1520911275274557e-07,,2.7428245630289894e-07,,2.6270450259602285e-09
1970/01/01/01:00:21.770000,[],0,1.7649119499196786e-08,,1.5600766234413754e-09,,-1.8120123147964478,,2.1697231034067954e-07,,2.7780450295722403e-07,,2.749962701997788e-09
1970/01/01/01:00:21.780000,[],0,1.7522436834838118e-08,,1.421963435888074e-09,,-1.8124878406524658,,2.1864363475287973e-07,,2.815094717334432e-07,,2.8719389089104652e-09
1970/01/01/01:00:21.790000,[],0,1.7429773180310804e-08,,1.289215512123576e-09,,-1.819422721862793,,2.2020039125436597e-07,,2.8519411898741964e-07,,2.9772464493760253e-09
1970/01/01/01:00:21.800000,[],0,1.7346325265066298e-08,,1.1627248053258654e-09,,-1.8246026039123535,,2.2164485358189268e-07,,2.8886782388326537e-07,,3.0821478702591776e-09
1970/01/01/01:00:21.810000,[],0,1.726676224222956e-08,,1.040828756515566e-09,,-1.8264304399490356,,2.2297906809853885e-07,,2.9253055799927097e-07,,3.1868996330786103e-09
1970/01/01/01:00:21.820000,[],0,1.7191014833883855e-08,,9.234477627018123e-10,,-1.8252369165420532,,2.2420513801080233e-07,,2.961822076485987e-07,,3.291494188317756e-09
1970/01/01/01:00:21.830000,[],0,1.7119047512892394e-08,,8.105231485977527e-10,,-1.8211771249771118,,2.25303509182595e-07,,2.9979150895087514e-07,,3.3959355327795038e-09
1970/01/01/01:00:21.840000,[],0,1.7050794554052118e-08,,7.019771430805122e-10,,-1.8145480155944824,,2.2627665430263733e-07,,3.0335897349687e-07,,3.5002161169472856e-09
1970/01/01/01:00:21.850000,[],0,1.700058405162963e-08,,6.098649363295294e-10,,-1.812288761138916,,2.2712698921623087e-07,,3.0688497076880594e-07,,3.604154974468088e-09
1970/01/01/01:00:21.860000,[],0,1.695210194441188e-08,,5.23204368718666e-10,,-1.8073022365570068,,2.2785685871440364e-07,,3.1037009762258094e-07,,3.707922191509283e-09
1970/01/01/01:00:21.870000,[],0,1.6905321587046274e-08,,4.4189510384207153e-10,,-1.7998735904693604,,2.2846860758818366e-07,,3.138148088055459e-07,,3.8115111067327234e-09
1970/01/01/01:00:21.880000,[],0,1.6860239426819135e-08,,3.658796321470703e-10,,-1.7900798320770264,,2.2893115669830877e-07,,3.1719537219032645e-07,,3.914941260063642e-09
1970/01/01/01:00:21.890000,[],0,1.6823573645297074e-08,,3.142204274553251e-10,,-1.7843822240829468,,2.2924747611341445e-07,,3.205127541150432e-07,,4.018222643509262e-09
1970/01/01/01:00:21.900000,[],0,1.678685457306983e-08,,2.6878327341606223e-10,,-1.7761849164962769,,2.2942042221529846e-07,,3.2376786407439795e-07,,4.121331276252249e-09
1970/01/01/01:00:21.910000,[],0,1.6750091091921604e-08,,2.2944823818704663e-10,,-1.765758752822876,,2.2945286559661326e-07,,3.2696161156309245e-07,,4.2242600528652474e-09
1970/01/01/01:00:21.920000,[],0,1.6713293859993428e-08,,1.961427131824678e-10,,-1.7532072067260742,,2.2932209731152398e-07,,3.3007205502144643e-07,,4.3270236282921815e-09
1970/01/01/01:00:21.930000,[],0,1.667646820635582e-08,,1.687601447475373e-10,,-1.7387402057647705,,2.2902348462139344e-07,,3.330960112180037e-07,,4.429620670265422e-09
1970/01/01/01:00:21.940000,[],0,1.6638844968497324e-08,,1.7325074708196553e-10,,-1.7281414270401,,2.2855280690237123e-07,,3.360298705956666e-07,,4.532170194693208e-09
1970/01/01/01:00:21.950000,[],0,1.6599633667624403e-08,,1.8442902760540392e-10,,-1.7154604196548462,,2.2791363107899087e-07,,3.3887511108332546e-07,,4.634542083437054e-09
1970/01/01/01:00:21.960000,[],0,1.6558871607230685e-08,,2.0216014973151175e-10,,-1.7009371519088745,,2.271093535455293e-07,,3.416331821881613e-07,,4.736730119248023e-09
1970/01/01/01:00:21.970000,[],0,1.651659253809612e-08,,2.2631126139760482e-10,,-1.6847920417785645,,2.2614338490711816e-07,,3.4430556183906447e-07,,4.838726752609546e-09
1970/01/01/01:00:21.980000,[],0,1.646164982105347e-08,,2.9889107855396446e-10,,-1.6730424165725708,,2.249929593745037e-07,,3.4686763683566824e-07,,4.940427178468099e-09
1970/01/01/01:00:21.990000,[],0,1.6403500779915703e-08,,3.7874370306667515e-10,,-1.6593343019485474,,2.236618001916213e-07,,3.493213682759233e-07,,5.0419473041074525e-09
1970/01/01/01:00:22.000000,[],0,1.6342218245313234e-08,,4.657156882359459e-10,,-1.6438978910446167,,2.2215364481326105e-07,,3.5166871725778037e-07,,5.14328002410025e-09
1970/01/01/01:00:22.010000,[],0,1.627786971880596e-08,,5.596559327081252e-10,,-1.6269445419311523,,2.204721738507942e-07,,3.539115880357713e-07,,5.244419565286762e-09
1970/01/01/01:00:22.020000,[],0,1.6188279161610808e-08,,7.12175929340475e-10,,-1.6136255264282227,,2.1863756671791634e-07,,3.5602943171397783e-07,,5.3458490967273065e-09
1970/01/01/01:00:22.030000,[],0,1.6094215737894046e-08,,8.716468657965493e-10,,-1.598530888557434,,2.1664823179889936e-07,,3.5802449360744504e-07,,5.447414519466065e-09
1970/01/01/01:00:22.040000,[],0,1.599004129104742e-08,,1.0481778778270723e-09,,-1.5828031301498413,,2.1451069187605754e-07,,3.598989337660896e-07,,5.5490247952150185e-09
1970/01/01/01:00:22.050000,[],0,1.5881303383480372e-08,,1.2307349583906557e-09,,-1.565617561340332,,2.1222490431682672e-07,,3.6165508277008485e-07,,5.650746093266434e-09
1970/01/01/01:00:22.060000,[],0,1.576810859660327e-08,,1.4191793296092214e-09,,-1.5471630096435547,,2.0979403814180841e-07,,3.6329510066934745e-07,,5.752567311390067e-09
1970/01/01/01:00:22.070000,[],0,1.5650510221121294e-08,,1.6134572566883776e-09,,-1.5274659395217896,,2.075631329034877e-07,,3.647874677881191e-07,,5.857042850720973e-09
1970/01/01/01:00:22.080000,[],0,1.5501353090030534e-08,,1.8429261450236822e-09,,-1.51020348072052,,2.0553770241349412e-07,,3.6613511156247114e-07,,5.964296168059491e-09
1970/01/01/01:00:22.090000,[],0,1.5346946824479346e-08,,2.0729371552619114e-09,,-1.4916716814041138,,2.037045447877972e-07,,3.6734070363309e-07,,6.074074132556007e-09
1970/01/01/01:00:22.100000,[],0,1.518741044037597e-08,,2.3034563145785114e-09,,-1.4720436334609985,,2.0205997941502574e-07,,3.684069156406622e-07,,6.186315459899561e-09
