time,.layout.dim,fault,Fx,,Fy,,Fz,,Wx,,Wy,,Wz
1970/01/01/01:00:04.140000,[],0,1.9617428332004675e-19,,1.0797052050853599e-18,,-7.22015905380249,,-1.547082491253434e-19,,2.734016747655874e-20,,4.6868858069647227e-20
1970/01/01/01:00:04.150000,[],0,2.2077411774949095e-19,,8.627027982845635e-19,,-7.22015905380249,,-1.197744990020625e-19,,3.073124609650816e-20,,5.2682138011827855e-20
1970/01/01/01:00:04.160000,[],0,2.4485985942823344e-19,,6.499542194826093e-19,,-7.22015905380249,,-8.552745742121695e-20,,3.4051429521848104e-20,,5.837388379627428e-20
1970/01/01/01:00:04.170000,[],0,2.6843941827088177e-19,,4.413955689771776e-19,,-7.22015905380249,,-5.1956797549846883e-20,,3.7301806658306817e-20,,6.394595334819047e-20
1970/01/01/01:00:04.180000,[],0,2.307655289709424e-19,,2.970629693925136e-19,,-7.22015905380249,,-2.7831383513444525e-20,,3.3130105415828885e-20,,5.679446642713523e-20
1970/01/01/01:00:04.190000,[],0,1.938220272271903e-19,,1.5558732239663705e-19,,-7.220159530639648,,-4.185695862128493e-21,,2.9038527601669225e-20,,4.978033349302928e-20
1970/01/01/01:00:04.200000,[],0,1.5759803044469154e-19,,1.6925624291218002e-20,,-7.220159530639648,,1.8987497983802867e-20,,2.5025877681348756e-20,,4.290150598138684e-20
1970/01/01/01:00:04.210000,[],0,1.2208274650139173e-19,,-1.1896453408600824e-19,,-7.220159530639648,,4.1695328014268206e-20,,2.109097789184687e-20,,3.615596117711627e-20
1970/01/01/01:00:04.220000,[],0,4.1692673927724647e-19,,-2.9112122765496863e-19,,-7.220159530639648,,6.952431076523177e-20,,6.943640990045094e-20,,1.1903384923640077e-19
1970/01/01/01:00:04.230000,[],0,2.470413414986889e-19,,-3.5605250174672607e-19,,-7.220159530639648,,8.599907961734289e-20,,4.155037753661536e-20,,7.122922048058305e-20
1970/01/01/01:00:04.240000,[],0,8.052894715122679e-20,,-4.196495593598296e-19,,-7.220159530639648,,1.0213575131877003e-19,,1.421790833274962e-20,,2.437355691105833e-20
1970/01/01/01:00:04.250000,[],0,-8.266124428697803e-20,,-4.81932692268681e-19,,-7.220159530639648,,1.1793947636129604e-19,,-1.2569333332963601e-20,,-2.154742810919842e-20
1970/01/01/01:00:04.260000,[],0,-2.4257937417821303e-19,,-5.429219596031345e-19,,-7.220159530639648,,1.3341532768852135e-19,,-3.881957322241652e-20,,-6.654783704027894e-20
1970/01/01/01:00:04.270000,[],0,-3.992748601017297e-19,,-6.026371619991033e-19,,-7.220159530639648,,1.4856833300760662e-19,,-6.454092885316337e-20,,-1.1064158493416746e-19
1970/01/01/01:00:04.280000,[],0,-4.2885150423478163e-19,,-5.1994262369247e-19,,-7.220159530639648,,1.3314021258666504e-19,,-6.866717070486783e-20,,-1.1771515531892932e-19
1970/01/01/01:00:04.290000,[],0,-4.577937008380054e-19,,-4.388499206420456e-19,,-7.220159530639648,,1.180073439456166e-19,,-7.270402535162828e-20,,-1.2463547757051866e-19
1970/01/01/01:00:04.300000,[],0,-4.861112985305692e-19,,-3.5933521970643104e-19,,-7.220159530639648,,1.0316533268745713e-19,,-7.66528692736828e-20,,-1.3140492983319657e-19
1970/01/01/01:00:04.310000,[],0,-5.13813939136488e-19,,-2.8137489453938015e-19,,-7.220159530639648,,8.860984903866777e-20,,-8.051507895126945e-20,,-1.3802585147713293e-19
1970/01/01/01:00:04.320000,[],0,-5.409111352328064e-19,,-2.049456031379825e-19,,-7.220159530639648,,7.433660846216947e-20,,-8.429198562818658e-20,,-1.445005430984064e-19
1970/01/01/01:00:04.330000,[],0,-4.2880799970444017e-19,,-2.5225756505966818e-20,,-7.220159530639648,,4.587026043101392e-20,,-6.783412874219304e-20,,-1.162870796901448e-19
1970/01/01/01:00:04.340000,[],0,-3.189040530815169e-19,,1.50902223105925e-19,,-7.220159530639648,,1.796864896044622e-20,,-5.169865257524498e-20,,-8.862625694159959e-20
1970/01/01/01:00:04.350000,[],0,-2.111662986124139e-19,,3.2349255318631923e-19,,-7.220159530639648,,-9.376725553445055e-21,,-3.5880710365940715e-20,,-6.150979012194816e-20
1970/01/01/01:00:04.360000,[],0,-1.0556217252286049e-19,,4.925987209784577e-19,,-7.220159530639648,,-3.617425608582047e-20,,-2.037554097899666e-20,,-3.492949789794448e-20
1970/01/01/01:00:04.370000,[],0,-2.083774462524943e-19,,3.6798750306434157e-19,,-7.220159530639648,,-1.869567447980784e-20,,-3.6478028472257767e-20,,-6.253376217210638e-20
1970/01/01/01:00:04.380000,[],0,-1.7732697306302602e-19,,2.3098186255051916e-19,,-7.220159530639648,,2.3366315477361916e-21,,-3.179883899928148e-20,,-5.451229450414704e-20
1970/01/01/01:00:04.390000,[],0,-1.4687977303405033e-19,,9.669323246794642e-20,,-7.220159530639648,,2.294805814375237e-20,,-2.721005455114356e-20,,-4.664580687876774e-20
1970/01/01/01:00:04.400000,[],0,-1.1702682472701156e-19,,-3.4919297080781084e-20,,-7.220159530639648,,4.314496203776739e-20,,-2.271032449700007e-20,,-3.8931985775192767e-20
1970/01/01/01:00:04.410000,[],0,-8.775922948797623e-20,,-1.6389608023109372e-19,,-7.220159530639648,,6.293361352539627e-20,,-1.829831759305268e-20,,-3.136854352204052e-20
1970/01/01/01:00:04.420000,[],0,-1.4646750104687507e-19,,-1.7486733858690252e-19,,-7.220159530639648,,6.390813568456031e-20,,-2.6826354222431195e-20,,-4.598803350190043e-20
1970/01/01/01:00:04.430000,[],0,-2.0398695250682182e-19,,-1.8560167432070023e-19,,-7.220159530639648,,6.485677613783938e-20,,-3.5181144981093866e-20,,-6.031053333011112e-20
1970/01/01/01:00:04.440000,[],0,-2.603356073578822e-19,,-1.9610277097115213e-19,,-7.220159530639648,,6.577996140023685e-20,,-4.3365324891656075e-20,,-7.43405569571247e-20
1970/01/01/01:00:04.450000,[],0,-3.155312758326202e-19,,-2.06374221604044e-19,,-7.220159530639648,,6.667810506205897e-20,,-5.138148374029345e-20,,-8.808254078521083e-20
1970/01/01/01:00:04.460000,[],0,-1.7781522934428251e-19,,-2.653303823904188e-19,,-7.220160007476807,,7.547763949370101e-20,,-2.878040847646147e-20,,-4.9337843564101696e-20
1970/01/01/01:00:04.470000,[],0,-4.2835728966817534e-20,,-3.2308087573520925e-19,,-7.220160007476807,,8.409363676458431e-20,,-6.628479360548708e-21,,-1.1363107706024519e-20
1970/01/01/01:00:04.480000,[],0,8.944846154578023e-20,,-3.796440547082564e-19,,-7.220160007476807,,9.252890799632184e-20,,1.5081074533122972e-20,,2.5853271551403457e-20
1970/01/01/01:00:04.490000,[],0,2.1907803560223925e-19,,-4.350380138854599e-19,,-7.220160007476807,,1.0078621907408684e-19,,3.635493042617795e-20,,6.232274064302586e-20
1970/01/01/01:00:04.500000,[],0,3.4609309207522276e-19,,-4.892805893487778e-19,,-7.220160007476807,,1.0886830357130983e-19,,5.719967506736111e-20,,9.805658121379866e-20
1970/01/01/01:00:04.510000,[],0,3.15263993097189e-19,,-4.806932138195585e-19,,-7.220160007476807,,1.0820457514026699e-19,,5.3072828986068574e-20,,9.098198977796818e-20
1970/01/01/01:00:04.520000,[],0,2.8501996930617164e-19,,-4.722295534907042e-19,,-7.220160007476807,,1.0754329593931913e-19,,4.902321443212464e-20,,8.403979247658594e-20
1970/01/01/01:00:04.530000,[],0,2.5535230945634475e-19,,-4.638879023022015e-19,,-7.220160007476807,,1.0688449181786039e-19,,4.5049687569838516e-20,,7.722803768039418e-20
1970/01/01/01:00:04.540000,[],0,2.2625248324764137e-19,,-4.556667092904018e-19,,-7.220160007476807,,1.0622817570058785e-19,,4.1151130412913544e-20,,7.054479314718078e-20
1970/01/01/01:00:04.550000,[],0,2.3180185703150064e-19,,-5.914792193187989e-19,,-7.220160007476807,,1.2811466385040205e-19,,4.2524712287671863e-20,,7.289950493248076e-20
1970/01/01/01:00:04.560000,[],0,2.372170466103673e-19,,-7.245163832957158e-19,,-7.220160007476807,,1.4955060998501334e-19,,4.3866573724643335e-20,,7.51998360548539e-20
1970/01/01/01:00:04.570000,[],0,1.90425520234471e-19,,-5.416937514898581e-19,,-7.220160007476807,,1.2044978857463548e-19,,3.721873316788206e-20,,6.38035425735121e-20
1970/01/01/01:00:04.580000,[],0,1.4455078139592192e-19,,-3.624733878540924e-19,,-7.220160007476807,,9.191892691804934e-20,,3.070012988830939e-20,,5.262879455584099e-20
1970/01/01/01:00:04.590000,[],0,9.957908467938494e-20,,-1.8680120253117576e-19,,-7.220160007476807,,6.394949471518796e-20,,2.430882841253892e-20,,4.1672276817041826e-20
1970/01/01/01:00:04.600000,[],0,5.549686561528388e-20,,-1.462377774811326e-20,,-7.220160007476807,,3.653305860121242e-20,,1.804292073216553e-20,,3.093072263992988e-20
1970/01/01/01:00:04.610000,[],0,1.9939703068534164e-19,,-6.286689623911504e-20,,-7.220160007476807,,4.371817558404676e-20,,4.072491913994706e-20,,6.98141470970521e-20
1970/01/01/01:00:04.620000,[],0,3.403992718768964e-19,,-1.1013886591688835e-19,,-7.220160007476807,,5.075521754371131e-20,,6.294920071006407e-20,,1.0791292288850816e-19
1970/01/01/01:00:04.630000,[],0,4.785474039130194e-19,,-1.5645437569965455e-19,,-7.220160007476807,,5.764644307101924e-20,,8.472270762043089e-20,,1.4523893104208069e-19
1970/01/01/01:00:04.640000,[],0,6.138847503782931e-19,,-2.0182793355987599e-19,,-7.220160007476807,,6.439407844504107e-20,,1.0605227057344962e-19,,1.8180389425801321e-19
1970/01/01/01:00:04.650000,[],0,5.171921964569429e-19,,-1.6783806113900346e-19,,-7.220160007476807,,5.614403104703006e-20,,9.112891773427292e-20,,1.5622099444464096e-19
1970/01/01/01:00:04.660000,[],0,4.223818144712747e-19,,-1.3451119982848633e-19,,-7.220160007476807,,4.805336778212609e-20,,7.649491655077638e-20,,1.311341445048591e-19
1970/01/01/01:00:04.670000,[],0,3.2942540273227926e-19,,-1.0183742346097395e-19,,-7.220160007476807,,4.0119713737242346e-20,,6.214594371178972e-20,,1.0653590627550318e-19
1970/01/01/01:00:04.680000,[],0,2.382951472918595e-19,,-6.980693511608641e-20,,-7.220160007476807,,3.234071984868614e-20,,4.8077740529627995e-20,,8.241898376507656e-20
1970/01/01/01:00:04.690000,[],0,1.4896369949101283e-19,,-3.8410080045111556e-20,,-7.220160007476807,,2.4714070980094612e-20,,3.428609355304601e-20,,5.8776158530265e-20
1970/01/01/01:00:04.700000,[],0,1.9337780538885518e-19,,-3.8042440268097216e-20,,-7.220160007476807,,2.401995335506325e-20,,4.07523776588747e-20,,6.98612188437852e-20
1970/01/01/01:00:04.710000,[],0,2.368842873595737e-19,,-3.767835155160317e-20,,-7.220160007476807,,2.3337314476618193e-20,,4.7085262735057877e-20,,8.071758956732863e-20
1970/01/01/01:00:04.720000,[],0,2.794969619043375e-19,,-3.731777512153821e-20,,-7.220160007476807,,2.2665996017220323e-20,,5.328677795903571e-20,,9.134876683145302e-20
1970/01/01/01:00:04.730000,[],0,3.212294128797683e-19,,-3.6960678666159655e-20,,-7.220160007476807,,2.200583641815625e-20,,5.935893958355129e-20,,1.0175818214323079e-19
1970/01/01/01:00:04.740000,[],0,3.1078481008021435e-19,,1.0623167183114559e-19,,-7.220160007476807,,3.323465471669786e-24,,5.689376041238427e-20,,9.753216163013712e-20
1970/01/01/01:00:04.750000,[],0,3.0051802526296517e-19,,2.46549556775132e-19,,-7.220160007476807,,-2.1559139500332008e-20,,5.447220209383236e-20,,9.338091695194853e-20
1970/01/01/01:00:04.750000,[],0,3.396899645016322e-19,,3.9487030428564384e-20,,-7.220160007476807,,1.1867332450512409e-20,,6.076523709777094e-20,,1.0416898065147098e-19
1970/01/01/01:00:04.770000,[],0,3.7804446834933785e-19,,-1.634381969879544e-19,,-7.220160007476807,,4.4624086988808644e-20,,6.692634325635585e-20,,1.14730868614597e-19
1970/01/01/01:00:04.780000,[],0,4.1559409961163526e-19,,-3.6228856468597506e-19,,-7.220160007476807,,7.672124738353767e-20,,7.295753035998164e-20,,1.2507004466014163e-19
1970/01/01/01:00:04.780000,[],0,4.523511626001362e-19,,-5.571256846964357e-19,,-7.220160007476807,,1.08168786654077e-19,,7.886079527434582e-20,,1.351899402951773e-19
1970/01/01/01:00:04.800000,[],0,5.086975168551179e-19,,-3.462563568486254e-19,,-7.220160007476807,,7.376021220923632e-20,,8.847649201428774e-20,,1.5167399554213404e-19
1970/01/01/01:00:04.810000,[],0,5.638660693154006e-19,,-1.3956977116576608e-19,,-7.220160007476807,,4.0032423564398127e-20,,9.789102876901442e-20,,1.6781319402183858e-19
1970/01/01/01:00:04.820000,[],0,6.178748628580957e-19,,6.299703501392436e-20,,-7.220160007476807,,6.975193245211303e-21,,1.0710748807877732e-19,,1.8361283486009012e-19
1970/01/01/01:00:04.830000,[],0,6.707416818663731e-19,,2.6150619717161543e-19,,-7.220160007476807,,-2.5421591515988748e-20,,1.1612890724738818e-19,,1.9907811378511123e-19
1970/01/01/01:00:04.840000,[],0,5.58095709061019e-19,,9.0349810532476e-20,,-7.220160007476807,,1.683049104868391e-21,,9.786687897253699e-20,,1.6777179621711972e-19
1970/01/01/01:00:04.850000,[],0,4.47646779661394e-19,,-7.739249798827591e-20,,-7.220160007476807,,2.8245429415292796e-20,,7.996031217888486e-20,,1.3707482641724423e-19
1970/01/01/01:00:04.860000,[],0,3.393621424851198e-19,,-2.4177222684612027e-19,,-7.220160007476807,,5.427373690795645e-20,,6.240388189123848e-20,,1.0697807954935252e-19
1970/01/01/01:00:04.870000,[],0,2.332092272955772e-19,,-4.028401636381981e-19,,-7.220160007476807,,7.977605123509014e-20,,4.51923374514127e-20,,7.74725794113287e-20
1970/01/01/01:00:04.880000,[],0,1.291560454675151e-19,,-5.606464755761911e-19,,-7.220160007476807,,1.047603437036125e-19,,2.832050574940479e-20,,4.854944027393636e-20
1970/01/01/01:00:04.890000,[],0,2.309545655903049e-19,,-4.455740201427009e-19,,-7.220160007476807,,8.689572401430476e-20,,4.377602652813719e-20,,7.504461690537804e-20
1970/01/01/01:00:04.900000,[],0,3.3069401344860003e-19,,-3.327584236129851e-19,,-7.220160007476807,,6.937971571674838e-20,,5.891805877940906e-20,,1.0100238463260167e-19
1970/01/01/01:00:04.910000,[],0,4.2840557633643312e-19,,-2.2216587497950556e-19,,-7.220160007476807,,5.220708430862953e-20,,7.375135879174259e-20,,1.2643089893945915e-19
1970/01/01/01:00:04.920000,[],0,5.241200925810159e-19,,-1.137629509756363e-19,,-7.220160007476807,,3.537268576051391e-20,,8.82806182301746e-20,,1.5133819898752872e-19
1970/01/01/01:00:04.930000,[],0,2.6921577897455107e-19,,-3.019634716846133e-19,,-7.220160007476807,,6.303922122516457e-20,,4.7192802677038306e-20,,8.090194744635138e-20
1970/01/01/01:00:04.940000,[],0,1.938261405120332e-20,,-4.86369792471992e-19,,-7.220160007476807,,9.014612376898335e-20,,6.92202346484133e-21,,1.1866326747521561e-20
1970/01/01/01:00:04.950000,[],0,3.9180721570326877e-20,,-6.064552726102832e-19,,-7.220160007476807,,1.106676281987658e-19,,9.288518534902352e-21,,1.5923175092857498e-20
1970/01/01/01:00:04.960000,[],0,5.8578947040005e-20,,-7.240783394625806e-19,,-7.220160007476807,,1.3076763887001275e-19,,1.1606755209480433e-20,,1.9897294875621762e-20
1970/01/01/01:00:04.970000,[],0,7.758335698992545e-20,,-8.392765780479672e-19,,-7.220160007476807,,1.5045257289482e-19,,1.387746534954723e-20,,2.378994059922382e-20
1970/01/01/01:00:04.980000,[],0,9.619991616778657e-20,,-9.520869530000662e-19,,-7.220160007476807,,1.697287633747524e-19,,1.6101374353725856e-20,,2.7602357881343905e-20
1970/01/01/01:00:04.990000,[],0,7.762917504104265e-20,,-8.778481134088914e-19,,-7.220160007476807,,1.5708031877880991e-19,,1.375676483477411e-20,,2.3583024277050522e-20
1970/01/01/01:00:05.000000,[],0,5.942208965344089e-20,,-8.050063818723187e-19,,-7.220160007476807,,1.4466913284700236e-19,,1.1457670444351955e-20,,1.9641720300149885e-20
1970/01/01/01:00:05.010000,[],0,4.157320578281726e-20,,-7.335409237786693e-19,,-7.220160007476807,,1.3249170298642347e-19,,9.203412635863156e-21,,1.5777279496731324e-20
1970/01/01/01:00:05.020000,[],0,2.4077140292841646e-20,,-6.634314732029358e-19,,-7.220160007476807,,1.2054457830295523e-19,,6.993320132853579e-21,,1.198854833758124e-20
1970/01/01/01:00:05.030000,[],0,6.928588403159903e-21,,-5.946578159188988e-19,,-7.220160007476807,,1.088243337518738e-19,,4.826729736804762e-21,,8.274393488325206e-21
1970/01/01/01:00:05.040000,[],0,1.2482283397926192e-19,,-6.798582461924732e-19,,-7.220160007476807,,1.218144039408007e-19,,2.5073398561305074e-20,,4.298297034702624e-20
1970/01/01/01:00:05.050000,[],0,2.4034671030735584e-19,,-7.632867004975942e-19,,-7.220160007476807,,1.3453249972925957e-19,,4.49126276197476e-20,,7.699307961233791e-20
1970/01/01/01:00:05.060000,[],0,3.535360632269749e-19,,-8.449702173005345e-19,,-7.220160007476807,,1.4698278286970732e-19,,6.435058037704814e-20,,1.1031528803190943e-19
1970/01/01/01:00:05.070000,[],0,4.64426293483397e-19,,-9.249355765736257e-19,,-7.220160007476807,,1.5916936341581258e-19,,8.339333790317867e-20,,1.4296000968040588e-19
1970/01/01/01:00:05.080000,[],0,5.7305227190932e-19,,-1.003209196397681e-18,,-7.220160007476807,,1.7109628679775862e-19,,1.02046906951103e-19,,1.7493754554139296e-19
1970/01/01/01:00:05.090000,[],0,6.153389855939496e-19,,-8.942697165196004e-19,,-7.220160007476807,,1.531085852182424e-19,,1.0926143408212273e-19,,1.8730531741573855e-19
1970/01/01/01:00:05.100000,[],0,6.567183855441851e-19,,-7.87419746567617e-19,,-7.220160007476807,,1.3546531389097503e-19,,1.1632074852601512e-19,,1.9940699562678348e-19
1970/01/01/01:00:05.110000,[],0,6.972045338304399e-19,,-6.826279570760304e-19,,-7.220160007476807,,1.181613675606134e-19,,1.2322724135173834e-19,,2.1124670315289346e-19
1970/01/01/01:00:05.120000,[],0,7.368112857279743e-19,,-5.798637940609645e-19,,-7.220160007476807,,1.0119169267060267e-19,,1.2998329070355348e-19,,2.228284983489488e-19
1970/01/01/01:00:05.130000,[],0,7.534739602884542e-19,,-5.819545964567688e-19,,-7.220160007476807,,1.0395929682853732e-19,,1.3099703931832843e-19,,2.2456635311713445e-19
1970/01/01/01:00:05.140000,[],0,7.697280593251212e-19,,-5.839454650948191e-19,,-7.220160007476807,,1.0666115951481961e-19,,1.3197740344056862e-19,,2.2624697732668906e-19
1970/01/01/01:00:05.150000,[],0,6.504195085771704e-19,,-5.907004804708685e-19,,-7.220160007476807,,1.0791341402699686e-19,,1.130585162111679e-19,,1.938145955263744e-19
1970/01/01/01:00:05.160000,[],0,5.334321300256199e-19,,-5.972613151981212e-19,,-7.220160007476807,,1.0912983481654437e-19,,9.450669684093613e-20,,1.6201147845236236e-19
1970/01/01/01:00:05.170000,[],0,4.1873113038595434e-19,,-6.036311746014506e-19,,-7.220160007476807,,1.1031100995717888e-19,,7.631646525831514e-20,,1.3082822984988226e-19
1970/01/01/01:00:05.180000,[],0,3.0628228506032922e-19,,-6.098133157045188e-19,,-7.220160007476807,,1.1145753398496566e-19,,5.848240601523211e-20,,1.0025555039939139e-19
1970/01/01/01:00:05.190000,[],0,3.3979630890913355e-19,,-4.927356193698352e-19,,-7.220160007476807,,9.426879194194764e-20,,6.401749800882777e-20,,1.097442878400035e-19
1970/01/01/01:00:05.200000,[],0,3.726060660145314e-19,,-3.779501697595068e-19,,-7.220160007476807,,7.741439888746296e-20,,6.943549224695889e-20,,1.190322724233581e-19
1970/01/01/01:00:05.210000,[],0,4.047223872726684e-19,,-2.654226388781126e-19,,-7.220160007476807,,6.08893529637451e-20,,7.473817880016982e-20,,1.2812259961440373e-19
1970/01/01/01:00:05.220000,[],0,4.36155896784537e-19,,-1.551191123205379e-19,,-7.220160007476807,,4.4688716936512885e-20,,7.992734127665638e-20,,1.3701829379225506e-19
1970/01/01/01:00:05.230000,[],0,6.187331661411961e-19,,-1.0936670573976717e-19,,-7.220160007476807,,3.8439348021629154e-20,,1.0848167418312372e-19,,1.8596858062115578e-19
1970/01/01/01:00:05.240000,[],0,7.975970666317398e-19,,-6.451839464381984e-20,,-7.220160007476807,,3.231112229239323e-20,,1.364540661416144e-19,,2.3392124885722635e-19
1970/01/01/01:00:05.250000,[],0,9.7280389823661e-19,,-2.0560603254009792e-20,,-7.220160007476807,,2.6302228675628015e-20,,1.638533641072736e-19,,2.8089148501952534e-19
1970/01/01/01:00:05.260000,[],0,1.1444093405507891e-18,,2.2520089111984212e-20,,-7.220160007476807,,2.0410883563137694e-20,,1.9068829225062436e-19,,3.2689420420847285e-19
1970/01/01/01:00:05.270000,[],0,1.3124681425910706e-18,,6.473691249720162e-20,,-7.220160007476807,,1.463532434935919e-20,,2.1696745841991606e-19,,3.719442181269124e-19
1970/01/01/01:00:05.280000,[],0,1.199437840993609e-18,,-1.375386420963392e-19,,-7.220160007476807,,4.778759723625222e-20,,1.9628964916610376e-19,,3.3649653034929467e-19
1970/01/01/01:00:05.290000,[],0,1.0885482828214346e-18,,-3.357549112313526e-19,,-7.220160007476807,,8.027204294754372e-20,,1.7600577175432277e-19,,3.017241838430382e-19
1970/01/01/01:00:05.300000,[],0,9.797675182233876e-19,,-5.299733259930177e-19,,-7.220160007476807,,1.1209877990545326e-19,,1.5610995837210278e-19,,2.6761707149503334e-19
1970/01/01/01:00:05.310000,[],0,8.730645279264973e-19,,-7.202543351895363e-19,,-7.220160007476807,,1.4327776335789988e-19,,1.3659647045394423e-19,,2.3416537053550606e-19
1970/01/01/01:00:05.320000,[],0,8.284695667425384e-19,,-6.835637568427693e-19,,-7.220160007476807,,1.3856231687846478e-19,,1.2980765699505374e-19,,2.225274046059795e-19
1970/01/01/01:00:05.330000,[],0,7.065901903495611e-19,,-7.630753041522986e-19,,-7.220160007476807,,1.5139557171782751e-19,,1.0819962498128874e-19,,1.854850677037244e-19
1970/01/01/01:00:05.340000,[],0,6.779366022319359e-19,,-7.574109781126886e-19,,-7.220160007476807,,1.508320420008287e-19,,1.0420634595070365e-19,,1.7863945020120625e-19
1970/01/01/01:00:05.350000,[],0,6.497882663722158e-19,,-7.517842370921615e-19,,-7.220160007476807,,1.5026468657349681e-19,,1.0028251131748179e-19,,1.7191288208341039e-19
1970/01/01/01:00:05.360000,[],0,6.221379449400409e-19,,-7.461948225967758e-19,,-7.220160007476807,,1.4969364760749966e-19,,9.64271258799487e-20,,1.6530364436562634e-19
1970/01/01/01:00:05.370000,[],0,5.949784001050514e-19,,-7.406425795301667e-19,,-7.220160007476807,,1.4911906727450501e-19,,9.263920736112696e-20,,1.5881006976193193e-19
1970/01/01/01:00:05.380000,[],0,5.534958093733999e-19,,-4.721135414097937e-19,,-7.220160007476807,,1.0343510988942305e-19,,8.501737778895583e-20,,1.4574407990240916e-19
1970/01/01/01:00:05.390000,[],0,5.127875113938863e-19,,-2.0890791459438513e-19,,-7.220160007476807,,5.865448543203728e-20,,7.753947764336893e-20,,1.3292482250997447e-19
1970/01/01/01:00:05.400000,[],0,4.72842132433088e-19,,4.9054501892559606e-20,,-7.220160007476807,,1.4763610045725936e-20,,7.020338081169805e-20,,1.203486528200538e-19
1970/01/01/01:00:05.410000,[],0,4.3364837630576492e-19,,3.018527587295019e-19,,-7.220160007476807,,-2.825092241154803e-20,,6.300699349301768e-20,,1.0801198422920992e-19
1970/01/01/01:00:05.410000,[],0,3.951951019230416e-19,,5.49564892006183e-19,,-7.220160007476807,,-7.04023435984112e-20,,5.594822188640227e-20,,9.591124305870264e-20
1970/01/01/01:00:05.430000,[],0,3.824661106149518e-19,,2.7824890145635984e-19,,-7.220160007476807,,-2.607904823777782e-20,,5.3617045974468843e-20,,9.19149396490029e-20
