time,data
1970/01/01/01:00:14.140000,0
1970/01/01/01:00:14.180000,0
1970/01/01/01:00:14.180000,0
1970/01/01/01:00:14.230000,0
1970/01/01/01:00:14.230000,0
1970/01/01/01:00:14.240000,0
1970/01/01/01:00:14.280000,0
1970/01/01/01:00:14.320000,0
1970/01/01/01:00:14.360000,0
1970/01/01/01:00:14.360000,0
1970/01/01/01:00:14.360000,0
1970/01/01/01:00:14.370000,0
1970/01/01/01:00:14.380000,0
1970/01/01/01:00:14.420000,0
1970/01/01/01:00:14.460000,0
1970/01/01/01:00:14.460000,0
1970/01/01/01:00:14.510000,0
1970/01/01/01:00:14.510000,0
1970/01/01/01:00:14.550000,0
1970/01/01/01:00:14.550000,0
1970/01/01/01:00:14.560000,0
1970/01/01/01:00:14.570000,0
1970/01/01/01:00:14.610000,0
1970/01/01/01:00:14.610000,0
1970/01/01/01:00:14.650000,0
1970/01/01/01:00:14.650000,0
1970/01/01/01:00:14.700000,0
1970/01/01/01:00:14.700000,0
1970/01/01/01:00:14.740000,0
1970/01/01/01:00:14.790000,0
1970/01/01/01:00:14.790000,0
1970/01/01/01:00:14.790000,0
1970/01/01/01:00:14.800000,0
1970/01/01/01:00:14.840000,0
1970/01/01/01:00:14.880000,0
1970/01/01/01:00:14.890000,0
1970/01/01/01:00:14.920000,0
1970/01/01/01:00:14.920000,0
1970/01/01/01:00:14.970000,0
1970/01/01/01:00:14.970000,0
1970/01/01/01:00:15.020000,0
1970/01/01/01:00:15.020000,0
1970/01/01/01:00:15.030000,0
1970/01/01/01:00:15.070000,0
1970/01/01/01:00:15.070000,0
1970/01/01/01:00:15.110000,0
1970/01/01/01:00:15.110000,0
1970/01/01/01:00:15.160000,0
1970/01/01/01:00:15.200000,0
1970/01/01/01:00:15.250000,0
1970/01/01/01:00:15.250000,0
1970/01/01/01:00:15.260000,0
1970/01/01/01:00:15.300000,0
1970/01/01/01:00:15.300000,0
1970/01/01/01:00:15.350000,0
1970/01/01/01:00:15.390000,0
1970/01/01/01:00:15.390000,0
1970/01/01/01:00:15.430000,0
1970/01/01/01:00:15.430000,0
1970/01/01/01:00:15.440000,0
1970/01/01/01:00:15.450000,0
1970/01/01/01:00:15.490000,0
1970/01/01/01:00:15.530000,0
1970/01/01/01:00:15.570000,0
1970/01/01/01:00:15.570000,0
1970/01/01/01:00:15.620000,0
1970/01/01/01:00:15.620000,0
1970/01/01/01:00:15.660000,0
1970/01/01/01:00:15.660000,0
1970/01/01/01:00:15.710000,0
1970/01/01/01:00:15.710000,0
1970/01/01/01:00:15.710000,0
1970/01/01/01:00:15.720000,0
1970/01/01/01:00:15.760000,0
1970/01/01/01:00:15.810000,0
1970/01/01/01:00:15.850000,0
1970/01/01/01:00:15.850000,0
1970/01/01/01:00:15.900000,0
1970/01/01/01:00:15.900000,0
1970/01/01/01:00:15.940000,0
1970/01/01/01:00:15.950000,0
1970/01/01/01:00:15.960000,0
1970/01/01/01:00:16.000000,0
1970/01/01/01:00:16.000000,0
1970/01/01/01:00:16.040000,0
1970/01/01/01:00:16.040000,0
1970/01/01/01:00:16.090000,0
1970/01/01/01:00:16.130000,0
1970/01/01/01:00:16.130000,0
1970/01/01/01:00:16.170000,0
1970/01/01/01:00:16.170000,0
1970/01/01/01:00:16.180000,0
1970/01/01/01:00:16.190000,0
1970/01/01/01:00:16.230000,0
1970/01/01/01:00:16.230000,0
1970/01/01/01:00:16.270000,0
1970/01/01/01:00:16.320000,0
1970/01/01/01:00:16.320000,0
1970/01/01/01:00:16.360000,0
1970/01/01/01:00:16.410000,0
1970/01/01/01:00:16.410000,0
1970/01/01/01:00:16.450000,0
1970/01/01/01:00:16.460000,0
1970/01/01/01:00:16.470000,0
1970/01/01/01:00:16.510000,0
1970/01/01/01:00:16.550000,0
1970/01/01/01:00:16.600000,0
1970/01/01/01:00:16.600000,0
1970/01/01/01:00:16.640000,0
1970/01/01/01:00:16.690000,0
1970/01/01/01:00:16.690000,0
1970/01/01/01:00:16.690000,0
1970/01/01/01:00:16.700000,0
1970/01/01/01:00:16.740000,0
1970/01/01/01:00:16.790000,0
1970/01/01/01:00:16.830000,0
1970/01/01/01:00:16.830000,0
1970/01/01/01:00:16.880000,0
1970/01/01/01:00:16.880000,0
1970/01/01/01:00:16.930000,0
1970/01/01/01:00:16.930000,0
1970/01/01/01:00:16.940000,0
1970/01/01/01:00:16.980000,0
1970/01/01/01:00:16.980000,0
1970/01/01/01:00:17.020000,0
1970/01/01/01:00:17.020000,0
1970/01/01/01:00:17.070000,0
1970/01/01/01:00:17.110000,0
1970/01/01/01:00:17.150000,0
1970/01/01/01:00:17.150000,0
1970/01/01/01:00:17.150000,0
1970/01/01/01:00:17.160000,0
1970/01/01/01:00:17.170000,0
1970/01/01/01:00:17.210000,0
1970/01/01/01:00:17.210000,0
1970/01/01/01:00:17.250000,0
1970/01/01/01:00:17.300000,0
1970/01/01/01:00:17.340000,0
1970/01/01/01:00:17.340000,0
1970/01/01/01:00:17.350000,0
