time,.layout.dim,fault,Fx,,Fy,,Fz,,Wx,,Wy,,Wz
1970/01/01/01:00:04.270000,[],0,3.667501442655388e-19,,2.996439280000439e-19,,-7.220159530639648,,-1.2924556515060409e-20,,7.101711327694856e-20,,1.2174361537494206e-19
1970/01/01/01:00:04.280000,[],0,3.0477146552089526e-19,,3.791693822836217e-19,,-7.220159530639648,,-2.7363674269356876e-20,,6.146013989814937e-20,,1.0536023705582098e-19
1970/01/01/01:00:04.290000,[],0,2.4400189218725696e-19,,4.570664022844181e-19,,-7.220159530639648,,-4.151127709680089e-20,,5.208816093970369e-20,,8.929399202873448e-20
1970/01/01/01:00:04.300000,[],0,1.8442329091463309e-19,,5.333598034208098e-19,,-7.220159530639648,,-5.537177393468084e-20,,4.289841374761257e-20,,7.354013692985747e-20
1970/01/01/01:00:04.310000,[],0,1.2601782562106548e-19,,6.080739616714729e-19,,-7.220159530639648,,-6.894952363708398e-20,,3.3888171210793986e-20,,5.809401240589579e-20
1970/01/01/01:00:04.320000,[],0,-1.2431140371615687e-19,,6.485168380719335e-19,,-7.220159530639648,,-7.498516976119932e-20,,-5.3408976123081945e-21,,-9.155824709040781e-21
1970/01/01/01:00:04.330000,[],0,4.397539725060164e-21,,6.150088371319644e-19,,-7.220159530639648,,-7.175893272769524e-20,,1.612187453886782e-20,,2.763750013268034e-20
1970/01/01/01:00:04.340000,[],0,1.30531866546041e-19,,5.821094860264694e-19,,-7.220159530639648,,-6.85900425750958e-20,,3.715378010275104e-20,,6.369218984589568e-20
1970/01/01/01:00:04.350000,[],0,2.541304344446332e-19,,5.498099442626519e-19,,-7.220159530639648,,-6.547767212278846e-20,,5.776133070328462e-20,,9.901942590915892e-20
1970/01/01/01:00:04.360000,[],0,3.752316406763513e-19,,5.181013713477152e-19,,-7.220159530639648,,-6.242100065250921e-20,,7.795095476167431e-20,,1.3363021370202614e-19
1970/01/01/01:00:04.370000,[],0,4.938733029048253e-19,,4.869752369815925e-19,,-7.220159530639648,,-5.941922037069109e-20,,9.772899184183352e-20,,1.6753541643238562e-19
1970/01/01/01:00:04.380000,[],0,4.932278952318808e-19,,3.618790327345789e-19,,-7.220159530639648,,-3.970202953316855e-20,,9.689779164849137e-20,,1.6611050735438353e-19
1970/01/01/01:00:04.390000,[],0,4.925460399131957e-19,,2.392485763454034e-19,,-7.220159530639648,,-2.037521786156988e-20,,9.607353201747642e-20,,1.6469747607298982e-19
1970/01/01/01:00:04.390000,[],0,4.918285641293825e-19,,1.1904681270756312e-19,,-7.220159530639648,,-1.4329032050889806e-21,,9.525614186295478e-20,,1.6329624504002207e-19
1970/01/01/01:00:04.410000,[],0,4.9107629506105385e-19,,1.2371804783728569e-21,,-7.220159530639648,,1.7130708537581467e-20,,9.444558241083524e-20,,1.619067108579037e-19
1970/01/01/01:00:04.410000,[],0,4.902899564912456e-19,,-1.1421638812298315e-19,,-7.220159530639648,,3.5321335939050266e-20,,9.364178257528391e-20,,1.6052877012905813e-19
1970/01/01/01:00:04.430000,[],0,7.069296962922258e-19,,-7.87704257924244e-20,,-7.220159530639648,,2.91657421637662e-20,,1.2796229459663037e-19,,2.1936395575084704e-19
1970/01/01/01:00:04.440000,[],0,9.191659918010683e-19,,-4.402551518687569e-20,,-7.220159530639648,,2.3130343224482342e-20,,1.6158360635582224e-19,,2.770004791168642e-19
1970/01/01/01:00:04.450000,[],0,1.1270656378522366e-18,,-9.971097636623453e-21,,-7.220159530639648,,1.721333935713154e-20,,1.9451632902915492e-19,,3.3345656404997987e-19
1970/01/01/01:00:04.460000,[],0,1.3306945504007937e-18,,2.340322881609388e-20,,-7.220160007476807,,1.1412955839247209e-20,,2.267709445459531e-19,,3.8875020172851713e-19
1970/01/01/01:00:04.460000,[],0,1.2603782012743453e-18,,8.558484953856135e-20,,-7.220160007476807,,3.636864605412533e-22,,2.1494333453630173e-19,,3.6847429885482903e-19
1970/01/01/01:00:04.480000,[],0,1.1328429774430367e-18,,1.3203624958633353e-19,,-7.220160007476807,,-6.290328895489311e-21,,1.9402793057623064e-19,,3.3261930217371135e-19
1970/01/01/01:00:04.490000,[],0,1.2048459478384807e-18,,8.39944397145633e-20,,-7.220160007476807,,2.1862036238542735e-21,,2.051113494532228e-19,,3.516194598982954e-19
1970/01/01/01:00:04.500000,[],0,1.2752884420083434e-18,,3.6905063694662535e-20,,-7.220160007476807,,1.0492987210833326e-20,,2.1595258535649592e-19,,3.702044246541661e-19
1970/01/01/01:00:04.510000,[],0,1.3441944481903888e-18,,-9.246216001388507e-21,,-7.220160007476807,,1.8632585802229334e-20,,2.2655541229759477e-19,,3.883806846392532e-19
1970/01/01/01:00:04.520000,[],0,1.4115880580199576e-18,,-5.447354626232775e-20,,-7.220160007476807,,2.660752779190684e-20,,2.3692350089048756e-19,,4.0615457295512153e-19
1970/01/01/01:00:04.530000,[],0,1.506505482346769e-18,,7.317718558670569e-20,,-7.220160007476807,,3.016344395933376e-21,,2.522819442695186e-19,,4.3248334411177227e-19
1970/01/01/01:00:04.530000,[],0,1.5993739802962866e-18,,1.9826758018238583e-19,,-7.220160007476807,,-2.010331777811002e-20,,2.673079902892741e-19,,4.582422912239505e-19
1970/01/01/01:00:04.550000,[],0,1.6902251915269404e-18,,3.2083634699244075e-19,,-7.220160007476807,,-4.275857498765136e-20,,2.8200678297918824e-19,,4.834402289350589e-19
1970/01/01/01:00:04.560000,[],0,1.7790903421068544e-18,,4.40921646184973e-19,,-7.220160007476807,,-6.495645140165202e-20,,2.9638341466990714e-19,,5.080858684909232e-19
1970/01/01/01:00:04.570000,[],0,1.6817886730619355e-18,,6.139726383183768e-19,,-7.220160007476807,,-9.174054671142199e-20,,2.8151024196710914e-19,,4.825890083859535e-19
1970/01/01/01:00:04.580000,[],0,1.5862649253461227e-18,,7.835012369095885e-19,,-7.220160007476807,,-1.1797978849146093e-19,,2.669063941018796e-19,,4.57553818460365e-19
1970/01/01/01:00:04.590000,[],0,1.4924929393725442e-18,,9.495609502044824e-19,,-7.220160007476807,,-1.4368244854789438e-19,,2.525679161169147e-19,,4.329735520222865e-19
1970/01/01/01:00:04.600000,[],0,1.4004472793373637e-18,,1.1122044075695324e-18,,-7.220160007476807,,-1.6885668236457423e-19,,2.3849095645248726e-19,,4.0884161747621176e-19
1970/01/01/01:00:04.610000,[],0,1.310102406039169e-18,,1.2714838247809057e-18,,-7.220160007476807,,-1.9351055495247287e-19,,2.2467168939826425e-19,,3.851514490760286e-19
1970/01/01/01:00:04.620000,[],0,1.1080343833064994e-18,,1.2519924510194359e-18,,-7.220160007476807,,-1.9295364268037447e-19,,1.9384502026327986e-19,,3.3230574902276547e-19
1970/01/01/01:00:04.630000,[],0,9.098969160495288e-19,,1.2327655682588299e-18,,-7.220160007476807,,-1.9238857492442418e-19,,1.636155109070734e-19,,2.80483736676325e-19
1970/01/01/01:00:04.640000,[],0,7.156312744447657e-19,,1.2138000745717906e-18,,-7.220160007476807,,-1.9181557140447222e-19,,1.339742303639687e-19,,2.296701091953749e-19
1970/01/01/01:00:04.650000,[],0,5.251793490541784e-19,,1.1950924544407148e-18,,-7.220160007476807,,-1.912348389156717e-19,,1.049123704529118e-19,,1.7984978345843326e-19
1970/01/01/01:00:04.660000,[],0,6.26949499466897e-19,,1.0483123566704771e-18,,-7.220160007476807,,-1.6674239579419162e-19,,1.1980566044670103e-19,,2.053811395798858e-19
1970/01/01/01:00:04.670000,[],0,4.841041964729975e-19,,9.989027907311534e-19,,-7.220160007476807,,-1.6117625867823108e-19,,9.515762982187855e-20,,1.6312737094809054e-19
1970/01/01/01:00:04.680000,[],0,3.440673784538687e-19,,9.503816167697116e-19,,-7.220160007476807,,-1.5570532488089657e-19,,7.09930474910021e-20,,1.2170237266658805e-19
1970/01/01/01:00:04.690000,[],0,2.0679688504766445e-19,,9.02735806691504e-19,,-7.220160007476807,,-1.5032823730899561e-19,,4.730465623666623e-20,,8.10936917897503e-20
1970/01/01/01:00:04.690000,[],0,7.225113750390696e-20,,8.559525908958245e-19,,-7.220160007476807,,-1.4504366471872989e-19,,2.4085299007867804e-20,,4.1289085398276636e-20
1970/01/01/01:00:04.700000,[],0,-5.961092593999879e-20,,8.100195099746963e-19,,-7.220160007476807,,-1.3985027586630106e-19,,1.327923362870596e-21,,2.2764400217855373e-21
1970/01/01/01:00:04.720000,[],0,-1.1642001019952149e-19,,8.035454775129734e-19,,-7.220160007476807,,-1.3712908429554888e-19,,-8.03842810169095e-21,,-1.3780161767647143e-20
1970/01/01/01:00:04.730000,[],0,-1.7208127796155028e-19,,7.971206105989092e-19,,-7.220160007476807,,-1.344486055205708e-19,,-1.721664807958175e-20,,-2.951425662028952e-20
1970/01/01/01:00:04.740000,[],0,-2.266121000189488e-19,,7.907445473409856e-19,,-7.220160007476807,,-1.318082967040898e-19,,-2.6209582831434942e-20,,-4.493071573329866e-20
1970/01/01/01:00:04.750000,[],0,-2.8002966621882165e-19,,7.844168741488964e-19,,-7.220160007476807,,-1.2920761500882895e-19,,-3.5020038632102093e-20,,-6.003435194074645e-20
1970/01/01/01:00:04.750000,[],0,-3.3235085621554375e-19,,7.781373325287001e-19,,-7.220160007476807,,-1.266460305222083e-19,,-4.3650782982343564e-20,,-7.482991183763224e-20
1970/01/01/01:00:04.770000,[],0,-3.0077980207744406e-19,,5.718711096933825e-19,,-7.220160007476807,,-9.270487774694543e-20,,-3.867631264890572e-20,,-6.630224840888166e-20
1970/01/01/01:00:04.780000,[],0,-2.6981008239527627e-19,,3.6967298695999494e-19,,-7.220160007476807,,-5.94332824411045e-20,,-3.379746245557445e-20,,-5.793850891308435e-20
1970/01/01/01:00:04.790000,[],0,-2.3943280497745546e-19,,1.7148186928548197e-19,,-7.220160007476807,,-2.682118111242847e-20,,-2.901281391684619e-20,,-4.9736250582493887e-20
1970/01/01/01:00:04.800000,[],0,-2.096391034817908e-19,,-2.276257420049729e-20,,-7.220160007476807,,5.141364523336785e-21,,-2.4320953393978785e-20,,-4.169306296110649e-20
1970/01/01/01:00:04.810000,[],0,-1.5485592671407825e-19,,-2.4692425343674718e-20,,-7.220160007476807,,6.286533881311797e-21,,-1.5885056930020435e-20,,-2.7231525704152994e-20
1970/01/01/01:00:04.810000,[],0,-1.0115294442878339e-19,,-2.6581209877495728e-20,,-7.220160007476807,,7.408171404888096e-21,,-7.61628972388901e-21,,-1.3056496669524018e-20
1970/01/01/01:00:04.830000,[],0,-4.8513894125816454e-20,,-2.842956111211681e-20,,-7.220160007476807,,8.506634946615839e-21,,4.878640469926454e-22,,8.363383157860084e-22
1970/01/01/01:00:04.840000,[],0,3.077220728880409e-21,,-3.0238101048584505e-20,,-7.220160007476807,,9.582279127870915e-21,,8.429885672026702e-21,,1.4451233042213528e-20
1970/01/01/01:00:04.850000,[],0,5.501601518544915e-20,,-3.0724059964936605e-20,,-7.220160007476807,,1.0092802238800286e-20,,1.680912268740587e-20,,2.88156412006774e-20
1970/01/01/01:00:04.860000,[],0,1.6051021026406397e-19,,-9.772855886448164e-20,,-7.220160007476807,,2.109815432989562e-20,,3.3461536653998423e-20,,5.736263611038259e-20
1970/01/01/01:00:04.870000,[],0,2.638784736202351e-19,,-1.633832024019167e-19,,-7.220160007476807,,3.188128887307256e-20,,4.9777557914333254e-20,,8.533295365499335e-20
1970/01/01/01:00:04.870000,[],0,3.6515298774966963e-19,,-2.2770839867391713e-19,,-7.220160007476807,,4.2445571136331e-20,,6.576228041464353e-20,,1.1273533416090402e-19
1970/01/01/01:00:04.890000,[],0,4.643654957083743e-19,,-2.9072433605730803e-19,,-7.220160007476807,,5.279432438240536e-20,,8.142073186208991e-20,,1.3957839193871253e-19
1970/01/01/01:00:04.900000,[],0,5.615473269620496e-19,,-3.5245087981148776e-19,,-7.220160007476807,,6.29308217908289e-20,,9.67578688779992e-20,,1.6587063790144023e-19
1970/01/01/01:00:04.910000,[],0,4.0872387348589366e-19,,-4.332688813503621e-19,,-7.220160007476807,,7.47141388636175e-20,,7.0415843444502e-20,,1.2071287078351856e-19
1970/01/01/01:00:04.920000,[],0,2.5891601033037633e-19,,-5.124271708395429e-19,,-7.220160007476807,,8.625432299745232e-20,,4.4593610553114894e-20,,7.644619044281818e-20
1970/01/01/01:00:04.930000,[],0,1.1207843643226328e-19,,-5.899511065346838e-19,,-7.220160007476807,,9.755507065569571e-20,,1.928336691798116e-20,,3.3057200430824846e-20
1970/01/01/01:00:04.940000,[],0,-3.183359674088005e-20,,-6.658655555529496e-19,,-7.220160007476807,,1.0862004598996736e-19,,-5.522601081669965e-21,,-9.467316370803816e-21
1970/01/01/01:00:04.950000,[],0,-3.0653432957791355e-20,,-7.711245986930521e-19,,-7.220160007476807,,1.2724063121096613e-19,,-6.08930946635472e-21,,-1.0438815766440339e-20
1970/01/01/01:00:04.960000,[],0,-2.9493806518348704e-20,,-8.742013842808748e-19,,-7.220160007476807,,1.4547607338394198e-19,,-6.644074623152174e-21,,-1.1389842441916174e-20
1970/01/01/01:00:04.970000,[],0,-2.835442338569373e-20,,-9.75129206336073e-19,,-7.220160007476807,,1.6333226617075934e-19,,-7.187079921202023e-21,,-1.232070901334173e-20
1970/01/01/01:00:04.980000,[],0,-2.723499275414233e-20,,-1.0739409969867841e-18,,-7.220160007476807,,1.80814986911009e-19,,-7.71850711405683e-21,,-1.3231726481240281e-20
1970/01/01/01:00:04.980000,[],0,-2.6135227049184667e-20,,-1.170669119674474e-18,,-7.220160007476807,,1.9792998709488763e-19,,-8.238533108507758e-21,,-1.41232009993737e-20
1970/01/01/01:00:05.000000,[],0,-1.459146988284453e-19,,-1.0216980272567366e-18,,-7.220160007476807,,1.7126623363954706e-19,,-2.8816080640377816e-20,,-4.939899353711953e-20
1970/01/01/01:00:05.010000,[],0,-2.632839892537509e-19,,-8.756040758046116e-19,,-7.220160007476807,,1.4511864088643958e-19,,-4.89791961450746e-20,,-8.396433163273608e-20
1970/01/01/01:00:05.010000,[],0,-3.782795685890619e-19,,-7.323445621189762e-19,,-7.220160007476807,,1.1947947986671664e-19,,-6.873414648509049e-20,,-1.1782996540301226e-19
1970/01/01/01:00:05.030000,[],0,-4.909374321157215e-19,,-5.918769380970721e-19,,-7.220160007476807,,9.434114439615189e-20,,-8.808712905267108e-20,,-1.5100651248659203e-19
1970/01/01/01:00:05.040000,[],0,-3.825379719306673e-19,,-6.657674829515738e-19,,-7.220160007476807,,1.0607746080804127e-19,,-6.91275161027992e-20,,-1.1850431147269905e-19
1970/01/01/01:00:05.050000,[],0,-5.361011316695988e-19,,-6.331072904406832e-19,,-7.220160007476807,,1.0295476998512263e-19,,-9.479441998478534e-20,,-1.6250472366668832e-19
1970/01/01/01:00:05.060000,[],0,-5.077343167305881e-19,,-4.456332152552867e-19,,-7.220160007476807,,7.545016158772777e-20,,-9.15203744968151e-20,,-1.5689207056596874e-19
1970/01/01/01:00:05.060000,[],0,-4.798840243853285e-19,,-2.618640561841212e-19,,-7.220160007476807,,4.848810289281099e-20,,-8.830266130102943e-20,,-1.5137599080176474e-19
1970/01/01/01:00:05.080000,[],0,-4.52542810008307e-19,,-8.174409485811279e-20,,-7.220160007476807,,2.206043518534615e-20,,-8.514047260386138e-20,,-1.4595510143148968e-19
1970/01/01/01:00:05.080000,[],0,-4.2570309972703996e-19,,9.478163099703345e-20,,-7.220160007476807,,-3.84088594690319e-21,,-8.203301353644108e-20,,-1.4062803243725404e-19
1970/01/01/01:00:05.100000,[],0,-4.319577225312831e-19,,2.936726921037826e-19,,-7.220160007476807,,-3.5403259131435693e-20,,-8.246208116746028e-20,,-1.413635640228756e-19
1970/01/01/01:00:05.100000,[],0,-4.380440399302659e-19,,4.885565995176408e-19,,-7.220160007476807,,-6.633084430115156e-20,,-8.287431438054433e-20,,-1.4207026060933146e-19
1970/01/01/01:00:05.120000,[],0,-4.439648436585556e-19,,6.794939248314319e-19,,-7.220160007476807,,-9.663324894883926e-20,,-8.327001690607438e-20,,-1.4274860041041323e-19
1970/01/01/01:00:05.130000,[],0,-4.497227962037489e-19,,8.665445869407777e-19,,-7.220160007476807,,-1.263199404151034e-19,,-8.364947954973455e-20,,-1.4339911333870083e-19
1970/01/01/01:00:05.140000,[],0,-4.278805234426151e-19,,8.461415050479096e-19,,-7.220160007476807,,-1.2042401672867563e-19,,-8.134423704247436e-20,,-1.394472708869258e-19
1970/01/01/01:00:05.150000,[],0,-4.064322988457862e-19,,8.26061902473338e-19,,-7.220160007476807,,-1.1463398508535172e-19,,-7.907696729520919e-20,,-1.3556051720960106e-19
1970/01/01/01:00:05.160000,[],0,-3.853723838477627e-19,,8.063012297236939e-19,,-7.220160007476807,,-1.0894828159678605e-19,,-7.684713393301058e-20,,-1.3173793465323452e-19
1970/01/01/01:00:05.170000,[],0,-3.646951174312274e-19,,7.868551957995496e-19,,-7.220160007476807,,-1.0336539407342132e-19,,-7.465420704329861e-20,,-1.2797864433842536e-19
1970/01/01/01:00:05.180000,[],0,-3.443949419764397e-19,,7.677193546051127e-19,,-7.220160007476807,,-9.788382971274579e-20,,-7.249767610053898e-20,,-1.242817415363786e-19
1970/01/01/01:00:05.190000,[],0,-3.1588236230386067e-19,,8.671023134687916e-19,,-7.220160007476807,,-1.121881929597914e-19,,-6.722516871498916e-20,,-1.1524313898301167e-19
1970/01/01/01:00:05.200000,[],0,-2.8790845815581267e-19,,9.644109101513407e-19,,-7.220160007476807,,-1.261952558624581e-19,,-6.205138016566872e-20,,-1.063737982624884e-19
1970/01/01/01:00:05.210000,[],0,-2.6046524206950572e-19,,1.0596768877087666e-18,,-7.220160007476807,,-1.3990956145176638e-19,,-5.697486934885422e-20,,-9.767119905887992e-20
1970/01/01/01:00:05.210000,[],0,-2.3354482997972644e-19,,1.1529316790043464e-18,,-7.220160007476807,,-1.5333558167290286e-19,,-5.1994185467299426e-20,,-8.913289214209125e-20
1970/01/01/01:00:05.230000,[],0,-3.248218582800861e-19,,1.0112712088403525e-18,,-7.220160007476807,,-1.305720365045381e-19,,-6.572676980944057e-20,,-1.1267447176239602e-19
1970/01/01/01:00:05.240000,[],0,-4.142408321294985e-19,,8.723429162396213e-19,,-7.220160007476807,,-1.0825069045941682e-19,,-7.917813536153355e-20,,-1.3573394079490163e-19
1970/01/01/01:00:05.250000,[],0,-3.677349027847832e-19,,8.231839343271129e-19,,-7.220160007476807,,-1.003226812759789e-19,,-7.177656201450027e-20,,-1.2304553303561517e-19
1970/01/01/01:00:05.260000,[],0,-3.22122302652231e-19,,7.749258554992512e-19,,-7.220160007476807,,-9.254318978658545e-20,,-6.451584201614829e-20,,-1.1059858446701177e-19
1970/01/01/01:00:05.270000,[],0,-2.773897451432528e-19,,7.275553931674473e-19,,-7.220160007476807,,-8.491004464212854e-20,,-5.739388802790061e-20,,-9.838952141035126e-20
1970/01/01/01:00:05.280000,[],0,-2.3352412461501847e-19,,6.810596226346299e-19,,-7.220160007476807,,-7.742106803115167e-20,,-5.040863209822586e-20,,-8.64147960362876e-20
1970/01/01/01:00:05.290000,[],0,-1.871033560993049e-19,,6.546722509014586e-19,,-7.220160007476807,,-7.05590038516105e-20,,-4.322051658567101e-20,,-7.409231230047929e-20
1970/01/01/01:00:05.300000,[],0,-1.4159231823633773e-19,,6.287471180343396e-19,,-7.220160007476807,,-6.38271236833184e-20,,-3.6171842398642435e-20,,-6.200887083700174e-20
1970/01/01/01:00:05.310000,[],0,-9.697732377191864e-20,,6.032776582871608e-19,,-7.220160007476807,,-5.722350174641176e-20,,-2.9260522198563144e-20,,-5.016089796711476e-20
1970/01/01/01:00:05.320000,[],0,-5.3244940714616424e-20,,5.782572542150216e-19,,-7.220160007476807,,-5.07462316480726e-20,,-2.2484505805360227e-20,,-3.854486524851795e-20
1970/01/01/01:00:05.320000,[],0,-1.740165057787093e-19,,4.818446492322324e-19,,-7.220160007476807,,-3.519932033635016e-20,,-4.3663109912175164e-20,,-7.485104371734356e-20
1970/01/01/01:00:05.340000,[],0,-2.9235525188192704e-19,,3.8731212238419955e-19,,-7.220160007476807,,-1.9959829406813344e-20,,-6.441377568337749e-20,,-1.1042360991806266e-19
1970/01/01/01:00:05.350000,[],0,-4.0829797886800542e-19,,2.9463152368070226e-19,,-7.220160007476807,,-5.023130606220337e-21,,-8.474298647013551e-20,,-1.4527368555250498e-19
1970/01/01/01:00:05.360000,[],0,-5.218810180604114e-19,,2.037750779477346e-19,,-7.220160007476807,,9.615335656217492e-21,,-1.0465713999749944e-19,,-1.7941224368848392e-19
1970/01/01/01:00:05.370000,[],0,-6.3314022256882045e-19,,1.1471538482750576e-19,,-7.220160007476807,,2.3960071617945518e-20,,-1.2416253705529146e-19,,-2.1285007644805387e-19
1970/01/01/01:00:05.380000,[],0,-6.444164003779316e-19,,1.199053615599078e-19,,-7.220160007476807,,2.3670253057583653e-20,,-1.2344365247949753e-19,,-2.1161768073292643e-19
1970/01/01/01:00:05.380000,[],0,-6.554025996835546e-19,,1.249795459312495e-19,,-7.220160007476807,,2.3383866004294176e-20,,-1.227267841564467e-19,,-2.103887746860082e-19
1970/01/01/01:00:05.400000,[],0,-6.661035767742117e-19,,1.299397473991208e-19,,-7.220160007476807,,2.310086683722447e-20,,-1.220119967096243e-19,,-2.0916341000608745e-19
1970/01/01/01:00:05.410000,[],0,-6.765238811432719e-19,,1.3478774957171753e-19,,-7.220160007476807,,2.282121839787046e-20,,-1.2129929013903037e-19,,-2.0794163839195249e-19
1970/01/01/01:00:05.420000,[],0,-6.833158094541566e-19,,-1.2045042188479197e-19,,-7.220160007476807,,6.428383724137277e-20,,-1.225254690748666e-19,,-2.1004365942481458e-19
1970/01/01/01:00:05.430000,[],0,-6.899035792501054e-19,,-3.7057179624371623e-19,,-7.220160007476807,,1.0491077425282351e-19,,-1.2371486432283835e-19,,-2.1208263378536365e-19
1970/01/01/01:00:05.430000,[],0,-6.962906026511454e-19,,-6.156536761182377e-19,,-7.220160007476807,,1.4471467947948106e-19,,-1.2486810919310213e-19,,-2.1405962129875953e-19
1970/01/01/01:00:05.450000,[],0,-7.024802917773031e-19,,-8.557723689198645e-19,,-7.220160007476807,,1.8370803817871614e-19,,-1.259857982217232e-19,,-2.1597566886546498e-19
1970/01/01/01:00:05.460000,[],0,-5.423227189481281e-19,,-8.364748656144618e-19,,-7.220160007476807,,1.8151061995677195e-19,,-1.0089226621355555e-19,,-1.7295816695903892e-19
