====
Fx,Fy,Fz,Mx,My,Mz,m1,m2,m3,m4
-0.08305, 0.0104189, -0.0515141, -0.0261672, 0.0368247, -0.00107825, 0, 0, 0, 0
-0.0659701, 0.00815521, -0.055588, -0.0300238, 0.0394882, -0.000828025, 0, 0, 0, 0
-0.11294, 0.0138949, -0.0616703, -0.0302357, -0.00289176, -0.000579058, 0, 0, 0, 0
-0.111706, 0.014143, -0.0582164, -0.0364294, 0.0453478, -0.00134317, 0, 0, 0, 0
-0.097926, 0.0122386, -0.0614796, -0.043095, 0.0468555, -0.00104484, 0, 0, 0, 0
-0.159224, 0.0197835, -0.0658069, -0.0420048, 0.0124166, -0.000689252, 0, 0, 0, 0
-0.143865, 0.0182019, -0.0640472, -0.0496283, 0.0358635, -0.00107056, 0, 0, 0, 0
-0.202977, 0.0256495, -0.0584546, -0.0574087, 0.0511267, -0.00100401, 0, 0, 0, 0
-0.14027, 0.0174013, -0.0658373, -0.0565925, 0.0149201, -0.000539701, 0, 0, 0, 0
-0.204228, 0.025808, -0.0520149, -0.0628417, 0.0531394, -0.00126414, 1, 0, 0, 0
-0.207299, -0.00254368, 0.0260088, -0.0480815, -0.580829, 0.0775803, 1, 0, 0, 0
-0.336111, -0.0150112, -0.0806043, -0.0884096, -2.43016, 0.0883486, 1, 0, 0, 0
-0.238728, -0.0483584, 0.0462689, -0.078113, -2.76635, 0.110226, 1, 0, 0, 0
-0.379746, -0.0469018, 0.262003, -0.0791129, -2.75859, 0.133336, 1, 0, 0, 0
-0.289102, -0.0482198, 0.372615, -0.109649, -2.94994, 0.120649, 1, 0, 0, 0
-0.388419, -0.0525686, 0.587797, -0.115393, -2.8802, 0.116247, 1, 0, 0, 0
-0.510836, -0.0566358, 0.755038, -0.130528, -2.91606, 0.130611, 1, 0, 0, 0
-0.31767, -0.0723401, 0.957964, -0.141597, -2.92049, 0.129038, 1, 0, 0, 0
-0.470088, -0.0599291, 1.23498, -0.152648, -2.72988, 0.119293, 1, 0, 0, 0
-0.452642, -0.0770623, 1.28325, -0.176743, -2.94966, 0.124853, 1, 0, 0, 0
-0.578971, -0.0643996, 1.44194, -0.175873, -2.92348, 0.130368, 1, 0, 0, 0
-0.512406, -0.0707331, 1.83383, -0.182297, -2.62596, 0.125393, 1, 0, 0, 0
-0.577783, -0.0619241, 1.68504, -0.2014, -2.94787, 0.124024, 1, 0, 0, 0
-0.601027, -0.0624975, 1.75583, -0.189769, -2.94423, 0.126777, 1, 0, 0, 0
-0.635927, -0.0503919, 2.03258, -0.191778, -2.58871, 0.126933, 1, 0, 0, 0
-0.654426, -0.0501931, 1.76039, -0.203439, -2.96526, 0.126535, 1, 0, 0, 0
-0.635855, -0.0415143, 1.73724, -0.186921, -2.96048, 0.126736, 1, 0, 0, 0
-0.647125, -0.0370313, 1.9365, -0.191013, -2.6337, 0.127099, 1, 0, 0, 0
-0.576961, -0.0297269, 1.66995, -0.190319, -2.91205, 0.128102, 1, 0, 0, 0
-0.669433, -0.0202984, 1.54191, -0.165985, -2.93459, 0.128641, 1, 0, 0, 0
-0.603985, -0.0167292, 1.59161, -0.172536, -2.68121, 0.128227, 1, 0, 0, 0
-0.510672, -0.0137432, 1.3534, -0.165678, -2.8985, 0.128101, 1, 0, 0, 0
-0.561532, -0.00280077, 1.19804, -0.131913, -2.90462, 0.129112, 1, 0, 0, 0
-0.527763, 0.00144266, 1.17091, -0.144313, -2.74379, 0.12897, 1, 0, 0, 0
-0.471245, 0.00421756, 1.01063, -0.12611, -2.85365, 0.128737, 1, 0, 0, 0
-0.332692, -0.00271332, 0.917492, -0.0941745, -2.85111, 0.129141, 1, 0, 0, 0
-0.382177, 0.0095719, 0.833371, -0.109738, -2.80534, 0.129319, 1, 0, 0, 0
-0.190204, -0.00679662, 0.76602, -0.0883802, -2.85184, 0.12858, 1, 0, 0, 0
-0.31377, 0.0144566, 0.697128, -0.0647987, -2.80458, 0.12864, 1, 0, 0, 0
-0.295381, 0.0179426, 0.643859, -0.0698094, -2.8474, 0.128604, 1, 0, 0, 0
-0.259633, 0.0185787, 0.611138, -0.0519929, -2.87173, 0.127852, 1, 0, 0, 0
-0.168365, 0.00970304, 0.628427, -0.0416457, -2.76428, 0.12734, 1, 0, 0, 0
-0.190656, 0.0168909, 0.60718, -0.035695, -2.8637, 0.127387, 1, 0, 0, 0
-0.174255, 0.0181, 0.605125, -0.0214523, -2.92458, 0.127494, 1, 0, 0, 0
-0.148296, 0.0181152, 0.63966, -0.0257934, -2.75938, 0.126027, 1, 0, 0, 0
-0.0799643, 0.00707734, 0.64707, -0.0129168, -2.85218, 0.126302, 1, 0, 0, 0
-0.0787262, 0.00734151, 0.651417, -0.00421863, -2.98714, 0.127624, 1, 0, 0, 0
-0.0781889, 0.0114653, 0.686076, -0.0164006, -2.77471, 0.125085, 1, 0, 0, 0
-0.0560378, 0.00693668, 0.697792, -0.00692384, -2.84505, 0.125809, 1, 0, 0, 0
-0.0578786, 0.00742019, 0.707576, 0.00121102, -3.00959, 0.127972, 1, 0, 0, 0
====
Fx,Fy,Fz,Mx,My,Mz,m1,m2,m3,m4
5.96761e-05, 6.43392e-05, -0.0161997, 0.000512508, -0.000552209, 6.00107e-06, 0, 0, 0, 0
4.15239e-05, 2.94786e-05, -0.058356, 9.90181e-05, -0.000119151, 1.55014e-05, 0, 0, 0, 0
0.000159207, 0.00012897, -0.0148362, -6.6714e-05, 0.000137535, 4.30797e-05, 0, 0, 0, 0
4.07465e-05, 4.55276e-05, -0.018068, 0.000239924, -0.000632562, 2.13576e-05, 0, 0, 0, 0
7.79831e-05, 5.55844e-05, -0.0101621, 0.000242029, 0.000144371, -5.14035e-06, 0, 0, 0, 0
2.91289e-05, 8.35073e-06, -0.0165788, 0.00024302, 0.000205727, 3.83827e-05, 0, 0, 0, 0
2.84995e-05, 3.43877e-05, -0.0102815, 1.94972e-05, -0.000840916, 8.03193e-06, 0, 0, 0, 0
7.41422e-05, 3.40481e-05, -0.0106063, 0.000438321, 0.000234732, -2.92713e-06, 0, 0, 0, 0
8.40296e-05, 2.16505e-05, -0.0168236, 0.000369332, -9.02955e-05, 4.57003e-05, 0, 0, 0, 0
3.04007e-05, 1.96801e-05, -0.0131368, -9.9451e-05, -0.00102875, 9.04739e-06, 0, 0, 0, 0
0.000173813, 4.95606e-05, -0.0183121, 0.000846409, 0.000533652, -9.65881e-06, 0, 0, 0, 0
0.000156001, 6.81992e-05, -0.0175245, 0.00046534, -0.000625156, 3.92643e-05, 0, 0, 0, 0
0.000363043, 0.000177985, -0.019353, -0.00048673, -0.0015176, 1.55617e-06, 0, 0, 0, 0
0.000236086, 5.40934e-05, -0.018587, 0.0012746, 0.000710861, -2.01803e-06, 0, 0, 0, 0
0.000217543, 7.1123e-05, -0.0195395, 0.000739593, -0.000405463, 3.15519e-05, 0, 0, 0, 0
0.000825108, 0.000386394, -0.0206305, -0.00074857, -0.00187394, 5.02006e-06, 0, 0, 0, 0
0.000920058, 0.000364149, -0.021417, 0.00163739, 0.000737516, -5.13036e-06, 0, 0, 0, 0
0.000280305, 0.000113009, -0.022376, 0.00131075, -0.000102781, 1.03177e-05, 0, 0, 0, 0
0.00143131, 0.000679349, -0.0224394, -0.000861837, -0.00201128, 9.65631e-06, 0, 0, 0, 0
0.0010979, 0.000445933, -0.0236505, 0.00221368, 0.000699142, -6.24696e-06, 0, 0, 0, 0
0.00191975, 0.000823934, -0.0238679, 0.00188594, 0.000406037, -4.71427e-07, 0, 0, 0, 0
0.0038366, 0.00179982, -0.0231771, -0.00144587, -0.00209714, 1.28804e-06, 0, 0, 0, 0
0.00231133, 0.00097595, -0.0252101, 0.00262793, 0.000413075, 1.55722e-05, 0, 0, 0, 0
0.00274996, 0.00121253, -0.0257536, 0.00252619, 0.00173542, 1.06388e-05, 0, 0, 0, 0
0.00594753, 0.00276973, -0.0243178, -0.0011026, -0.00245237, -1.58374e-05, 0, 0, 0, 0
0.00363393, 0.00155984, -0.0265207, 0.00243431, -0.000833789, 3.37135e-05, 0, 0, 0, 0
0.00791925, 0.00341421, -0.0248855, 0.00437678, 0.00334823, -1.69011e-05, 0, 0, 0, 0
0.00563271, 0.00258555, -0.0270271, -0.000275647, -0.00200315, -4.76103e-05, 0, 0, 0, 0
0.00982102, 0.00444249, -0.0257063, 0.00314032, -0.000931943, 2.46944e-05, 0, 0, 0, 0
0.00559014, 0.00250564, -0.0284486, 0.00468108, 0.00518844, 8.12792e-06, 0, 0, 0, 0
0.00944833, 0.00432174, -0.0273936, 0.00162673, -0.00260645, -7.08737e-05, 0, 0, 0, 0
0.00914489, 0.00409306, -0.0282591, 0.00345776, -0.000935397, -2.26841e-05, 0, 0, 0, 0
0.0150305, 0.00656957, -0.0266225, 0.00728763, 0.00538303, -1.84768e-05, 0, 0, 0, 0
0.0105058, 0.00479587, -0.0288745, 0.00347099, -0.0015241, -6.37596e-05, 0, 0, 0, 0
0.0182682, 0.00831799, -0.0263721, 0.00403476, -0.00339959, -5.23835e-05, 0, 0, 0, 0
0.0151054, 0.00670858, -0.0286867, 0.00885011, 0.00631618, -3.14821e-05, 0, 0, 0, 0
0.0183182, 0.00958496, -0.027345, 0.00639259, -0.0024958, -0.000112852, 0, 0, 0, 0
0.0167965, 0.00757046, -0.0291249, 0.00505011, -0.00226233, -8.58565e-05, 0, 0, 0, 0
0.0245083, 0.0108037, -0.0272848, 0.0121708, 0.00336569, -3.71379e-05, 0, 0, 0, 0
0.0237233, 0.0105944, -0.0286189, 0.00927912, -0.000957095, -5.88221e-05, 0, 0, 0, 0
0.0237288, 0.0107176, -0.0289707, 0.00704653, -0.0030051, -0.000106973, 0, 0, 0, 0
0.0348408, 0.0154825, -0.0265819, 0.0147629, 0.00327466, -3.72247e-05, 0, 0, 0, 0
0.026176, 0.011826, -0.0297143, 0.0127421, -0.00101573, -9.56946e-05, 0, 0, 0, 0
0.0294577, 0.0133289, -0.0291815, 0.0100424, -0.00527627, -9.27933e-05, 0, 0, 0, 0
0.0369711, 0.0164668, -0.0283174, 0.016929, 0.00128158, -7.14843e-06, 0, 0, 0, 0
0.0349143, 0.015592, -0.0307083, 0.0153798, 0.00208837, -6.67877e-05, 0, 0, 0, 0
0.0396725, 0.0178678, -0.0298876, 0.0117805, -0.00314082, -0.000123593, 0, 0, 0, 0
0.0464501, 0.0206756, -0.0292182, 0.0190827, 0.00269932, -1.68868e-05, 0, 0, 0, 0
0.0398704, 0.017789, -0.0321148, 0.0192123, 0.00343075, -8.9301e-05, 0, 0, 0, 0
0.049535, 0.0223659, -0.0302983, 0.0148614, -0.00295869, -0.000135813, 0, 0, 0, 0
0.0509532, 0.0228069, -0.0310006, 0.0231782, 0.000176111, -3.01518e-05, 0, 0, 0, 1
0.0656711, -0.0142006, 0.2729, 1.15748, 0.0341328, -0.114968, 0, 0, 0, 1
0.0541089, -0.0387743, 0.81787, 5.08519, -0.0268618, -0.13626, 0, 0, 0, 1
0.0654977, -0.111395, 0.954092, 5.28161, 0.00905814, -0.157864, 0, 0, 0, 1
0.0517496, -0.0434574, 0.973186, 5.54256, -0.0033954, -0.195004, 0, 0, 0, 1
0.0611121, -0.18685, 0.962166, 5.93839, -0.0291329, -0.177455, 0, 0, 0, 1
0.0372826, -0.0822472, 1.03061, 5.77579, -0.0245051, -0.174365, 0, 0, 0, 1
0.0381742, -0.217846, 1.10209, 5.79626, -0.0539393, -0.187999, 0, 0, 0, 1
0.0227984, -0.163096, 1.22457, 5.7273, -0.0490997, -0.187608, 0, 0, 0, 1
0.00727727, -0.150034, 1.37038, 5.61369, -0.0531569, -0.181997, 0, 0, 0, 1
0.0124001, -0.248943, 1.43186, 5.88236, -0.0859612, -0.184095, 0, 0, 0, 1
0.0202317, -0.345705, 1.57474, 5.74459, -0.0780455, -0.188142, 0, 0, 0, 1
0.00444728, -0.298189, 1.75375, 5.48186, -0.0733374, -0.187302, 0, 0, 0, 1
0.00863694, -0.317027, 1.67323, 5.93058, -0.108053, -0.187287, 0, 0, 0, 1
0.000196986, -0.331106, 1.73721, 5.80959, -0.086316, -0.188482, 0, 0, 0, 1
0.0221048, -0.331241, 1.8432, 5.5097, -0.0878336, -0.189563, 0, 0, 0, 1
0.021764, -0.338923, 1.66521, 5.99722, -0.106785, -0.192442, 0, 0, 0, 1
0.0331175, -0.30908, 1.6648, 5.92232, -0.0959235, -0.191799, 0, 0, 0, 1
0.0426201, -0.300834, 1.70991, 5.54593, -0.0839495, -0.191211, 0, 0, 0, 1
0.055896, -0.257404, 1.52627, 5.97913, -0.0940897, -0.193714, 0, 0, 0, 1
0.0563933, -0.261327, 1.44335, 5.86981, -0.0733101, -0.192781, 0, 0, 0, 1
0.081911, -0.159555, 1.44713, 5.61731, -0.0753339, -0.192595, 0, 0, 0, 1
0.0897565, -0.198811, 1.28394, 5.91107, -0.0715825, -0.193243, 0, 0, 0, 1
0.112265, -0.074344, 1.24576, 5.85828, -0.0597183, -0.192647, 0, 0, 0, 1
0.12418, -0.0655728, 1.1822, 5.68769, -0.0505529, -0.192325, 0, 0, 0, 1
0.136849, -0.0541645, 1.12746, 5.82957, -0.0479921, -0.192166, 0, 0, 0, 1
0.141684, -0.152537, 1.05011, 5.74597, -0.0220314, -0.190817, 0, 0, 0, 1
0.158147, -0.0712627, 1.05347, 5.75952, -0.0336948, -0.190972, 0, 0, 0, 1
0.178938, 0.0125672, 1.06389, 5.72136, -0.00872643, -0.190099, 0, 0, 0, 1
0.183067, -0.0495747, 1.05795, 5.64318, 0.0130695, -0.188711, 0, 0, 0, 1
0.197849, 0.0216128, 1.11699, 5.81109, -0.0122935, -0.188815, 0, 0, 0, 1
0.213899, 0.0838334, 1.14321, 5.71091, 0.00468456, -0.187699, 0, 0, 0, 1
0.210403, 0.00297363, 1.16312, 5.56389, 0.0435091, -0.187165, 0, 0, 0, 1
0.224333, 0.0662936, 1.26412, 5.83177, 0.00616903, -0.186422, 0, 0, 0, 1
0.226959, 0.0466404, 1.29109, 5.70752, 0.0444466, -0.185301, 0, 0, 0, 1
0.248131, 0.138567, 1.27964, 5.54339, 0.056283, -0.186789, 0, 0, 0, 1
0.218634, 0.0507483, 1.41638, 5.81483, 0.0388249, -0.184938, 0, 0, 0, 1
0.242724, 0.10987, 1.40642, 5.76561, 0.0396986, -0.185232, 0, 0, 0, 1
0.23439, 0.13481, 1.3681, 5.5594, 0.0665076, -0.186241, 0, 0, 0, 1
0.257613, 0.144977, 1.40856, 5.77558, 0.0390488, -0.184979, 0, 0, 0, 1
0.24025, 0.153674, 1.45007, 5.82639, 0.0552617, -0.185526, 0, 0, 0, 1
0.243432, 0.188328, 1.37705, 5.63708, 0.047289, -0.186194, 0, 0, 0, 1
====
Fx,Fy,Fz,Mx,My,Mz,m1,m2,m3,m4
-7.64538e-05, 0.000501373, -0.00805059, 0.000323864, -0.000455874, 1.71586e-05, 0, 0, 0, 0
-1.55963e-06, 0.000294095, -0.0460201, 0.00108188, 0.000428448, -7.98302e-06, 0, 0, 0, 0
7.46922e-07, 0.000356052, -0.0210338, 0.000408407, 0.000268628, 3.51892e-05, 0, 0, 0, 0
2.22799e-05, 0.000135837, -0.0193108, -6.96973e-05, -0.000427494, 2.62505e-06, 0, 0, 0, 0
5.6443e-05, -7.34196e-05, -0.0214639, 0.000736547, 0.000179751, -7.86283e-06, 0, 0, 0, 0
2.42098e-05, 0.000223391, -0.00479946, 0.000421721, -0.000152712, 2.89955e-05, 0, 0, 0, 0
5.45979e-05, -1.08272e-05, -0.0154076, -0.000460449, -0.000459972, 1.69837e-06, 0, 0, 0, 0
8.90894e-05, 1.70898e-05, -0.0110647, 0.000952106, -4.60805e-05, 4.94599e-06, 0, 0, 0, 0
8.2065e-05, -5.18019e-06, -0.0114885, 0.000575323, -0.000440827, 2.5135e-05, 0, 0, 0, 0
8.46541e-05, -1.84184e-06, -0.0118702, -0.000639867, -0.00049473, 7.07469e-06, 0, 0, 0, 0
0.000120241, -2.61863e-05, -0.0166303, 0.00117648, -0.000340017, 5.59128e-06, 0, 0, 0, 0
0.000120888, -1.48623e-05, -0.0159661, 0.000733344, -0.000282748, 1.23758e-05, 0, 0, 0, 0
0.000284505, 0.000191872, -0.0184645, -0.000970272, -0.000603061, 1.88266e-05, 0, 0, 0, 0
0.000153025, -5.86252e-05, -0.0178751, 0.00106604, -0.000550678, 1.415e-05, 0, 0, 0, 0
0.000423414, 0.000293573, -0.0189083, 0.00128387, -0.000182761, 1.09677e-05, 0, 0, 0, 0
0.000426084, 0.000346927, -0.0194946, -0.00118346, -0.000574687, 2.81477e-05, 0, 0, 0, 0
0.00070271, 0.000690842, -0.0194377, 0.00147009, -0.00108298, 2.05953e-05, 0, 0, 0, 0
0.000175238, 2.65293e-05, -0.0219057, 0.00139553, 0.000849806, 1.01495e-05, 0, 0, 0, 0
0.000678264, 0.00069878, -0.0217118, -0.0015495, -0.000730585, 2.91881e-05, 0, 0, 0, 0
0.000813693, 0.000817527, -0.0224335, 0.000412345, -0.000788748, 2.93502e-05, 0, 0, 0, 0
0.00160268, 0.00157651, -0.021808, 0.00209178, 0.00203956, -4.64759e-06, 0, 0, 0, 0
0.00107572, 0.00109966, -0.023954, -0.000756408, -0.00127961, 4.62152e-05, 0, 0, 0, 0
0.00153543, 0.00163849, -0.0240647, -0.000199651, -0.000300641, 3.49613e-05, 0, 0, 0, 0
0.00280557, 0.00295115, -0.0217926, 0.00320344, 0.00325765, -3.84757e-05, 0, 0, 0, 0
0.00165374, 0.00190694, -0.0267429, -0.000830147, -0.000297218, 5.23543e-05, 0, 0, 0, 0
0.00174465, 0.00194965, -0.0278176, -0.000367514, -0.000420131, 3.01324e-05, 0, 0, 0, 0
0.00382388, 0.00400684, -0.0242496, 0.0037468, 0.0035476, -2.81971e-05, 0, 0, 0, 0
0.00326744, 0.0036357, -0.0277595, 0.000566692, 0.00094252, 5.80502e-05, 0, 0, 0, 0
0.00645673, 0.00716779, -0.0215306, -0.000943792, -0.000487883, 1.0621e-05, 0, 0, 0, 0
0.00357983, 0.00371889, -0.0314719, 0.00427019, 0.00435238, -1.79299e-05, 0, 0, 0, 0
0.00686675, 0.00738641, -0.0244991, 0.00232612, 0.000204102, 2.36757e-05, 0, 0, 0, 0
0.005951, 0.00655974, -0.029193, -0.00185037, 0.00105194, -2.71794e-06, 0, 0, 0, 0
0.0101427, 0.0106169, -0.0223503, 0.00636005, 0.00413376, 3.23523e-06, 0, 0, 0, 0
0.00606983, 0.00674559, -0.0329782, 0.00260102, 0.00163131, 1.91865e-05, 0, 0, 0, 0
0.0101113, 0.0110581, -0.024827, 0.000820041, -0.000134503, -6.59466e-06, 0, 0, 0, 0
0.00890708, 0.00934406, -0.0313328, 0.00566239, 0.00428634, 2.80496e-05, 0, 0, 0, 0
0.0138506, 0.0145785, -0.0232159, 0.00613829, 0.00213559, 1.45116e-05, 0, 0, 0, 0
0.00975254, 0.0105996, -0.0344019, -0.000349931, 0.00219383, -1.92959e-05, 0, 0, 0, 0
0.0128571, 0.0135497, -0.0319076, 0.00715197, 0.00427276, 3.02335e-05, 0, 0, 0, 0
0.0140977, 0.0149243, -0.0310432, 0.00637176, 0.00390006, -5.27726e-06, 0, 0, 0, 0
0.0162521, 0.0175481, -0.0289578, 0.00279736, 0.0017114, -9.46259e-06, 0, 0, 0, 0
0.02031, 0.0214596, -0.0225667, 0.00986915, 0.00276925, 3.57969e-05, 0, 0, 0, 0
0.0152685, 0.016068, -0.0382063, 0.00862471, 0.00685391, -1.15285e-05, 0, 0, 0, 0
0.0211438, 0.0228791, -0.0301245, 0.00292741, 0.0016358, 1.3975e-05, 0, 0, 0, 0
0.0198771, 0.0208134, -0.0378491, 0.00935897, 0.00557988, 6.19114e-05, 0, 0, 0, 0
0.0270418, 0.0281334, -0.0248529, 0.0133958, 0.00630157, -1.22433e-05, 0, 0, 0, 0
0.0217034, 0.0232823, -0.0374174, 0.00799341, 0.00396371, 2.47241e-05, 0, 0, 0, 0
0.0243178, 0.0259667, -0.0363496, 0.011163, 0.0034274, 5.85326e-05, 0, 0, 0, 0
0.0310187, 0.0322569, -0.0292967, 0.0151695, 0.00901775, -3.64346e-05, 0, 0, 0, 0
0.0279748, 0.0301014, -0.039404, 0.00942824, 0.00470479, 2.25224e-05, 0, 0, 0, 0
0.0310345, 0.0330352, -0.0364184, 0.0132225, 0.00557422, 3.64037e-05, 0, 0, 0, 0
0.036446, 0.0379896, -0.0329598, 0.016578, 0.0110959, -4.5839e-05, 0, 0, 0, 0
0.0307515, 0.0329267, -0.0468351, 0.0138704, 0.00527532, 2.61078e-05, 0, 0, 0, 0
0.039866, 0.0423398, -0.0307983, 0.018332, 0.00577499, 4.11999e-05, 0, 0, 0, 0
0.0432397, 0.0453354, -0.0297091, 0.0198673, 0.0113114, -5.50344e-05, 0, 0, 0, 0
0.0365508, 0.0393887, -0.0469502, 0.0181242, 0.00490635, 5.11433e-05, 0, 0, 0, 0
0.0419661, 0.0452842, -0.0427164, 0.0141423, 0.00651121, 1.88081e-05, 0, 0, 0, 0
0.0489336, 0.0509943, -0.0349197, 0.0253364, 0.0118461, -3.46836e-05, 0, 0, 0, 0
0.0436162, 0.0462228, -0.0500119, 0.022254, 0.00938632, 4.54794e-05, 0, 0, 0, 0
0.0520203, 0.0556774, -0.0353097, 0.0230467, 0.00641946, 2.23598e-05, 0, 0, 1, 0
0.0534706, 0.0562334, -0.0375472, 0.0278098, 0.0109914, -2.4072e-05, 0, 0, 1, 0
0.288409, 0.073223, 0.246381, 0.0541885, 2.02863, 0.161548, 0, 0, 1, 0
0.55555, 0.0882157, 0.746904, 0.00112955, 4.67612, 0.195594, 0, 0, 1, 0
0.59222, 0.0975554, 0.944826, 0.119353, 6.18492, 0.239515, 0, 0, 1, 0
0.653233, 0.132045, 1.08596, 0.0608462, 6.2288, 0.276309, 0, 0, 1, 0
0.321388, 0.148963, 1.20028, 0.049111, 6.22406, 0.260892, 0, 0, 1, 0
0.327478, 0.175412, 1.31697, 0.108665, 6.40141, 0.251013, 0, 0, 1, 0
0.319701, 0.211656, 1.60079, 0.110768, 6.23022, 0.265773, 0, 0, 1, 0
0.192902, 0.239818, 1.82117, 0.143763, 6.38003, 0.270151, 0, 0, 1, 0
0.190994, 0.267921, 2.16353, 0.148844, 6.28187, 0.266396, 0, 0, 1, 0
====
Fx,Fy,Fz,Mx,My,Mz,m1,m2,m3,m4
5.78959e-05, 1.23625e-05, -0.0131211, -0.000205104, -7.73644e-05, 1.48972e-05, 0, 0, 0, 0
3.0013e-05, -5.56052e-06, -0.0514922, 0.000448049, -0.000172665, -2.65707e-05, 0, 0, 0, 0
5.00215e-05, 1.03837e-06, -0.0250171, 5.00928e-05, -0.000184135, 6.72946e-06, 0, 0, 0, 0
4.92412e-05, 6.80753e-06, -0.0127614, -0.000187904, 0.000174439, 3.00209e-05, 0, 0, 0, 0
2.28587e-05, -1.38755e-06, -0.00919985, 0.000559597, -0.000389076, 2.66099e-05, 0, 0, 0, 0
2.98044e-05, 7.54169e-06, -0.00882342, 0.000168919, -0.000161788, 4.06715e-06, 0, 0, 0, 0
1.29394e-05, 2.58732e-05, -0.0124369, -7.30509e-05, 0.00047393, 2.11113e-05, 0, 0, 0, 0
-2.19495e-05, 1.49105e-05, -0.0106983, 0.000537041, -0.000460564, 1.26421e-05, 0, 0, 0, 0
-9.53872e-05, 7.64526e-05, -0.0171327, 0.00053449, -0.000112422, 9.73345e-06, 0, 0, 0, 0
6.26535e-06, 3.12717e-05, -0.0125761, 7.1959e-05, 0.000723945, 4.53985e-05, 0, 0, 0, 0
-0.00015607, 0.00016054, -0.0165771, 0.000556505, -0.000205538, 1.54691e-05, 0, 0, 0, 0
-0.000265976, 0.000246881, -0.0172491, 0.000938278, -0.00032329, -7.31796e-06, 0, 0, 0, 0
-6.44377e-05, 9.41156e-05, -0.0165682, 0.000199892, 0.00107778, 3.91357e-05, 0, 0, 0, 0
-0.000529135, 0.000555432, -0.0185936, 3.29148e-05, 0.000255567, 1.06747e-05, 0, 0, 0, 0
-0.000539874, 0.000494607, -0.0187395, 0.00146712, -0.000644096, -4.31044e-06, 0, 0, 0, 0
-0.000179759, 0.000199142, -0.0198044, 0.00055739, 0.00131054, 4.05045e-05, 0, 0, 0, 0
-0.00093569, 0.000978765, -0.0195454, -0.000607066, 0.000971773, 4.68019e-06, 0, 0, 0, 0
-0.00091275, 0.000860836, -0.0205662, 0.00187389, -0.000994571, -3.15193e-06, 0, 0, 0, 0
-0.00188845, 0.00185675, -0.0195442, 0.000792386, 0.00126811, 3.35136e-05, 0, 0, 0, 0
-0.000878424, 0.000875802, -0.0227772, -0.00267866, 0.00128189, -3.2564e-06, 0, 0, 0, 0
-0.00139103, 0.00133657, -0.0230742, 0.00276292, -0.00144446, 7.00506e-06, 0, 0, 0, 0
-0.00258558, 0.00259451, -0.0224601, -0.000430161, 0.000520798, 2.97212e-05, 0, 0, 0, 0
-0.00149119, 0.00151422, -0.0258009, -0.00476943, 0.00193453, -1.06894e-05, 0, 0, 0, 0
-0.00311252, 0.00299045, -0.0246787, 0.0014117, -0.00179921, 1.44416e-05, 0, 0, 0, 0
-0.00339424, 0.00338794, -0.0254, -0.000764601, 0.000287725, 8.82233e-06, 0, 0, 0, 0
-0.00524121, 0.00549495, -0.023353, -0.00619352, 0.00315606, -8.49825e-06, 0, 0, 0, 0
-0.0039699, 0.00397449, -0.0273778, 0.000731746, -0.000834453, 5.78077e-05, 0, 0, 0, 0
-0.0059496, 0.0059194, -0.0263889, -0.00109972, -0.000601951, 4.92984e-06, 0, 0, 0, 0
-0.00667962, 0.00697029, -0.026735, -0.00783561, 0.00428476, -8.4723e-06, 0, 0, 0, 0
-0.00643155, 0.00645534, -0.0280848, 0.00104742, 0.000733828, 5.5508e-05, 0, 0, 0, 0
-0.008309, 0.00831055, -0.0274591, -0.0015799, 0.000289931, -1.40704e-06, 0, 0, 1, 0
0.00987628, 0.00842977, 0.285368, -0.035662, 0.969807, 0.122184, 0, 0, 1, 0
0.115477, 0.0104799, 0.75689, 0.00698145, 3.72814, 0.129997, 0, 0, 1, 0
-0.0097254, 0.013273, 0.956176, 0.0203927, 4.682, 0.190462, 0, 0, 1, 0
0.0374665, 0.0271536, 1.00368, -0.0132154, 4.35626, 0.210072, 0, 0, 1, 0
0.0809183, 0.037459, 1.0136, 0.028823, 4.65837, 0.185902, 0, 0, 1, 0
0.104598, 0.0550662, 1.07887, 0.0481365, 4.72591, 0.18949, 0, 0, 1, 0
0.142155, 0.0712216, 1.20236, 0.0632622, 4.62255, 0.204619, 0, 0, 1, 0
0.142467, 0.0818288, 1.30441, 0.0737079, 4.73308, 0.199734, 0, 0, 1, 0
0.196277, 0.0945198, 1.51888, 0.0762273, 4.50356, 0.193686, 0, 0, 1, 0
0.264807, 0.106822, 1.61667, 0.109697, 4.68602, 0.198583, 0, 0, 1, 0
0.295221, 0.115582, 1.69996, 0.115473, 4.80063, 0.204135, 0, 0, 1, 0
0.28334, 0.120032, 1.95895, 0.107866, 4.44715, 0.202544, 0, 0, 1, 0
0.344498, 0.122543, 1.92796, 0.136736, 4.76269, 0.200419, 0, 0, 1, 0
0.334047, 0.12908, 1.91622, 0.123186, 4.8785, 0.205145, 0, 0, 1, 0
0.335143, 0.126277, 2.08707, 0.124915, 4.50912, 0.207176, 0, 0, 1, 0
0.33542, 0.123202, 1.9596, 0.140812, 4.77934, 0.207404, 0, 0, 1, 0
0.268477, 0.130732, 1.89378, 0.113507, 4.9191, 0.208286, 0, 0, 1, 0
0.286067, 0.119267, 1.93884, 0.127119, 4.58412, 0.208713, 0, 0, 1, 0
0.285544, 0.112407, 1.77544, 0.12949, 4.78495, 0.209571, 0, 0, 1, 0
