====
Fx,Fy,Fz,Mx,My,Mz,m1,m2,m3,m4
-0.0220828, 0.00118007, 0.0319313, -0.00227743, -3.27332, -7.8598e-07, 0, 0, 0, 0
-0.0236416, 0.00128488, 0.0337211, -0.00194647, -3.26035, -8.58885e-07, 0, 0, 0, 0
-0.0227616, 0.00124662, 0.0280384, -0.00259887, -3.25677, -1.45366e-06, 0, 0, 0, 0
-0.0261838, 0.00144535, 0.0322853, -0.00245857, -3.25431, -1.266e-06, 0, 0, 0, 0
-0.0276418, 0.00153433, 0.0311054, -0.00242797, -3.24213, -7.24737e-07, 0, 0, 0, 0
-0.029582, 0.00164254, 0.0278057, -0.00362701, -3.26443, -2.06141e-06, 0, 0, 0, 0
-0.033348, 0.00185012, 0.0336277, -0.00293247, -3.26494, -2.27536e-06, 0, 0, 0, 0
-0.0322397, 0.00180569, 0.0273172, -0.00330574, -3.25492, -2.71624e-06, 0, 0, 0, 0
-0.036516, 0.002054, 0.0318641, -0.00348872, -3.25401, -3.61673e-06, 0, 0, 0, 0
-0.0379753, 0.00213696, 0.0294427, -0.00359773, -3.2502, -1.95351e-06, 0, 0, 0, 0
-0.0393958, 0.00221298, 0.0252392, -0.00471823, -3.27236, -2.98517e-06, 0, 0, 0, 0
-0.0424412, 0.00237836, 0.0281154, -0.00430069, -3.27373, -1.91421e-06, 0, 0, 0, 0
-0.0459032, 0.00259544, 0.0334082, -0.00381306, -3.2468, -1.17389e-06, 0, 0, 0, 0
-0.0456959, 0.00259186, 0.027455, -0.00465848, -3.24703, -2.18032e-06, 0, 0, 0, 0
-0.0498544, 0.00281358, 0.0273045, -0.00512703, -3.26101, -2.23872e-06, 0, 0, 0, 0
-0.0545537, 0.00308237, 0.035835, -0.00412792, -3.23526, -1.50509e-06, 0, 0, 0, 0
-0.0540406, 0.00306489, 0.0228188, -0.00618494, -3.26118, -3.1097e-06, 0, 0, 0, 0
-0.0592184, 0.00333784, 0.0327069, -0.00460451, -3.23741, -2.32517e-06, 0, 0, 0, 0
-0.0612905, 0.00347962, 0.0277541, -0.00588659, -3.23731, -2.3771e-06, 0, 0, 0, 0
-0.0651125, 0.00366853, 0.0268074, -0.00638539, -3.25548, -3.5925e-06, 0, 0, 0, 0
-0.0682955, 0.00383589, 0.0271119, -0.0064911, -3.26405, -2.98073e-06, 0, 0, 0, 0
-0.0678575, 0.0038315, 0.0191583, -0.00760187, -3.28314, -3.57634e-06, 0, 0, 0, 0
-0.0708646, 0.00401591, 0.0258173, -0.00647939, -3.25282, -5.34012e-06, 0, 0, 0, 0
-0.0748253, 0.00427046, 0.0290875, -0.00689925, -3.23715, -7.68356e-06, 0, 0, 0, 0
-0.0781249, 0.00446083, 0.0291, -0.00690764, -3.21274, -5.4163e-06, 0, 0, 0, 0
-0.0840511, 0.00476397, 0.0301546, -0.00753551, -3.22272, -4.63315e-06, 0, 0, 0, 0
-0.0860916, 0.0048604, 0.0291135, -0.00658206, -3.18986, -4.49388e-06, 0, 0, 0, 0
-0.0909648, 0.00510332, 0.0166017, -0.00988733, -3.25678, -8.88238e-06, 0, 0, 0, 0
-0.0962715, 0.00533885, 0.0254674, -0.00814465, -3.25483, -7.60053e-06, 0, 0, 0, 0
-0.0968243, 0.00544695, 0.0165028, -0.00981714, -3.26632, -8.79649e-06, 0, 0, 0, 0
-0.104721, 0.00589923, 0.0287713, -0.0094423, -3.24935, -8.13964e-06, 0, 0, 0, 0
-0.102059, 0.00577131, 0.0109691, -0.011948, -3.29881, -1.08726e-05, 0, 0, 0, 0
-0.10826, 0.00608868, 0.0311544, -0.00897959, -3.25359, -1.16378e-05, 0, 0, 0, 0
-0.104265, 0.00599755, 0.0144211, -0.0110251, -3.23532, -1.03484e-05, 0, 0, 0, 0
-0.11151, 0.00637224, 0.0192555, -0.010785, -3.21359, -8.81341e-06, 0, 0, 0, 0
-0.118376, 0.00671286, 0.0293394, -0.00997463, -3.18345, -7.93598e-06, 0, 0, 0, 0
-0.127028, 0.00719273, 0.0244236, -0.0114703, -3.18015, -9.22801e-06, 0, 0, 0, 0
-0.133735, 0.00743466, 0.016105, -0.0129908, -3.23338, -1.17684e-05, 0, 0, 0, 0
-0.140043, 0.0076977, 0.0214921, -0.0124976, -3.2585, -9.53691e-06, 0, 0, 0, 0
-0.137805, 0.00769212, 0.0142085, -0.0130576, -3.25342, -8.96582e-06, 0, 0, 0, 0
-0.141698, 0.0079939, 0.0155888, -0.0134389, -3.23785, -1.05506e-05, 0, 0, 0, 0
-0.144636, 0.00818146, 0.0058026, -0.0160057, -3.28393, -2.83714e-06, 0, 0, 0, 0
-0.152087, 0.00857782, 0.0329068, -0.0124882, -3.21491, -4.37697e-06, 0, 0, 0, 0
-0.148615, 0.00853177, 0.0161793, -0.0151586, -3.21847, -1.11146e-05, 0, 0, 0, 0
-0.156897, 0.0089424, 0.0329649, -0.0121949, -3.1401, -1.2536e-05, 0, 0, 0, 0
-0.166165, 0.00947028, 0.0198143, -0.0149709, -3.14727, -1.58705e-05, 0, 0, 0, 0
-0.172584, 0.00952797, 0.00189836, -0.0178265, -3.25871, -1.97349e-05, 0, 0, 0, 0
-0.178926, 0.00985069, 0.0251086, -0.0132996, -3.18578, -1.4264e-05, 0, 0, 0, 0
-0.179592, 0.0101208, -0.00147567, -0.0194156, -3.26148, -2.19965e-05, 0, 0, 0, 0
-0.186701, 0.0104062, 0.0189885, -0.015625, -3.21345, -1.87333e-05, 0, 0, 0, 0
-0.189799, 0.0107232, 0.0109534, -0.0193002, -3.26051, -1.78947e-05, 0, 0, 0, 0
-0.187045, 0.0106394, 0.00631404, -0.0171061, -3.19329, -1.72657e-05, 0, 0, 0, 0
-0.197932, 0.0113271, 0.00696494, -0.0207146, -3.22365, -2.10871e-05, 0, 0, 0, 0
-0.20268, 0.0114091, -0.00185528, -0.0211462, -3.24926, -2.23886e-05, 0, 0, 0, 0
-0.202375, 0.011323, 0.0143192, -0.0181701, -3.20022, -2.09866e-05, 0, 0, 0, 0
-0.204769, 0.0116224, 0.0111451, -0.020296, -3.19538, -2.19861e-05, 0, 0, 0, 0
-0.211866, 0.0119862, 0.033735, -0.0166014, -3.10031, -2.31979e-05, 0, 0, 0, 0
-0.222743, 0.0127184, 0.00761092, -0.0199965, -3.09553, -2.41904e-05, 0, 0, 0, 0
-0.240009, 0.0132711, 0.00774754, -0.0220081, -3.19319, -3.32631e-05, 0, 0, 0, 0
-0.242449, 0.0131587, -0.00405383, -0.022784, -3.26968, -3.19399e-05, 0, 0, 0, 0
-0.238737, 0.0131874, 0.00195728, -0.0220742, -3.245, -3.0332e-05, 0, 0, 0, 0
-0.234142, 0.0134413, -0.0118837, -0.0250937, -3.22697, -2.90557e-05, 0, 0, 0, 0
-0.243333, 0.0137789, 0.0383475, -0.0194162, -3.13377, -3.30066e-05, 0, 0, 0, 0
-0.242022, 0.0140308, 0.00447889, -0.0244062, -3.15909, -2.87675e-05, 0, 0, 0, 0
-0.245024, 0.0139092, -0.000286359, -0.0244991, -3.17449, -3.43429e-05, 0, 0, 0, 0
-0.248665, 0.0139352, 0.0136399, -0.0231621, -3.16938, -3.27644e-05, 0, 0, 0, 0
-0.25276, 0.0145452, 0.000654022, -0.0244866, -3.09803, -3.24229e-05, 0, 0, 0, 0
-0.266391, 0.0150101, 0.0276878, -0.0230738, -3.08569, -4.35797e-05, 0, 0, 0, 0
-0.27489, 0.0153081, 0.00507025, -0.0245721, -3.10081, -3.95079e-05, 0, 0, 0, 0
-0.280153, 0.0153997, -0.0195017, -0.0270259, -3.17354, -4.11795e-05, 0, 0, 0, 0
-0.280048, 0.0151561, -0.00260552, -0.026166, -3.22924, -4.14472e-05, 0, 0, 0, 0
-0.272916, 0.0152116, 0.029502, -0.0210214, -3.08984, -4.04047e-05, 0, 0, 0, 0
-0.28163, 0.0164189, -0.000961263, -0.0267094, -3.07597, -4.18584e-05, 0, 0, 0, 0
-0.292908, 0.0165224, -0.023252, -0.0315619, -3.23441, -4.91488e-05, 0, 0, 0, 0
-0.286589, 0.0157685, 0.00516555, -0.0259662, -3.20255, -4.03057e-05, 0, 0, 0, 0
-0.282428, 0.0162513, 0.0199861, -0.0260582, -3.10518, -4.04521e-05, 0, 0, 0, 0
-0.286768, 0.0165681, 0.0173258, -0.0271704, -3.08435, -4.98862e-05, 0, 0, 0, 0
-0.294334, 0.0168306, -0.00603169, -0.0285156, -3.08548, -4.62987e-05, 0, 0, 0, 0
-0.301204, 0.0166732, 0.00334759, -0.0288916, -3.14262, -6.18524e-05, 0, 0, 0, 0
-0.301212, 0.0165751, 0.0101295, -0.0258913, -3.10279, -5.22863e-05, 0, 0, 0, 0
-0.303835, 0.0172662, -0.0215417, -0.0316946, -3.13806, -4.91608e-05, 0, 0, 0, 0
-0.303094, 0.0166724, -0.0158384, -0.0327275, -3.24535, -6.53197e-05, 0, 0, 0, 0
-0.292845, 0.0163807, 0.0329665, -0.0219416, -3.00333, -5.89621e-05, 0, 0, 0, 0
-0.31114, 0.0182662, 0.00436368, -0.0292445, -2.96606, -5.84633e-05, 0, 0, 0, 0
-0.327207, 0.0179107, -0.0259459, -0.0339271, -3.20457, -6.93607e-05, 0, 0, 0, 0
-0.31674, 0.0169556, 0.000858698, -0.0277863, -3.16653, -4.8761e-05, 0, 0, 0, 0
-0.310209, 0.0176076, 0.00773417, -0.0281284, -3.05879, -4.66806e-05, 0, 0, 0, 0
-0.317507, 0.0181356, -0.00589462, -0.0321938, -3.11988, -6.13777e-05, 0, 0, 0, 0
-0.320282, 0.0180598, 0.000482978, -0.0282964, -3.05857, -5.62512e-05, 0, 0, 0, 0
-0.328828, 0.0186457, -0.00584209, -0.0314657, -3.08913, -5.63452e-05, 0, 0, 0, 0
-0.330259, 0.0183252, -0.0160319, -0.0316917, -3.13983, -5.84254e-05, 0, 0, 0, 0
-0.322121, 0.0177328, -0.0142264, -0.0334978, -3.2357, -5.70701e-05, 0, 0, 0, 0
-0.305033, 0.0171463, 0.0388385, -0.023852, -3.01471, -5.9185e-05, 0, 0, 0, 0
-0.313707, 0.0186332, -0.00595463, -0.0352536, -3.0864, -7.02444e-05, 0, 0, 0, 0
-0.315397, 0.0177476, 0.0154589, -0.0289333, -3.05865, -7.88422e-05, 0, 0, 0, 0
-0.318142, 0.0179557, -0.00636075, -0.032014, -3.07826, -6.77352e-05, 0, 0, 0, 0
-0.316977, 0.0175832, 0.011341, -0.029767, -3.06173, -7.51657e-05, 0, 0, 0, 0
-0.31603, 0.0175041, 0.021843, -0.0263141, -2.97902, -7.02936e-05, 0, 0, 0, 0
-0.32756, 0.0184111, 0.0269993, -0.0261198, -2.90621, -5.97035e-05, 0, 0, 0, 0
-0.35221, 0.0194085, -0.0323375, -0.0339161, -3.09495, -6.04075e-05, 0, 0, 0, 0
-0.347317, 0.0183732, -0.0246482, -0.0330394, -3.24231, -6.77498e-05, 0, 0, 0, 0
-0.322341, 0.0175818, 0.010581, -0.026672, -3.12217, -5.89297e-05, 0, 0, 0, 0
-0.314715, 0.0184351, 0.015894, -0.0300569, -3.04069, -5.64802e-05, 0, 0, 0, 0
-0.315017, 0.0182741, -0.00518145, -0.0343566, -3.15582, -6.85681e-05, 0, 0, 0, 0
-0.304448, 0.0173622, 0.00856913, -0.0301336, -3.10325, -5.63352e-05, 0, 0, 0, 0
-0.296177, 0.0171384, 0.0373273, -0.0272161, -2.99457, -5.39305e-05, 0, 0, 0, 0
-0.309254, 0.0180856, 0.00908091, -0.0308275, -2.96454, -5.62595e-05, 0, 0, 0, 0
-0.316125, 0.017526, 0.00180598, -0.0320699, -3.07585, -6.50797e-05, 0, 0, 0, 0
-0.311175, 0.0168581, 0.0188805, -0.025281, -2.97775, -4.96884e-05, 0, 0, 0, 0
-0.324444, 0.0179811, -0.00410262, -0.0307727, -3.01735, -5.50258e-05, 0, 0, 0, 0
-0.329011, 0.0177134, -0.0106627, -0.0302258, -3.09753, -5.93e-05, 0, 0, 0, 0
-0.318662, 0.0171498, 0.0179751, -0.0245418, -3.03191, -4.92267e-05, 0, 0, 0, 0
-0.318539, 0.0178884, 0.0100903, -0.0273121, -3.0144, -5.16497e-05, 0, 0, 0, 0
-0.32083, 0.0179684, 0.00192109, -0.0286895, -3.0714, -5.68194e-05, 0, 0, 0, 0
-0.316701, 0.0176938, -0.0106058, -0.0314158, -3.17168, -5.1498e-05, 0, 0, 0, 0
-0.302547, 0.0171435, 0.00654256, -0.0285937, -3.13144, -5.06332e-05, 0, 0, 0, 0
-0.284623, 0.0164091, 0.00469484, -0.0319658, -3.19738, -5.69756e-05, 0, 0, 0, 0
-0.259522, 0.0150398, 0.0484832, -0.0234632, -3.02481, -6.73439e-05, 0, 0, 0, 0
-0.261181, 0.0158072, 0.0524647, -0.0224772, -2.82741, -5.59343e-05, 0, 0, 0, 0
-0.2868, 0.0166181, 0.0157946, -0.0294135, -2.94284, -7.27219e-05, 0, 0, 0, 0
-0.297241, 0.0158461, 0.00501726, -0.025149, -2.9854, -5.53343e-05, 0, 0, 0, 0
-0.306446, 0.0163129, -0.00534651, -0.026268, -3.03379, -4.14265e-05, 0, 0, 0, 0
-0.304041, 0.0161236, -0.00682452, -0.0285117, -3.15097, -5.10364e-05, 0, 0, 0, 0
-0.285393, 0.0152585, 0.00710862, -0.0236218, -3.10913, -4.83416e-05, 0, 0, 0, 0
-0.273223, 0.0153785, 0.0241254, -0.0235692, -3.03774, -4.28293e-05, 0, 0, 0, 0
-0.270745, 0.015507, 0.00373712, -0.0287373, -3.13619, -4.58915e-05, 0, 0, 0, 0
-0.25266, 0.0143072, 0.0213096, -0.0229238, -3.06393, -3.98338e-05, 0, 0, 0, 0
-0.251025, 0.0146929, 0.0179212, -0.0238707, -2.98072, -3.69425e-05, 0, 0, 0, 0
-0.267204, 0.0153194, 0.00268037, -0.028438, -3.06767, -5.25952e-05, 0, 0, 0, 0
-0.256842, 0.0140079, 0.0163713, -0.0227002, -3.08954, -4.61849e-05, 0, 0, 0, 0
-0.252281, 0.0140965, 0.0122941, -0.023748, -3.0679, -3.49486e-05, 0, 0, 0, 0
-0.242972, 0.0135694, 0.0156665, -0.0240689, -3.08602, -3.85479e-05, 0, 0, 0, 0
-0.240751, 0.0134892, 0.0303877, -0.0188363, -2.96075, -3.18523e-05, 0, 0, 0, 0
-0.245044, 0.0137256, 0.0170566, -0.0231518, -3.03424, -4.64386e-05, 0, 0, 0, 0
-0.242367, 0.0132365, 0.0152226, -0.0193531, -3.02904, -3.55826e-05, 0, 0, 0, 0
-0.242019, 0.0132878, 0.00838065, -0.0227404, -3.11524, -3.5248e-05, 0, 0, 0, 0
-0.231373, 0.0126161, 0.00993937, -0.0225771, -3.19193, -3.81724e-05, 0, 0, 0, 0
-0.211437, 0.0118208, 0.0346941, -0.0155802, -3.03168, -3.08881e-05, 0, 0, 0, 0
-0.214425, 0.012531, 0.0143896, -0.0225679, -3.05038, -3.03352e-05, 0, 0, 0, 0
-0.213309, 0.0119545, 0.0212581, -0.0206474, -3.10742, -3.12214e-05, 0, 0, 0, 0
-0.2057, 0.0114732, 0.0241634, -0.0186308, -3.08885, -2.44278e-05, 0, 0, 0, 0
-0.195248, 0.0109993, 0.0268976, -0.0181808, -3.06492, -2.40188e-05, 0, 0, 0, 0
-0.194054, 0.0109604, 0.0308848, -0.0161619, -2.99952, -2.20079e-05, 0, 0, 0, 0
-0.200365, 0.0111823, 0.0203594, -0.019127, -3.0646, -2.82316e-05, 0, 0, 0, 0
-0.187043, 0.0101461, 0.0243164, -0.0149994, -3.07397, -2.5936e-05, 0, 0, 0, 0
-0.187711, 0.0104645, 0.0171742, -0.0164382, -3.04804, -1.7194e-05, 0, 0, 0, 0
-0.187822, 0.0103312, 0.0143113, -0.0188906, -3.1509, -3.27469e-05, 0, 0, 0, 0
-0.177503, 0.00966494, 0.0323389, -0.0128585, -3.10224, -2.58863e-05, 0, 0, 0, 0
-0.172228, 0.00972994, 0.0223702, -0.0159843, -3.09834, -2.04486e-05, 0, 0, 0, 0
-0.163142, 0.00915183, 0.0251039, -0.0134174, -3.06737, -1.73729e-05, 0, 0, 0, 0
-0.162295, 0.00911833, 0.0119979, -0.0156427, -3.11018, -1.72129e-05, 0, 0, 0, 0
-0.165302, 0.00915606, 0.0158589, -0.0170172, -3.20116, -2.13888e-05, 0, 0, 0, 0
-0.153712, 0.00848706, 0.0225177, -0.0151876, -3.22012, -1.63382e-05, 0, 0, 0, 0
-0.14084, 0.00797177, 0.0317668, -0.0124194, -3.13175, -1.59008e-05, 0, 0, 0, 0
-0.128838, 0.00746956, 0.0287688, -0.0116287, -3.05708, -1.37571e-05, 0, 0, 0, 0
-0.132781, 0.00762322, 0.025715, -0.0121701, -3.03601, -1.58237e-05, 0, 0, 0, 0
-0.138594, 0.00766245, 0.0240405, -0.0130759, -3.10374, -1.82184e-05, 0, 0, 0, 0
-0.133423, 0.00721491, 0.0247878, -0.0112911, -3.13401, -1.22525e-05, 0, 0, 0, 0
-0.129228, 0.0070618, 0.0240536, -0.0107389, -3.12594, -9.7242e-06, 0, 0, 0, 0
-0.122798, 0.00673334, 0.0172953, -0.0117318, -3.16364, -1.31658e-05, 0, 0, 0, 0
-0.119942, 0.00660703, 0.027625, -0.00939111, -3.13877, -9.30288e-06, 0, 0, 0, 0
-0.117458, 0.00654874, 0.0235298, -0.0117156, -3.18751, -9.60139e-06, 0, 0, 0, 0
-0.111769, 0.00622337, 0.0307036, -0.00956634, -3.17838, -8.91997e-06, 0, 0, 0, 0
-0.101854, 0.0057416, 0.0267149, -0.00918047, -3.1473, -7.97731e-06, 0, 0, 0, 0
-0.100382, 0.00568153, 0.029372, -0.00951875, -3.14956, -7.79905e-06, 0, 0, 0, 0
-0.092342, 0.00520106, 0.0291524, -0.00755154, -3.11728, -6.44164e-06, 0, 0, 0, 0
-0.0968431, 0.005435, 0.0323117, -0.008381, -3.11715, -7.87758e-06, 0, 0, 0, 0
-0.0945625, 0.00521591, 0.0299127, -0.00879315, -3.16517, -8.93816e-06, 1, 0, 0, 0
-0.0914461, -0.00641339, 0.147143, 0.37663, -3.40529, -0.0189409, 1, 0, 0, 0
-0.117767, -0.0265313, 0.397357, 1.72182, -4.59103, -0.0605551, 1, 0, 0, 0
-0.133155, -0.0223092, 0.509387, 2.21788, -5.95116, -0.0801873, 1, 0, 0, 0
-0.121573, -0.00629768, 0.579923, 2.25584, -6.61439, -0.0865166, 1, 0, 0, 0
-0.0892956, 0.0123487, 0.637171, 2.21695, -6.63481, -0.0882234, 1, 0, 0, 0
-0.0783328, 0.0111947, 0.667461, 2.11808, -6.30719, -0.088726, 1, 0, 0, 0
-0.0717666, 0.00896652, 0.675957, 2.01552, -5.8819, -0.0887641, 1, 0, 0, 0
-0.0675938, 0.00692609, 0.660879, 1.93226, -5.50591, -0.0887392, 1, 0, 0, 0
-0.0670233, 0.00456875, 0.626764, 1.87811, -5.28547, -0.0887478, 1, 0, 0, 0
-0.0797901, -0.00457481, 0.585173, 1.85597, -5.22818, -0.0887142, 1, 0, 0, 0
-0.0816038, -0.00810641, 0.556416, 1.86537, -5.29997, -0.0887303, 1, 0, 0, 0
-0.0593486, 0.00354154, 0.544103, 1.89774, -5.45403, -0.0888534, 1, 0, 0, 0
-0.0681033, -0.00472493, 0.540174, 1.95045, -5.68513, -0.0888306, 1, 0, 0, 0
-0.0604592, -0.00226496, 0.547731, 2.00886, -5.89421, -0.0889627, 1, 0, 0, 0
-0.0533317, -0.00117256, 0.559105, 2.06379, -6.04522, -0.0890561, 1, 0, 0, 0
-0.040801, 0.00374328, 0.575113, 2.10855, -6.13837, -0.0890667, 1, 0, 0, 0
-0.0352072, 0.00530369, 0.582011, 2.13528, -6.13672, -0.0891534, 1, 0, 0, 0
-0.0347177, 0.00231043, 0.583701, 2.14332, -6.0718, -0.0891937, 1, 0, 0, 0
-0.0283776, 0.00854026, 0.590439, 2.13352, -5.98302, -0.089145, 1, 0, 0, 0
-0.0282868, 0.00270113, 0.58993, 2.11154, -5.87863, -0.0891338, 1, 0, 0, 0
-0.027348, 0.000954363, 0.589421, 2.08073, -5.78032, -0.0891108, 1, 0, 0, 0
-0.0307706, 0.00342666, 0.588774, 2.0479, -5.72189, -0.0890754, 1, 0, 0, 0
-0.0281, 5.88461e-05, 0.585571, 2.01899, -5.68007, -0.0891204, 1, 0, 0, 0
-0.0274741, -0.00142963, 0.581702, 1.99676, -5.67836, -0.0891772, 1, 0, 0, 0
-0.0284082, -0.00347055, 0.578475, 1.98439, -5.71397, -0.0892283, 1, 0, 0, 0
-0.0238676, -0.00212124, 0.575758, 1.98185, -5.76534, -0.089297, 1, 0, 0, 0
-0.0233703, -0.00321045, 0.575888, 1.9886, -5.82432, -0.0893399, 1, 0, 0, 0
-0.0194883, -0.00139435, 0.577328, 2.00113, -5.86337, -0.0894006, 1, 0, 0, 0
-0.0164329, 0.000320813, 0.57887, 2.01803, -5.88544, -0.0894517, 1, 0, 0, 0
-0.0144786, 0.00118486, 0.581582, 2.03597, -5.90168, -0.0894955, 1, 0, 0, 0
-0.0130965, 0.00188092, 0.584335, 2.0524, -5.90741, -0.089541, 1, 0, 0, 0
-0.0120971, 0.00266993, 0.585111, 2.06455, -5.89966, -0.0895868, 1, 0, 0, 0
====
Fx,Fy,Fz,Mx,My,Mz,m1,m2,m3,m4
0.00278021, -3.02351e-05, 0.0351232, 0.000124313, -3.43276, 1.56784e-06, 0, 0, 0, 0
0.00377176, -3.47553e-05, 0.0302952, -0.000853313, -3.2286, 1.78164e-06, 0, 0, 0, 0
-0.000294163, -3.32866e-05, 0.0326817, -0.00131595, -3.16015, 4.50508e-07, 0, 0, 0, 0
-0.00336119, -5.44873e-05, 0.0372239, -0.00159076, -3.19749, -3.74579e-07, 0, 0, 0, 0
-0.0069612, 3.42653e-06, 0.0361343, -0.00166926, -3.22401, -3.15432e-07, 0, 0, 0, 0
-0.00749491, -2.05652e-05, 0.039611, -0.00162128, -3.21867, -8.14763e-07, 0, 0, 0, 0
-0.00845704, 1.81973e-05, 0.0380601, -0.00137124, -3.20124, -2.45467e-07, 0, 0, 0, 0
-0.00883213, 3.81264e-05, 0.0370936, -0.00108977, -3.18687, 3.78799e-07, 0, 0, 0, 0
-0.00929077, 5.27897e-05, 0.0373539, -0.000821308, -3.18063, 3.22144e-07, 0, 0, 0, 0
-0.00877, 3.40976e-05, 0.0360225, -0.000586786, -3.18905, 8.68049e-07, 0, 0, 0, 0
-0.00919568, 4.32565e-05, 0.0368086, -0.000408428, -3.20939, 1.24972e-06, 0, 0, 0, 0
-0.00860771, -3.33186e-05, 0.03487, -0.000391841, -3.22644, 2.36977e-06, 0, 0, 0, 0
-0.00846084, -6.80144e-05, 0.0345297, -0.000509279, -3.23989, 2.67973e-06, 0, 0, 0, 0
-0.008445, -7.1607e-05, 0.0352973, -0.000656984, -3.25306, 2.74065e-06, 0, 0, 0, 0
-0.00886604, -0.000129343, 0.0352363, -0.000852065, -3.26047, 3.25282e-06, 0, 0, 0, 0
-0.00922008, -0.000178113, 0.0351161, -0.00117712, -3.25945, 4.0197e-06, 0, 0, 0, 0
-0.0094209, -0.000214303, 0.0353454, -0.00134209, -3.25323, 4.92603e-06, 0, 0, 0, 0
-0.00913589, -0.000187186, 0.0355532, -0.00122405, -3.2501, 6.73078e-06, 0, 0, 0, 0
-0.00980792, -0.000319659, 0.0352674, -0.00157738, -3.24006, 7.91408e-06, 0, 0, 0, 0
-0.00994049, -0.00038226, 0.0351857, -0.00167524, -3.22959, 8.63413e-06, 0, 0, 0, 0
-0.0100216, -0.000443045, 0.0349714, -0.00165496, -3.22453, 9.44884e-06, 0, 0, 0, 0
-0.0101912, -0.000489415, 0.0347056, -0.00121121, -3.22785, 1.16869e-05, 0, 0, 0, 0
-0.0102182, -0.000577226, 0.0344315, -0.00143979, -3.22926, 1.3996e-05, 0, 0, 0, 0
-0.0103093, -0.000594328, 0.0338181, -0.000985887, -3.23801, 1.50809e-05, 0, 0, 0, 0
-0.0106086, -0.000821131, 0.0343319, -0.00153273, -3.24005, 1.57517e-05, 0, 0, 0, 0
-0.0108344, -0.000922553, 0.0341413, -0.00127827, -3.24561, 1.48559e-05, 0, 0, 0, 0
-0.0107987, -0.000937752, 0.0331941, -0.000975555, -3.25547, 1.36491e-05, 0, 0, 0, 0
-0.0116895, -0.0011772, 0.0340538, -0.00199813, -3.25381, 2.10501e-05, 0, 0, 0, 0
-0.0127556, -0.00144595, 0.034591, -0.00256374, -3.24651, 2.73185e-05, 0, 0, 0, 0
-0.0135527, -0.00163338, 0.0343141, -0.0020277, -3.24714, 2.93914e-05, 0, 0, 0, 0
-0.0133572, -0.00159885, 0.0331307, -0.00275634, -3.24306, 2.94801e-05, 0, 0, 0, 0
-0.0149721, -0.00193993, 0.0334536, -0.00221337, -3.24721, 3.14234e-05, 0, 0, 0, 0
-0.0162295, -0.00220043, 0.0336985, -0.00278583, -3.24545, 3.27711e-05, 0, 0, 0, 0
-0.0174228, -0.00244455, 0.0333975, -0.00243228, -3.24813, 3.72208e-05, 0, 0, 0, 0
-0.0176634, -0.00248942, 0.031456, -0.00198886, -3.25585, 3.57006e-05, 0, 0, 0, 0
-0.0200683, -0.00296528, 0.0337061, -0.00363816, -3.24805, 3.72054e-05, 0, 0, 0, 0
-0.0204811, -0.00305644, 0.0323713, -0.00401876, -3.24021, 4.91484e-05, 0, 0, 0, 0
-0.0216738, -0.00328066, 0.0308624, -0.0027891, -3.2496, 5.43002e-05, 0, 0, 0, 0
-0.0245049, -0.00380829, 0.0332557, -0.00503922, -3.24362, 5.54549e-05, 0, 0, 0, 0
-0.0251833, -0.00395282, 0.0312732, -0.00423053, -3.24042, 5.41573e-05, 0, 0, 0, 0
-0.0289399, -0.00462146, 0.0320557, -0.00391836, -3.25107, 7.24998e-05, 0, 0, 0, 1
-0.0279591, -0.00498285, 0.0497415, 0.0388815, -3.21217, 0.00278886, 0, 0, 0, 1
-0.0289579, -0.00805025, 0.0863047, 0.234946, -3.04271, 0.00874449, 0, 0, 0, 1
-0.0310898, -0.010071, 0.107614, 0.296637, -2.84935, 0.0111584, 0, 0, 0, 1
-0.0332073, -0.0096339, 0.111528, 0.301593, -2.78376, 0.0118073, 0, 0, 0, 1
-0.0363267, -0.00855817, 0.10725, 0.296778, -2.82793, 0.0119694, 0, 0, 0, 1
-0.04135, -0.0101362, 0.111624, 0.276773, -2.86608, 0.0120317, 0, 0, 0, 1
-0.0384291, -0.0100877, 0.100971, 0.265728, -2.9319, 0.0120529, 0, 0, 0, 1
-0.0460932, -0.0102087, 0.102864, 0.254946, -3.0034, 0.0120873, 0, 0, 0, 1
-0.0444593, -0.0112702, 0.0988887, 0.24791, -3.02798, 0.0121006, 0, 0, 0, 1
-0.0506268, -0.0108078, 0.103039, 0.24446, -3.01507, 0.0121364, 0, 0, 0, 1
-0.05753, -0.0102434, 0.108809, 0.243984, -2.96397, 0.0121431, 0, 0, 0, 1
-0.0591859, -0.010976, 0.105988, 0.25295, -2.92465, 0.0121729, 0, 0, 0, 1
-0.0573899, -0.0116632, 0.0977843, 0.263727, -2.93224, 0.0121989, 0, 0, 0, 1
-0.0636489, -0.01153, 0.10443, 0.264136, -2.89391, 0.0121954, 0, 0, 0, 1
-0.0688965, -0.0118701, 0.10659, 0.268587, -2.83347, 0.0122328, 0, 0, 0, 1
-0.0723865, -0.0120518, 0.101877, 0.279257, -2.86012, 0.0122406, 0, 0, 0, 1
-0.0748139, -0.0116044, 0.0994163, 0.277776, -2.86958, 0.0122215, 0, 0, 0, 1
-0.0784606, -0.0119847, 0.101002, 0.275204, -2.88965, 0.012263, 0, 0, 0, 1
