====
-0.422755, 0.532391, 0.832706, 0.0268712, 0.0331569, 6.67569e-05, 0
-0.447501, 0.563161, 0.848159, -0.0651296, -0.043352, 0.00187242, 0
-0.428977, 0.544099, 1.02671, -0.0760595, -0.0670709, -0.00068936, 0
-0.439031, 0.551245, 1.06774, -0.0365662, -0.0505431, 0.00286843, 0
-0.451433, 0.569975, 1.00586, -0.107661, -0.093334, 0.000651847, 0
-0.460886, 0.580399, 1.04787, 0.0130568, 0.0130334, 0.0017765, 0
-0.481447, 0.605491, 0.994583, -0.0151251, -0.00564539, 0.000144033, 0
-0.497262, 0.621604, 0.904839, 0.0310122, 0.0371841, -8.93566e-05, 0
-0.496711, 0.620077, 1.0475, 0.0782005, 0.0638563, -0.000763177, 0
-0.507525, 0.632859, 0.948952, 0.0349564, 0.0413687, -0.00177915, 0
-0.508739, 0.633212, 1.07754, 0.12033, 0.0986063, -0.000680982, 0
-0.529219, 0.656793, 0.811539, -0.0694, -0.0332515, -0.00164756, 0
-0.526696, 0.649651, 1.04229, 0.0540627, 0.0512587, -0.000611041, 0
-0.526158, 0.643602, 1.12373, 0.0475513, 0.0605064, 3.49799e-05, 0
-0.524152, 0.639416, 1.04604, -0.00724794, -0.00154829, -0.000526783, 0
-0.531575, 0.64656, 1.03867, -0.0828312, -0.043086, -0.0010492, 0
-0.543377, 0.659254, 1.07197, -0.0262784, -0.0131637, -0.000921068, 0
-0.528198, 0.635932, 1.08822, -0.0897544, -0.0503539, -0.000352119, 0
-0.530903, 0.637031, 1.07368, -0.0757777, -0.0598457, -0.00166273, 0
-0.521911, 0.625812, 1.06906, -0.0762342, -0.036003, -0.000449266, 0
-0.521368, 0.625421, 1.03495, -0.0265284, -0.0119013, -0.000688306, 0
-0.514693, 0.616577, 1.03201, -0.0377027, -0.00314885, 0.000341562, 0
-0.518873, 0.620791, 0.934124, -0.0796241, -0.058174, -0.0024512, 0
-0.51266, 0.61184, 0.975264, -0.0160329, 0.0122042, -0.000348331, 0
-0.508439, 0.605627, 0.901374, -0.0591993, -0.0392512, -0.000978391, 0
-0.502887, 0.59786, 0.976301, 0.0100553, 0.0390803, -0.000264076, 0
-0.490247, 0.581559, 0.892392, -0.0538465, -0.0329092, -0.000789066, 0
-0.450865, 0.534861, 0.860762, 0.00460568, 0.0312377, -0.00138756, 0
-0.445353, 0.526971, 0.77148, -0.103609, -0.0821561, -0.000990425, 0
-0.40971, 0.48638, 0.802086, 0.0457741, 0.0627488, -0.0014013, 0
-0.430406, 0.514877, 0.674593, -0.127874, -0.0471686, -0.00216302, 0
-0.410897, 0.496213, 0.663461, 0.0308095, 0.0750599, -0.00181854, 0
-0.387763, 0.46841, 0.567748, -0.113164, -0.0322357, -0.000408049, 0
-0.366467, 0.445759, 0.529731, 0.0423702, 0.0767764, -0.00128806, 0
-0.359494, 0.4393, 0.402876, -0.149589, -0.0728719, -0.000736068, 0
-0.360023, 0.441356, 0.400229, -0.00608836, 0.0192533, -0.001156, 0
-0.315253, 0.385909, 0.364786, -0.0638294, -0.0244931, -0.000405438, 0
-0.302804, 0.370676, 0.340814, 0.00751597, 0.0103594, -0.000914619, 0
-0.27419, 0.335613, 0.298611, -0.0447164, -0.0202367, -0.00100647, 0
-0.271161, 0.331521, 0.281806, -0.0217685, -0.0228838, -0.000978912, 0
-0.252456, 0.308271, 0.278775, -0.0147499, 0.00206642, -0.00105166, 0
-0.246241, 0.300437, 0.273545, -0.0386881, -0.0319881, -0.000823174, 0
-0.225461, 0.275168, 0.303819, 0.00919171, 0.0287455, -0.000801567, 0
-0.192068, 0.235828, 0.308998, -0.0463793, -0.0424966, -0.000506289, 0
-0.169937, 0.211139, 0.316619, 0.0349966, 0.0609643, -0.000807223, 0
-0.153588, 0.192552, 0.339553, -0.0313881, -0.0298692, -0.00035093, 0
-0.142616, 0.178004, 0.339696, 0.0286, 0.0472098, -0.00031292, 0
-0.123763, 0.154991, 0.362106, -0.0169525, -0.017727, -0.000297559, 0
-0.108626, 0.135723, 0.360666, 0.0251338, 0.0394208, -0.000113218, 0
-0.100714, 0.125579, 0.38319, -0.0331865, -0.0424623, -0.000112292, 0
-0.100893, 0.125054, 0.371137, -0.0100989, -0.00148888, -0.000141157, 0
-0.0932444, 0.115365, 0.392293, -0.0302198, -0.0396586, -4.12843e-05, 0
-0.091413, 0.112393, 0.388856, -0.0258438, -0.0214822, -0.000124716, 0
====
-0.0730594, 0.0911077, 0.398358, 0.0376248, 0.0496786, -0.00014205, 0
-0.0520265, 0.0671444, 0.385535, -0.0814297, -0.0896756, -0.000390446, 0
-0.0440332, 0.0559913, 0.385409, -0.0144772, -0.0162328, -0.000157118, 0
-0.0383276, 0.0480205, 0.398869, -0.166203, -0.192468, 9.6853e-06, 0
-0.0352178, 0.0438894, 0.406981, -0.0438992, -0.0529909, -4.64175e-05, 0
-0.0262104, 0.0315723, 0.416505, -0.244984, -0.283935, 0.000114988, 0
-0.0190339, 0.0231456, 0.422762, -0.0297261, -0.0358944, 3.4641e-05, 0
-0.00909871, 0.0129414, 0.432094, -0.169601, -0.195529, 4.07909e-05, 0
-0.00607934, 0.00833248, 0.434148, -0.0432831, -0.0480863, -7.80102e-05, 0
-0.00717562, 0.0084304, 0.438892, -0.145162, -0.165637, -3.97983e-05, 0
-0.00622278, 0.006347, 0.439642, -0.00502456, -0.00117178, -6.54357e-05, 0
-0.00474832, 0.00392238, 0.438695, -0.104929, -0.117377, 4.04975e-05, 0
-0.00403523, 0.00196283, 0.435735, -0.00872042, -0.00720415, 3.08761e-06, 0
-0.0015253, -0.000429414, 0.440039, -0.11363, -0.128783, 5.15499e-05, 0
0.00504902, -0.0070405, 0.434383, -0.0111712, -0.0100982, 2.76266e-05, 0
0.00597657, -0.00875506, 0.436486, -0.0915909, -0.105519, 4.61212e-05, 0
0.00966453, -0.0128334, 0.43541, -0.00639659, -0.00638545, 8.36027e-06, 0
0.00722715, -0.0121193, 0.443572, -0.072526, -0.0834408, 2.07404e-06, 0
0.0103781, -0.0151559, 0.425471, 0.0224071, 0.0235517, -3.16522e-05, 0
0.011713, -0.0160682, 0.435606, -0.0485126, -0.0560828, -1.4682e-05, 0
0.0125301, -0.0176815, 0.427613, 0.0190488, 0.0204496, -2.33249e-05, 0
0.010407, -0.0184855, 0.433743, -0.0399966, -0.0467532, -8.27373e-06, 0
0.0106248, -0.0228998, 0.46598, 0.00759466, 0.0130297, -2.54057e-05, 0
0.00732932, -0.0200009, 0.445332, -0.0508998, -0.057446, 1.18205e-05, 0
0.0056131, -0.0170916, 0.442545, 0.0105283, 0.0141393, 3.52827e-06, 0
0.00632255, -0.022589, 0.458948, -0.0442908, -0.0472198, 1.35374e-05, 0
0.00562141, -0.0203645, 0.423559, 0.0187273, 0.0196228, 5.05279e-06, 0
0.0055345, -0.0252092, 0.470534, -0.0194587, -0.0147942, -2.78987e-06, 0
0.0060806, -0.027333, 0.408884, 0.0375044, 0.0389225, -2.62463e-05, 0
0.00529565, -0.0310575, 0.47416, -0.015962, -0.0114432, 5.60623e-06, 0
0.00713288, -0.0353794, 0.37013, 0.0388594, 0.0322365, -1.65888e-05, 0
0.00492846, -0.0386862, 0.467629, -0.0341206, -0.0332437, 3.0315e-05, 0
0.007276, -0.0413434, 0.441788, 0.0128262, 0.0119668, -1.03163e-05, 0
0.00374447, -0.0399221, 0.419737, -0.0481628, -0.055326, 4.84212e-05, 0
0.00868882, -0.0508465, 0.411737, 0.023253, 0.0203376, -3.01415e-05, 0
0.0068841, -0.0504915, 0.331033, -0.034115, -0.0512427, 6.5193e-05, 0
0.0127336, -0.0618185, 0.399732, 0.0296297, 0.0251406, -2.66104e-05, 0
0.0111595, -0.0648209, 0.253192, -0.0257514, -0.0581819, 0.000101822, 0
0.0172796, -0.0680348, 0.376985, 0.0169625, 0.00951477, 3.68908e-06, 0
0.0193177, -0.0787735, 0.414879, -0.0320814, -0.0389637, -3.54676e-05, 0
0.0222505, -0.0837961, 0.373614, 0.0227328, 0.011096, 3.34452e-05, 0
0.0248864, -0.0995608, 0.489783, -0.0209723, -0.0153123, 7.27257e-06, 0
0.0228879, -0.0939387, 0.389197, 0.0187788, 0.00498726, -3.17193e-06, 0
0.0204001, -0.10136, 0.561989, -0.0337916, -0.0150928, -3.15285e-05, 0
0.0217717, -0.110343, 0.450624, -0.00185485, -0.00632758, -5.64375e-05, 0
0.0221395, -0.120336, 0.68641, -0.0422908, -0.00606364, -5.78887e-05, 0
0.0231536, -0.131292, 0.421076, 0.0103415, 0.00133994, -5.21207e-05, 0
0.0204845, -0.123873, 0.604933, -0.0281884, -0.00374102, -3.62278e-05, 0
0.0231119, -0.136137, 0.454439, -0.00126046, -0.0133181, -7.37814e-05, 0
0.0243187, -0.130036, 0.403415, 0.00203664, 0.000296537, 2.2916e-05, 0
0.02954, -0.139541, 0.502073, -0.0101816, -0.0100013, -4.59405e-05, 0
0.0343361, -0.151658, 0.354469, 0.010814, 0.00482783, 3.76106e-06, 0
0.040125, -0.16986, 0.651337, -0.032731, -0.0228635, -8.74325e-05, 0
0.0500454, -0.197338, 0.209557, 0.0366688, 0.0152229, -1.9767e-05, 0
0.0550962, -0.213579, 0.518664, -0.00395693, -0.0150085, 0.000270206, 0
0.0585917, -0.221971, 0.182568, 0.036663, 0.020821, -0.000157852, 0
0.0599687, -0.225158, 0.462492, -0.00199101, -0.0164685, 0.000347593, 0
0.060791, -0.220976, 0.162187, 0.0357756, 0.0244098, -0.000151176, 0
0.0603057, -0.236636, 0.502067, -0.0109372, -0.0209712, 0.000249292, 0
0.0614059, -0.248146, 0.27046, 0.0121619, 0.013761, -8.09418e-05, 0
0.0581983, -0.263606, 0.729523, -0.0541179, -0.0488544, 0.000284799, 1
0.0614954, -0.284505, 1.6557, 0.157646, 0.000644574, 0.0152069, 1
0.0803858, -0.447788, 13.3668, 2.25251, -0.0503839, 0.19987, 1
0.122525, -0.616171, 39.1288, 6.69956, -0.00183294, 0.634611, 1
0.196041, -0.737247, 79.7016, 13.7085, -0.0498198, 1.29072, 1
0.313163, -0.540315, 133.833, 23.1871, 0.0127476, 2.18901, 1
0.44294, -0.691887, 195.126, 33.6875, -0.0390206, 3.18155, 1
====
0.000163272, 1.20899e-05, 0.539391, 0.00430118, -0.00160292, -1.93965e-05, 0
0.000159662, 0.000122914, 0.451782, 0.000876122, -0.000591256, 0.000113855, 0
7.7539e-05, 0.00026876, 0.46366, 0.00338151, -0.0011833, 0.000189689, 0
8.67667e-05, 0.000310136, 0.47012, -0.000161847, -0.000429989, 7.64095e-05, 0
3.84906e-05, 0.000180501, 0.522336, 0.00348297, -0.000662781, 1.49044e-05, 0
-9.61303e-07, 0.000168216, 0.518418, -0.0010583, -0.000483286, -0.000112947, 0
-1.97337e-05, 0.000156679, 0.53081, 0.0019424, -0.000315308, -0.000121086, 0
-1.42417e-06, 0.000157908, 0.510234, -0.000256631, -0.000652049, -0.000107792, 0
3.06773e-06, 0.000167397, 0.507637, 0.00218341, -0.000338101, -0.000103763, 0
1.62313e-05, 0.000161946, 0.485911, -0.000685968, -0.000473653, -7.28739e-05, 0
1.31472e-05, 4.22515e-05, 0.479162, 0.00180541, -0.000126819, -4.07781e-05, 0
2.53762e-05, 7.29331e-05, 0.460428, -0.00184088, -0.000186062, -2.5868e-05, 0
2.42939e-05, 0.000110941, 0.452728, 0.000919648, 7.92874e-05, 2.56096e-06, 0
8.04481e-05, 0.000138899, 0.443133, 4.69929e-05, -0.000261469, 1.57972e-05, 0
9.63998e-05, 0.000255151, 0.435155, 0.00135218, 0.000120906, 3.07409e-05, 0
0.000185042, 0.000297656, 0.4297, 0.000748357, -0.000350518, 3.35179e-05, 0
0.00021653, 0.000329346, 0.423137, 0.00113574, 0.000298591, 4.14228e-05, 0
0.00016693, 0.000249028, 0.420075, 0.0015896, -0.000543266, 3.99855e-05, 0
0.000221754, 0.000236789, 0.417562, 0.00056975, 0.000234041, 3.71934e-05, 0
0.000240466, 0.000238068, 0.415624, 0.000238721, -0.000164435, 3.46092e-05, 0
0.000143321, 7.55497e-05, 0.413831, -0.000811463, 0.000908394, 2.9624e-05, 0
0.000173345, 5.43162e-05, 0.414554, 0.00031224, -0.000152382, 2.3936e-05, 0
0.000422009, 0.000278279, 0.41582, -0.001086, 0.000799429, 1.88379e-05, 0
0.00063712, 0.000467692, 0.415958, 0.000663561, -0.000491717, 1.45938e-05, 0
0.000512759, 0.000400414, 0.415242, -0.00145214, 0.00103181, 1.05583e-05, 0
0.000628202, 0.000525372, 0.417697, 0.00082549, -0.000510335, 7.13255e-06, 0
0.000703203, 0.000579939, 0.417241, -0.00124716, 0.000849698, 4.84626e-06, 0
0.000988687, 0.000850637, 0.418457, 0.000796494, -0.000585283, 2.94612e-06, 0
0.00131235, 0.00114411, 0.41786, -0.00187163, 0.00123883, 1.78326e-06, 0
0.00122463, 0.00102803, 0.417361, 0.000527193, -0.00022896, 6.39356e-07, 0
0.00136927, 0.00110015, 0.419477, -0.000717323, 0.000424575, 2.62846e-07, 0
0.001404, 0.00115084, 0.417804, 0.000877707, -0.000455219, -2.04084e-07, 0
0.00162212, 0.00130539, 0.41875, -0.00010488, 0.000100741, -4.44003e-07, 0
0.0018113, 0.00146718, 0.419601, 0.000989873, -0.000615287, -2.40266e-07, 0
0.00218722, 0.0017579, 0.420393, 0.000232206, -0.000240255, -4.1078e-07, 0
0.00227632, 0.00185157, 0.422521, 0.00123959, -0.000904156, -4.30187e-09, 0
0.00266708, 0.00216617, 0.419105, -1.62506e-05, 0.000238165, -2.88751e-07, 0
0.00273773, 0.00222032, 0.422591, 0.0010775, -0.000915498, 4.48697e-08, 0
0.00309012, 0.00247824, 0.416518, -0.000553274, 0.00103019, -4.02391e-07, 0
0.00308132, 0.00246051, 0.418329, 0.000741938, -0.000409747, -6.60682e-08, 0
0.0029827, 0.0023749, 0.417847, -0.000193028, 0.000369418, -1.39501e-07, 0
0.0034576, 0.00283309, 0.419481, 0.000684266, -0.000534004, -1.77504e-07, 0
0.00358554, 0.00295676, 0.417033, -0.000679326, 0.0010703, -8.26775e-08, 0
0.00410483, 0.00342193, 0.418836, 0.000478577, -0.000320095, -4.93648e-07, 0
0.00415355, 0.00347931, 0.415696, -0.000706945, 0.000699141, -1.83506e-07, 0
0.00454153, 0.00379545, 0.426185, 0.00188934, -0.00153702, 3.34001e-07, 0
0.00438745, 0.00369713, 0.419231, -0.000880787, 0.000833254, 3.5694e-07, 0
0.0041163, 0.003482, 0.423931, 0.00126018, -0.0011461, 2.97414e-07, 0
0.00443587, 0.00372456, 0.420939, -0.00113327, 0.000440624, 8.95918e-07, 0
0.00456565, 0.00383959, 0.421611, 0.000563013, -0.000501622, 2.80861e-07, 0
0.00564013, 0.00466962, 0.427562, 0.00014633, -0.000874161, 1.11164e-06, 0
0.00639784, 0.00527537, 0.420787, 0.000575125, -0.000245416, 3.97583e-07, 0
0.00654832, 0.00544817, 0.419059, -0.000839753, 0.000276175, -1.13667e-06, 0
0.00726839, 0.00603317, 0.416721, 0.000429967, 0.000372039, 2.52925e-08, 0
0.00755072, 0.00631561, 0.418118, -0.00038301, -0.000457633, -1.01894e-06, 0
0.00777528, 0.00650487, 0.424993, 0.00167516, -0.000904698, 1.20313e-06, 0
0.00781964, 0.00653593, 0.41368, -0.00105512, 0.000887294, -4.93346e-07, 0
0.00850206, 0.00710639, 0.425124, 0.00248551, -0.0018419, 7.57063e-07, 0
0.00876679, 0.00734671, 0.406822, -0.00249302, 0.00247355, -1.33988e-06, 0
0.00884974, 0.00743253, 0.411117, -0.000206965, 0.000914832, -1.20456e-06, 0
0.00982913, 0.00817165, 0.410431, -0.00205872, 0.0022831, -7.38383e-07, 0
0.0104625, 0.00863984, 0.404491, -0.00161623, 0.00327167, -1.87452e-06, 0
0.0113934, 0.00943016, 0.412207, -0.00194063, 0.00168083, -9.75026e-07, 0
0.0117089, 0.00964651, 0.399796, -0.00161586, 0.00296942, -3.14719e-06, 0
0.0115777, 0.00954092, 0.412113, -0.00186861, 0.00177875, -1.29219e-06, 0
0.0118622, 0.00976262, 0.388713, -0.00256029, 0.00443181, -4.93502e-06, 0
0.0126292, 0.0104145, 0.408746, -0.0018062, 0.0020962, -2.01438e-06, 0
0.0125383, 0.010359, 0.398563, -0.00218108, 0.00388459, -3.13696e-06, 0
0.0137472, 0.0113454, 0.424375, 0.000460494, -0.000696181, -8.48264e-07, 0
0.0147316, 0.0120881, 0.398944, -0.00283822, 0.00542342, -1.08902e-06, 0
0.0146136, 0.0120136, 0.415069, -0.000898492, 0.00142093, -1.80007e-06, 0
0.0153599, 0.0126542, 0.413184, -0.00121998, 0.00336872, 5.30283e-07, 0
0.0152045, 0.0125597, 0.407055, -0.00233281, 0.00280335, -2.9069e-06, 0
0.0156403, 0.01291, 0.404299, -0.00163765, 0.00306577, -3.1663e-06, 0
0.0161605, 0.0133306, 0.40243, -0.0027415, 0.00337282, -2.53397e-06, 0
0.0179094, 0.0147597, 0.417219, 0.00113106, -0.000550144, -2.0334e-06, 0
0.0194012, 0.0160236, 0.408855, -0.00258378, 0.00268751, 8.64996e-08, 0
0.0188441, 0.0155686, 0.422676, 0.00370993, -0.00448692, -1.73151e-06, 0
0.0187321, 0.0154938, 0.426523, 0.00112227, -0.00179283, 2.36439e-06, 0
0.0188621, 0.0155665, 0.406852, 0.00335496, -0.00411622, -4.2767e-06, 0
0.0194414, 0.0160566, 0.414311, -0.000938437, 0.00117531, 1.1301e-06, 0
0.0202141, 0.0167129, 0.417723, 0.00298925, -0.00359199, -1.0925e-06, 0
0.0215584, 0.0178732, 0.427057, 0.000936106, -0.00107467, -1.32116e-06, 0
0.0226763, 0.0188146, 0.421498, 0.00489921, -0.00599082, 1.28291e-06, 0
0.0225736, 0.0187394, 0.415321, -0.00160839, 0.00209699, -5.1353e-06, 0
0.0230504, 0.0191005, 0.419423, 0.00437374, -0.0049779, -7.30913e-07, 0
0.0242584, 0.0201085, 0.416028, -0.00318056, 0.00422953, -4.54517e-07, 0
0.0237456, 0.0196767, 0.403457, 0.00411182, -0.00458925, -5.27917e-06, 0
0.0251238, 0.020817, 0.42383, -0.00121884, 0.00222547, 3.17605e-06, 0
0.0249796, 0.0207176, 0.386012, 0.00112011, -0.000899036, -8.88914e-06, 0
0.0257648, 0.0213737, 0.410752, -0.00232561, 0.00373162, -2.30248e-07, 0
0.0266579, 0.0221077, 0.404743, 0.00348346, -0.00375422, -1.38399e-06, 0
0.0269316, 0.0223225, 0.414237, -0.00139001, 0.0026939, -1.05683e-06, 0
0.0283156, 0.0234637, 0.417224, 0.00441046, -0.004857, 1.01444e-06, 0
0.0295564, 0.0244801, 0.409842, -0.00327249, 0.00515643, -1.81259e-06, 0
0.0313588, 0.0259942, 0.40931, 0.00384995, -0.00432916, -1.75871e-06, 0
0.0313362, 0.0259355, 0.420004, -0.00043794, 0.00161606, 1.38458e-06, 0
0.0313817, 0.0259669, 0.423086, 0.00493556, -0.00544406, 3.7926e-06, 0
0.0331588, 0.0274385, 0.405753, -0.00403511, 0.00603603, -3.61596e-06, 0
0.0333279, 0.0276072, 0.390992, -0.000875247, 0.00157039, -6.06559e-06, 0
0.0343959, 0.0285113, 0.416315, -0.00228208, 0.00381285, 1.08755e-06, 0
0.0349732, 0.0290109, 0.40643, 0.000832309, -0.000593208, -1.94188e-06, 0
0.035502, 0.029438, 0.392813, -0.00541223, 0.00763101, -4.98634e-06, 0
0.0359291, 0.0297954, 0.408087, 0.00145271, -0.00117294, -2.74007e-06, 0
0.0371347, 0.0307871, 0.37762, -0.00794249, 0.010745, -7.142e-06, 0
0.0366696, 0.0304258, 0.375427, -0.00473276, 0.00647231, -1.18022e-05, 0
0.0377301, 0.031312, 0.415205, -0.00136379, 0.00276349, 2.82031e-06, 0
0.0396207, 0.0328901, 0.437359, 0.00331878, -0.00305806, 8.18118e-06, 0
0.0395972, 0.032854, 0.430592, -8.54205e-05, 0.00137089, 6.4561e-06, 0
0.0415728, 0.0344969, 0.46492, 0.00849707, -0.00918871, 1.26449e-05, 0
0.0428389, 0.0355293, 0.392133, -0.00763621, 0.0104649, 1.80884e-06, 0
0.0441898, 0.0366424, 0.42517, 0.00435747, -0.00419861, 1.81113e-06, 0
0.0444693, 0.0368592, 0.411949, 0.000322861, 0.000813873, -3.39074e-07, 0
0.0450017, 0.0373104, 0.40677, 0.00480424, -0.00475161, -4.4448e-06, 0
0.0461889, 0.038297, 0.406756, -0.000844483, 0.00216893, -4.00231e-06, 0
0.0477646, 0.0396072, 0.408508, 0.00427719, -0.00407248, -9.85885e-06, 0
0.0493747, 0.0409363, 0.385332, -0.00605047, 0.00847788, -1.48928e-05, 0
0.0482039, 0.0399674, 0.402174, 0.00268192, -0.00201005, -1.16165e-05, 0
0.0481579, 0.0399274, 0.404182, -0.00242386, 0.00416679, -9.54185e-06, 0
0.0509241, 0.0422309, 0.406112, 0.00250359, -0.00177762, -1.28201e-05, 0
0.0523726, 0.0434327, 0.368973, -0.00978129, 0.0130546, -2.1044e-05, 0
0.0542961, 0.0450298, 0.445895, 0.00655369, -0.00659329, -5.19131e-06, 0
0.0556178, 0.0461245, 0.36894, -0.0114555, 0.0151739, -1.28843e-05, 0
0.0544484, 0.0451583, 0.445912, 0.0101198, -0.0107864, 8.8312e-07, 0
0.0563145, 0.0467035, 0.370726, -0.0157503, 0.0205069, -6.00493e-06, 0
0.0555408, 0.046067, 0.430144, 0.00761728, -0.00767337, -5.01653e-06, 0
0.0578107, 0.0479488, 0.406793, -0.00649605, 0.00942035, 4.42165e-06, 0
0.0581508, 0.0482327, 0.40786, 0.00827604, -0.00841655, -2.16798e-05, 0
0.0618553, 0.0513, 0.41232, 0.00123193, 6.88923e-05, -3.54035e-06, 0
0.0617721, 0.0512273, 0.371685, 0.0028217, -0.00183311, -2.21262e-05, 0
0.0640194, 0.0530867, 0.410487, 0.00261213, -0.00163138, -1.3099e-05, 0
0.0627278, 0.0520196, 0.423577, 0.0104067, -0.0110552, -2.3753e-06, 0
0.0643956, 0.0533952, 0.425825, -0.000137607, 0.00169333, -7.56944e-06, 0
0.0638634, 0.0529525, 0.423292, 0.00332733, -0.00247721, -1.66374e-05, 0
0.0656187, 0.0544051, 0.45624, 0.00350309, -0.00266459, 7.44042e-06, 0
0.0676432, 0.0560818, 0.411875, -0.00354063, 0.0058829, -1.85364e-05, 0
0.0691546, 0.0573334, 0.436001, 0.00405125, -0.00336477, -1.43422e-05, 0
0.0711397, 0.0589794, 0.389399, -0.00944915, 0.0129199, -2.61031e-05, 0
0.0713675, 0.0591742, 0.402803, -0.000867086, 0.00251434, -2.11494e-05, 0
0.0689477, 0.0571747, 0.371398, -0.00846865, 0.0118386, -2.71126e-05, 0
0.0680828, 0.0564666, 0.433154, 0.00779562, -0.00777074, 8.12191e-07, 0
0.0700091, 0.0580633, 0.416321, -0.000371046, 0.00224882, 3.8834e-07, 0
0.0730713, 0.0606032, 0.453233, 0.0120974, -0.0128047, 1.61078e-05, 0
0.0743254, 0.0616412, 0.502977, 0.0140622, -0.0150782, 3.87895e-05, 0
