time,data
1970/01/01/01:00:16.630000,0
1970/01/01/01:00:16.630000,0
1970/01/01/01:00:16.670000,0
1970/01/01/01:00:16.670000,0
1970/01/01/01:00:16.680000,0
1970/01/01/01:00:16.690000,0
1970/01/01/01:00:16.730000,0
1970/01/01/01:00:16.780000,0
1970/01/01/01:00:16.820000,0
1970/01/01/01:00:16.860000,0
1970/01/01/01:00:16.860000,0
1970/01/01/01:00:16.870000,0
1970/01/01/01:00:16.880000,0
1970/01/01/01:00:16.920000,0
1970/01/01/01:00:16.920000,0
1970/01/01/01:00:16.960000,0
1970/01/01/01:00:16.960000,0
1970/01/01/01:00:17.010000,0
1970/01/01/01:00:17.010000,0
1970/01/01/01:00:17.050000,0
1970/01/01/01:00:17.050000,0
1970/01/01/01:00:17.060000,0
1970/01/01/01:00:17.070000,0
1970/01/01/01:00:17.110000,0
1970/01/01/01:00:17.110000,0
1970/01/01/01:00:17.150000,0
1970/01/01/01:00:17.200000,0
1970/01/01/01:00:17.200000,0
1970/01/01/01:00:17.240000,0
1970/01/01/01:00:17.250000,0
1970/01/01/01:00:17.260000,0
1970/01/01/01:00:17.300000,0
1970/01/01/01:00:17.350000,0
1970/01/01/01:00:17.390000,0
1970/01/01/01:00:17.390000,0
1970/01/01/01:00:17.430000,0
1970/01/01/01:00:17.430000,0
1970/01/01/01:00:17.480000,0
1970/01/01/01:00:17.480000,0
1970/01/01/01:00:17.530000,0
1970/01/01/01:00:17.530000,0
1970/01/01/01:00:17.570000,0
1970/01/01/01:00:17.570000,0
1970/01/01/01:00:17.580000,0
1970/01/01/01:00:17.590000,0
1970/01/01/01:00:17.640000,0
1970/01/01/01:00:17.680000,0
1970/01/01/01:00:17.680000,0
1970/01/01/01:00:17.720000,0
1970/01/01/01:00:17.770000,0
1970/01/01/01:00:17.810000,0
1970/01/01/01:00:17.810000,0
1970/01/01/01:00:17.820000,0
1970/01/01/01:00:17.830000,0
1970/01/01/01:00:17.880000,0
1970/01/01/01:00:17.920000,0
1970/01/01/01:00:17.920000,0
1970/01/01/01:00:17.960000,0
1970/01/01/01:00:17.960000,0
1970/01/01/01:00:17.970000,0
1970/01/01/01:00:17.980000,0
1970/01/01/01:00:18.020000,0
1970/01/01/01:00:18.070000,0
1970/01/01/01:00:18.110000,0
1970/01/01/01:00:18.110000,0
1970/01/01/01:00:18.150000,0
1970/01/01/01:00:18.160000,0
1970/01/01/01:00:18.170000,0
1970/01/01/01:00:18.210000,0
1970/01/01/01:00:18.250000,0
1970/01/01/01:00:18.300000,0
1970/01/01/01:00:18.340000,0
1970/01/01/01:00:18.340000,0
1970/01/01/01:00:18.380000,0
1970/01/01/01:00:18.390000,0
1970/01/01/01:00:18.400000,0
1970/01/01/01:00:18.440000,0
1970/01/01/01:00:18.480000,0
1970/01/01/01:00:18.530000,0
1970/01/01/01:00:18.530000,0
1970/01/01/01:00:18.530000,0
1970/01/01/01:00:18.550000,0
1970/01/01/01:00:18.590000,0
1970/01/01/01:00:18.630000,0
1970/01/01/01:00:18.630000,0
1970/01/01/01:00:18.670000,0
1970/01/01/01:00:18.670000,0
1970/01/01/01:00:18.680000,0
1970/01/01/01:00:18.690000,0
1970/01/01/01:00:18.730000,0
1970/01/01/01:00:18.770000,0
1970/01/01/01:00:18.820000,0
1970/01/01/01:00:18.860000,0
1970/01/01/01:00:18.860000,0
1970/01/01/01:00:18.910000,0
1970/01/01/01:00:18.910000,0
1970/01/01/01:00:18.910000,0
1970/01/01/01:00:18.920000,0
1970/01/01/01:00:18.960000,0
1970/01/01/01:00:19.000000,0
1970/01/01/01:00:19.050000,0
1970/01/01/01:00:19.090000,0
1970/01/01/01:00:19.090000,0
1970/01/01/01:00:19.090000,0
1970/01/01/01:00:19.100000,0
1970/01/01/01:00:19.110000,0
1970/01/01/01:00:19.150000,0
1970/01/01/01:00:19.150000,0
1970/01/01/01:00:19.200000,0
1970/01/01/01:00:19.200000,0
1970/01/01/01:00:19.240000,0
1970/01/01/01:00:19.240000,0
1970/01/01/01:00:19.280000,0
1970/01/01/01:00:19.290000,0
1970/01/01/01:00:19.290000,0
1970/01/01/01:00:19.300000,0
1970/01/01/01:00:19.350000,0
1970/01/01/01:00:19.390000,0
1970/01/01/01:00:19.390000,0
1970/01/01/01:00:19.430000,0
1970/01/01/01:00:19.480000,0
1970/01/01/01:00:19.480000,0
1970/01/01/01:00:19.520000,0
1970/01/01/01:00:19.520000,0
1970/01/01/01:00:19.530000,0
1970/01/01/01:00:19.540000,0
1970/01/01/01:00:19.580000,0
1970/01/01/01:00:19.620000,0
1970/01/01/01:00:19.670000,0
1970/01/01/01:00:19.720000,0
1970/01/01/01:00:19.720000,0
1970/01/01/01:00:19.730000,0
1970/01/01/01:00:19.770000,0
1970/01/01/01:00:19.770000,0
1970/01/01/01:00:19.810000,0
1970/01/01/01:00:19.860000,0
1970/01/01/01:00:19.860000,0
1970/01/01/01:00:19.910000,0
1970/01/01/01:00:19.910000,0
1970/01/01/01:00:19.910000,0
1970/01/01/01:00:19.920000,0
1970/01/01/01:00:19.960000,0
1970/01/01/01:00:19.960000,0
1970/01/01/01:00:20.000000,0
1970/01/01/01:00:20.000000,0
1970/01/01/01:00:20.050000,0
1970/01/01/01:00:20.100000,0
1970/01/01/01:00:20.140000,0
1970/01/01/01:00:20.140000,0
1970/01/01/01:00:20.180000,0
1970/01/01/01:00:20.180000,0
1970/01/01/01:00:20.190000,0
1970/01/01/01:00:20.200000,0
1970/01/01/01:00:20.230000,0
1970/01/01/01:00:20.280000,0
1970/01/01/01:00:20.320000,0
1970/01/01/01:00:20.330000,0
1970/01/01/01:00:20.340000,0
1970/01/01/01:00:20.380000,0
1970/01/01/01:00:20.380000,0
1970/01/01/01:00:20.420000,0
1970/01/01/01:00:20.470000,0
1970/01/01/01:00:20.510000,0
1970/01/01/01:00:20.520000,0
1970/01/01/01:00:20.530000,0
1970/01/01/01:00:20.570000,0
1970/01/01/01:00:20.570000,0
1970/01/01/01:00:20.620000,0
1970/01/01/01:00:20.660000,0
1970/01/01/01:00:20.710000,0
1970/01/01/01:00:20.710000,0
1970/01/01/01:00:20.710000,0
1970/01/01/01:00:20.720000,0
1970/01/01/01:00:20.760000,0
1970/01/01/01:00:20.760000,0
1970/01/01/01:00:20.810000,0
1970/01/01/01:00:20.810000,0
1970/01/01/01:00:20.860000,0
1970/01/01/01:00:20.860000,0
1970/01/01/01:00:20.900000,0
1970/01/01/01:00:20.950000,0
1970/01/01/01:00:20.950000,0
1970/01/01/01:00:20.950000,0
1970/01/01/01:00:20.960000,0
1970/01/01/01:00:21.000000,0
1970/01/01/01:00:21.000000,0
1970/01/01/01:00:21.040000,0
1970/01/01/01:00:21.090000,0
1970/01/01/01:00:21.090000,0
1970/01/01/01:00:21.130000,0
1970/01/01/01:00:21.130000,0
1970/01/01/01:00:21.180000,0
1970/01/01/01:00:21.180000,0
1970/01/01/01:00:21.180000,0
1970/01/01/01:00:21.190000,0
1970/01/01/01:00:21.230000,0
1970/01/01/01:00:21.230000,0
1970/01/01/01:00:21.270000,0
1970/01/01/01:00:21.320000,0
1970/01/01/01:00:21.320000,0
1970/01/01/01:00:21.360000,0
1970/01/01/01:00:21.360000,0
1970/01/01/01:00:21.370000,0
1970/01/01/01:00:21.380000,0
