time,.layout.dim,fault,Fx,,Fy,,Fz,,Wx,,Wy,,Wz
1970/01/01/01:00:08.910000,[],0,-7.568176828183349e-19,,-1.1643896814518544e-18,,-7.220160007476807,,2.2260477184264737e-19,,-1.1688973246517796e-19,,-2.0038240959004543e-19
1970/01/01/01:00:08.920000,[],0,-8.549035190839541e-19,,-1.272148464403092e-18,,-7.220160007476807,,2.375579225709216e-19,,-1.310699604592038e-19,,-2.2469136078720653e-19
1970/01/01/01:00:08.930000,[],0,-9.509421350322928e-19,,-1.3776248492491429e-18,,-7.220160007476807,,2.52188266065147e-19,,-1.4495347618256746e-19,,-2.4849167345582994e-19
1970/01/01/01:00:08.940000,[],0,-1.0449649635266281e-18,,-1.4808538877684636e-18,,-7.220160007476807,,2.665007654089989e-19,,-1.5854482912863798e-19,,-2.717911282635525e-19
1970/01/01/01:00:08.950000,[],0,-1.2272184950710493e-18,,-1.3930007926680083e-18,,-7.220160007476807,,2.5008671032137946e-19,,-1.8614142259508815e-19,,-3.190995778988091e-19
1970/01/01/01:00:08.960000,[],0,-1.405704322322868e-18,,-1.3067653526529769e-18,,-7.220160007476807,,2.339759461752314e-19,,-2.131674553093328e-19,,-3.6542993815851004e-19
1970/01/01/01:00:08.970000,[],0,-1.58047983093708e-18,,-1.2221240964734883e-18,,-7.220160007476807,,2.1816400102536816e-19,,-2.3963166436659203e-19,,-4.1079714999246954e-19
1970/01/01/01:00:08.980000,[],0,-1.7516016827856453e-18,,-1.1390533460845083e-18,,-7.220160007476807,,2.0264646755008842e-19,,-2.6554263176572106e-19,,-4.552159475553487e-19
1970/01/01/01:00:08.990000,[],0,-1.919126229547794e-18,,-1.0575301472240383e-18,,-7.220160007476807,,1.8741901597587338e-19,,-2.9090879733390736e-19,,-4.987008323572614e-19
1970/01/01/01:00:09.000000,[],0,-1.9869610368365834e-18,,-1.1154259658626967e-18,,-7.220160007476807,,1.9668695435407064e-19,,-3.013099990006964e-19,,-5.165314342438779e-19
1970/01/01/01:00:09.010000,[],0,-2.05324053777862e-18,,-1.1720524758513925e-18,,-7.220160007476807,,2.0574986826262839e-19,,-3.1147302434985847e-19,,-5.339537707994112e-19
1970/01/01/01:00:09.020000,[],0,-2.1179889274068207e-18,,-1.2274292193320972e-18,,-7.220160007476807,,2.146109501017232e-19,,-3.2140167324233246e-19,,-5.509743043723968e-19
1970/01/01/01:00:09.030000,[],0,-2.1812308143444093e-18,,-1.2815756350492058e-18,,-7.220160007476807,,2.2327334057274336e-19,,-3.3109959044269244e-19,,-5.675992905162173e-19
1970/01/01/01:00:09.040000,[],0,-2.1171648487215647e-18,,-1.399474825129731e-18,,-7.220160007476807,,2.445420411272541e-19,,-3.2106803511213802e-19,,-5.504023606776047e-19
1970/01/01/01:00:09.050000,[],0,-2.0541684276307512e-18,,-1.5148761365554994e-18,,-7.220160007476807,,2.653608846755067e-19,,-3.112050178313913e-19,,-5.3349432366792625e-19
1970/01/01/01:00:09.060000,[],0,-1.9753217784373498e-18,,-1.4894912043271658e-18,,-7.220160007476807,,2.616611642894984e-19,,-2.984206829704428e-19,,-5.115783284346986e-19
1970/01/01/01:00:09.070000,[],0,-1.8978546597105336e-18,,-1.4644649582919505e-18,,-7.220160007476807,,2.580092911320475e-19,,-2.858622201155096e-19,,-4.900495054269341e-19
1970/01/01/01:00:09.080000,[],0,-1.8217470123204484e-18,,-1.4397928489564845e-18,,-7.220160007476807,,2.5440464481769454e-19,,-2.7352632054414146e-19,,-4.68902271175498e-19
1970/01/01/01:00:09.090000,[],0,-1.6457720918180344e-18,,-1.5468516303143492e-18,,-7.220160007476807,,2.7069780228891053e-19,,-2.4447679725643896e-19,,-4.1910307731826763e-19
1970/01/01/01:00:09.100000,[],0,-1.4731522158801355e-18,,-1.6516146752796496e-18,,-7.220160007476807,,2.866380121325078e-19,,-2.159838114246198e-19,,-3.702579587494348e-19
1970/01/01/01:00:09.110000,[],0,-1.3038374434772689e-18,,-1.754117139028419e-18,,-7.220160007476807,,3.0223078026943864e-19,,-1.8803909124255844e-19,,-3.223527241516153e-19
1970/01/01/01:00:09.120000,[],0,-1.1377785573629875e-18,,-1.8543943835318444e-18,,-7.220160007476807,,3.174814575242905e-19,,-1.6063446830170592e-19,,-2.753733631531841e-19
1970/01/01/01:00:09.130000,[],0,-9.749269606763039e-19,,-1.9524804265926167e-18,,-7.220160007476807,,3.3239536887225676e-19,,-1.3376186466639278e-19,,-2.29306046328275e-19
1970/01/01/01:00:09.140000,[],0,-9.016383448137993e-19,,-1.916210831478851e-18,,-7.220160007476807,,3.245875852209746e-19,,-1.2281149262105095e-19,,-2.1053398365760246e-19
1970/01/01/01:00:09.150000,[],0,-8.297253820087588e-19,,-1.8804751814504882e-18,,-7.220160007476807,,3.1690349092066324e-19,,-1.1206783818066494e-19,,-1.9211629033122645e-19
1970/01/01/01:00:09.160000,[],0,-7.591676512398098e-19,,-1.8452660318820155e-18,,-7.220160007476807,,3.0934140576070346e-19,,-1.0152785757907452e-19,,-1.7404775769622732e-19
1970/01/01/01:00:09.170000,[],0,-6.899451450758862e-19,,-1.810576558533379e-18,,-7.220160007476807,,3.0189962368108186e-19,,-9.118851997481648e-20,,-1.563231770996854e-19
1970/01/01/01:00:09.180000,[],0,-6.220381145798634e-19,,-1.7763999371645257e-18,,-7.220160007476807,,2.945764644711792e-19,,-8.104685268756448e-20,,-1.3893745621095465e-19
1970/01/01/01:00:09.190000,[],0,-4.330394421279552e-19,,-1.811817949837668e-18,,-7.220160007476807,,3.021947979127926e-19,,-5.2160316292277606e-20,,-8.941768784205384e-20
1970/01/01/01:00:09.200000,[],0,-2.477774546956787e-19,,-1.8463463297620097e-18,,-7.220160007476807,,3.0963055708357903e-19,,-2.3846297125215398e-20,,-4.087936603877293e-20
1970/01/01/01:00:09.210000,[],0,-6.619592985077445e-20,,-1.8799995525982702e-18,,-7.220160007476807,,3.1688663711568247e-19,,3.9038272021557295e-21,,6.692275261395077e-21
1970/01/01/01:00:09.220000,[],0,1.117605793571927e-19,,-1.912791887212016e-18,,-7.220160007476807,,3.2396588144245856e-19,,3.109855952492145e-20,,5.331181309726251e-20
1970/01/01/01:00:09.230000,[],0,2.86146796095622e-19,,-1.9447369820833547e-18,,-7.220160007476807,,3.308711593466571e-19,,5.774628635589381e-20,,9.899362821380493e-20
1970/01/01/01:00:09.240000,[],0,5.512752947177896e-19,,-2.0826128941497653e-18,,-7.220160007476807,,3.5434196978814884e-19,,9.926688215928299e-20,,1.7017179614095697e-19
1970/01/01/01:00:09.250000,[],0,8.110460928136629e-19,,-2.2175231569250202e-18,,-7.220160007476807,,3.7730791571264767e-19,,1.399471335461522e-19,,2.399093902572567e-19
1970/01/01/01:00:09.260000,[],0,1.0655403574808487e-18,,-2.349513472137963e-18,,-7.220160007476807,,3.9977680363718455e-19,,1.7979979073016208e-19,,3.082282274513602e-19
1970/01/01/01:00:09.270000,[],0,1.3148382218411881e-18,,-2.4786289211319775e-18,,-7.220160007476807,,4.217563366812139e-19,,2.188374294415629e-19,,3.751498531932851e-19
1970/01/01/01:00:09.280000,[],0,1.2655840624594478e-18,,-2.443505591552057e-18,,-7.220160007476807,,4.171936084223714e-19,,2.109423265368681e-19,,3.616154206131159e-19
1970/01/01/01:00:09.290000,[],0,1.2171883097583844e-18,,-2.408840520031491e-18,,-7.220160007476807,,4.1268043345209965e-19,,2.0318405740006546e-19,,3.483155195859996e-19
1970/01/01/01:00:09.300000,[],0,1.1960468140724478e-18,,-2.3556292319968737e-18,,-7.220160007476807,,4.0572234523566843e-19,,1.9758023186744548e-19,,3.387089799939326e-19
1970/01/01/01:00:09.310000,[],0,1.1752083766834354e-18,,-2.3032467789360344e-18,,-7.220160007476807,,3.9886282075910174e-19,,1.9206874037070173e-19,,3.2926069039280463e-19
1970/01/01/01:00:09.320000,[],0,1.1546692752785906e-18,,-2.2516813735252443e-18,,-7.220160007476807,,3.9210061925148074e-19,,1.8664826459073295e-19,,3.1996845358411363e-19
1970/01/01/01:00:09.330000,[],0,1.1344254773524272e-18,,-2.2009224692116935e-18,,-7.220160007476807,,3.8543447409249246e-19,,1.8131753790722618e-19,,3.108300723693575e-19
1970/01/01/01:00:09.340000,[],0,1.0940012642145373e-18,,-2.0796770233606615e-18,,-7.220160007476807,,3.6759549700217386e-19,,1.7361964003044285e-19,,2.976336723163869e-19
1970/01/01/01:00:09.350000,[],0,1.0542762254894079e-18,,-1.960648835141578e-18,,-7.220160007476807,,3.500765354113367e-19,,1.6605833035230734e-19,,2.846714160755571e-19
1970/01/01/01:00:09.360000,[],0,1.0152401248169585e-18,,-1.8438048173299405e-18,,-7.220160007476807,,3.3287296227842956e-19,,1.5863164431886483e-19,,2.7193996907502375e-19
1970/01/01/01:00:09.370000,[],0,9.768833462225683e-19,,-1.7291135370624725e-18,,-7.220160007476807,,3.1598017641129506e-19,,1.513376303008576e-19,,2.594359450441542e-19
1970/01/01/01:00:09.380000,[],0,9.346744909130953e-19,,-1.618036829276708e-18,,-7.220160007476807,,2.9840610391214658e-19,,1.4465395925264084e-19,,2.479782269399818e-19
1970/01/01/01:00:09.390000,[],0,8.932163020095141e-19,,-1.5090198012162005e-18,,-7.220160007476807,,2.8115370127370465e-19,,1.380895056102083e-19,,2.367248482965041e-19
1970/01/01/01:00:09.400000,[],0,8.524980261638616e-19,,-1.402032260788592e-18,,-7.220160007476807,,2.642182122074471e-19,,1.3164252453945536e-19,,2.256728881321831e-19
1970/01/01/01:00:09.410000,[],0,8.125088583293863e-19,,-1.2970442226966771e-18,,-7.220160007476807,,2.4759500967182246e-19,,1.2531130998036862e-19,,2.148193866913895e-19
1970/01/01/01:00:09.420000,[],0,7.732382519532782e-19,,-1.1940263220287105e-18,,-7.220160007476807,,2.3127951832406754e-19,,1.1909419464702593e-19,,2.041614876160705e-19
1970/01/01/01:00:09.430000,[],0,8.48205424073806e-19,,-1.1806459518376293e-18,,-7.220160007476807,,2.263189420399812e-19,,1.3008639101208997e-19,,2.2300525650609375e-19
1970/01/01/01:00:09.440000,[],0,9.215884936225064e-19,,-1.1674151979398436e-18,,-7.220160007476807,,2.2143493166134425e-19,,1.4084573603472034e-19,,2.4144983320237773e-19
1970/01/01/01:00:09.450000,[],0,9.934116556322967e-19,,-1.1543323025765518e-18,,-7.220160007476807,,2.1662647906178522e-19,,1.5137580985600574e-19,,2.5950139571012245e-19
1970/01/01/01:00:09.460000,[],0,1.0636990534373057e-18,,-1.1413956113865287e-18,,-7.220160007476807,,2.1189252441614424e-19,,1.616801409182466e-19,,2.7716596693816307e-19
1970/01/01/01:00:09.470000,[],0,1.133465637649136e-18,,-1.2230364766891343e-18,,-7.220160007476807,,2.217597034493479e-19,,1.7324053281595214e-19,,2.9698376684886164e-19
1970/01/01/01:00:09.480000,[],0,1.2017235478212461e-18,,-1.302922168129479e-18,,-7.220160007476807,,2.3140734357810113e-19,,1.8455239571367672e-19,,3.1637551704530713e-19
1970/01/01/01:00:09.490000,[],0,1.2684961518059408e-18,,-1.3810798792702003e-18,,-7.220160007476807,,2.4083890862121903e-19,,1.9561955532175338e-19,,3.353478091230058e-19
1970/01/01/01:00:09.500000,[],0,1.3338064038652182e-18,,-1.4575363900836298e-18,,-7.220160007476807,,2.5005773315054596e-19,,2.0644581150112105e-19,,3.539071054304932e-19
1970/01/01/01:00:09.510000,[],0,1.1897989121106817e-18,,-1.4026199726138108e-18,,-7.220160007476807,,2.4244526752140287e-19,,1.8257512385694527e-19,,3.1298593769021796e-19
1970/01/01/01:00:09.520000,[],0,1.2931124264500594e-18,,-1.5176003525053662e-18,,-7.220160007476807,,2.61254682566611e-19,,1.969574294896784e-19,,3.376412966182798e-19
1970/01/01/01:00:09.520000,[],0,1.3942302932509918e-18,,-1.6301292792540441e-18,,-7.220160007476807,,2.796617776413887e-19,,2.110323858260598e-19,,3.617697931949336e-19
1970/01/01/01:00:09.540000,[],0,1.4931865303161699e-18,,-1.7402446997704454e-18,,-7.220160007476807,,2.9767275660033003e-19,,2.2480473622991458e-19,,3.853795441299401e-19
1970/01/01/01:00:09.550000,[],0,1.590014224870096e-18,,-1.8479837337845584e-18,,-7.220160007476807,,3.1529374574984676e-19,,2.3827917236627955e-19,,4.084785627354834e-19
1970/01/01/01:00:09.560000,[],0,1.6847463607396954e-18,,-1.9533832942312184e-18,,-7.220160007476807,,3.3253079384816818e-19,,2.514602695779179e-19,,4.3107475892617103e-19
1970/01/01/01:00:09.570000,[],0,1.691880379932659e-18,,-1.7448154930402603e-18,,-7.220160007476807,,2.982035222102535e-19,,2.5347062865915147e-19,,4.345210777014025e-19
1970/01/01/01:00:09.580000,[],0,1.6987025520346901e-18,,-1.540244525171582e-18,,-7.220160007476807,,2.6453298027991767e-19,,2.554154336768402e-19,,4.378550291602975e-19
1970/01/01/01:00:09.590000,[],0,1.7052184605149234e-18,,-1.339610937018656e-18,,-7.220160007476807,,2.3150939698617486e-19,,2.5729579615493223e-19,,4.410785003086284e-19
1970/01/01/01:00:09.600000,[],0,1.7114334820473406e-18,,-1.1428561021555677e-18,,-7.220160007476807,,1.9912311758031294e-19,,2.5911282761737567e-19,,4.441934040015616e-19
1970/01/01/01:00:09.610000,[],0,1.7173529933059232e-18,,-9.499220145418618e-19,,-7.220160007476807,,1.673646553346817e-19,,2.608676137387245e-19,,4.472016013954756e-19
1970/01/01/01:00:09.620000,[],0,1.8744822579125415e-18,,-6.929092434033934e-19,,-7.220160007476807,,1.2540728878081892e-19,,2.8603305876139596e-19,,4.903423790625662e-19
1970/01/01/01:00:09.630000,[],0,2.028281396770598e-18,,-4.409673996126048e-19,,-7.220160007476807,,8.427653415283803e-20,,3.106666008008017e-19,,5.325713452006819e-19
1970/01/01/01:00:09.630000,[],0,2.178801591680494e-18,,-1.9402033085435281e-19,,-7.220160007476807,,4.395996435450513e-20,,3.3477640826549065e-19,,5.739024067838714e-19
1970/01/01/01:00:09.650000,[],0,2.326093714249902e-18,,4.8007229844756385e-20,,-7.220160007476807,,4.445327984687141e-21,,3.583705461664352e-19,,6.143495224849713e-19
1970/01/01/01:00:09.660000,[],0,2.277141165599014e-18,,1.009739567613937e-19,,-7.220160007476807,,-4.419999213498756e-21,,3.5044543211514123e-19,,6.007635979116707e-19
1970/01/01/01:00:09.670000,[],0,2.280286519878247e-18,,2.4249642347241045e-19,,-7.220160007476807,,-2.840405422244691e-20,,3.5088719826103283e-19,,6.015209334612513e-19
1970/01/01/01:00:09.680000,[],0,2.148761080169559e-18,,1.5684908302351013e-19,,-7.220160007476807,,-1.6713276365100556e-20,,3.300177157496555e-19,,5.657446481852968e-19
1970/01/01/01:00:09.690000,[],0,2.019651214644679e-18,,7.289900733164352e-20,,-7.220160007476807,,-5.254642626920017e-21,,3.095325878797798e-19,,5.306273156648175e-19
1970/01/01/01:00:09.700000,[],0,1.8929215613324205e-18,,-9.379353305918331e-21,,-7.220160007476807,,5.975343526549233e-21,,2.894262311822709e-19,,4.961592682264039e-19
1970/01/01/01:00:09.710000,[],0,1.768537171851903e-18,,-9.001120931860624e-20,,-7.220160007476807,,1.6980132585528405e-20,,2.6969306218799416e-19,,4.623309932930119e-19
1970/01/01/01:00:09.720000,[],0,1.672946008916167e-18,,-2.1476209150927312e-19,,-7.220160007476807,,3.5783500488094395e-20,,2.531669241273738e-19,,4.340004192045887e-19
1970/01/01/01:00:09.730000,[],0,1.579099266494729e-18,,-3.3699648348140055e-19,,-7.220160007476807,,5.420722318565409e-20,,2.369459640139972e-19,,4.0619308855239353e-19
1970/01/01/01:00:09.740000,[],0,1.4869716121813293e-18,,-4.567524872419543e-19,,-7.220160007476807,,7.225705055281701e-20,,2.2102576160146607e-19,,3.789012982169721e-19
1970/01/01/01:00:09.750000,[],0,1.396537816967285e-18,,-5.740676878100171e-19,,-7.220160007476807,,8.993865653159739e-20,,2.054018320198967e-19,,3.521174226270523e-19
1970/01/01/01:00:09.760000,[],0,1.307772962036643e-18,,-6.889791532167892e-19,,-7.220160007476807,,1.0725763428465277e-19,,1.9006985842046734e-19,,3.2583404300651543e-19
1970/01/01/01:00:09.770000,[],0,1.1621204148388917e-18,,-4.247149290877688e-19,,-7.220160007476807,,6.448165619239512e-20,,1.6815165306404056e-19,,2.8825998406675356e-19
1970/01/01/01:00:09.780000,[],0,1.0192646686897587e-18,,-1.6569349200338317e-19,,-7.220160007476807,,2.255474830276761e-20,,1.4665501255198318e-19,,2.5140857078963334e-19
1970/01/01/01:00:09.790000,[],0,8.791640543658867e-19,,8.816407623668412e-20,,-7.220160007476807,,-1.853587675639452e-20,,1.2557361670742743e-19,,2.1526906275188863e-19
1970/01/01/01:00:09.800000,[],0,7.417775747281661e-19,,3.369356857063779e-19,,-7.220160007476807,,-5.880283510501984e-20,,1.049013069122189e-19,,1.798308229278299e-19
1970/01/01/01:00:09.810000,[],0,7.173166549428425e-19,,3.109222254594747e-19,,-7.220160007476807,,-5.1197413435780526e-20,,1.02315152576466e-19,,1.7539740626318416e-19
1970/01/01/01:00:09.820000,[],0,6.932732028729168e-19,,2.8539791329792595e-19,,-7.220160007476807,,-4.373898111515703e-20,,9.977048005596293e-20,,1.7103511420652091e-19
1970/01/01/01:00:09.830000,[],0,6.696413248565245e-19,,2.6035558893955416e-19,,-7.220160007476807,,-3.642534417582153e-20,,9.726673358873563e-20,,1.6674296448086275e-19
1970/01/01/01:00:09.840000,[],0,6.464150755330129e-19,,2.357880404033937e-19,,-7.220160007476807,,-2.92543377310146e-20,,9.480333156341589e-20,,1.6251998773392933e-19
1970/01/01/01:00:09.850000,[],0,6.235887163368824e-19,,2.1168828835302607e-19,,-7.220160007476807,,-2.2223827590132383e-20,,9.237971175568113e-20,,1.583652275381374e-19
1970/01/01/01:00:09.860000,[],0,4.68179935705586e-19,,2.407327451594767e-19,,-7.220160007476807,,-2.4997713150843605e-20,,7.021491610383405e-20,,1.2036842760657265e-19
1970/01/01/01:00:09.870000,[],0,3.1583252467195435e-19,,2.6917224859481546e-19,,-7.220160007476807,,-2.771362336725509e-20,,4.8486393601623333e-20,,8.311953465807509e-20
1970/01/01/01:00:09.880000,[],0,1.6650045838971693e-19,,2.9701605274214535e-19,,-7.220160007476807,,-3.0372440349941945e-20,,2.718759142763392e-20,,4.6607300975018545e-20
1970/01/01/01:00:09.890000,[],0,-1.3336707979435478e-19,,1.6564881132560823e-19,,-7.220160007476807,,-1.1855253513305861e-20,,-2.1092317213580866e-20,,-3.6158258542020666e-20
1970/01/01/01:00:09.900000,[],0,-4.27223922982007e-19,,3.6892339330395997e-20,,-7.220160007476807,,6.292776509997158e-21,,-6.840452147333664e-20,,-1.172648847223649e-19
1970/01/01/01:00:09.910000,[],0,-2.023548734594664e-19,,4.3663216540926e-20,,-7.220160007476807,,7.240136610472624e-21,,-3.4844566482315747e-20,,-5.973354254111271e-20
1970/01/01/01:00:09.920000,[],0,-2.804135038724404e-19,,1.8354505774864905e-19,,-7.220160007476807,,-1.4651830803106172e-20,,-4.737565806002654e-20,,-8.121541012441777e-20
1970/01/01/01:00:09.930000,[],0,-3.5688293938294103e-19,,3.206109144261259e-19,,-7.220160007476807,,-3.610449180220472e-20,,-5.965138670418e-20,,-1.0225952468027181e-19
1970/01/01/01:00:09.940000,[],0,-4.3178729747570304e-19,,4.549033766813802e-19,,-7.220160007476807,,-5.712449210449828e-20,,-7.167563951742027e-20,,-1.2287252304062088e-19
1970/01/01/01:00:09.950000,[],0,-5.051503595933373e-19,,5.864645402527728e-19,,-7.220160007476807,,-7.771838130022767e-20,,-8.345223574773186e-20,,-1.4306097741392563e-19
1970/01/01/01:00:09.960000,[],0,-2.4422605813325883e-19,,5.630399743774016e-19,,-7.220160007476807,,-7.760863769739661e-20,,-4.23370650732445e-20,,-7.257782860942566e-20
1970/01/01/01:00:09.970000,[],0,1.1504173504413921e-20,,5.400276029410232e-19,,-7.220160007476807,,-7.749333647482496e-20,,-2.039965523255714e-21,,-3.497083754152653e-21
1970/01/01/01:00:09.980000,[],0,2.621186468670285e-19,,5.174214805829849e-19,,-7.220160007476807,,-7.737258749243782e-20,,3.7451397102208203e-20,,6.420239226277898e-20
1970/01/01/01:00:09.990000,[],0,5.076946637599739e-19,,4.952157136414223e-19,,-7.220160007476807,,-7.724651353485738e-20,,7.61491873664719e-20,,1.3054146959596485e-19
1970/01/01/01:00:10.000000,[],0,5.582676592308534e-19,,4.887936901607138e-19,,-7.220160007476807,,-8.20306741662712e-20,,8.546357710594284e-20,,1.4650898932447343e-19
1970/01/01/01:00:10.010000,[],0,6.077733849163865e-19,,4.824512311151751e-19,,-7.220160007476807,,-8.67109460826272e-20,,9.458312703706633e-20,,1.621425090312696e-19
1970/01/01/01:00:10.020000,[],0,6.562281776336709e-19,,4.761873542278291e-19,,-7.220160007476807,,-9.128893840871071e-20,,1.0351082922721433e-19,,1.774471468963935e-19
1970/01/01/01:00:10.030000,[],0,7.1012923090158095e-19,,4.722008606632063e-19,,-7.19320011138916,,-2.022058775516303e-19,,-5.758067316503333e-19,,1.9178598677287637e-19
1970/01/01/01:00:10.040000,[],0,6.207816272293954e-19,,5.994466229789097e-19,,-7.142043590545654,,-7.093059276981493e-19,,-1.450921943712926e-18,,1.6314671921960603e-19
1970/01/01/01:00:10.050000,[],0,5.375219694680235e-19,,7.262516531244872e-19,,-7.069238185882568,,-1.5908597068537017e-18,,-2.4929831930967634e-18,,1.3498837964435285e-19
1970/01/01/01:00:10.060000,[],0,4.602367787771807e-19,,8.526120219920291e-19,,-6.977130889892578,,-2.8392900079627545e-18,,-3.698547857489976e-18,,1.0730417611880595e-19
1970/01/01/01:00:10.070000,[],0,3.8881433407538413e-19,,9.785239555699907e-19,,-6.867881774902344,,-4.44713473132189e-18,,-5.06422470317625e-18,,8.008738133813979e-20
1970/01/01/01:00:10.080000,[],0,3.2314446524479926e-19,,1.103983990039557e-18,,-6.743478298187256,,4.576611984351275e-13,,-2.2230257727944708e-13,,5.144827211240857e-20
1970/01/01/01:00:10.090000,[],0,-6.549327866058746e-14,,-1.348177889855598e-13,,-6.601337432861328,,1.3838540773372654e-12,,-6.723015698838208e-13,,-1.6925952759055778e-14
1970/01/01/01:00:10.100000,[],0,-1.3270745721945254e-13,,-2.731380659842797e-13,,-6.447997570037842,,2.7490520710521382e-12,,-1.3355295602063277e-12,,-3.3511747250889595e-14
1970/01/01/01:00:10.110000,[],0,-2.0160107849602482e-13,,-4.148758702034183e-13,,-6.2849626541137695,,4.544338429862682e-12,,-2.2076557162215016e-12,,-4.976247753164624e-14
1970/01/01/01:00:10.120000,[],0,-2.7203502579904726e-13,,-5.597469102808228e-13,,-6.114484786987305,,6.886038614317691e-12,,-3.3368798176003356e-12,,-6.568321732867977e-14
1970/01/01/01:00:10.130000,[],0,-3.439714333676458e-13,,-7.076739910218122e-13,,-5.937734603881836,,9.762990763051427e-12,,-4.717946953253227e-12,,-8.127897091264255e-14
1970/01/01/01:00:10.140000,[],0,-4.3992066933729035e-13,,-9.053195476269038e-13,,-5.705042839050293,,1.3163838075147538e-11,,-6.345521330608506e-12,,-9.62782303426217e-14
1970/01/01/01:00:10.150000,[],0,-5.454891638216608e-13,,-1.122926079379083e-12,,-5.473324298858643,,1.707812710693979e-11,,-8.21467113082397e-12,,-1.1096788228972046e-13
1970/01/01/01:00:10.160000,[],0,-6.604740625942851e-13,,-1.3600725363646649e-12,,-5.24306058883667,,2.1495196247944826e-11,,-1.0320377365202749e-11,,-1.2535263625712556e-13
