time,.layout.dim,fault,Fx,,Fy,,Fz,,Wx,,Wy,,Wz
1970/01/01/01:00:05.150000,[],0,3.165297603801541e-19,,-4.1274063669105702e-19,,-7.220156669616699,,8.083683282250697e-20,,4.530368048550631e-20,,7.766345133767532e-20
1970/01/01/01:00:05.160000,[],0,3.399730153674902e-19,,-4.66125891148252e-19,,-7.220156669616699,,9.012638129420718e-20,,4.84745513479319e-20,,8.309922995897632e-20
1970/01/01/01:00:05.170000,[],0,3.629133962411823e-19,,-5.183968816215498e-19,,-7.220157146453857,,9.922112226930262e-20,,5.1577160422776257e-20,,8.841798837299522e-20
1970/01/01/01:00:05.180000,[],0,2.5194313626049573e-19,,-5.101139602565384e-19,,-7.220157146453857,,9.952481387638322e-20,,3.437986223029714e-20,,5.893690945008732e-20
1970/01/01/01:00:05.190000,[],0,1.4316711502627384e-19,,-5.019457068039421e-19,,-7.220157146453857,,9.98124788590956e-20,,1.75230732600929e-20,,3.0039555083351903e-20
1970/01/01/01:00:05.200000,[],0,3.6552293781628543e-20,,-4.938906219989007e-19,,-7.220157146453857,,1.0008440802312388e-19,,1.001667860032875e-21,,1.7171449606130404e-21
1970/01/01/01:00:05.210000,[],0,-6.793388801653665e-20,,-4.8594720657655395e-19,,-7.220157623291016,,1.0034089217415213e-19,,-1.5189409343973276e-20,,-2.6038988139205817e-20
1970/01/01/01:00:05.220000,[],0,1.2905904561599618e-19,,-4.140476337576791e-19,,-7.220157623291016,,9.032491756591698e-20,,1.586693812031383e-20,,2.7200464425916774e-20
1970/01/01/01:00:05.230000,[],0,3.2209921914326194e-19,,-3.435446261561293e-19,,-7.220157623291016,,8.050022847433471e-20,,4.6300572064126225e-20,,7.937240648320987e-20
1970/01/01/01:00:05.240000,[],0,2.4174792841562653e-19,,-4.449915298950987e-19,,-7.220157623291016,,9.713798421886146e-20,,3.402510514508846e-20,,5.832875721645039e-20
1970/01/01/01:00:05.250000,[],0,1.629794994888996e-19,,-5.44364924482945e-19,,-7.220157623291016,,1.1343326780274564e-19,,2.1991748498348706e-20,,3.770013935969085e-20
1970/01/01/01:00:05.260000,[],0,8.577014445812177e-20,,-6.416964754274924e-19,,-7.220158100128174,,1.2939131372830108e-19,,1.0196858974920043e-20,,1.7480329671291502e-20
1970/01/01/01:00:05.270000,[],0,1.0096394496792496e-20,,-7.370172020017117e-19,,-7.220158100128174,,1.4501724663791647e-19,,-1.3631531588348464e-21,,-2.3368339000247117e-21
1970/01/01/01:00:05.280000,[],0,-7.216319140268639e-20,,-9.034251583344904e-19,,-7.220158100128174,,1.7285594552990326e-19,,-1.700572187014213e-20,,-2.915266560150447e-20
1970/01/01/01:00:05.290000,[],0,-1.527703717452848e-19,,-1.0664146873883173e-18,,-7.220158100128174,,2.0012058107677825e-19,,-3.2333740512267726e-20,,-5.542926944960182e-20
1970/01/01/01:00:05.300000,[],0,-2.3175013239382193e-19,,-1.2260377981442064e-18,,-7.220158100128174,,2.2681992914785275e-19,,-4.735196385912087e-20,,-8.11747942638717e-20
1970/01/01/01:00:05.310000,[],0,-3.0912711428326394e-19,,-1.3823457758001361e-18,,-7.220158100128174,,2.5296258466667905e-19,,-6.206508680691266e-20,,-1.063972888994152e-19
1970/01/01/01:00:05.320000,[],0,-3.849256546181958e-19,,-1.535389388566202e-18,,-7.220158576965332,,2.7855710378271827e-19,,-7.647773962836884e-20,,-1.3110470204493103e-19
1970/01/01/01:00:05.330000,[],0,-4.772018395503371e-19,,-1.5776614197949587e-18,,-7.220158576965332,,2.8582360112066105e-19,,-9.31884423631651e-20,,-1.5975160809417042e-19
1970/01/01/01:00:05.340000,[],0,-5.675848148554976e-19,,-1.6189301843382652e-18,,-7.220158576965332,,2.9291618373481456e-19,,-1.0955561311215897e-19,,-1.8780961324606033e-19
1970/01/01/01:00:05.350000,[],0,-6.561033250599636e-19,,-1.6592116054229132e-18,,-7.220158576965332,,2.99837617510352e-19,,-1.255844734529672e-19,,-2.1528767431567107e-19
1970/01/01/01:00:05.360000,[],0,-7.427859078948682e-19,,-1.6985216062756941e-18,,-7.220158576965332,,3.065906424830525e-19,,-1.4128021265146382e-19,,-2.421946317957993e-19
1970/01/01/01:00:05.370000,[],0,-8.276605324046733e-19,,-1.7368753863403638e-18,,-7.220158576965332,,3.1317794698990683e-19,,-1.5664789718890075e-19,,-2.6853924863105926e-19
1970/01/01/01:00:05.380000,[],0,-8.347027862484318e-19,,-1.4277654360548103e-18,,-7.220158576965332,,2.613712633341927e-19,,-1.5839955553355835e-19,,-2.7154209520038575e-19
1970/01/01/01:00:05.390000,[],0,-8.415207190498235e-19,,-1.1246949382166597e-18,,-7.220158576965332,,2.105745413570117e-19,,-1.6010034227054395e-19,,-2.7445772591387617e-19
1970/01/01/01:00:05.400000,[],0,-8.481181565191816e-19,,-8.275732648500489e-19,,-7.22015905380249,,1.6077271086157885e-19,,-1.6175109750516715e-19,,-2.7728761418699665e-19
1970/01/01/01:00:05.410000,[],0,-8.544988209692625e-19,,-5.363113389427639e-19,,-7.22015905380249,,1.119508308980799e-19,,-1.6335267426743467e-19,,-2.8003315588703086e-19
1970/01/01/01:00:05.420000,[],0,-8.606664347128228e-19,,-2.5082101406077926e-19,,-7.22015905380249,,6.409420608594499e-20,,-1.649058738885649e-19,,-2.8269579858005077e-19
1970/01/01/01:00:05.430000,[],0,-8.927363304590802e-19,,-2.947436583524915e-19,,-7.22015905380249,,7.00368267028908e-20,,-1.7039872797213207e-19,,-2.9211211248062473e-19
1970/01/01/01:00:05.440000,[],0,-9.240756189293002e-19,,-3.377583943737443e-19,,-7.22015905380249,,7.58535995444549e-20,,-1.7576468737985477e-19,,-3.013109037294914e-19
1970/01/01/01:00:05.450000,[],0,-9.54695777254482e-19,,-3.798790515504039e-19,,-7.22015905380249,,8.154644392815237e-20,,-1.8100575543977904e-19,,-3.102955844466775e-19
1970/01/01/01:00:05.460000,[],0,-9.846079723728948e-19,,-4.211193042119715e-19,,-7.22015905380249,,8.711727917149826e-20,,-1.8612389670585969e-19,,-3.1906954090281577e-19
1970/01/01/01:00:05.470000,[],0,-9.328784750080895e-19,,-3.3944067294452403e-19,,-7.22015905380249,,7.449200855740433e-20,,-1.7722323944433304e-19,,-3.0381126392608605e-19
1970/01/01/01:00:05.480000,[],0,-9.617615540469099e-19,,-4.125908911507908e-19,,-7.22015905380249,,8.91843712105256e-20,,-1.7846766805243372e-19,,-3.059445627258603e-19
1970/01/01/01:00:05.490000,[],0,-9.762660626904507e-19,,-5.28680752888327e-19,,-7.22015905380249,,1.0515085696326849e-19,,-1.8014670252424858e-19,,-3.0882291861299756e-19
1970/01/01/01:00:05.500000,[],0,-9.903829338194338e-19,,-6.423960117317708e-19,,-7.22015905380249,,1.2078749798440733e-19,,-1.8177414160535545e-19,,-3.1161281787337993e-19
1970/01/01/01:00:05.510000,[],0,-1.00411847468603e-18,,-7.537726758871624e-19,,-7.22015905380249,,1.3609932198110278e-19,,-1.8335086417515516e-19,,-3.1431575977186766e-19
1970/01/01/01:00:05.520000,[],0,-1.0174788891448333e-18,,-8.628464692172063e-19,,-7.22015905380249,,1.5109131142407578e-19,,-1.8487771033895734e-19,,-3.1693321772392686e-19
1970/01/01/01:00:05.530000,[],0,-9.481762498590687e-19,,-8.054350682247743e-19,,-7.220159530639648,,1.4189381264491624e-19,,-1.7259380682390638e-19,,-2.958751121834933e-19
1970/01/01/01:00:05.540000,[],0,-8.801649429070759e-19,,-7.490912989092068e-19,,-7.220159530639648,,1.3286606683708907e-19,,-1.605383214801937e-19,,-2.7520857326552704e-19
1970/01/01/01:00:05.550000,[],0,-8.134258397371897e-19,,-6.937995482364419e-19,,-7.220159530639648,,1.2400560538345367e-19,,-1.4870790681127787e-19,,-2.5492783655513433e-19
1970/01/01/01:00:05.560000,[],0,-7.479401736892627e-19,,-6.39544254871206e-19,,-7.220159530639648,,1.1530993381747532e-19,,-1.3709921532061747e-19,,-2.350272151856039e-19
1970/01/01/01:00:05.570000,[],0,-6.836893848983008e-19,,-5.863100642733785e-19,,-7.220159530639648,,1.0677666107019586e-19,,-1.2570898998455056e-19,,-2.1550112568780097e-19
1970/01/01/01:00:05.580000,[],0,-7.088510300600334e-19,,-4.537519412687064e-19,,-7.220159530639648,,8.544691717141813e-20,,-1.3042805537916559e-19,,-2.235909520785696e-19
1970/01/01/01:00:05.590000,[],0,-7.334385084790776e-19,,-3.237996181393354e-19,,-7.220159530639648,,6.453522259940646e-20,,-1.3503970361642236e-19,,-2.3149662738546857e-19
1970/01/01/01:00:05.600000,[],0,-7.574609191421715e-19,,-1.9641393305313985e-19,,-7.220159530639648,,4.403530564490708e-20,,-1.3954561490694012e-19,,-2.392210467406419e-19
1970/01/01/01:00:05.610000,[],0,-7.809271025421117e-19,,-7.155633163875656e-20,,-7.220159530639648,,2.394098507154571e-20,,-1.4394745653664106e-19,,-2.4676705357744516e-19
1970/01/01/01:00:05.620000,[],0,-6.270321141305758e-19,,-1.9787977464676624e-19,,-7.220159530639648,,4.410500207386321e-20,,-1.1937843458501446e-19,,-2.0464874869565252e-19
1970/01/01/01:00:05.630000,[],0,-4.761523024493721e-19,,-3.2165696185888164e-19,,-7.220159530639648,,6.386132889411717e-20,,-9.528886073359038e-20,,-1.6335233822531082e-19
1970/01/01/01:00:05.640000,[],0,-4.76685678848104e-19,,-4.0525258419592074e-19,,-7.220159530639648,,7.685682745581394e-20,,-9.670193725142383e-20,,-1.6577474957386943e-19
1970/01/01/01:00:05.650000,[],0,-4.771607390136508e-19,,-4.871357617192161e-19,,-7.220159530639648,,8.95847330893498e-20,,-9.80770797833535e-20,,-1.6813213677146313e-19
1970/01/01/01:00:05.660000,[],0,-4.775785169217784e-19,,-5.673325764674572e-19,,-7.220159530639648,,1.0204911707430217e-19,,-9.941490871483877e-20,,-1.7042555964325176e-19
1970/01/01/01:00:05.670000,[],0,-4.779402533434055e-19,,-6.458687227384216e-19,,-7.220159530639648,,1.1425401191615724e-19,,-1.0071604443133908e-19,,-1.7265607801439514e-19
1970/01/01/01:00:05.680000,[],0,-3.9208761700622717e-19,,-6.620684863486015e-19,,-7.220159530639648,,1.1261870169453405e-19,,-8.723559831083602e-20,,-1.49546732575892e-19
1970/01/01/01:00:05.690000,[],0,-3.079128648428244e-19,,-6.778780792035978e-19,,-7.220159530639648,,1.1100484647004895e-19,,-7.401603073836542e-20,,-1.2688462043014155e-19
1970/01/01/01:00:05.700000,[],0,-2.253907936939084e-19,,-6.933037051580047e-19,,-7.220159530639648,,1.0941216189936638e-19,,-6.105345784245738e-20,,-1.0466306597110656e-19
1970/01/01/01:00:05.710000,[],0,-1.444966398398909e-19,,-7.083514646688396e-19,,-7.220159530639648,,1.0784038948854491e-19,,-4.8344024832210447e-20,,-8.28754711409322e-20
1970/01/01/01:00:05.720000,[],0,-1.956439571498237e-19,,-7.090886376909892e-19,,-7.220159530639648,,1.1000469463659284e-19,,-5.528230271920587e-20,,-9.476966272754557e-20
1970/01/01/01:00:05.730000,[],0,-2.457487425446041e-19,,-7.097401458209513e-19,,-7.220159530639648,,1.1211472898163904e-19,,-6.207628605692481e-20,,-1.0641648853691437e-19
1970/01/01/01:00:05.740000,[],0,-2.9482689340162962e-19,,-7.10307643419951e-19,,-7.220159530639648,,1.1417133262899315e-19,,-6.872818173739216e-20,,-1.17819741967629e-19
1970/01/01/01:00:05.750000,[],0,-3.4289397105617393e-19,,-7.107927848492133e-19,,-7.220159530639648,,1.1617539738275307e-19,,-7.52401675720644e-20,,-1.2898313887009737e-19
1970/01/01/01:00:05.760000,[],0,-3.899654334459341e-19,,-7.111971210723869e-19,,-7.220159530639648,,1.1812776334822842e-19,,-8.161438906065535e-20,,-1.3991037570768186e-19
1970/01/01/01:00:05.770000,[],0,-4.439027017150375e-19,,-6.965025159843238e-19,,-7.220159530639648,,1.1753258104810238e-19,,-8.971488478885619e-20,,-1.537969416595543e-19
1970/01/01/01:00:05.780000,[],0,-4.967168396580529e-19,,-6.820321285410508e-19,,-7.220159530639648,,1.1693754091964412e-19,,-9.76443996995029e-20,,-1.6739040133124742e-19
1970/01/01/01:00:05.790000,[],0,-5.484249854232967e-19,,-6.677829602128475e-19,,-7.220159530639648,,1.16342707586339e-19,,-1.0540555750610093e-19,,-1.8069523959264488e-19
1970/01/01/01:00:05.800000,[],0,-5.990441479121144e-19,,-6.537519607712051e-19,,-7.220160007476807,,1.157481327469753e-19,,-1.1300094961041304e-19,,-1.9371591546423623e-19
1970/01/01/01:00:05.810000,[],0,-6.485910258331219e-19,,-6.399362350839796e-19,,-7.220160007476807,,1.1515388102503837e-19,,-1.2043314156480785e-19,,-2.064568104183286e-19
1970/01/01/01:00:05.820000,[],0,-6.1946475569421095e-19,,-5.503600710687879e-19,,-7.220160007476807,,1.000551077348636e-19,,-1.129062503549728e-19,,-1.9355356834432562e-19
1970/01/01/01:00:05.830000,[],0,-5.908590923533256e-19,,-4.625203659544982e-19,,-7.220160007476807,,8.524830335152591e-20,,-1.0551859690668513e-19,,-1.808890195758325e-19
1970/01/01/01:00:05.840000,[],0,-5.627664360885879e-19,,-3.7639119279878577e-19,,-7.220160007476807,,7.072911225211232e-20,,-9.826815204250471e-20,,-1.6845968736933706e-19
1970/01/01/01:00:05.850000,[],0,-5.3517934227448505e-19,,-2.9194698655084383e-19,,-7.220160007476807,,5.649323051249815e-20,,-9.115288658499135e-20,,-1.5626208205663011e-19
1970/01/01/01:00:05.860000,[],0,-3.3481474291700365e-19,,-2.8981175470106387e-21,,-7.220160007476807,,1.3451462487321018e-20,,-5.691793605825584e-20,,-9.75735982089472e-20
1970/01/01/01:00:05.870000,[],0,-1.7330787048769278e-19,,-6.589037062496707e-20,,-7.220160007476807,,2.4288990618121853e-20,,-2.9174834688155746e-20,,-5.0014005553726976e-20
1970/01/01/01:00:05.880000,[],0,-1.5013786944583478e-20,,-1.2761618413376228e-19,,-7.220160007476807,,3.490733850481601e-20,,-1.9836831123239047e-21,,-3.400599678826234e-21
1970/01/01/01:00:05.890000,[],0,1.4011591716520422e-19,,-1.880947320634497e-19,,-7.220160007476807,,4.530982941013791e-20,,2.4663845607276157e-20,,4.2280878183901984e-20
1970/01/01/01:00:05.900000,[],0,2.921290179843938e-19,,-2.4734489093410173e-19,,-7.220160007476807,,5.549974136038221e-20,,5.0775955220161955e-20,,8.704449373994213e-20
1970/01/01/01:00:05.910000,[],0,4.410726066467639e-19,,-3.0538531108359203e-19,,-7.220160007476807,,6.548030229864244e-20,,7.636074527048087e-20,,1.3090413659578107e-19
1970/01/01/01:00:05.920000,[],0,4.674013519540205e-19,,-1.7825150249391888e-19,,-7.220160007476807,,4.4621062609694e-20,,8.047793983423553e-20,,1.3796218441936049e-19
1970/01/01/01:00:05.930000,[],0,4.931567576992013e-19,,-5.36425367082674e-20,,-7.220160007476807,,2.417455050349257e-20,,8.450473906667463e-20,,1.4486526512505693e-19
1970/01/01/01:00:05.940000,[],0,5.183477160738912e-19,,6.847961396331997e-20,,-7.220160007476807,,4.13454960464372e-21,,8.844255175977892e-20,,1.5161580855591976e-19
1970/01/01/01:00:05.950000,[],0,5.429830158720986e-19,,1.881524666852665e-19,,-7.220160007476807,,-1.5505064373780353e-20,,9.229276731848356e-20,,1.5821616700681593e-19
1970/01/01/01:00:05.950000,[],0,6.607349678035895e-19,,2.4777321539503935e-19,,-7.220160007476807,,-2.4940844483730585e-20,,1.1121668225504495e-19,,1.9065718250477413e-19
1970/01/01/01:00:05.970000,[],0,7.760658137809259e-19,,3.0617679368283457e-19,,-7.220160007476807,,-3.418541339403609e-20,,1.2975100804779093e-19,,2.224303142815811e-19
1970/01/01/01:00:05.980000,[],0,8.890123633413665e-19,,3.633816838654639e-19,,-7.220160007476807,,-4.324167431477647e-20,,1.479016642079801e-19,,2.535457211491348e-19
1970/01/01/01:00:05.990000,[],0,9.996111675282285e-19,,4.194061097657976e-19,,-7.220160007476807,,-5.211248198841731e-20,,1.656745314727798e-19,,2.840134714464536e-19
1970/01/01/01:00:06.000000,[],0,1.024781342990028e-18,,3.824258889576664e-19,,-7.220160007476807,,-4.6967686765801707e-20,,1.698216014738144e-19,,2.911227269198289e-19
1970/01/01/01:00:06.010000,[],0,1.0493456086531324e-18,,3.4614701391140356e-19,,-7.220160007476807,,-4.192109016035836e-20,,1.7386873771709495e-19,,2.980607043076174e-19
1970/01/01/01:00:06.020000,[],0,1.0733136838897392e-18,,3.1055909317056394e-19,,-7.220160007476807,,-3.697123168131824e-20,,1.7781755578975532e-19,,3.0483009194680996e-19
1970/01/01/01:00:06.030000,[],0,1.0966950812768928e-18,,2.756518903750672e-19,,-7.220160007476807,,-3.211667668730645e-20,,1.8166961958014113e-19,,3.1143362987318563e-19
1970/01/01/01:00:06.040000,[],0,1.1194991065964844e-18,,2.4141524671301536e-19,,-7.220160007476807,,-2.735599699929662e-20,,1.8542646712720384e-19,,3.1787395472494694e-19
1970/01/01/01:00:06.050000,[],0,1.2193276056175997e-18,,1.142851087373104e-19,,-7.220160007476807,,-7.11924707200484e-21,,2.0161410737153103e-19,,3.4562418406548177e-19
1970/01/01/01:00:06.060000,[],0,1.31703759169239e-18,,-1.0313863834124382e-20,,-7.220160007476807,,1.2713480056017336e-20,,2.1745782142679515e-19,,3.7278484042441943e-19
1970/01/01/01:00:06.070000,[],0,1.4126616350574749e-18,,-1.3241982874601085e-19,,-7.220160007476807,,3.2148280802819655e-20,,2.329629084187954e-19,,3.9936499693910386e-19
1970/01/01/01:00:06.080000,[],0,1.5062318923591671e-18,,-2.5207041867725233e-19,,-7.220160007476807,,5.1191170807095165e-20,,2.481346157745426e-19,,4.2537362334930243e-19
1970/01/01/01:00:06.090000,[],0,1.6024965871086742e-18,,-2.4473870331788857e-19,,-7.220160007476807,,5.3575738642629476e-20,,2.646048932944215e-19,,4.536084254324285e-19
1970/01/01/01:00:06.100000,[],0,1.696675752738782e-18,,-2.3752915219524123e-19,,-7.220160007476807,,5.590725705903529e-20,,2.8071932805453774e-19,,4.812331559644025e-19
1970/01/01/01:00:06.110000,[],0,1.9032780693967375e-18,,-1.954133934787716e-19,,-7.220160007476807,,4.970574183505746e-20,,3.135628961674737e-19,,5.375363934299549e-19
1970/01/01/01:00:06.120000,[],0,2.1055578503662206e-18,,-1.5412040805315376e-19,,-7.220160007476807,,4.362328568932471e-20,,3.457182241613714e-19,,5.926598128480652e-19
1970/01/01/01:00:06.130000,[],0,2.3035815802889652e-18,,-1.1363787868207887e-19,,-7.220160007476807,,3.765812116951257e-20,,3.7719585858904087e-19,,6.466214570958448e-19
1970/01/01/01:00:06.140000,[],0,2.49741439963821e-18,,-7.395362383855741e-20,,-7.220160007476807,,3.1808490516819356e-20,,4.0800624260571563e-19,,6.994392656528285e-19
1970/01/01/01:00:06.150000,[],0,2.506837847971567e-18,,5.703036153572916e-20,,-7.220160007476807,,6.3776505722826405e-21,,4.0805264226820102e-19,,6.995188300879984e-19
1970/01/01/01:00:06.160000,[],0,2.515822270194812e-18,,1.853889596563034e-19,,-7.220160007476807,,-1.8545210003267018e-20,,4.080573210085408e-19,,6.995267917013942e-19
1970/01/01/01:00:06.170000,[],0,2.52437531772861e-18,,3.111618493431737e-19,,-7.220160007476807,,-4.296775797857351e-20,,4.080210801579533e-19,,6.994647014566645e-19
1970/01/01/01:00:06.180000,[],0,2.5325048487887813e-18,,4.343881601167229e-19,,-7.220160007476807,,-6.689755995597841e-20,,4.079447727464453e-19,,6.993339035223045e-19
1970/01/01/01:00:06.190000,[],0,2.6268284608333562e-18,,3.929557689084957e-19,,-7.220160007476807,,-6.246520957884105e-20,,4.2137366225033155e-19,,7.223548569575381e-19
1970/01/01/01:00:06.200000,[],0,2.7190030576465183e-18,,3.5231271479979726e-19,,-7.220160007476807,,-5.811526060788074e-20,,4.344918678860217e-19,,7.448432094758642e-19
1970/01/01/01:00:06.210000,[],0,2.809062140043076e-18,,3.1244731386447522e-19,,-7.220160007476807,,-5.3846504583921346e-20,,4.473042234902204e-19,,7.668072845821964e-19
1970/01/01/01:00:06.220000,[],0,2.8970390020426847e-18,,2.733479597245597e-19,,-7.220160007476807,,-4.9657733047786705e-20,,4.598156404478147e-19,,7.882553540826604e-19
1970/01/01/01:00:06.230000,[],0,2.8953668564344088e-18,,2.6124540263411394e-19,,-7.220160007476807,,-5.0677065131696387e-20,,4.577140847040471e-19,,7.846527240210506e-19
1970/01/01/01:00:06.240000,[],0,2.8934384916313945e-18,,2.493587913823328e-19,,-7.220160007476807,,-5.167093879355019e-20,,4.556088066475231e-19,,7.8104363161090515e-19
1970/01/01/01:00:06.250000,[],0,2.8912594911027767e-18,,2.376849723431309e-19,,-7.220160007476807,,-5.2639767623654387e-20,,4.53500064772184e-19,,7.774286455388953e-19
1970/01/01/01:00:06.260000,[],0,2.8888348179322307e-18,,2.262208435892112e-19,,-7.220160007476807,,-5.358395874996672e-20,,4.513881175719713e-19,,7.738082310941155e-19
1970/01/01/01:00:06.270000,[],0,2.886169848793738e-18,,2.1496339366615614e-19,,-7.220160007476807,,-5.450390637574786e-20,,4.492733269384029e-19,,7.701828018668722e-19
1970/01/01/01:00:06.280000,[],0,2.8863110898833314e-18,,1.8683299728597077e-19,,-7.220160007476807,,-4.609251675302353e-20,,4.498581953302662e-19,,7.71185448166863e-19
1970/01/01/01:00:06.290000,[],0,2.9067308704848154e-18,,1.193664146167383e-19,,-7.220160007476807,,-3.460331408678583e-20,,4.53037153821884e-19,,7.766351208375155e-19
1970/01/01/01:00:06.300000,[],0,2.8059444963143637e-18,,3.6035386678139596e-20,,-7.220160007476807,,-2.2132307810171633e-20,,4.371744663113195e-19,,7.49441971790141e-19
1970/01/01/01:00:06.310000,[],0,2.706893133478742e-18,,-4.5632626950663923e-20,,-7.220160007476807,,-9.908511406643586e-21,,4.215853429389627e-19,,7.227177307525075e-19
