time,.layout.dim,fault,Fx,,Fy,,Fz,,Wx,,Wy,,Wz
1970/01/01/01:00:11.200000,[],0,-2.0762441765853623e-10 ,,-4.58270865699717e-10,,-1.5552613735198975,,7.2948580509546446e-09,,-3.2598113097748183e-09,,-2.158203628831179e-13
1970/01/01/01:00:11.210000,[],0,-2.1180016074318075e-10 ,,-4.684532206589154e-10,,-1.5779844522476196,,7.463337503565981e-09,,-3.329451159217456e-09,,-2.0405923587159258e-13
1970/01/01/01:00:11.220000,[],0,-2.159334933082846e-10 ,,-4.785649654337476e-10,,-1.5967339277267456,,7.634155529956388e-09,,-3.399761361322362e-09,,-1.9251294352054527e-13
1970/01/01/01:00:11.230000,[],0,-2.200248594430576e-10 ,,-4.886064886022723e-10,,-1.6118602752685547,,7.807247293101227e-09,,-3.470721043896674e-09,,-1.811783551962029e-13
1970/01/01/01:00:11.240000,[],0,-2.2407468935892183e-10 ,,-4.985782342536993e-10,,-1.6236882209777832,,7.98255062051112e-09,,-3.5423104449705534e-09,,-1.7005234026479243e-13
1970/01/01/01:00:11.250000,[],0,-2.280834132672993e-10 ,,-5.084805909660872e-10,,-1.632517695426941,,8.160003339696686e-09,,-3.614509580529557e-09,,-1.5913187651275806e-13
1970/01/01/01:00:11.260000,[],0,-2.3236629287382016e-10 ,,-5.192418717214764e-10,,-1.649838924407959,,8.339890555930651e-09,,-3.6873382125435228e-09,,-1.4595704473600174e-13
1970/01/01/01:00:11.270000,[],0,-2.366019602462188e-10 ,,-5.299243821532684e-10,,-1.663366675376892,,8.522145655831537e-09,,-3.7607779113102424e-09,,-1.3303113222552093e-13
1970/01/01/01:00:11.280000,[],0,-2.4079088722928077e-10 ,,-5.405286218618244e-10,,-1.673446536064148,,8.706702914196285e-09,,-3.834808914859877e-09,,-1.203504526939292e-13
1970/01/01/01:00:11.290000,[],0,-2.449336289345183e-10 ,,-5.510550904475053e-10,,-1.6803981065750122,,8.893497494000258e-09,,-3.909412349401009e-09,,-1.0791138761647584e-13
1970/01/01/01:00:11.300000,[],0,-2.4933355380341027e-10 ,,-5.624627985589825e-10,,-1.694778323173523,,9.08275055166996e-09,,-3.984590435379687e-09,,-9.318345655642477e-14
1970/01/01/01:00:11.310000,[],0,-2.536808263453594e-10 ,,-5.737828545626655e-10,,-1.7053663730621338,,9.274464751740652e-09,,-4.0603311823872446e-09,,-7.874079264048178e-14
1970/01/01/01:00:11.320000,[],0,-2.580348434921831e-10 ,,-5.85211046288947e-10,,-1.7144330739974976,,9.468641870569172e-09,,-4.136618159122918e-09,,-6.399417942174607e-14
1970/01/01/01:00:11.330000,[],0,-2.623359307563078e-10 ,,-5.965505867067122e-10,,-1.7201544046401978,,9.665213518417204e-09,,-4.213433157929103e-09,,-4.953612322308558e-14
1970/01/01/01:00:11.340000,[],0,-2.665846710048214e-10 ,,-6.078020309274734e-10,,-1.7228505611419678,,9.86411219372485e-09,,-4.290758415237406e-09,,-3.5362297400205744e-14
1970/01/01/01:00:11.350000,[],0,-2.7078173037153874e-10 ,,-6.189660450850454e-10,,-1.722817301750183,,1.0065271283110633e-08,,-4.3685752793010124e-09,,-2.14684329070524e-14
1970/01/01/01:00:11.360000,[],0,-2.7515545397704955e-10 ,,-6.31131424899678e-10,,-1.7276787757873535,,1.0225596369650702e-08,,-4.446870427443628e-09,,-3.2806057675104083e-13
1970/01/01/01:00:11.370000,[],0,-2.7947230640812393e-10 ,,-6.430180277128272e-10,,-1.729439377784729,,1.0347785739384108e-08,,-4.525626984275277e-09,,-9.5118802157651e-13
1970/01/01/01:00:11.380000,[],0,-2.837329815541523e-10 ,,-6.546302944165916e-10,,-1.7284047603607178,,1.0432589014897076e-08,,-4.6048285184951965e-09,,-1.884457867529221e-12
1970/01/01/01:00:11.390000,[],0,-2.8793814554894936e-10 ,,-6.659724993696159e-10,,-1.7248570919036865,,1.0480746936991636e-08,,-4.684457710624201e-09,,-3.1215735291773017e-12
1970/01/01/01:00:11.400000,[],0,-2.923025432810533e-10 ,,-6.763345439253499e-10,,-1.7257559299468994,,1.0206384182254169e-08,,-4.764505678878095e-09,,-6.526096937159442e-12
1970/01/01/01:00:11.400000,[],0,-2.9660632283601274e-10 ,,-6.829768417482285e-10,,-1.7237825393676758,,9.596218930596478e-09,,-4.8449586564913716e-09,,-1.2193734737209194e-11
1970/01/01/01:00:11.420000,[],0,-3.0085040014782294e-10 ,,-6.859660617308805e-10,,-1.719195008277893,,8.63228866165855e-09,,-4.925802432609316e-09,,-2.0154313981612937e-11
1970/01/01/01:00:11.430000,[],0,-3.050355801281768e-10 ,,-6.853749234814188e-10,,-1.7122660875320435,,7.32176586026867e-09,,-5.0070214641095845e-09,,-3.036118231825036e-11
1970/01/01/01:00:11.440000,[],0,-3.0916255666646464e-10 ,,-6.812751474072343e-10,,-1.7032474279403687,,5.671712877131085e-09,,-5.088600207869831e-09,,-4.276838952432804e-11
1970/01/01/01:00:11.450000,[],0,-3.134770776291873e-10 ,,-6.440277755537238e-10,,-1.7002031803131104,,3.6897938038293887e-09,,-5.170523120767712e-09,,-5.733096636317825e-11
1970/01/01/01:00:11.460000,[],0,-3.17726678300545e-10 ,,-5.97632388021907e-10,,-1.6945745944976807,,1.3938991072492968e-09,,-5.252815959977397e-09,,-7.333977175560946e-11
1970/01/01/01:00:11.470000,[],0,-3.2191224685895747e-10 ,,-5.422767235252479e-10,,-1.6866343021392822,,-1.2094623080827205e-09,,-5.335463182376543e-09,,-9.076427803789144e-11
1970/01/01/01:00:11.480000,[],0,-3.2603464372726876e-10 ,,-4.781453566415905e-10,,-1.6766332387924194,,-4.113880791578595e-09,,-5.418448800753595e-09,,-1.0957442592163247e-10
1970/01/01/01:00:11.490000,[],0,-3.3009470157274734e-10 ,,-4.0542036394697334e-10,,-1.6648025512695312,,-7.313044392276424e-09,,-5.501758160164627e-09,,-1.2974062102433237e-10
1970/01/01/01:00:11.500000,[],0,-3.343146870449232e-10 ,,-2.6504748396050104e-10,,-1.6582053899765015,,-1.0784096282634437e-08,,-5.585379714290184e-09,,-1.5123925722893006e-10
1970/01/01/01:00:11.510000,[],0,-3.3846708769047495e-10 ,,-1.1641621000535451e-10,,-1.6493544578552246,,-1.4269796011490143e-08,,-5.669386737849891e-09,,-1.717777586840441e-10
1970/01/01/01:00:11.520000,[],0,-3.425528749545492e-10 ,,4.0293390152212893e-11,,-1.6384974718093872,,-1.77695014258461e-08,,-5.753762799542983e-09,,-1.9137327833540496e-10
1970/01/01/01:00:11.530000,[],0,-3.4657290925999007e-10 ,,2.0490410757023625e-10,,-1.6258620023727417,,-2.1282581030845904e-08,,-5.838492800336326e-09,,-2.1004269157298694e-10
1970/01/01/01:00:11.540000,[],0,-3.5069513959484766e-10 ,,4.1656919580468355e-10,,-1.6166272163391113,,-2.479408323097232e-08,,-5.923566970267302e-09,,-2.2781300457186404e-10
1970/01/01/01:00:11.550000,[],0,-3.5479194582244133e-10 ,,6.350725501036436e-10,,-1.6065078973770142,,-2.7854085260514694e-08,,-6.009208686208467e-09,,-2.4225951800183054e-10
1970/01/01/01:00:11.560000,[],0,-3.588641883656152e-10 ,,8.554629227219834e-10,,-1.595584750175476,,-3.047136942768702e-08,,-6.095397075966957e-09,,-2.5344745746558317e-10
1970/01/01/01:00:11.570000,[],0,-3.6287042814997506e-10 ,,1.0726177723796582e-09,,-1.5828392505645752,,-3.2657844428740646e-08,,-6.18211171143912e-09,,-2.614374827736299e-10
1970/01/01/01:00:11.580000,[],0,-3.6681155335394067e-10 ,,1.2865801757300233e-09,,-1.5684854984283447,,-3.442190532609857e-08,,-6.2693330526997215e-09,,-2.6629273786049623e-10
1970/01/01/01:00:11.590000,[],0,-3.7068889624514156e-10 ,,1.4974014250768164e-09,,-1.5525989532470703,,-3.5388211472309195e-08,,-6.357313786509167e-09,,-2.6995006230379204e-10
1970/01/01/01:00:11.600000,[],0,-3.74634295807752e-10 ,,1.6931742674586303e-09,,-1.5385750532150269,,-3.556143113314647e-08,,-6.446105427215798e-09,,-2.730237425030424e-10
1970/01/01/01:00:11.610000,[],0,-3.7851796697019324e-10 ,,1.8768719911577136e-09,,-1.5230036973953247,,-3.498743339491739e-08,,-6.535748386937712e-09,,-2.761086359548415e-10
1970/01/01/01:00:11.620000,[],0,-3.823407423997338e-10 ,,2.0487176399797136e-09,,-1.5060784816741943,,-3.3681217814773845e-08,,-6.626217352589947e-09,,-2.792041320365257e-10
1970/01/01/01:00:11.630000,[],0,-3.8610345476364216e-10 ,,2.208931260128111e-09,,-1.4879772663116455,,-3.165756012890597e-08,,-6.717486566998332e-09,,-2.8230975890330967e-10
1970/01/01/01:00:11.640000,[],0,-3.9005249030665823e-10 ,,2.2757826734221e-09,,-1.4735416173934937,,-2.8949099117880905e-08,,-6.809538266594473e-09,,-2.8543731267482997e-10
1970/01/01/01:00:11.650000,[],0,-3.9394637552092604e-10 ,,2.3215060984682623e-09,,-1.4576523303985596,,-2.579176872075095e-08,,-6.902604710035121e-09,,-2.8987917621847714e-10
1970/01/01/01:00:11.660000,[],0,-3.9778577654026037e-10 ,,2.346519423213067e-09,,-1.4404945373535156,,-2.219486283649985e-08,,-6.996657475610846e-09,,-2.9560864867050896e-10
1970/01/01/01:00:11.670000,[],0,-4.0157141500962723e-10 ,,2.35123454039865e-09,,-1.4222381114959717,,-1.8167533255564194e-08,,-7.091666809344588e-09,,-3.025993899896662e-10
1970/01/01/01:00:11.680000,[],0,-4.05303984818417e-10 ,,2.3360569034736045e-09,,-1.4030383825302124,,-1.3718789659833419e-08,,-7.1876042895269165e-09,,-3.108254764683238e-10
1970/01/01/01:00:11.690000,[],0,-4.093400896021393e-10 ,,2.1686989981617444e-09,,-1.3874362707138062,,-9.168203085607729e-09,,-7.28459426113659e-09,,-3.188355690575406e-10
1970/01/01/01:00:11.700000,[],0,-4.133284270402271e-10 ,,1.9842916199053207e-09,,-1.3706116676330566,,-4.495217975630794e-09,,-7.3826083024641775e-09,,-3.26637078496006e-10
1970/01/01/01:00:11.710000,[],0,-4.172695799997683e-10 ,,1.7831945919866143e-09,,-1.3527289628982544,,2.972496693232074e-10,,-7.48161621544341e-09,,-3.342333632083694e-10
1970/01/01/01:00:11.720000,[],0,-4.2116404808112406e-10 ,,1.565761631461271e-09,,-1.3339385986328125,,5.2063318101147615e-09,,-7.581587802008016e-09,,-3.4162780937485593e-10
1970/01/01/01:00:11.730000,[],0,-4.2501241415138225e-10 ,,1.332341126314418e-09,,-1.3143783807754517,,1.0229205038569944e-08,,-7.682493752270148e-09,,-3.4882366439781265e-10
1970/01/01/01:00:11.740000,[],0,-4.2908140929220906e-10 ,,1.017188888674525e-09,,-1.2966219186782837,,1.492967527383371e-08,,-7.784271893740424e-09,,-3.581327456814165e-10
1970/01/01/01:00:11.750000,[],0,-4.3310471875557255e-10 ,,6.947039055127391e-10,,-1.277967095375061,,1.9326352074244824e-08,,-7.886902686493613e-09,,-3.6952835236192527e-10
1970/01/01/01:00:11.760000,[],0,-4.37082897652985e-10 ,,3.650650060027516e-10,,-1.2585505247116089,,2.3424869155519445e-08,,-7.990360373355543e-09,,-3.829675743194372e-10
1970/01/01/01:00:11.770000,[],0,-4.4101644558480757e-10 ,,2.8448266312097736e-11,,-1.2384966611862183,,2.723078296185122e-08,,-8.094616532616783e-09,,-3.9840819532344085e-10
1970/01/01/01:00:11.780000,[],0,-4.451735369226384e-10 ,,-3.438024032131892e-10,,-1.2200005054473877,,3.066591958145182e-08,,-8.199434908817693e-09,,-4.157545141492136e-10
1970/01/01/01:00:11.790000,[],0,-4.492813898693271e-10 ,,-7.136340962610177e-10,,-1.2007638216018677,,3.376922919073877e-08,,-8.304734677722081e-09,,-4.345289406071373e-10
1970/01/01/01:00:11.800000,[],0,-4.5334069831426405e-10 ,,-1.0810639050617965e-09,,-1.1808886528015137,,3.659159020230618e-08,,-8.4104145869901e-09,,-4.5416334581993567e-10
1970/01/01/01:00:11.810000,[],0,-4.5735198961338597e-10 ,,-1.4461032371571036e-09,,-1.1604887247085571,,3.913834234481328e-08,,-8.516455984874938e-09,,-4.746385506848583e-10
1970/01/01/01:00:11.820000,[],0,-4.6131581887820516e-10 ,,-1.8087632502883366e-09,,-1.1396673917770386,,4.1414736529077345e-08,,-8.622841995986619e-09,,-4.959356814104865e-10
1970/01/01/01:00:11.830000,[],0,-4.6552911525665763e-10 ,,-2.169348700675755e-09,,-1.120584487915039,,4.3439740693429485e-08,,-8.729533540474677e-09,,-5.180004758464918e-10
1970/01/01/01:00:11.840000,[],0,-4.696806277237897e-10 ,,-2.521930886345558e-09,,-1.1009750366210938,,4.535211317602261e-08,,-8.836122944444469e-09,,-5.393503976769409e-10
1970/01/01/01:00:11.850000,[],0,-4.737710779245674e-10 ,,-2.8666340412542013e-09,,-1.0809406042099,,4.715392165621779e-08,,-8.94259954975496e-09,,-5.599974928216511e-10
1970/01/01/01:00:11.860000,[],0,-4.778013540374104e-10 ,,-3.203581400157418e-09,,-1.060573697090149,,4.884719118081193e-08,,-9.04895713915721e-09,,-5.799538627115908e-10
1970/01/01/01:00:11.870000,[],0,-4.819430410307746e-10 ,,-3.523163094598658e-09,,-1.0412031412124634,,5.043611039923235e-08,,-9.15516906729863e-09,,-5.992013552003073e-10
1970/01/01/01:00:11.880000,[],0,-4.860606361845043e-10 ,,-3.826569727749529e-09,,-1.021971344947815,,5.191580143559804e-08,,-9.260735289728927e-09,,-6.175802647057083e-10
1970/01/01/01:00:11.890000,[],0,-4.900900796300789e-10 ,,-4.120547902886074e-09,,-1.002407431602478,,5.328825380956914e-08,,-9.36566735276756e-09,,-6.351196235598877e-10
1970/01/01/01:00:11.900000,[],0,-4.940328701685814e-10 ,,-4.405256603945418e-09,,-0.9825934767723083,,5.455548546251521e-08,,-9.469965256414525e-09,,-6.518345863071318e-10
1970/01/01/01:00:11.910000,[],0,-4.978902290453391e-10 ,,-4.6808525944186385e-09,,-0.9626040458679199,,5.5719464597814294e-08,,-9.573633441561924e-09,,-6.677398078913654e-10
1970/01/01/01:00:11.920000,[],0,-5.016637105725863e-10 ,,-4.947481091477357e-09,,-0.9424460530281067,,5.6763504119317076e-08,,-9.676039525174929e-09,,-6.82813972030516e-10
1970/01/01/01:00:11.930000,[],0,-5.053806262367289e-10 ,,-5.186473917007106e-09,,-0.9230194091796875,,5.7690023425038817e-08,,-9.7771817308967e-09,,-6.970428678698681e-10
1970/01/01/01:00:11.930000,[],0,-5.089894061782729e-10 ,,-5.415713211220918e-09,,-0.9034668207168579,,5.8501154143186795e-08,,-9.877092921328767e-09,,-7.104712929084656e-10
1970/01/01/01:00:11.950000,[],0,-5.124918822652091e-10 ,,-5.6353708366430055e-09,,-0.8838497996330261,,5.919912382523762e-08,,-9.975787307325845e-09,,-7.231137910679308e-10
1970/01/01/01:00:11.960000,[],0,-5.158898863655281e-10 ,,-5.8456164353515305e-09,,-0.864223837852478,,5.978612449553111e-08,,-1.0073279099742649e-08,,-7.349849617810378e-10
1970/01/01/01:00:11.970000,[],0,-5.191851393249181e-10 ,,-6.046600109499423e-09,,-0.8445707559585571,,6.023352483452982e-08,,-1.0168757391681993e-08,,-7.460622120092353e-10
1970/01/01/01:00:11.980000,[],0,-5.222305921037673e-10 ,,-6.206818614629128e-09,,-0.8256741762161255,,6.054408885347584e-08,,-1.0262235505820172e-08,,-7.563308868085983e-10
1970/01/01/01:00:11.990000,[],0,-5.251388768279242e-10 ,,-6.356879911351143e-09,,-0.8067739009857178,,6.072050240391036e-08,,-1.035376140379185e-08,,-7.658356726558679e-10
1970/01/01/01:00:12.000000,[],0,-5.279124359880427e-10 ,,-6.496972737579654e-09,,-0.7879176139831543,,6.076543712651983e-08,,-1.0443365283663297e-08,,-7.745907804057595e-10
1970/01/01/01:00:12.010000,[],0,-5.305536010524747e-10 ,,-6.627260962233095e-09,,-0.7690892815589905,,6.064983892883902e-08,,-1.0530163407906912e-08,,-7.825745607092927e-10
1970/01/01/01:00:12.010000,[],0,-5.330647590007231e-10 ,,-6.747927550065924e-09,,-0.7503331899642944,,6.037693367488828e-08,,-1.0614203738157357e-08,,-7.898016685103926e-10
1970/01/01/01:00:12.030000,[],0,-5.349530263210056e-10 ,,-6.809436570165417e-09,,-0.7320650219917297,,5.994341023551897e-08,,-1.0695329955012767e-08,,-7.962549508633288e-10
1970/01/01/01:00:12.040000,[],0,-5.366666555595145e-10 ,,-6.860456203128251e-09,,-0.713895320892334,,5.935254066002926e-08,,-1.0773606895497778e-08,,-8.019737651743242e-10
1970/01/01/01:00:12.050000,[],0,-5.382089773853238e-10 ,,-6.901192062258588e-09,,-0.6958594918251038,,5.8607543707012155e-08,,-1.0849082521247055e-08,,-8.069721002534891e-10
1970/01/01/01:00:12.060000,[],0,-5.395833224675073e-10 ,,-6.931845319968488e-09,,-0.6779893636703491,,5.771157063350074e-08,,-1.0921806570252102e-08,,-8.112638893997826e-10
1970/01/01/01:00:12.070000,[],0,-5.407926884082315e-10 ,,-6.952596720566362e-09,,-0.6602758765220642,,5.676636760654219e-08,,-1.099100099821726e-08,,-8.157466924174628e-10
1970/01/01/01:00:12.080000,[],0,-5.412971737506211e-10 ,,-6.92849377870175e-09,,-0.6426793932914734,,5.578150563678719e-08,,-1.105672264856139e-08,,-8.204051327176387e-10
1970/01/01/01:00:12.090000,[],0,-5.416098125543556e-10 ,,-6.896046400584055e-09,,-0.625300407409668,,5.474938546967678e-08,,-1.111904168737965e-08,,-8.252462602165167e-10
1970/01/01/01:00:12.100000,[],0,-5.417343795777185e-10 ,,-6.85542422829144e-09,,-0.6081606149673462,,5.367105515574622e-08,,-1.1178018510804577e-08,,-8.302660781112081e-10
1970/01/01/01:00:12.110000,[],0,-5.416744275343888e-10 ,,-6.806780472601304e-09,,-0.5912469625473022,,5.283788695464864e-08,,-1.123295145788461e-08,,-8.374809734590372e-10
1970/01/01/01:00:12.120000,[],0,-5.407131409285171e-10 ,,-6.7323315811052e-09,,-0.5743780136108398,,5.2254293336773117e-08,,-1.1283908918358065e-08,,-8.468361567537386e-10
1970/01/01/01:00:12.130000,[],0,-5.395433544386208e-10 ,,-6.65550059508746e-09,,-0.557792603969574,,5.1906109632682274e-08,,-1.1330970828282716e-08,,-8.582980992599687e-10
1970/01/01/01:00:12.140000,[],0,-5.381693424233447e-10 ,,-6.576343025699316e-09,,-0.5415037870407104,,5.1788667576602165e-08,,-1.1374211794645817e-08,,-8.718235577909184e-10
1970/01/01/01:00:12.150000,[],0,-5.365953237301824e-10 ,,-6.494913495913579e-09,,-0.525522768497467,,5.189735929889139e-08,,-1.1413703759899363e-08,,-8.873698442712907e-10
1970/01/01/01:00:12.160000,[],0,-5.348252396508713e-10 ,,-6.411260411454123e-09,,-0.509830892086029,,5.233249922298455e-08,,-1.1448680226067154e-08,,-9.052050220503816e-10
1970/01/01/01:00:12.170000,[],0,-5.319579221563231e-10 ,,-6.332060653591043e-09,,-0.4941224455833435,,5.308827155658946e-08,,-1.14792273464559e-08,,-9.252799637593512e-10
1970/01/01/01:00:12.180000,[],0,-5.288730564600996e-10 ,,-6.256640983082207e-09,,-0.4787544012069702,,5.415743231651504e-08,,-1.1505432162550733e-08,,-9.475493722987949e-10
1970/01/01/01:00:12.190000,[],0,-5.255753610100555e-10 ,,-6.1849325661000876e-09,,-0.46373119950294495,,5.553360082899417e-08,,-1.1527378163123103e-08,,-9.719672844354932e-10
1970/01/01/01:00:12.200000,[],0,-5.220690546536844e-10 ,,-6.1168727860660965e-09,,-0.449027419090271,,5.7268589870318465e-08,,-1.1543957789683645e-08,,-9.989629123907662e-10
1970/01/01/01:00:12.210000,[],0,-5.169631944745845e-10 ,,-6.093425319875223e-09,,-0.4340805411338806,,5.934970914722726e-08,,-1.1555268741858526e-08,,-1.028467422337087e-09
1970/01/01/01:00:12.220000,[],0,-5.116234658153473e-10 ,,-6.079482250953561e-09,,-0.4195196032524109,,6.177516809202643e-08,,-1.1561423818307048e-08,,-1.0604422895355015e-09
1970/01/01/01:00:12.230000,[],0,-5.060550867241886e-10 ,,-6.074854841386923e-09,,-0.40534234046936035,,6.453783640836264e-08,,-1.1562525159547477e-08,,-1.094834889414642e-09
1970/01/01/01:00:12.240000,[],0,-5.002631087158704e-10 ,,-6.079356573707173e-09,,-0.3915458619594574,,6.763070103943392e-08,,-1.1558674017919657e-08,,-1.1315933745592588e-09
1970/01/01/01:00:12.250000,[],0,-4.942523057493986e-10 ,,-6.092816473568519e-09,,-0.37810513377189636,,7.072650731743124e-08,,-1.154868378705487e-08,,-1.173749986094208e-09
1970/01/01/01:00:12.260000,[],0,-4.863251468201213e-10 ,,-6.165203014774079e-09,,-0.3642738163471222,,7.3722695503875e-08,,-1.1532342192310807e-08,,-1.2218541733943766e-09
1970/01/01/01:00:12.270000,[],0,-4.78157236027954e-10 ,,-6.244667449806229e-09,,-0.35086649656295776,,7.66388552619901e-08,,-1.1509787789520942e-08,,-1.275798466870981e-09
1970/01/01/01:00:12.280000,[],0,-4.697542355103224e-10 ,,-6.33106100877967e-09,,-0.33787429332733154,,7.94763010958377e-08,,-1.1481147588199292e-08,,-1.3354608530136147e-09
1970/01/01/01:00:12.290000,[],0,-4.611216408711982e-10 ,,-6.424236254076732e-09,,-0.32528817653656006,,8.223631198234216e-08,,-1.1446544156967775e-08,,-1.400720872624106e-09
1970/01/01/01:00:12.300000,[],0,-4.502313799559232e-10 ,,-6.539611074884988e-09,,-0.312211811542511,,8.462293976663204e-08,,-1.1404908129009073e-08,,-1.473386745942662e-09
1970/01/01/01:00:12.310000,[],0,-4.3864289978046145e-10 ,,-6.649988559814801e-09,,-0.2994138300418854,,8.665372064342591e-08,,-1.1356386941940855e-08,,-1.5533113684185196e-09
1970/01/01/01:00:12.320000,[],0,-4.268044251354297e-10 ,,-6.756246673234045e-09,,-0.2870870530605316,,8.833549713926914e-08,,-1.1301128033380792e-08,,-1.6403484126570334e-09
1970/01/01/01:00:12.330000,[],0,-4.1472211775861467e-10 ,,-6.858456913505506e-09,,-0.27521517872810364,,8.967509046442501e-08,,-1.1239271735519196e-08,,-1.7343471103714592e-09
1970/01/01/01:00:12.340000,[],0,-4.0240208387665177e-10 ,,-6.95669033490276e-09,,-0.26378241181373596,,9.067921524774647e-08,,-1.1170956604189541e-08,,-1.8351585806541948e-09
1970/01/01/01:00:12.350000,[],0,-3.8985006889369345e-10 ,,-7.051015771253333e-09,,-0.2527638375759125,,9.126457456432036e-08,,-1.1094524410282247e-08,,-1.9434840403675935e-09
1970/01/01/01:00:12.360000,[],0,-3.751297605880666e-10 ,,-7.1130492607096585e-09,,-0.2413712441921234,,9.14444200361686e-08,,-1.1010136802269699e-08,,-2.0591470750730423e-09
