time,data
1970/01/01/01:00:13.650000,0
1970/01/01/01:00:13.700000,0
1970/01/01/01:00:13.700000,0
1970/01/01/01:00:13.750000,0
1970/01/01/01:00:13.760000,0
1970/01/01/01:00:13.800000,0
1970/01/01/01:00:13.840000,0
1970/01/01/01:00:13.840000,0
1970/01/01/01:00:13.890000,0
1970/01/01/01:00:13.890000,0
1970/01/01/01:00:13.900000,0
1970/01/01/01:00:13.940000,0
1970/01/01/01:00:13.990000,0
1970/01/01/01:00:13.990000,0
1970/01/01/01:00:14.030000,0
1970/01/01/01:00:14.030000,0
1970/01/01/01:00:14.080000,0
1970/01/01/01:00:14.120000,0
1970/01/01/01:00:14.120000,0
1970/01/01/01:00:14.130000,0
1970/01/01/01:00:14.140000,0
1970/01/01/01:00:14.180000,0
1970/01/01/01:00:14.180000,0
1970/01/01/01:00:14.220000,0
1970/01/01/01:00:14.220000,0
1970/01/01/01:00:14.270000,0
1970/01/01/01:00:14.270000,0
1970/01/01/01:00:14.310000,0
1970/01/01/01:00:14.360000,0
1970/01/01/01:00:14.360000,0
1970/01/01/01:00:14.360000,0
1970/01/01/01:00:14.360000,0
1970/01/01/01:00:14.370000,0
1970/01/01/01:00:14.420000,0
1970/01/01/01:00:14.460000,0
1970/01/01/01:00:14.510000,0
1970/01/01/01:00:14.520000,0
1970/01/01/01:00:14.560000,0
1970/01/01/01:00:14.600000,0
1970/01/01/01:00:14.600000,0
1970/01/01/01:00:14.650000,0
1970/01/01/01:00:14.650000,0
1970/01/01/01:00:14.700000,0
1970/01/01/01:00:14.700000,0
1970/01/01/01:00:14.740000,0
1970/01/01/01:00:14.740000,0
1970/01/01/01:00:14.750000,0
1970/01/01/01:00:14.760000,0
1970/01/01/01:00:14.800000,0
1970/01/01/01:00:14.840000,0
1970/01/01/01:00:14.890000,0
1970/01/01/01:00:14.890000,0
1970/01/01/01:00:14.930000,0
1970/01/01/01:00:14.980000,0
1970/01/01/01:00:14.980000,0
1970/01/01/01:00:15.020000,0
1970/01/01/01:00:15.030000,0
1970/01/01/01:00:15.040000,0
1970/01/01/01:00:15.080000,0
1970/01/01/01:00:15.130000,0
1970/01/01/01:00:15.170000,0
1970/01/01/01:00:15.170000,0
1970/01/01/01:00:15.210000,0
1970/01/01/01:00:15.210000,0
1970/01/01/01:00:15.220000,0
1970/01/01/01:00:15.230000,0
1970/01/01/01:00:15.270000,0
1970/01/01/01:00:15.310000,0
1970/01/01/01:00:15.360000,0
1970/01/01/01:00:15.360000,0
1970/01/01/01:00:15.370000,0
1970/01/01/01:00:15.410000,0
1970/01/01/01:00:15.450000,0
1970/01/01/01:00:15.450000,0
1970/01/01/01:00:15.500000,0
1970/01/01/01:00:15.540000,0
1970/01/01/01:00:15.540000,0
1970/01/01/01:00:15.550000,0
1970/01/01/01:00:15.560000,0
1970/01/01/01:00:15.600000,0
1970/01/01/01:00:15.640000,0
1970/01/01/01:00:15.640000,0
1970/01/01/01:00:15.690000,0
1970/01/01/01:00:15.690000,0
1970/01/01/01:00:15.700000,0
1970/01/01/01:00:15.740000,0
1970/01/01/01:00:15.780000,0
1970/01/01/01:00:15.780000,0
1970/01/01/01:00:15.830000,0
1970/01/01/01:00:15.830000,0
1970/01/01/01:00:15.830000,0
1970/01/01/01:00:15.840000,0
1970/01/01/01:00:15.880000,0
1970/01/01/01:00:15.880000,0
1970/01/01/01:00:15.920000,0
1970/01/01/01:00:15.970000,0
1970/01/01/01:00:16.010000,0
1970/01/01/01:00:16.010000,0
1970/01/01/01:00:16.050000,0
1970/01/01/01:00:16.050000,0
1970/01/01/01:00:16.060000,0
1970/01/01/01:00:16.070000,0
1970/01/01/01:00:16.110000,0
1970/01/01/01:00:16.150000,0
1970/01/01/01:00:16.200000,0
1970/01/01/01:00:16.200000,0
1970/01/01/01:00:16.200000,0
1970/01/01/01:00:16.210000,0
1970/01/01/01:00:16.250000,0
1970/01/01/01:00:16.300000,0
1970/01/01/01:00:16.340000,0
1970/01/01/01:00:16.340000,0
1970/01/01/01:00:16.380000,0
1970/01/01/01:00:16.380000,0
1970/01/01/01:00:16.390000,0
1970/01/01/01:00:16.400000,0
1970/01/01/01:00:16.440000,0
1970/01/01/01:00:16.480000,0
1970/01/01/01:00:16.530000,0
1970/01/01/01:00:16.570000,0
1970/01/01/01:00:16.610000,0
1970/01/01/01:00:16.620000,0
1970/01/01/01:00:16.630000,0
1970/01/01/01:00:16.670000,0
1970/01/01/01:00:16.710000,0
1970/01/01/01:00:16.760000,0
1970/01/01/01:00:16.800000,0
1970/01/01/01:00:16.800000,0
1970/01/01/01:00:16.840000,0
1970/01/01/01:00:16.840000,0
1970/01/01/01:00:16.850000,0
1970/01/01/01:00:16.860000,0
1970/01/01/01:00:16.900000,0
1970/01/01/01:00:16.950000,0
1970/01/01/01:00:16.950000,0
1970/01/01/01:00:16.990000,0
1970/01/01/01:00:16.990000,0
1970/01/01/01:00:17.000000,0
1970/01/01/01:00:17.010000,0
1970/01/01/01:00:17.050000,0
1970/01/01/01:00:17.050000,0
1970/01/01/01:00:17.100000,0
1970/01/01/01:00:17.100000,0
1970/01/01/01:00:17.140000,0
1970/01/01/01:00:17.140000,0
1970/01/01/01:00:17.150000,0
1970/01/01/01:00:17.160000,0
1970/01/01/01:00:17.200000,0
1970/01/01/01:00:17.200000,0
1970/01/01/01:00:17.250000,0
1970/01/01/01:00:17.290000,0
1970/01/01/01:00:17.290000,0
1970/01/01/01:00:17.330000,0
1970/01/01/01:00:17.340000,0
1970/01/01/01:00:17.350000,0
1970/01/01/01:00:17.390000,0
1970/01/01/01:00:17.430000,0
1970/01/01/01:00:17.480000,0
1970/01/01/01:00:17.530000,0
1970/01/01/01:00:17.530000,0
1970/01/01/01:00:17.530000,0
1970/01/01/01:00:17.540000,0
1970/01/01/01:00:17.580000,0
1970/01/01/01:00:17.630000,0
1970/01/01/01:00:17.670000,0
1970/01/01/01:00:17.710000,0
1970/01/01/01:00:17.710000,0
1970/01/01/01:00:17.720000,0
1970/01/01/01:00:17.730000,0
1970/01/01/01:00:17.770000,0
1970/01/01/01:00:17.810000,0
1970/01/01/01:00:17.810000,0
1970/01/01/01:00:17.860000,0
1970/01/01/01:00:17.860000,0
1970/01/01/01:00:17.900000,0
1970/01/01/01:00:17.900000,0
1970/01/01/01:00:17.910000,0
1970/01/01/01:00:17.920000,0
1970/01/01/01:00:17.960000,0
1970/01/01/01:00:17.960000,0
1970/01/01/01:00:18.000000,0
1970/01/01/01:00:18.050000,0
1970/01/01/01:00:18.050000,0
1970/01/01/01:00:18.090000,0
1970/01/01/01:00:18.090000,0
1970/01/01/01:00:18.100000,0
1970/01/01/01:00:18.110000,0
1970/01/01/01:00:18.150000,0
1970/01/01/01:00:18.190000,0
1970/01/01/01:00:18.190000,0
1970/01/01/01:00:18.240000,0
1970/01/01/01:00:18.290000,0
1970/01/01/01:00:18.290000,0
1970/01/01/01:00:18.300000,0
