time,.layout.dim,.layout.data_offset,.data,,,,,
1970/01/01/01:00:12.110000,[],0,1.0530069038949819e-09, -1.3816030541846658e-09, -0.6124225854873657, 2.7336582775205898e-08, 1.8643261157080815e-08, 1.1290376186051665e-12
1970/01/01/01:00:12.120000,[],0,1.0667180472268e-09, -1.3889884797890772e-09, -0.5954678058624268, 2.7599117657928218e-08, 1.8917607036428308e-08, 1.1351333284795317e-12
1970/01/01/01:00:12.130000,[],0,1.0815474071890208e-09, -1.3963029621422152e-09, -0.578513503074646, 2.7861396745265665e-08, 1.9194985156900657e-08, 1.141806159170311e-12
1970/01/01/01:00:12.140000,[],0,1.0962586394214213e-09, -1.4033957329573354e-09, -0.5618475675582886, 2.8123402273649845e-08, 1.947530847701273e-08, 1.1482313580848946e-12
1970/01/01/01:00:12.150000,[],0,1.1108528541470264e-09, -1.4102704559704193e-09, -0.5454827547073364, 2.8385114703155523e-08, 1.97584899552794e-08, 1.1544132620319725e-12
1970/01/01/01:00:12.160000,[],0,1.125331272611163e-09, -1.4169309059397506e-09, -0.5293955206871033, 2.8646363503526118e-08, 2.0045042958827253e-08, 1.1603559909798e-12
1970/01/01/01:00:12.170000,[],0,1.1409702072029404e-09, -1.4234080580877162e-09, -0.5131617188453674, 2.8907127358479556e-08, 2.0334873340743798e-08, 1.1657238759357758e-12
1970/01/01/01:00:12.180000,[],0,1.1567432567360925e-09, -1.4296482886422268e-09, -0.4971725642681122, 2.9167395609874802e-08, 2.062788340140287e-08, 1.171412142633721e-12
1970/01/01/01:00:12.190000,[],0,1.172387742442993e-09, -1.4356591471198499e-09, -0.48154425621032715, 2.942715049414346e-08, 2.0923982546605657e-08, 1.1768694742689267e-12
1970/01/01/01:00:12.200000,[],0,1.1879045525020615e-09, -1.4414447413457765e-09, -0.4662797451019287, 2.968637780043082e-08, 2.1223078405796514e-08, 1.1820999908096486e-12
1970/01/01/01:00:12.210000,[],0,1.2032953522478351e-09, -1.4470089571005929e-09, -0.4513474404811859, 2.9944821733352e-08, 2.1525831783719696e-08, 1.1871075953837074e-12
1970/01/01/01:00:12.220000,[],0,1.218561140881036e-09, -1.4523557911871876e-09, -0.43675145506858826, 3.020247163476597e-08, 2.1832139651678517e-08, 1.1918964079593586e-12
1970/01/01/01:00:12.230000,[],0,1.2347676214830017e-09, -1.457410636618306e-09, -0.42199695110321045, 3.0459311517461174e-08, 2.2141898980976293e-08, 1.1966972551791244e-12
1970/01/01/01:00:12.240000,[],0,1.2508399871435927e-09, -1.462238552463191e-09, -0.4076343774795532, 3.071534138143761e-08, 2.2455010295630018e-08, 1.2012824545867828e-12
1970/01/01/01:00:12.250000,[],0,1.2667792370635311e-09, -1.4668434245024287e-09, -0.39366042613983154, 3.0970547015840566e-08, 2.2771375896013524e-08, 1.2056558008899376e-12
1970/01/01/01:00:12.260000,[],0,1.282586814532749e-09, -1.4712294715835128e-09, -0.3800545930862427, 3.122469749428092e-08, 2.3091404344199873e-08, 1.2098210887961924e-12
1970/01/01/01:00:12.270000,[],0,1.2993606191002982e-09, -1.4752432608844401e-09, -0.3661994934082031, 3.1477792816758665e-08, 2.341499438784922e-08, 1.214610009792061e-12
1970/01/01/01:00:12.280000,[],0,1.3159929812545101e-09, -1.4790290103761095e-09, -0.35276925563812256, 3.172982587784645e-08, 2.37420394455512e-08, 1.2191817650927805e-12
1970/01/01/01:00:12.290000,[],0,1.3324853442853168e-09, -1.4825907168614094e-09, -0.33975499868392944, 3.1980796677544276e-08, 2.4072438264965967e-08, 1.2235400409857378e-12
1970/01/01/01:00:12.300000,[],0,1.348838818415743e-09, -1.4859324881655311e-09, -0.32713544368743896, 3.2230452973180945e-08, 2.4406618948091818e-08, 1.2276888490189708e-12
1970/01/01/01:00:12.310000,[],0,1.3661838327294618e-09, -1.4888190680295565e-09, -0.3142035901546478, 3.247879476475646e-08, 2.474447136080471e-08, 1.2305829098779864e-12
1970/01/01/01:00:12.320000,[],0,1.3833800771578808e-09, -1.491477163995114e-09, -0.30172210931777954, 3.272582560498449e-08, 2.5085890698051116e-08, 1.2332959089741968e-12
1970/01/01/01:00:12.330000,[],0,1.4004287729463272e-09, -1.4939109949096974e-09, -0.28967711329460144, 3.297154904657873e-08, 2.5430768602063836e-08, 1.2358313157545542e-12
1970/01/01/01:00:12.340000,[],0,1.417331141340128e-09, -1.4961248906431024e-09, -0.2780551016330719, 3.3215968642252847e-08, 2.5779002044146182e-08, 1.2381924912457931e-12
1970/01/01/01:00:12.350000,[],0,1.4340886256292151e-09, -1.4981230700428227e-09, -0.26683393120765686, 3.3458817938480934e-08, 2.6131042218935363e-08, 1.2403825796342138e-12
1970/01/01/01:00:12.360000,[],0,1.4521583935334093e-09, -1.499486534939365e-09, -0.2550550103187561, 3.370010404069035e-08, 2.6486773663236818e-08, 1.2430974218741175e-12
1970/01/01/01:00:12.370000,[],0,1.470069399545082e-09, -1.500622182071254e-09, -0.24375014007091522, 3.393983405430845e-08, 2.6846089795640182e-08, 1.2456336960162129e-12
1970/01/01/01:00:12.380000,[],0,1.4878231979764678e-09, -1.501534341308286e-09, -0.23290012776851654, 3.417801863747627e-08, 2.7208880482021414e-08, 1.2479946546670173e-12
1970/01/01/01:00:12.390000,[],0,1.5054210100728938e-09, -1.502227564564862e-09, -0.22248665988445282, 3.441466489562117e-08, 2.7575042693683827e-08, 1.2501835504330483e-12
1970/01/01/01:00:12.400000,[],0,1.5240639861247018e-09, -1.5022629806793475e-09, -0.21167980134487152, 3.464934295038802e-08, 2.7945153746600226e-08, 1.251477220465258e-12
1970/01/01/01:00:12.410000,[],0,1.5428446298315635e-09, -1.5019461230281195e-09, -0.20114442706108093, 3.48820705653452e-08, 2.831909995393289e-08, 1.2529999824165139e-12
1970/01/01/01:00:12.420000,[],0,1.561763052215781e-09, -1.5012716625406597e-09, -0.19087925553321838, 3.51128690567748e-08, 2.869676585248726e-08, 1.254354909871469e-12
1970/01/01/01:00:12.430000,[],0,1.5805102782096014e-09, -1.5003722708684109e-09, -0.1810903251171112, 3.534174908281784e-08, 2.9078037755425612e-08, 1.2555572900807555e-12
1970/01/01/01:00:12.440000,[],0,1.5990879731475616e-09, -1.4992526109480764e-09, -0.17175181210041046, 3.556827365969184e-08, 2.946352850585754e-08, 1.2566099419700216e-12
1970/01/01/01:00:12.450000,[],0,1.6174978023641984e-09, -1.4979171236717548e-09, -0.1628420203924179, 3.579245699825151e-08, 2.9853111982447444e-08, 1.2575160097255678e-12
1970/01/01/01:00:12.460000,[],0,1.636986102226956e-09, -1.4957789451486292e-09, -0.15350018441677094, 3.601432752020628e-08, 3.024666384021657e-08, 1.256449154787842e-12
1970/01/01/01:00:12.470000,[],0,1.6562945459597245e-09, -1.4934187220205786e-09, -0.14463302493095398, 3.62339100945519e-08, 3.064407394504087e-08, 1.2552781080213404e-12
1970/01/01/01:00:12.480000,[],0,1.675424687874738e-09, -1.4908410062020039e-09, -0.136215940117836, 3.64508316863521e-08, 3.1045811255125955e-08, 1.2540048209899735e-12
1970/01/01/01:00:12.490000,[],0,1.6943780822842314e-09, -1.488050571651911e-09, -0.12822553515434265, 3.666501413590595e-08, 3.145190063946757e-08, 1.2526315705183033e-12
1970/01/01/01:00:12.500000,[],0,1.7144305974881036e-09, -1.4843555273813536e-09, -0.11977606266736984, 3.687636151994411e-08, 3.186236341434778e-08, 1.250912351133393e-12
1970/01/01/01:00:12.510000,[],0,1.7342939306885796e-09, -1.4804425463310622e-09, -0.11179828643798828, 3.708491291831706e-08, 3.227706457664681e-08, 1.2491023840266458e-12
1970/01/01/01:00:12.520000,[],0,1.7539700802871039e-09, -1.4763166245046477e-09, -0.10426497459411621, 3.729070385816158e-08, 3.2695879781385884e-08, 1.2472036207619719e-12
1970/01/01/01:00:12.530000,[],0,1.7734608226405157e-09, -1.4719820917719062e-09, -0.0971505343914032, 3.749376986661446e-08, 3.311868823629993e-08, 1.2452181213234992e-12
1970/01/01/01:00:12.540000,[],0,1.7927677120610497e-09, -1.467443833114146e-09, -0.09043476730585098, 3.7693638432756416e-08, 3.354596245230823e-08, 1.2431477288549209e-12
1970/01/01/01:00:12.550000,[],0,1.8135236645733244e-09, -1.461680221304107e-09, -0.08301056176424026, 3.789035574186528e-08, 3.397756742629099e-08, 1.239696062818596e-12
1970/01/01/01:00:12.560000,[],0,1.834078444673537e-09, -1.4557047789409694e-09, -0.07605136185884476, 3.808396797921887e-08, 3.441337526055577e-08, 1.2361894277321261e-12
1970/01/01/01:00:12.570000,[],0,1.8544339397408294e-09, -1.4495223910060417e-09, -0.06952806562185287, 3.8274514224667655e-08, 3.485325805741013e-08, 1.2326293414785527e-12
1970/01/01/01:00:12.580000,[],0,1.8745922591989483e-09, -1.4431379424806323e-09, -0.06341338157653809, 3.846204066348946e-08, 3.529709147187532e-08, 1.2290171051004828e-12
1970/01/01/01:00:12.590000,[],0,1.895889445435728e-09, -1.4356055233477605e-09, -0.056829676032066345, 3.864587583279899e-08, 3.574550433427248e-08, 1.2227299251224566e-12
1970/01/01/01:00:12.600000,[],0,1.9173125309634997e-09, -1.4276111404143421e-09, -0.050486862659454346, 3.882607657601511e-08, 3.6198361641481824e-08, 1.2161840545060754e-12
1970/01/01/01:00:12.610000,[],0,1.9388608496484494e-09, -1.4191490205206492e-09, -0.04437713325023651, 3.900270328927036e-08, 3.665552839038355e-08, 1.2096571574277126e-12
1970/01/01/01:00:12.620000,[],0,1.960193118932807e-09, -1.4104853951479868e-09, -0.038704801350831985, 3.917580571055623e-08, 3.711687313057155e-08, 1.2031398013284678e-12
1970/01/01/01:00:12.630000,[],0,1.981311115173412e-09, -1.4016251492776632e-09, -0.033447857946157455, 3.9344886459957706e-08, 3.7582896794674525e-08, 1.1966324198892098e-12
1970/01/01/01:00:12.640000,[],0,2.0022172808609184e-09, -1.3925732789132894e-09, -0.028579989448189735, 3.9509831850637056e-08, 3.8026609416874635e-08, 9.855041045378488e-13
1970/01/01/01:00:12.650000,[],0,2.0236752273916636e-09, -1.382200576216519e-09, -0.023235710337758064, 3.9670517537615524e-08, 3.839939921590485e-08, -5.358633241997479e-12
1970/01/01/01:00:12.660000,[],0,2.044453939475943e-09, -1.3716348057357663e-09, -0.018316922709345818, 3.9827021680594044e-08, 3.8705906035829685e-08, -1.2124709222738339e-11
1970/01/01/01:00:12.670000,[],0,2.064564519344003e-09, -1.3608807414300372e-09, -0.013793372549116611, 3.9979408228418833e-08, 3.894742306442822e-08, -1.9303609058440863e-11
1970/01/01/01:00:12.680000,[],0,2.0840185133153e-09, -1.34994326828064e-09, -0.00963684543967247, 4.012774468264979e-08, 3.912522927862483e-08, -2.6886357723521215e-11
1970/01/01/01:00:12.690000,[],0,2.093099915612129e-09, -1.337564614622977e-09, -0.005017146933823824, 4.0271473267239344e-08, 3.899565115261794e-08, -5.1699009656624995e-11
1970/01/01/01:00:12.700000,[],0,2.0978814241345844e-09, -1.3250022190547384e-09, -0.0008052138146013021, 4.041066503646107e-08, 3.857376995597406e-08, -7.809986685147763e-11
1970/01/01/01:00:12.710000,[],0,2.098448526055563e-09, -1.3122610775795351e-09, 0.0030292002484202385, 4.0545405255443256e-08, 3.786547253525896e-08, -1.0605452627210354e-10
1970/01/01/01:00:12.720000,[],0,2.094885154235726e-09, -1.2993458531340707e-09, 0.00651426101103425, 4.0675761425745804e-08, 3.6876560471910125e-08, -1.3552911570791082e-10
1970/01/01/01:00:12.730000,[],0,2.087276573803365e-09, -1.2862616527442583e-09, 0.009666374884545803, 4.080109050619285e-08, 3.549497051835715e-08, -1.6694554072493872e-10
1970/01/01/01:00:12.740000,[],0,2.044916014298792e-09, -1.2716204755847116e-09, 0.013287716545164585, 4.0921474209199005e-08, 3.372693413439265e-08, -2.0328286276516394e-10
1970/01/01/01:00:12.750000,[],0,1.9936832185152298e-09, -1.2568116547484465e-09, 0.016545549035072327, 4.103700490531992e-08, 3.158211470122296e-08, -2.414179967047403e-10
1970/01/01/01:00:12.760000,[],0,1.9337611512071362e-09, -1.2418398531721664e-09, 0.019468078389763832, 4.114777141239756e-08, 2.9068264240095232e-08, -2.8131116880381057e-10
1970/01/01/01:00:12.770000,[],0,1.865329224415291e-09, -1.2267099558371797e-09, 0.0220815297216177, 4.1253848337419186e-08, 2.619301575634836e-08, -3.229231881896055e-10
1970/01/01/01:00:12.780000,[],0,1.7181867040250154e-09, -1.2095032753123292e-09, 0.025319702923297882, 4.135475251132448e-08, 2.2887977735308596e-08, -3.6150549220792527e-10
1970/01/01/01:00:12.790000,[],0,1.5573130562884785e-09, -1.1921426068539631e-09, 0.02819220907986164, 4.145056209381437e-08, 1.915934966234545e-08, -4.017937371703084e-10
1970/01/01/01:00:12.800000,[],0,1.382998715548922e-09, -1.17463283544339e-09, 0.030728433281183243, 4.154137300815819e-08, 1.5015974241805452e-08, -4.437498146714347e-10
1970/01/01/01:00:12.810000,[],0,1.195530008324397e-09, -1.156978624017313e-09, 0.03295566514134407, 4.1627274072197906e-08, 1.0466559174915346e-08, -4.873361714174962e-10
1970/01/01/01:00:12.820000,[],0,9.23500498295482e-10, -1.1375094199905789e-09, 0.03558700159192085, 4.170768619360388e-08, 5.768290289864808e-09, -5.094869526267587e-10
1970/01/01/01:00:12.830000,[],0,6.211283154478053e-10, -1.1174703384853046e-09, 0.03804435953497887, 4.178270174293175e-08, 9.147901325334828e-10, -5.274675141109242e-10
1970/01/01/01:00:12.840000,[],0,2.899295803437951e-10, -1.0968613795014903e-09, 0.040336430072784424, 4.185242374887821e-08, -4.0910781429204235e-09, -5.426060156743517e-10
1970/01/01/01:00:12.850000,[],0,-5.1944903239897755e-11, -1.076130740074177e-09, 0.04230610281229019, 4.1916944581998905e-08, -9.247314025628839e-09, -5.57610513318707e-10
1970/01/01/01:00:12.860000,[],0,-4.042474688326081e-10, -1.0552831941623708e-09, 0.04398069158196449, 4.1976363718276843e-08, -1.4550394666912325e-08, -5.724822838004684e-10
1970/01/01/01:00:12.870000,[],0,-7.667203538730405e-10, -1.03432318265817e-09, 0.045370928943157196, 4.203031522820311e-08, -1.985667452686357e-08, -5.861890972624906e-10
1970/01/01/01:00:12.880000,[],0,-1.200450849836443e-09, -1.0114337145594732e-09, 0.047148823738098145, 4.207891279861542e-08, -2.5163190642274458e-08, -5.946942382983877e-10
1970/01/01/01:00:12.890000,[],0,-1.6399672730926795e-09, -9.884525420389423e-10, 0.04862411692738533, 4.212224880006943e-08, -3.0471777989760085e-08, -6.021596554717235e-10
1970/01/01/01:00:12.900000,[],0,-2.0851098625485065e-09, -9.653837729217685e-10, 0.049823373556137085, 4.216041915583446e-08, -3.578185925334765e-08, -6.086052217746385e-10
1970/01/01/01:00:12.900000,[],0,-2.53571208475023e-09, -9.422316260554453e-10, 0.050759635865688324, 4.219342031319684e-08, -4.104550299643961e-08, -6.138748953610218e-10
1970/01/01/01:00:12.920000,[],0,-3.0403914941246057e-09, -9.17116882437341e-10, 0.05204824358224869, 4.222135530085325e-08, -4.6254957197788826e-08, -6.170851607478767e-10
1970/01/01/01:00:12.930000,[],0,-3.5461340530673624e-09, -8.91948681580601e-10, 0.05305377021431923, 4.224430227850462e-08, -5.1404310141833776e-08, -6.191389623211307e-10
1970/01/01/01:00:12.940000,[],0,-4.052867819126504e-09, -8.667306872212066e-10, 0.0538020059466362, 4.2262357169420284e-08, -5.6494251055028144e-08, -6.20059337208545e-10
1970/01/01/01:00:12.950000,[],0,-4.5605226262068754e-09, -8.414663410505341e-10, 0.05431681498885155, 4.227561589686957e-08, -6.15254549529709e-08, -6.198687674263681e-10
1970/01/01/01:00:12.960000,[],0,-5.069028752302529e-09, -8.16159140271111e-10, 0.054620251059532166, 4.22841743841218e-08, -6.64986004039747e-08, -6.18589568457395e-10
1970/01/01/01:00:12.970000,[],0,-5.620969023567568e-09, -7.884294883631071e-10, 0.055384859442710876, 4.228833461183967e-08, -7.137561652825752e-08, -6.159260323990168e-10
1970/01/01/01:00:12.980000,[],0,-6.168837440867492e-09, -7.607058871705874e-10, 0.055899590253829956, 4.2288153423442054e-08, -7.615809494154746e-08, -6.121581019868927e-10
1970/01/01/01:00:12.990000,[],0,-6.712660649554891e-09, -7.329911122511135e-10, 0.056188132613897324, 4.228371608405723e-08, -8.084743541303396e-08, -6.073083147484226e-10
1970/01/01/01:00:13.000000,[],0,-7.2524657390715674e-09, -7.052876616064907e-10, 0.056272394955158234, 4.22751078588135e-08, -8.544503771190648e-08, -6.013987641217966e-10
1970/01/01/01:00:13.010000,[],0,-7.807781976509887e-09, -6.757230330833863e-10, 0.056638453155756, 4.226281546948485e-08, -8.992091693471593e-08, -5.948087578033778e-10
1970/01/01/01:00:13.020000,[],0,-8.360613534819095e-09, -6.453106937698294e-10, 0.05700262635946274, 4.224690641763118e-08, -9.427667890804514e-08, -5.869018049331487e-10
1970/01/01/01:00:13.030000,[],0,-8.904378567820004e-09, -6.14990169900409e-10, 0.05714239552617073, 4.2227433993957675e-08, -9.85144197329646e-08, -5.7794213859097e-10
1970/01/01/01:00:13.040000,[],0,-9.439204085026631e-09, -5.847627382316034e-10, 0.057079851627349854, 4.220447280545159e-08, -1.0263608629657028e-07, -5.679516856815781e-10
1970/01/01/01:00:13.040000,[],0,-9.965215319596155e-09, -5.54629453475286e-10, 0.05683537945151329, 4.217809745910017e-08, -1.066435899588214e-07, -5.569520400428019e-10
1970/01/01/01:00:13.060000,[],0,-1.0482534840150493e-08, -5.245918144325401e-10, 0.05641753599047661, 4.21489332325109e-08, -1.1049621662095888e-07, -5.449108386734736e-10
1970/01/01/01:00:13.070000,[],0,-1.0991765719836621e-08, -4.929145425158765e-10, 0.05625814199447632, 4.2117072496239416e-08, -1.141968368756352e-07, -5.321243445877144e-10
1970/01/01/01:00:13.080000,[],0,-1.1489403206610405e-08, -4.6139744802609073e-10, 0.05591830983757973, 4.2082540119281475e-08, -1.1774797314956231e-07, -5.18334430932299e-10
1970/01/01/01:00:13.090000,[],0,-1.1975628488869461e-08, -4.3004041994088027e-10, 0.055416930466890335, 4.204539294505594e-08, -1.2115225445086253e-07, -5.035626915450564e-10
1970/01/01/01:00:13.100000,[],0,-1.2450622755011409e-08, -3.9884368030485007e-10, 0.054758988320827484, 4.2006686129525406e-08, -1.2436265706128324e-07, -4.877644399492453e-10
1970/01/01/01:00:13.110000,[],0,-1.291456186436335e-08, -3.678071736068489e-10, 0.05396177992224693, 4.196645875254035e-08, -1.273827621162127e-07, -4.709618806053584e-10
1970/01/01/01:00:13.120000,[],0,-1.335080845876746e-08, -3.3498628870809455e-10, 0.05350859463214874, 4.192477831566066e-08, -1.3021592337736365e-07, -4.5293974126892067e-10
1970/01/01/01:00:13.130000,[],0,-1.3772794460464866e-08, -3.024168970799934e-10, 0.052898798137903214, 4.188164837160002e-08, -1.3286573619097908e-07, -4.3396122806349524e-10
1970/01/01/01:00:13.140000,[],0,-1.4180765006699403e-08, -2.7009744441031103e-10, 0.05213998258113861, 4.1838127629034716e-08, -1.3529496811770514e-07, -4.139956155668756e-10
1970/01/01/01:00:13.150000,[],0,-1.4574959905644391e-08, -2.380261820977836e-10, 0.05124668776988983, 4.179451806862744e-08, -1.3749719585121056e-07, -3.9305184107440994e-10
1970/01/01/01:00:13.160000,[],0,-1.4928360769772553e-08, -2.0488576113475432e-10, 0.050558529794216156, 4.175112522375457e-08, -1.3946444710200012e-07, -3.7142836029069315e-10
1970/01/01/01:00:13.170000,[],0,-1.5257242580446473e-08, -1.717836289882868e-10, 0.04980604723095894, 4.170792067270668e-08, -1.4120094249392423e-07, -3.486965993726443e-10
1970/01/01/01:00:13.180000,[],0,-1.5569982636520763e-08, -1.3902735906956565e-10, 0.048922035843133926, 4.166490086277008e-08, -1.4271122950049175e-07, -3.250357483164379e-10
1970/01/01/01:00:13.190000,[],0,-1.5866875813230763e-08, -1.0661331539818519e-10, 0.047921862453222275, 4.1622069346658463e-08, -1.4399967085410026e-07, -3.004667625816637e-10
1970/01/01/01:00:13.200000,[],0,-1.6148209880384456e-08, -7.453801464940568e-11, 0.046810928732156754, 4.158061273074054e-08, -1.4502261080906464e-07, -2.749595273687788e-10
1970/01/01/01:00:13.210000,[],0,-1.6371888733601736e-08, -4.181667165314984e-11, 0.0458771213889122, 4.154054167315735e-08, -1.4578540685761254e-07, -2.4883076155113315e-10
1970/01/01/01:00:13.220000,[],0,-1.657834225454735e-08, -9.516503036988144e-12, 0.04483103007078171, 4.150180643591739e-08, -1.4629301858803956e-07, -2.2180014769279666e-10
1970/01/01/01:00:13.230000,[],0,-1.6767891963809234e-08, 2.2367678889634313e-11, 0.04368649423122406, 4.1464375044597546e-08, -1.4655051927547902e-07, -1.938884053309664e-10
1970/01/01/01:00:13.240000,[],0,-1.6940859381975315e-08, 5.3841008040844685e-11, 0.04245622083544731, 4.142823328834311e-08, -1.4656286850822653e-07, -1.651159486915077e-10
1970/01/01/01:00:13.250000,[],0,-1.7043406685957052e-08, 8.557575481571433e-11, 0.041380614042282104, 4.139499409916425e-08, -1.462990297795841e-07, -1.3747820937215494e-10
1970/01/01/01:00:13.250000,[],0,-1.7128158447121677e-08, 1.1681668132812462e-10, 0.0402081124484539, 4.13645864227874e-08, -1.457634937196417e-07, -1.0912124676076829e-10
1970/01/01/01:00:13.270000,[],0,-1.7195464607766553e-08, 1.4757051136626842e-10, 0.038951341062784195, 4.1336956968507366e-08, -1.4496174571831943e-07, -8.006229013091115e-11
1970/01/01/01:00:13.280000,[],0,-1.7245664452048004e-08, 1.7784394790165692e-10, 0.03762187063694, 4.1312052445618974e-08, -1.4389918590040907e-07, -5.0318273853156015e-11
1970/01/01/01:00:13.290000,[],0,-1.7279102593192874e-08, 2.0764347186119636e-10, 0.03622279688715935, 4.1291368546581e-08, -1.427667939424282e-07, -2.1491962723385605e-11
1970/01/01/01:00:13.300000,[],0,-1.7221610804085685e-08, 2.373245766573717e-10, 0.035013772547245026, 4.1275178830346704e-08, -1.4160791295125819e-07, -1.2595429907391598e-11
1970/01/01/01:00:13.310000,[],0,-1.714989217305174e-08, 2.664271303576271e-10, 0.033726174384355545, 4.1263678696168427e-08, -1.404364411428105e-07, -4.591374589552055e-12
1970/01/01/01:00:13.320000,[],0,-1.706423624625586e-08, 2.9495986209049363e-10, 0.03237107768654823, 4.125677577349052e-08, -1.3925276221016247e-07, 2.537251875614488e-12
1970/01/01/01:00:13.330000,[],0,-1.6964932569862867e-08, 3.2293123730653406e-10, 0.030958622694015503, 4.125437769175733e-08, -1.3805723142468196e-07, 8.807244863962005e-12
1970/01/01/01:00:13.340000,[],0,-1.685226003189655e-08, 3.5034974921188677e-10, 0.02949807234108448, 4.125639208041321e-08, -1.3685020405773685e-07, 1.4235151252206535e-11
1970/01/01/01:00:13.350000,[],0,-1.666518301135511e-08, 3.7699196542284596e-10, 0.028184274211525917, 4.126432884277165e-08, -1.356898735593859e-07, 1.4742099901932093e-11
1970/01/01/01:00:13.360000,[],0,-1.6469810404373675e-08, 4.029846456532482e-10, 0.02681308053433895, 4.1278052975712853e-08, -1.3457318459586531e-07, 1.4232183140339139e-11
1970/01/01/01:00:13.370000,[],0,-1.6266325175706697e-08, 4.283381149772225e-10, 0.025393657386302948, 4.1297447239685425e-08, -1.3349939820272994e-07, 1.2725789172440827e-11
1970/01/01/01:00:13.380000,[],0,-1.6054910290108637e-08, 4.530626429577467e-10, 0.023934381082654, 4.132239439513796e-08, -1.3246776120467985e-07, 1.0242996555109851e-11
1970/01/01/01:00:13.390000,[],0,-1.5799985320086307e-08, 4.765454142408032e-10, 0.022562459111213684, 4.135278430794642e-08, -1.3147668198598694e-07, 8.233623852160754e-12
1970/01/01/01:00:13.400000,[],0,-1.5533686337221297e-08, 4.991172475321548e-10, 0.02117280662059784, 4.138990306046253e-08, -1.3053936243068165e-07, 8.515642184458994e-12
1970/01/01/01:00:13.410000,[],0,-1.525689974357647e-08, 5.207451136968189e-10, 0.01976950280368328, 4.143360854413913e-08, -1.2965422513389058e-07, 1.20106268680642e-11
1970/01/01/01:00:13.420000,[],0,-1.497709156694782e-08, 5.41661770991908e-10, 0.018333038315176964, 4.148376575585644e-08, -1.2882296118732484e-07, 1.4124132419190971e-11
1970/01/01/01:00:13.430000,[],0,-1.4694350625177321e-08, 5.61879376359542e-10, 0.016870319843292236, 4.154023969249465e-08, -1.280446042528638e-07, 1.4883577009738858e-11
1970/01/01/01:00:13.440000,[],0,-1.4408764847928524e-08, 5.814099757195379e-10, 0.015381026081740856, 4.1604948819440324e-08, -1.270104519335291e-07, 1.1816657027874378e-11
1970/01/01/01:00:13.450000,[],0,-1.4088033850612192e-08, 5.990521967369489e-10, 0.013961492106318474, 4.167771194829584e-08, -1.257140667121348e-07, 2.5057705910214167e-11
1970/01/01/01:00:13.460000,[],0,-1.376273850439702e-08, 6.159548426865058e-10, 0.012518336996436119, 4.1758369206945645e-08, -1.241724874034844e-07, 3.4221743494544654e-11
1970/01/01/01:00:13.470000,[],0,-1.3433003154261769e-08, 6.321310697110505e-10, 0.011057529598474503, 4.1846750065133165e-08, -1.2239078728271124e-07, 3.938939105441186e-11
1970/01/01/01:00:13.480000,[],0,-1.3098952145185194e-08, 6.475939229311223e-10, 0.009579624980688095, 4.1944222317624735e-08, -1.2018642792099854e-07, 3.9543743279857324e-11
1970/01/01/01:00:13.490000,[],0,-1.2710543728644552e-08, 6.607550617765412e-10, 0.0081571564078331, 4.205103465437787e-08, -1.1756377915617122e-07, 3.860152475443357e-11
1970/01/01/01:00:13.500000,[],0,-1.2313854824697046e-08, 6.731617485655761e-10, 0.006718828342854977, 4.216738247464491e-08, -1.1455074400146259e-07, 3.3087893536176693e-11
1970/01/01/01:00:13.510000,[],0,-1.1909091490736046e-08, 6.848278610860348e-10, 0.005269823130220175, 4.2293066826459835e-08, -1.1115542974948767e-07, 2.3094838541570795e-11
1970/01/01/01:00:13.520000,[],0,-1.1496454455084404e-08, 6.957669440588177e-10, 0.0038148313760757446, 4.242788165242928e-08, -1.0738581579516904e-07, 8.71293922427574e-12
1970/01/01/01:00:13.530000,[],0,-1.1008913780585772e-08, 7.040102945055082e-10, 0.0024024031590670347, 4.257162089515987e-08, -1.0325962307433656e-07, -2.6848854736694072e-11
1970/01/01/01:00:13.540000,[],0,-1.0512391845907132e-08, 7.114973055166729e-10, 0.000983543461188674, 4.2725464055592965e-08, -9.897201636022146e-08, -6.48964354477144e-11
1970/01/01/01:00:13.550000,[],0,-1.0007117801080767e-08, 7.182423544804806e-10, -0.000437557406257838, 4.2889190865480487e-08, -9.452666205334026e-08, -1.0537628408746613e-10
1970/01/01/01:00:13.560000,[],0,-9.4933181316037e-09, 7.242595967404952e-10, -0.001857122639194131, 4.306259171471538e-08, -8.992716260536326e-08, -1.482357153692604e-10
1970/01/01/01:00:13.570000,[],0,-8.971213105724019e-09, 7.295630766179784e-10, -0.0032717566937208176, 4.324545344047692e-08, -8.51770494136872e-08, -1.9342283330558985e-10
1970/01/01/01:00:13.580000,[],0,-8.360350634006863e-09, 7.311860561465267e-10, -0.004656076896935701, 4.3437552221803344e-08, -8.029723375102549e-08, -2.707455926120872e-10
1970/01/01/01:00:13.590000,[],0,-7.747148700332218e-09, 7.320686834511037e-10, -0.00603531813248992, 4.364017769376005e-08, -7.55994946644023e-08, -3.5064756653824247e-10
1970/01/01/01:00:13.600000,[],0,-7.131716106556496e-09, 7.322257244979369e-10, -0.007406539749354124, 4.385308827181689e-08, -7.108064892236143e-08, -4.3306916386320893e-10
1970/01/01/01:00:13.610000,[],0,-6.514158545911641e-09, 7.316716676974977e-10, -0.008767115883529186, 4.407606724043944e-08, -6.673759145314762e-08, -5.17951792566862e-10
