time,.layout.dim,.layout.data_offset,.data,,,,,
1970/01/01/01:00:09.790000,[],0,9.243237731130661e-19, -6.475081947125017e-19, -7.220160007476807, 9.270290026829354e-20, 1.519146404769016e-19, 2.6042509796040276e-19
1970/01/01/01:00:09.800000,[],0,1.0308854189227865e-18, -7.282916356114078e-19, -7.220160007476807, 1.0941199387830445e-19, 1.700815817554004e-19, 2.915684221736301e-19
1970/01/01/01:00:09.810000,[],0,1.1352127465004245e-18, -8.0738659408494e-19, -7.220160007476807, 1.2577595284007615e-19, 1.8786817504848967e-19, 3.2205972126901254e-19
1970/01/01/01:00:09.820000,[],0,1.2373400838414013e-18, -8.848188678284524e-19, -7.220160007476807, 1.4180006981705926e-19, 2.0528024939454848e-19, 3.519089989620831e-19
1970/01/01/01:00:09.830000,[],0,1.3373010351581016e-18, -9.606140477421457e-19, -7.220160007476807, 1.5748951468808224e-19, 2.223235562837735e-19, 3.8112607802261587e-19
1970/01/01/01:00:09.840000,[],0,1.3290078257342215e-18, -8.661947412404561e-19, -7.220160007476807, 1.461730635228974e-19, 2.2236778459715093e-19, 3.812018942956352e-19
1970/01/01/01:00:09.840000,[],0,1.320747600137267e-18, -7.735771892092718e-19, -7.220160007476807, 1.350683059710408e-19, 2.2238887770277103e-19, 3.812380834474344e-19
1970/01/01/01:00:09.860000,[],0,1.3125204617648146e-18, -6.827346633750498e-19, -7.220160007476807, 1.241721530299124e-19, 2.223873267391225e-19, 3.8123542095983773e-19
1970/01/01/01:00:09.870000,[],0,1.304326720809594e-18, -5.936406939581883e-19, -7.220160007476807, 1.1348150277221514e-19, 2.2236357114590574e-19, 3.811946823146695e-19
1970/01/01/01:00:09.880000,[],0,1.1589100234839968e-18, -6.935540306908785e-19, -7.220160007476807, 1.2905328120110245e-19, 2.008411200137973e-19, 3.4429906657356596e-19
1970/01/01/01:00:09.890000,[],0,1.3613612376354315e-18, -6.104836421934165e-19, -7.220160007476807, 1.1494605189613442e-19, 2.3169664999734155e-19, 3.9719426821661157e-19
1970/01/01/01:00:09.900000,[],0,1.0524330602894866e-18, -7.545447972901923e-19, -7.220160007476807, 1.3569653672157774e-19, 1.8173481175216797e-19, 3.1154540265345686e-19
1970/01/01/01:00:09.910000,[],0,7.495781980972708e-19, -8.956492469861857e-19, -7.220160007476807, 1.560184515168391e-19, 1.3275403556287642e-19, 2.2757832452259316e-19
1970/01/01/01:00:09.920000,[],0,4.527054543962503e-19, -1.0338420726247807e-18, -7.220160007476807, 1.7591832325393943e-19, 8.47395872748058e-20, 1.452678565141259e-19
1970/01/01/01:00:09.930000,[],0,1.617249249935981e-19, -1.1691676834651138e-18, -7.220160007476807, 1.954026013567172e-19, 3.767695568431949e-20, 6.458906688740484e-20
1970/01/01/01:00:09.940000,[],0,3.825560665065669e-19, -1.0710298382184803e-18, -7.220160007476807, 1.7857160846627983e-19, 7.178584840934589e-20, 1.2306145626240682e-19
1970/01/01/01:00:09.950000,[],0,5.989323234330548e-19, -9.747475658809564e-19, -7.220160007476807, 1.6205939030440508e-19, 1.052053797978631e-19, 1.8035208888540608e-19
1970/01/01/01:00:09.960000,[],0,8.109211368423791e-19, -8.802935694923279e-19, -7.220160007476807, 1.4586120350726784e-19, 1.3794600269862742e-19, 2.3647886546184617e-19
1970/01/01/01:00:09.970000,[],0,1.018589068924456e-18, -7.876405520923804e-19, -7.220160007476807, 1.299723951839225e-19, 1.7001801809520454e-19, 2.914594669773204e-19
1970/01/01/01:00:09.980000,[],0,8.952131160082171e-19, -7.530467215020705e-19, -7.220160007476807, 1.229688895819833e-19, 1.5023264624945746e-19, 2.575416755920136e-19
1970/01/01/01:00:09.990000,[],0,7.742151005579151e-19, -7.190694506608424e-19, -7.220160007476807, 1.1609314461059233e-19, 1.3082795843124376e-19, 2.2427650386061704e-19
1970/01/01/01:00:10.000000,[],0,6.555596606023632e-19, -6.85699847377111e-19, -7.220160007476807, 1.0934332496276548e-19, 1.1179828069854923e-19, 1.9165419363684195e-19
1970/01/01/01:00:10.010000,[],0,5.392117443631045e-19, -6.529290194592914e-19, -7.220160007476807, 1.0271755009507891e-19, 9.313801019519351e-20, 1.5966516772015863e-19
1970/01/01/01:00:10.020000,[],0,5.2925781476315935e-19, -6.109935990410554e-19, -7.220160007476807, 9.387173232322511e-20, 9.195242773285774e-20, 1.5763273325632755e-19
1970/01/01/01:00:10.030000,[],0,5.291960864099476e-19, -5.681157614111801e-19, -7.19320011138916, -2.1246190578974202e-20, -5.972749636782283e-19, 1.54983234980229e-19
1970/01/01/01:00:10.040000,[],0,5.388287597394924e-19, -5.243187193256052e-19, -7.142043590545654, -2.4049924758218945e-19, -1.9607143892051227e-18, 1.517292744715073e-19
1970/01/01/01:00:10.050000,[],0,5.579609820187494e-19, -4.796251685523877e-19, -7.069238185882568, -5.617828666414741e-19, -3.984745318398117e-18, 1.478832594393508e-19
1970/01/01/01:00:10.060000,[],0,3.567408452633409e-19, -4.639757902422853e-19, -6.977130889892578, -9.793629235062726e-19, -6.692725367201754e-18, 8.041988209499196e-20
1970/01/01/01:00:10.070000,[],0,1.7220606591177215e-19, -7.103487439566372e-19, -6.867881774902344, -5.034289967386145e-19, -1.0003769299802994e-17, 2.0065942785354546e-20
1970/01/01/01:00:10.080000,[],0,-7.740034004822383e-21, -9.554845973661278e-19, -6.743478298187256, 4.576672157571848e-13, -2.2230943485818805e-13, -4.104155806231868e-20
1970/01/01/01:00:10.090000,[],0,-1.8317578622862948e-19, -1.199364635509398e-18, -6.605881690979004, 1.3898408248932959e-12, -6.779323738666243e-13, -1.0093465275760036e-19
1970/01/01/01:00:10.100000,[],0,-3.5417387117804157e-19, -1.4419897372658488e-18, -6.456754207611084, 2.7869369138844302e-12, -1.3621668897012551e-12, -1.5963162813125901e-19
1970/01/01/01:00:10.110000,[],0,-7.470313565871925e-14, -1.5368155153409196e-13, -6.269476890563965, 4.659959050579143e-12, -2.279924079390261e-12, -1.6374691858521417e-14
1970/01/01/01:00:10.120000,[],0,-1.5537420796577633e-13, -3.197869215525867e-13, -6.076478481292725, 6.978759584108651e-12, -3.4168898179615104e-12, -3.242009457660004e-14
1970/01/01/01:00:10.130000,[],0,-2.4559057587060507e-13, -5.057317954172691e-13, -5.871002674102783, 9.86044926265528e-12, -4.8209730478532276e-12, -4.818948991474996e-14
1970/01/01/01:00:10.140000,[],0,-3.425746014987241e-13, -7.058134458837184e-13, -5.663647174835205, 1.3293675188430498e-11, -6.486663636784407e-12, -6.363867630565165e-14
1970/01/01/01:00:10.150000,[],0,-4.461812050469277e-13, -9.197291366003224e-13, -5.455118656158447, 1.7267062779602327e-11, -8.408562041095635e-12, -7.877251233029056e-14
1970/01/01/01:00:10.160000,[],0,-5.562675970890996e-13, -1.1471807661797562e-12, -5.246055603027344, 2.176941266140986e-11, -1.0581352634375651e-11, -9.359579219514816e-14
1970/01/01/01:00:10.160000,[],0,-6.93088598666125e-13, -1.430200792865155e-12, -5.002680778503418, 2.6913197365141528e-11, -1.3058031218815547e-11, -1.0781606591672363e-13
1970/01/01/01:00:10.180000,[],0,-8.407020197186144e-13, -1.7356651055636108e-12, -4.764578342437744, 3.268529197297809e-11, -1.583244473024603e-11, -1.217411452680492e-13
1970/01/01/01:00:10.190000,[],0,-9.988773046545885e-13, -2.063094486914885e-12, -4.531816482543945, 3.9072557689312504e-11, -1.8898363776664873e-11, -1.3537555679319496e-13
1970/01/01/01:00:10.200000,[],0,-1.167387258908803e-12, -2.4120165500324253e-12, -4.304443359375, 4.606204653812007e-11, -2.2249650039052327e-11, -1.4872373894480456e-13
1970/01/01/01:00:10.210000,[],0,-1.375343415543906e-12, -2.8431415208252098e-12, -4.0494585037231445, 5.3640279717992456e-11, -2.5880330864480605e-11, -1.6191017168480648e-13
1970/01/01/01:00:10.220000,[],0,-1.5967592916291129e-12, -3.302294201978917e-12, -3.8047711849212646, 6.19544762714419e-11, -2.986477037891788e-11, -1.7481669052892695e-13
1970/01/01/01:00:10.230000,[],0,-1.8313436704608943e-12, -3.7888680907982586e-12, -3.569962501525879, 7.09890757288889e-11, -3.4195497128353125e-11, -1.8744759162827446e-13
1970/01/01/01:00:10.240000,[],0,-2.0788095637241932e-12, -4.3022660087266296e-12, -3.3446319103240967, 8.072877089038144e-11, -3.886514721163081e-11, -1.99807130476376e-13
1970/01/01/01:00:10.250000,[],0,-2.3388749704339462e-12, -4.841900318186543e-12, -3.1283950805664062, 9.115848353946632e-11, -4.386647989296222e-11, -2.1189950835664995e-13
1970/01/01/01:00:10.260000,[],0,-2.6595448933408594e-12, -5.507103887497644e-12, -2.88641619682312, 1.024013998596196e-10, -4.9259884365993045e-11, -2.2334347912766894e-13
1970/01/01/01:00:10.270000,[],0,-2.9959465897705373e-12, -6.205264167086222e-12, -2.657721519470215, 1.1447535974706824e-10, -5.50551375322339e-11, -2.3453624025532305e-13
1970/01/01/01:00:10.280000,[],0,-3.347468136016829e-12, -6.935101798388743e-12, -2.4418106079101562, 1.2740383747988915e-10, -6.125894930208986e-11, -2.454816948674332e-13
1970/01/01/01:00:10.290000,[],0,-3.713771911523223e-12, -7.695909881588747e-12, -2.2379446029663086, 1.4116843805034307e-10, -6.786254197477248e-11, -2.5618371898676606e-13
1970/01/01/01:00:10.300000,[],0,-4.094525933584503e-12, -8.486993226253237e-12, -2.045428514480591, 1.5575107870091642e-10, -7.485724540234884e-11, -2.666460531108167e-13
1970/01/01/01:00:10.310000,[],0,-4.569337096194115e-12, -9.473569498319456e-12, -1.831963300704956, 1.711336350407322e-10, -8.223428882292438e-11, -2.76445533131664e-13
1970/01/01/01:00:10.320000,[],0,-5.061703660380612e-12, -1.0497116197105694e-11, -1.6327763795852661, 1.8745104080064579e-10, -9.005821088869936e-11, -2.8602139645443614e-13
1970/01/01/01:00:10.330000,[],0,-5.571225338701913e-12, -1.1556792849087838e-11, -1.446937918663025, 2.0468296502151873e-10, -9.83192832704205e-11, -2.9537713963113943e-13
1970/01/01/01:00:10.340000,[],0,-6.0975083489289705e-12, -1.2651768521720896e-11, -1.2735775709152222, 2.2280936817775654e-10, -1.070079372333943e-10, -3.045162321087258e-13
1970/01/01/01:00:10.350000,[],0,-6.640164546684035e-12, -1.3781229629694636e-11, -1.1118810176849365, 2.4181057156624775e-10, -1.1611474975969927e-10, -3.134420891240386e-13
1970/01/01/01:00:10.360000,[],0,-7.2646970904199915e-12, -1.508114293169438e-11, -0.9465250968933105, 2.6183988310890527e-10, -1.2570122720489962e-10, -3.215182297917202e-13
1970/01/01/01:00:10.370000,[],0,-7.906340512842114e-12, -1.6417258177914285e-11, -0.7937082648277283, 2.8287447384478526e-10, -1.3575716939495663e-10, -3.2940073195139585e-13
1970/01/01/01:00:10.380000,[],0,-8.564689756018762e-12, -1.778871668023374e-11, -0.6525585651397705, 3.048921115578196e-10, -1.4627218880569615e-10, -3.370926313691486e-13
1970/01/01/01:00:10.390000,[],0,-9.239342797784378e-12, -1.9194675363043423e-11, -0.5222621560096741, 3.2787092485442315e-10, -1.572360713852916e-10, -3.445969909161156e-13
1970/01/01/01:00:10.400000,[],0,-1.0008626739888005e-11, -2.079903610452405e-11, -0.3904656171798706, 3.5178873702967906e-10, -1.6863879737094578e-10, -3.520467066735894e-13
1970/01/01/01:00:10.410000,[],0,-1.0794114733980731e-11, -2.2437801616703723e-11, -0.27019214630126953, 3.7683528519849574e-10, -1.8057291772954898e-10, -3.593122435870122e-13
1970/01/01/01:00:10.420000,[],0,-1.1595405191577868e-11, -2.4110118415632265e-11, -0.16059017181396484, 4.029854783205167e-10, -1.9302662246367674e-10, -3.6639652900224973e-13
1970/01/01/01:00:10.430000,[],0,-1.2412101728365155e-11, -2.5815150364594253e-11, -0.060866523534059525, 4.3021461393344396e-10, -2.0598825423157052e-10, -3.733024902651677e-13
1970/01/01/01:00:10.440000,[],0,-1.3243814898922235e-11, -2.7552070000491646e-11, 0.029717324301600456, 4.5849846141976514e-10, -2.1944637773607667e-10, -3.8003302761657753e-13
1970/01/01/01:00:10.450000,[],0,-1.4204990482491464e-11, -2.955831066020487e-11, 0.12105386704206467, 4.879947557157038e-10, -2.3347446198584976e-10, -3.8614161239174105e-13
1970/01/01/01:00:10.460000,[],0,-1.518097453301337e-11, -3.159647196659954e-11, 0.20280294120311737, 5.187212326340784e-10, -2.480826932771407e-10, -3.9208940998472497e-13
1970/01/01/01:00:10.470000,[],0,-1.6171074895821036e-11, -3.366508113944455e-11, 0.27556905150413513, 5.507001521465327e-10, -2.6327873214881947e-10, -3.9787904958579756e-13
1970/01/01/01:00:10.480000,[],0,-1.717491426855844e-11, -3.5763322858706204e-11, 0.34006860852241516, 5.839033145882411e-10, -2.7904931143574174e-10, -4.035131332801728e-13
1970/01/01/01:00:10.490000,[],0,-1.8328038739467978e-11, -3.8173682964659506e-11, 0.4017287790775299, 6.183030198947392e-10, -2.953808864170071e-10, -4.0824841337355755e-13
1970/01/01/01:00:10.500000,[],0,-1.9525242533902087e-11, -4.0677610585460044e-11, 0.4561946988105774, 6.538715124904115e-10, -3.122611336170422e-10, -4.1290519722965435e-13
1970/01/01/01:00:10.510000,[],0,-2.0735456754406023e-11, -4.3210247879788e-11, 0.5032304525375366, 6.907848182358123e-10, -3.297630224441406e-10, -4.174275942264716e-13
1970/01/01/01:00:10.520000,[],0,-2.1958303231262022e-11, -4.577077258871576e-11, 0.5434614419937134, 7.290122394643106e-10, -3.478723975547382e-10, -4.218177727683542e-13
1970/01/01/01:00:10.530000,[],0,-2.3193407264199273e-11, -4.835836592276266e-11, 0.5774675607681274, 7.685238001542416e-10, -3.6657529789430043e-10, -4.260779825748101e-13
1970/01/01/01:00:10.540000,[],0,-2.4440397622393917e-11, -5.097222990912975e-11, 0.6057863235473633, 8.092898018396966e-10, -3.8585798445289754e-10, -4.302103920501843e-13
1970/01/01/01:00:10.550000,[],0,-2.5824325317058694e-11, -5.38753139323056e-11, 0.6283333897590637, 8.514866589592884e-10, -4.057973124194092e-10, -4.337941139111179e-13
1970/01/01/01:00:10.560000,[],0,-2.721890768331292e-11, -5.6802413467282875e-11, 0.6457484364509583, 8.950816199337908e-10, -4.263783770497298e-10, -4.3726280192155076e-13
1970/01/01/01:00:10.570000,[],0,-2.8623789102844022e-11, -5.975275829683824e-11, 0.6585010886192322, 9.40042377273187e-10, -4.475863013553294e-10, -4.406184076453934e-13
1970/01/01/01:00:10.580000,[],0,-3.003862783512723e-11, -6.272558167319531e-11, 0.6670256853103638, 9.863371230878215e-10, -4.694064026367073e-10, -4.4386282843644764e-13
1970/01/01/01:00:10.590000,[],0,-3.160329983820098e-11, -6.60140345165594e-11, 0.6696250438690186, 1.0339342715326438e-09, -4.918241369722409e-10, -4.467406262628759e-13
1970/01/01/01:00:10.600000,[],0,-3.317606259156669e-11, -6.93216664626739e-11, 0.6684916019439697, 1.0830658592198006e-09, -5.149449200381184e-10, -4.495161838244388e-13
1970/01/01/01:00:10.610000,[],0,-3.475660037555173e-11, -7.26477766832545e-11, 0.6640015840530396, 1.1336963590125038e-09, -5.387523760447266e-10, -4.5219131715977523e-13
1970/01/01/01:00:10.620000,[],0,-3.634459400103651e-11, -7.599165047222911e-11, 0.656501829624176, 1.1857906878631752e-09, -5.632303512470571e-10, -4.547677338873068e-13
1970/01/01/01:00:10.630000,[],0,-3.809288301459546e-11, -7.967590476276598e-11, 0.6425157785415649, 1.239314761924959e-09, -5.883625808777992e-10, -4.564619082020327e-13
1970/01/01/01:00:10.640000,[],0,-3.984769805787103e-11, -8.337661117074902e-11, 0.6265233159065247, 1.2942341642840915e-09, -6.141339103926668e-10, -4.580765562874067e-13
1970/01/01/01:00:10.650000,[],0,-4.1607620127059874e-11, -8.709068188839098e-11, 0.6083674430847168, 1.350805245436959e-09, -6.406444819084811e-10, -4.596131418163618e-13
1970/01/01/01:00:10.660000,[],0,-4.337237513585279e-11, -9.081746465966489e-11, 0.5883098244667053, 1.4089891475776994e-09, -6.678768649237554e-10, -4.610730200416135e-13
1970/01/01/01:00:10.670000,[],0,-4.5141685528493625e-11, -9.455633498411942e-11, 0.5665908455848694, 1.4687480121011731e-09, -6.958139064927593e-10, -4.624576004259862e-13
1970/01/01/01:00:10.680000,[],0,-4.712490467295716e-11, -9.875222167776698e-11, 0.5361442565917969, 1.5300435363130305e-09, -7.244384536697623e-10, -4.633825875094422e-13
1970/01/01/01:00:10.690000,[],0,-4.911038242738641e-11, -1.0295626851064554e-10, 0.5049524903297424, 1.5930693431087661e-09, -7.538313862021084e-10, -4.642426850928749e-13
1970/01/01/01:00:10.700000,[],0,-5.109770939704106e-11, -1.0716753179318417e-10, 0.4731132984161377, 1.6578483030826874e-09, -7.839967564038375e-10, -4.65039248429e-13
1970/01/01/01:00:10.710000,[],0,-5.3086497003862476e-11, -1.1138512334696316e-10, 0.44072017073631287, 1.724400289226935e-09, -8.149393937451066e-10, -4.657733075098813e-13
1970/01/01/01:00:10.720000,[],0,-5.507651626435184e-11, -1.156084949993641e-10, 0.40790945291519165, 1.7926832240888757e-09, -8.466405909679509e-10, -4.664461633781258e-13
1970/01/01/01:00:10.730000,[],0,-5.729720864433574e-11, -1.2032758123226017e-10, 0.3655601739883423, 1.8626553632827836e-09, -8.790815297921029e-10, -4.661568982385067e-13
1970/01/01/01:00:10.740000,[],0,-5.951697468198347e-11, -1.2504922097811288e-10, 0.3239768445491791, 1.9342762946905623e-09, -9.122447242049248e-10, -4.658267586769849e-13
1970/01/01/01:00:10.750000,[],0,-6.173510314066988e-11, -1.2977172114680968e-10, 0.2830231785774231, 2.0077353113379104e-09, -9.462115535541216e-10, -4.654567204755156e-13
1970/01/01/01:00:10.760000,[],0,-6.395139973136565e-11, -1.344946237713529e-10, 0.24273863434791565, 2.0829884483930527e-09, -9.809625334256111e-10, -4.650474883655109e-13
1970/01/01/01:00:10.770000,[],0,-6.636272087412465e-11, -1.3964397693744246e-10, 0.19406810402870178, 2.1599917410242142e-09, -1.0164780128718576e-09, -4.637893259544501e-13
1970/01/01/01:00:10.780000,[],0,-6.887315717740705e-11, -1.4501377876285915e-10, 0.14223207533359528, 2.238703222801064e-09, -1.0527394511683497e-09, -4.620667997529138e-13
1970/01/01/01:00:10.790000,[],0,-7.137838237136762e-11, -1.5037844580678694e-10, 0.09250535070896149, 2.3190804832040612e-09, -1.089728529635181e-09, -4.603324557476973e-13
1970/01/01/01:00:10.800000,[],0,-7.387780665002452e-11, -1.5573653477929383e-10, 0.044668905436992645, 2.4013946386958196e-09, -1.1275412825639819e-09, -4.58586836039887e-13
1970/01/01/01:00:10.800000,[],0,-7.637129817439359e-11, -1.610876571023212e-10, -0.0013467009412124753, 2.4855992819539097e-09, -1.166157281851099e-09, -4.56830211680026e-13
1970/01/01/01:00:10.820000,[],0,-7.885871122770283e-11, -1.6643141032002262e-10, -0.045608509331941605, 2.5716475615666923e-09, -1.2055568765489966e-09, -4.550631247692005e-13
1970/01/01/01:00:10.830000,[],0,-8.155381231444991e-11, -1.7223797388332684e-10, -0.09832929819822311, 2.659493736345553e-09, -1.2457198605986264e-09, -4.526965824772078e-13
1970/01/01/01:00:10.840000,[],0,-8.423998998363658e-11, -1.7803225560442115e-10, -0.14844487607479095, 2.7460429485870463e-09, -1.4851181049380102e-06, 1.1304344127438526e-08
1970/01/01/01:00:10.850000,[],0,-8.691713321296035e-11, -1.838138252718835e-10, -0.19609981775283813, 2.8423055020709853e-09, -5.4868637562321965e-06, 4.141615050912151e-08
1970/01/01/01:00:10.860000,[],0,-8.958513098011878e-11, -1.8958230818544308e-10, -0.24142810702323914, 2.9411466595519187e-09, -1.2758725461026188e-05, 9.525447808300669e-08
1970/01/01/01:00:10.870000,[],0,-9.22438930794911e-11, -1.9533739903376812e-10, -0.2845490872859955, 3.042505136718887e-09, -2.3234573745867237e-05, 1.7233939786365227e-07
1970/01/01/01:00:10.880000,[],0,4.459412252799666e-07, -2.0597785976850247e-10, -0.33890822529792786, 3.1381066634139643e-09, -3.7026133213657886e-05, -3.06125969018467e-08
1970/01/01/01:00:10.890000,[],0,8.259381161224155e-07, -2.1574708686245003e-10, -0.38991329073905945, 3.2362843516153816e-09, -5.388884892454371e-05, -2.0485748564169626e-07
1970/01/01/01:00:10.900000,[],0,1.1412113281039638e-06, -2.2466190019443388e-10, -0.43778008222579956, 2.7811193348270535e-09, -7.562195969512686e-05, -3.415927949390607e-07
1970/01/01/01:00:10.910000,[],0,1.3930235809311853e-06, -2.3273846738725013e-10, -0.4827028214931488, 1.7837243904139655e-09, -0.00010212587949354202, -4.4155501655041007e-07
1970/01/01/01:00:10.920000,[],0,1.6843100638652686e-06, -3.3277494648764616e-10, -0.5387083888053894, 2.1175607101131533e-10, -0.00013326402404345572, -4.3874291577594704e-07
1970/01/01/01:00:10.930000,[],0,1.8409040194455883e-06, -4.1665387806588683e-10, -0.5907037258148193, -1.879847166819104e-09, -0.0001689791097305715, -4.013193972696172e-07
1970/01/01/01:00:10.940000,[],0,1.792890316210105e-06, -5.106411959943102e-10, -0.6417518258094788, -4.953232490834125e-09, -0.0002091377682518214, -2.9220973374322057e-07
1970/01/01/01:00:10.950000,[],0,1.606636146789242e-06, -5.833729610493776e-10, -0.6890037655830383, -9.563430047876409e-09, -0.0002533078659325838, -1.4911405799011845e-07
1970/01/01/01:00:10.960000,[],0,1.2849252470914507e-06, -6.352670056664067e-10, -0.7327210903167725, -1.5679244569355433e-08, -0.00030140476883389056, 2.727363757060175e-08
1970/01/01/01:00:10.970000,[],0,8.30498720461037e-07, -6.66734889520626e-10, -0.7731479406356812, -2.326994952284167e-08, -0.0003533450944814831, 2.362698552360598e-07
1970/01/01/01:00:10.980000,[],0,-1.503164526184264e-07, -7.348768815695905e-10, -0.818938136100769, -3.232384671036925e-08, -0.0004089661524631083, 6.155739242785785e-07
1970/01/01/01:00:10.980000,[],0,-1.2679269048021524e-06, -7.627770082230256e-10, -0.8609641194343567, -4.3654711845420024e-08, -0.0004664079169742763, 1.0223488970950712e-06
1970/01/01/01:00:11.000000,[],0,-2.5194851787091466e-06, -7.51237405616223e-10, -0.8994972705841064, -5.721587470475242e-08, -0.0005256282747723162, 1.4560044974132325e-06
1970/01/01/01:00:11.010000,[],0,-3.902186563209398e-06, -7.010479974312034e-10, -0.9347904920578003, -7.296137027879013e-08, -0.0005865857237949967, 1.915959728648886e-06
1970/01/01/01:00:11.020000,[],0,-5.413271082943538e-06, -6.129867724524729e-10, -0.9670796394348145, -9.084594410069258e-08, -0.0006492394022643566, 2.40164285969513e-06
1970/01/01/01:00:11.030000,[],0,-8.368109774892218e-06, -2.5604129927359054e-10, -1.0132496356964111, -1.0949003126370371e-07, -0.0007099329377524555, 3.216320919818827e-06
1970/01/01/01:00:11.040000,[],0,-1.138314382842509e-05, 1.5964873867346796e-10, -1.0550367832183838, -1.2895674217361375e-07, -0.0007688783807680011, 4.046810317959171e-06
1970/01/01/01:00:11.050000,[],0,-1.4456869394052774e-05, 6.328668700206208e-10, -1.0927748680114746, -1.492276737735665e-07, -0.0008261047187261283, 4.892711785942083e-06
1970/01/01/01:00:11.060000,[],0,-1.758780490490608e-05, 1.1624151641242975e-09, -1.126774549484253, -1.7028470722380007e-07, -0.0008816407062113285, 5.753631739935372e-06
1970/01/01/01:00:11.070000,[],0,-2.1630743503919803e-05, 2.2494652807125703e-09, -1.1682755947113037, -1.9195172740182898e-07, -0.000935442978516221, 6.751937235094374e-06
1970/01/01/01:00:11.080000,[],0,-2.5808813006733544e-05, 3.498680456459624e-09, -1.208025574684143, -2.093860871354991e-07, -0.0009848271729424596, 7.762848326819949e-06
1970/01/01/01:00:11.090000,[],0,-3.007368286489509e-05, 4.888582427753363e-09, -1.2460566759109497, -2.2128801901999395e-07, -0.0010295918909832835, 8.78202172316378e-06
1970/01/01/01:00:11.100000,[],0,-3.426571856834926e-05, 6.2459255545377346e-09, -1.2797871828079224, -2.2781723885145766e-07, -0.001069824444130063, 9.809929906623438e-06
1970/01/01/01:00:11.110000,[],0,-3.8385962398024276e-05, 7.571225424385375e-09, -1.3095629215240479, -2.2908051278136554e-07, -0.0011056114453822374, 1.0846296390809584e-05
1970/01/01/01:00:11.120000,[],0,-4.243543662596494e-05, 8.864989631263143e-09, -1.3357048034667969, -2.2518307218888367e-07, -0.0011370383435860276, 1.1890847417816985e-05
1970/01/01/01:00:11.130000,[],0,-4.666967288358137e-05, 1.0497384295149459e-08, -1.3663015365600586, -2.1168685293559975e-07, -0.001163541804999113, 1.2922532732773107e-05
1970/01/01/01:00:11.140000,[],0,-5.0773924158420414e-05, 1.1999141236174182e-08, -1.3929539918899536, -1.8892623643296247e-07, -0.0011852059978991747, 1.3961424883746076e-05
1970/01/01/01:00:11.150000,[],0,-5.475038415170275e-05, 1.3372723373095141e-08, -1.4159901142120361, -1.5708882017406722e-07, -0.001202125451527536, 1.5007276488177013e-05
1970/01/01/01:00:11.160000,[],0,-5.860120654688217e-05, 1.4620555432998117e-08, -1.435713768005371, -1.1635928842679277e-07, -0.0012143934145569801, 1.605984289199114e-05
1970/01/01/01:00:11.170000,[],0,-6.216264591785148e-05, 1.5615935211599208e-08, -1.4647456407546997, -6.119075379729111e-08, -0.0012234414462000132, 1.692552541499026e-05
1970/01/01/01:00:11.180000,[],0,-6.554351421073079e-05, 1.6283928871985154e-08, -1.4895910024642944, 8.01954325169163e-09, -0.001229221117682755, 1.7799555280362256e-05
1970/01/01/01:00:11.190000,[],0,-6.87470892444253e-05, 1.6631021892976605e-08, -1.5106065273284912, 9.09838462348489e-08, -0.0012317972723394632, 1.8681677829590626e-05
1970/01/01/01:00:11.200000,[],0,-7.177658699220046e-05, 1.6663593171983848e-08, -1.5281226634979248, 1.8741877738648327e-07, -0.0012312338221818209, 1.9571642042137682e-05
1970/01/01/01:00:11.210000,[],0,-7.414237188640982e-05, 1.5258354579827937e-08, -1.552022099494934, 2.969780723560689e-07, -0.0012276932829990983, 2.0298248273320496e-05
1970/01/01/01:00:11.220000,[],0,-7.604697020724416e-05, 1.2463969412124243e-08, -1.5763828754425049, 4.204676145036501e-07, -0.0012238321360200644, 2.096437856380362e-05
1970/01/01/01:00:11.230000,[],0,-7.779773295624182e-05, 9.17820930368407e-09, -1.5965445041656494, 5.576845865107316e-07, -0.0012196173192933202, 2.1639618353219703e-05
1970/01/01/01:00:11.240000,[],0,-7.939755596453324e-05, 5.411229686558272e-09, -1.6128764152526855, 7.083407354002702e-07, -0.0012150563998147845, 2.2323716621031053e-05
1970/01/01/01:00:11.250000,[],0,-8.084931323537603e-05, 1.1730326709979977e-09, -1.625720739364624, 8.721522135601845e-07, -0.0012101567117497325, 2.3016431441647e-05
1970/01/01/01:00:11.260000,[],0,-8.215580601245165e-05, -3.52653417579063e-09, -1.6353942155838013, 1.0488395218999358e-06, -0.0012049255892634392, 2.3717517251498066e-05
1970/01/01/01:00:11.270000,[],0,-8.277239976450801e-05, -1.115961456576997e-08, -1.6508312225341797, 1.2341165529505815e-06, -0.0012009898200631142, 2.4329041480086744e-05
1970/01/01/01:00:11.280000,[],0,-8.329152478836477e-05, -1.9259854155961875e-08, -1.6626358032226562, 1.428055497854075e-06, -0.0011982681462541223, 2.4948671125457622e-05
1970/01/01/01:00:11.290000,[],0,-8.371509466087446e-05, -2.781710151111838e-08, -1.6711417436599731, 1.6304635437336401e-06, -0.001196736586280167, 2.557618063292466e-05
1970/01/01/01:00:11.300000,[],0,-8.404495747527108e-05, -3.682135840676892e-08, -1.6766576766967773, 1.8411512883176329e-06, -0.0011963712750002742, 2.621134990477003e-05
1970/01/01/01:00:11.310000,[],0,-8.390813309233636e-05, -4.912715567684245e-08, -1.687497615814209, 2.0534921532089356e-06, -0.0011977653484791517, 2.6848481866181828e-05
