time,.layout.dim,fault,Fx,Fy,Fz,Wx,Wy,Wz
1970/01/01/01:00:03.670000,[],0,4.556653651219064e-19, 1.3941669105365549e-18, -7.220160007476807, -2.469827150727742e-19, 6.854553638073133e-20, 1.1750662825638353e-19
1970/01/01/01:00:03.680000,[],0,3.406323558638774e-19, 1.3671234811800525e-18, -7.220160007476807, -2.422099863359198e-19, 5.135239024718631e-20, 8.803267084156183e-20
1970/01/01/01:00:03.700000,[],0,3.5036589352936543e-19, 1.4078627467337485e-18, -7.220160007476807, -2.48329080766675e-19, 5.1677029557044964e-20, 8.858919537274809e-20
1970/01/01/01:00:03.700000,[],0,3.59869707629111e-19, 1.4476465152823692e-18, -7.220160007476807, -2.54300988747184e-19, 5.199000755897118e-20, 8.91257253975653e-20
1970/01/01/01:00:03.710000,[],0,3.6914746877708234e-19, 1.4864897794745171e-18, -7.220160007476807, -2.601280108735255e-19, 5.229152781694383e-20, 8.964261634518291e-20
1970/01/01/01:00:03.730000,[],0,3.782027700390652e-19, 1.5244076353563714e-18, -7.220160007476807, -2.6581247359117235e-19, 5.258178743259325e-20, 9.01402107200733e-20
1970/01/01/01:00:03.740000,[],0,3.870391269326629e-19, 1.5614146619862281e-18, -7.220160007476807, -2.7135667749620316e-19, 5.286098350754977e-20, 9.061883163966326e-20
1970/01/01/01:00:03.740000,[],0,4.666217859254776e-19, 1.5771964408931273e-18, -7.220160007476807, -2.736267195909901e-19, 6.58845997477248e-20, 1.1294502444618622e-19
1970/01/01/01:00:03.760000,[],0,5.445660844681602e-19, 1.5925049690920696e-18, -7.220160007476807, -2.7582402149066064e-19, 7.864115297231885e-20, 1.3481340509540375e-19
1970/01/01/01:00:03.770000,[],0,6.208970706236348e-19, 1.6073480014012977e-18, -7.220160007476807, -2.7794977226734535e-19, 9.113470799856079e-20, 1.562309206119916e-19
1970/01/01/01:00:03.780000,[],0,6.956393530151247e-19, 1.6217333960366309e-18, -7.220160007476807, -2.800052385413572e-19, 1.033692779448912e-19, 1.7720447278418574e-19
1970/01/01/01:00:03.790000,[],0,7.624834047252286e-19, 1.6120709959038224e-18, -7.220160007476807, -2.762397831460451e-19, 1.142749499254125e-19, 1.9589991785062057e-19
1970/01/01/01:00:03.790000,[],0,8.279143217563622e-19, 1.6024406490197503e-18, -7.220160007476807, -2.7252204573231966e-19, 1.2495108574829885e-19, 2.1420185759002744e-19
1970/01/01/01:00:03.800000,[],0,8.91953817599605e-19, 1.5928426655771444e-18, -7.220160007476807, -2.688513800653273e-19, 1.354011944688051e-19, 2.3211634076063564e-19
1970/01/01/01:00:03.820000,[],0,9.546233989508835e-19, 1.5832773557687343e-18, -7.220160007476807, -2.652272433077911e-19, 1.4562876575514044e-19, 2.496493127230979e-19
1970/01/01/01:00:03.820000,[],0,1.0159440555182411e-18, 1.5737450297872498e-18, -7.220160007476807, -2.616490667730398e-19, 1.5563722465202873e-19, 2.6680666713927866e-19
1970/01/01/01:00:03.840000,[],0,8.432260035813899e-19, 1.5281377029311027e-18, -7.220160007476807, -2.53203475170691e-19, 1.2843029787757638e-19, 2.201662175474469e-19
1970/01/01/01:00:03.850000,[],0,6.738779888576562e-19, 1.4832897278772792e-18, -7.220160007476807, -2.449014769528025e-19, 1.017546601632789e-19, 1.744365584335214e-19
1970/01/01/01:00:03.860000,[],0,5.078495016308862e-19, 1.4391903512778162e-18, -7.220160007476807, -2.367410300172372e-19, 7.560236282043752e-20, 1.2960405424209206e-19
1970/01/01/01:00:03.870000,[],0,3.4509083351614406e-19, 1.3958291299774802e-18, -7.220160007476807, -2.2872009226185776e-19, 4.9965554095581536e-20, 8.565523743881079e-20
1970/01/01/01:00:03.880000,[],0,4.416264040668682e-19, 1.4816386753746233e-18, -7.220160007476807, -2.4350106017575024e-19, 6.343597065115738e-20, 1.0874738010551224e-19
1970/01/01/01:00:03.890000,[],0,4.874418185458607e-19, 1.4317030225657159e-18, -7.220160007476807, -2.330144004119268e-19, 7.241239248691506e-20, 1.2413553736310985e-19
1970/01/01/01:00:03.900000,[],0,5.32292120045157e-19, 1.3826228813053414e-18, -7.220160007476807, -2.227141664786575e-19, 8.12020459876462e-20, 1.3920351110016409e-19
1970/01/01/01:00:03.910000,[],0,5.76192197815783e-19, 1.3343860506794647e-18, -7.220160007476807, -2.1259767003895155e-19, 8.980778751140355e-20, 1.5395621270156198e-19
1970/01/01/01:00:03.920000,[],0,6.191566826148232e-19, 1.2869805365692039e-18, -7.220160007476807, -2.0266223568051521e-19, 9.823243464214861e-20, 1.68398450154614e-19
1970/01/01/01:00:03.930000,[],0,2.9942811140835e-19, 1.245571461514493e-18, -7.220160007476807, -1.9924693617825447e-19, 4.659604356386958e-20, 7.987893182377642e-20
1970/01/01/01:00:03.940000,[],0,-1.3935817125649163e-20, 1.204866006968335e-18, -7.220160007476807, -1.9588002674182809e-19, -4.01227550800219e-21, -6.878186931343854e-21
1970/01/01/01:00:03.950000,[],0,-3.2103107047851456e-19, 1.1648540399682263e-18, -7.220160007476807, -1.925608611363825e-19, -5.3608027767087454e-20, -9.189947524895727e-20
1970/01/01/01:00:03.960000,[],0,-6.219523462900993e-19, 1.1255259445395457e-18, -7.220160007476807, -1.8928881897645828e-19, -1.0220650757288599e-19, -1.7521114845369194e-19
1970/01/01/01:00:03.970000,[],0,-9.167929140212302e-19, 1.0868718979125193e-18, -7.220160007476807, -1.860632928012931e-19, -1.498227911806345e-19, -2.5683906320983225e-19
1970/01/01/01:00:03.980000,[],0,-1.046548600809361e-18, 1.0513313591111425e-18, -7.220160007476807, -1.7839680193839265e-19, -1.7121326823094952e-19, -2.9350847090279667e-19
1970/01/01/01:00:03.990000,[],0,-1.173604473475695e-18, 1.0163965233133076e-18, -7.220160007476807, -1.7086580067488896e-19, -1.9215882550928758e-19, -3.2941514052280477e-19
1970/01/01/01:00:04.000000,[],0,-1.2980018910508604e-18, 9.820588085201595e-19, -7.220160007476807, -1.634683373815243e-19, -2.1266624848161103e-19, -3.645707042972206e-19
1970/01/01/01:00:04.010000,[],0,-1.4197814887824485e-18, 9.483095293352663e-19, -7.220160007476807, -1.56202473353738e-19, -2.3274225799039686e-19, -3.9898674275461984e-19
1970/01/01/01:00:04.020000,[],0,-1.345885515555177e-18, 9.743415235977695e-19, -7.220160007476807, -1.5941927535838017e-19, -2.201229456616527e-19, -3.773536174414912e-19
1970/01/01/01:00:04.030000,[],0,-1.5343141571674595e-18, 6.821598245481137e-19, -7.220160007476807, -1.1229579106290866e-19, -2.495927542487146e-19, -4.278733114616494e-19
1970/01/01/01:00:04.040000,[],0,-1.7188208253028986e-18, 3.957535780834856e-19, -7.220160007476807, -6.610355057845847e-20, -2.7844820028519683e-19, -4.773397719174803e-19
1970/01/01/01:00:04.050000,[],0,-1.8994653871583275e-18, 1.1503583976668763e-19, -7.220160007476807, -2.0828545148991618e-20, -3.066987187999614e-19, -5.257692322285052e-19
1970/01/01/01:00:04.060000,[],0,-2.0763072963402736e-18, -1.600790423697707e-19, -7.220160007476807, 2.3543044957835215e-20, -3.3435353802671706e-19, -5.731774863745452e-19
1970/01/01/01:00:04.070000,[],0,-2.249404558889192e-18, -4.2967560876943173e-19, -7.220160007476807, 6.702484883508355e-20, -3.614218086509902e-19, -6.195802507872387e-19
1970/01/01/01:00:04.080000,[],0,-2.2405580690330906e-18, -5.943939453034944e-19, -7.220160007476807, 9.316117771469353e-20, -3.609161428027789e-19, -6.187134172040714e-19
1970/01/01/01:00:04.090000,[],0,-2.2316644298820736e-18, -7.557584780439608e-19, -7.220160007476807, 1.1876545497702145e-19, -3.6038449831345456e-19, -6.178020192654028e-19
1970/01/01/01:00:04.100000,[],0,-2.2227255025925193e-18, -9.138201302972912e-19, -7.220160007476807, 1.438457779447824e-19, -3.598274438696884e-19, -6.168470392482103e-19
1970/01/01/01:00:04.110000,[],0,-2.213743148320806e-18, -1.0686291532856983e-18, -7.220160007476807, 1.6841010823137216e-19, -3.5924554815815147e-19, -6.158495111282597e-19
1970/01/01/01:00:04.120000,[],0,-2.212111327767392e-18, -8.447555122327887e-19, -7.220160007476807, 1.3200828054187158e-19, -3.615499957965418e-19, -6.197999706374481e-19
1970/01/01/01:00:04.130000,[],0,-2.210290910034316e-18, -6.252749240155717e-19, -7.220160007476807, 9.632128553563312e-20, -3.6377219066277134e-19, -6.236094475509845e-19
1970/01/01/01:00:04.140000,[],0,-2.2082860310246405e-18, -4.1012136928140786e-19, -7.220160007476807, 6.133839571408776e-20, -3.65913554473518e-19, -6.272803717119182e-19
1970/01/01/01:00:04.150000,[],0,-2.2061004130511223e-18, -1.9922987557812057e-19, -7.220160007476807, 2.7049033828269884e-20, -3.6797550894545955e-19, -6.308151729632987e-19
1970/01/01/01:00:04.160000,[],0,-2.2037377784265177e-18, 7.463707212615655e-21, -7.220160007476807, -6.5572485277121654e-21, -3.6995942409648556e-19, -6.342161777505988e-19
1970/01/01/01:00:04.170000,[],0,-2.1849640872440142e-18, -1.515113511541908e-19, -7.220160007476807, 2.242017635686289e-20, -3.6651884388675367e-19, -6.283180180915777e-19
1970/01/01/01:00:04.180000,[],0,-2.1663475603778958e-18, -3.0729175560037363e-19, -7.220160007476807, 5.0815811754755086e-20, -3.631104203233348e-19, -6.224750210396563e-19
1970/01/01/01:00:04.190000,[],0,-2.1478865434669373e-18, -4.599258622644374e-19, -7.220160007476807, 7.863845171063098e-20, -3.597338432134992e-19, -6.166866179081633e-19
1970/01/01/01:00:04.200000,[],0,-2.1295802093305262e-18, -6.094612469563009e-19, -7.220160007476807, 1.0589678000533526e-19, -3.5638885406330544e-19, -6.10952291709216e-19
1970/01/01/01:00:04.210000,[],0,-2.1521618264629176e-18, -6.077276831875429e-19, -7.220160007476807, 1.0579236784004604e-19, -3.597287767322473e-19, -6.166779325117315e-19
1970/01/01/01:00:04.220000,[],0,-2.1026496901276373e-18, -6.541380473221142e-19, -7.220160007476807, 1.1649149669902197e-19, -3.5185792055925795e-19, -6.031850140585548e-19
