time,.layout.dim,fault,Fx,Fy,Fz,Wx,Wy,Wz
1970/01/01/01:00:06.130000,[],0,1.3721218234289807e-18, -6.729788952305994e-19, -7.220160007476807, 9.755379757303421e-20, 2.0619083307730158e-19, 3.5346999217554723e-19
1970/01/01/01:00:06.130000,[],0,1.4702558429652811e-18, -6.947620245779357e-19, -7.220160007476807, 1.0122695124421275e-19, 2.229261832094125e-19, 3.821591490595122e-19
1970/01/01/01:00:06.140000,[],0,1.566280138349265e-18, -7.160400050649435e-19, -7.220160007476807, 1.0481651443708368e-19, 2.393045144343273e-19, 4.1023629568776445e-19
1970/01/01/01:00:06.150000,[],0,1.6602272798175517e-18, -7.368208500038069e-19, -7.220160007476807, 1.083238119330968e-19, 2.5533134559769536e-19, 4.377108929385601e-19
1970/01/01/01:00:06.160000,[],0,1.7521296308116073e-18, -7.571124176103452e-19, -7.220160007476807, 1.1175012327726215e-19, 2.710121309216807e-19, 4.645922465937904e-19
1970/01/01/01:00:06.160000,[],0,1.8420185207971323e-18, -7.769224110040128e-19, -7.220160007476807, 1.1509674093928685e-19, 2.8635219538147658e-19, 4.908894556401934e-19
1970/01/01/01:00:06.180000,[],0,1.934687564821448e-18, -7.188378400893275e-19, -7.220160007476807, 1.0535016871680256e-19, 3.017189364160273e-19, 5.172324698130166e-19
1970/01/01/01:00:06.190000,[],0,2.0253097504200012e-18, -6.618430796316808e-19, -7.220160007476807, 9.578799314743224e-20, 3.167481877606564e-19, 5.429969228461471e-19
1970/01/01/01:00:06.200000,[],0,2.1139171308415284e-18, -6.059220513079162e-19, -7.220160007476807, 8.640748712009387e-20, 3.3144519684237475e-19, 5.681917586299584e-19
1970/01/01/01:00:06.210000,[],0,2.2005407253590003e-18, -5.510588835900304e-19, -7.220160007476807, 7.720594291075106e-20, 3.4581510769061666e-19, 5.928258693560353e-19
1970/01/01/01:00:06.220000,[],0,2.0114807381441865e-18, -5.896553377669078e-19, -7.220160007476807, 8.398709202427836e-20, 3.155223060928528e-19, 5.408954188011679e-19
1970/01/01/01:00:06.230000,[],0,1.8260009954156555e-18, -6.2742099241605225e-19, -7.220160007476807, 9.062422123834193e-20, 2.8580385218353635e-19, 4.899494682716035e-19
1970/01/01/01:00:06.240000,[],0,1.6440480406263208e-18, -6.643685137405935e-19, -7.220160007476807, 9.711954067614094e-20, 2.56651163963812e-19, 4.399734387090458e-19
1970/01/01/01:00:06.250000,[],0,1.4655698647951682e-18, -7.005106713412378e-19, -7.220160007476807, 1.0347524753617748e-19, 2.280558662299777e-19, 3.909529061515634e-19
1970/01/01/01:00:06.260000,[],0,1.3464090174853464e-18, -6.884907030650766e-19, -7.220160007476807, 1.0256362987765869e-19, 2.0875334814211136e-19, 3.578628640654808e-19
1970/01/01/01:00:06.270000,[],0,1.506510548828021e-18, -6.10042082842678e-19, -7.220160007476807, 9.073116664425708e-20, 2.3427784124941913e-19, 4.0161916750588742e-19
1970/01/01/01:00:06.280000,[],0,1.5245300580870292e-18, -6.393948453730636e-19, -7.220160007476807, 9.898560197692375e-20, 2.3767088442332336e-19, 4.074358240251779e-19
1970/01/01/01:00:06.290000,[],0,1.5420368187638312e-18, -6.6809661676137e-19, -7.220160007476807, 1.070650433735957e-19, 2.409722914949932e-19, 4.1309536792687156e-19
1970/01/01/01:00:06.300000,[],0,1.5590393094597055e-18, -6.961575299701009e-19, -7.220160007476807, 1.1497219855830934e-19, 2.4418358757868306e-19, 4.1860043584917096e-19
1970/01/01/01:00:06.310000,[],0,1.5755456985832012e-18, -7.235876145641836e-19, -7.220160007476807, 1.227097106316157e-19, 2.47306246089859e-19, 4.23953561032702e-19
1970/01/01/01:00:06.320000,[],0,1.6020108252939525e-18, -4.706474154728317e-19, -7.220160007476807, 8.162869670031311e-20, 2.516195793940168e-19, 4.3134785777528424e-19
1970/01/01/01:00:06.330000,[],0,1.6277862901689877e-18, -2.2271897446596797e-19, -7.220160007476807, 4.136114058444825e-20, 2.558215018094213e-19, 4.385511533445491e-19
1970/01/01/01:00:06.340000,[],0,1.652883570339306e-18, 2.027316768467042e-20, -7.220160007476807, 1.8948017881011933e-21, 2.599137969442684e-19, 4.455665238183997e-19
1970/01/01/01:00:06.350000,[],0,1.6773136259480236e-18, 2.58403442693929e-19, -7.220160007476807, -3.6782398625934603e-20, 2.6389824840675393e-19, 4.523970194253446e-19
1970/01/01/01:00:06.360000,[],0,1.5514225269817407e-18, 3.5088856827892237e-19, -7.220160007476807, -5.493299985616121e-20, 2.4457900576087755e-19, 4.1927831036115816e-19
1970/01/01/01:00:06.370000,[],0,1.4278941660376389e-18, 4.414888852900312e-19, -7.220160007476807, -7.271508889232118e-20, 2.256217063317814e-19, 3.8678006430456895e-19
1970/01/01/01:00:06.380000,[],0,1.3066935947348379e-18, 5.302330607053594e-19, -7.220160007476807, -9.013427182176911e-20, 2.070209734454839e-19, 3.5489310472065643e-19
1970/01/01/01:00:06.390000,[],0,1.1877863816803402e-18, 6.171493737620985e-19, -7.220160007476807, -1.0719605456545732e-19, 1.8877155967497415e-19, 3.236083843214708e-19
1970/01/01/01:00:06.400000,[],0,1.0711385090714545e-18, 7.022655867095573e-19, -7.220160007476807, -1.2390587842085275e-19, 1.7086825636733248e-19, 2.929170109154271e-19
1970/01/01/01:00:06.410000,[],0,1.0987625158203925e-18, 6.176168342057675e-19, -7.220160007476807, -1.1060100138536407e-19, 1.7493616259880635e-19, 2.998905570695554e-19
1970/01/01/01:00:06.420000,[],0,1.1257241576938288e-18, 5.345993335687205e-19, -7.220160007476807, -9.755114801013462e-20, 1.7890520782238305e-19, 3.0669466044508105e-19
1970/01/01/01:00:06.430000,[],0,1.1520339812445732e-18, 4.531887346691344e-19, -7.220160007476807, -8.475254428361962e-20, 1.8277699470049942e-19, 3.133319835296007e-19
1970/01/01/01:00:06.440000,[],0,1.1777024296278593e-18, 3.733609717210626e-19, -7.220160007476807, -7.220143558131989e-20, 1.8655306127210692e-19, 3.1980524050949926e-19
1970/01/01/01:00:06.450000,[],0,1.2831573077779838e-18, 4.535960177232402e-19, -7.220160007476807, -8.361837626623285e-20, 2.038358498733631e-19, 3.494328854971939e-19
1970/01/01/01:00:06.460000,[],0,1.3863747657687288e-18, 5.321809676503452e-19, -7.220160007476807, -9.479861404898492e-20, 2.2075258520417043e-19, 3.784330105926905e-19
1970/01/01/01:00:06.470000,[],0,1.277900161394903e-18, 6.228610558917771e-19, -7.220160007476807, -1.0906854590303302e-19, 2.0536928763267157e-19, 3.520616396344933e-19
1970/01/01/01:00:06.480000,[],0,1.1714673489655878e-18, 7.116652019015154e-19, -7.220160007476807, -1.2304217261437667e-19, 1.902731122066081e-19, 3.2618246699015925e-19
1970/01/01/01:00:06.490000,[],0,1.0670459295932718e-18, 7.986220985070578e-19, -7.220160007476807, -1.3672402428933932e-19, 1.7545983255003777e-19, 3.0078828067872273e-19
1970/01/01/01:00:06.500000,[],0,9.646063315710563e-19, 8.83759973246808e-19, -7.220160007476807, -1.501185599484105e-19, 1.609252739858066e-19, 2.7587189456861214e-19
1970/01/01/01:00:06.510000,[],0,1.0162925053512791e-18, 1.0151620596466488e-18, -7.220160007476807, -1.6920422746881721e-19, 1.6705386806890905e-19, 2.86378070625013e-19
1970/01/01/01:00:06.520000,[],0,1.0668434771383494e-18, 1.1438344500250648e-18, -7.220160007476807, -1.878912714821558e-19, 1.7304319854106996e-19, 2.966454758277216e-19
1970/01/01/01:00:06.530000,[],0,1.116276617725131e-18, 1.2698191237981428e-18, -7.220160007476807, -2.0618577952074676e-19, 1.7889543675139727e-19, 3.066778841882827e-19
1970/01/01/01:00:06.540000,[],0,1.1646095046996403e-18, 1.3931570264062042e-18, -7.220160007476807, -2.2409377449342525e-19, 1.8461274112430187e-19, 3.1647896632066454e-19
1970/01/01/01:00:06.550000,[],0,1.044210781603133e-18, 1.2946412630172106e-18, -7.220160007476807, -2.0767514406304263e-19, 1.6613963962158189e-19, 2.848107960087723e-19
1970/01/01/01:00:06.560000,[],0,9.261156531150091e-19, 1.1979663900814537e-18, -7.220160007476807, -1.9156412142295317e-19, 1.4801938234890405e-19, 2.537475273692036e-19
1970/01/01/01:00:06.570000,[],0,8.102897395410597e-19, 1.103105214036296e-18, -7.220160007476807, -1.757561700044849e-19, 1.3024673480395455e-19, 2.2328011311400863e-19
1970/01/01/01:00:06.580000,[],0,6.966993849701114e-19, 1.0100308515118293e-18, -7.220160007476807, -1.6024679201305704e-19, 1.1281652710790493e-19, 1.9339975152448198e-19
1970/01/01/01:00:06.590000,[],0,6.157100277974679e-19, 9.359974629052973e-19, -7.220160007476807, -1.4666415031281248e-19, 1.0000084985655895e-19, 1.7143002832552963e-19
1970/01/01/01:00:06.600000,[],0,5.362789238025094e-19, 8.633512044872285e-19, -7.220160007476807, -1.3333850328913049e-19, 8.743149148199477e-20, 1.4988255497989146e-19
1970/01/01/01:00:06.610000,[],0,4.58382808530508e-19, 7.920715001398855e-19, -7.220160007476807, -1.20266025231678e-19, 7.510477490789566e-20, 1.2875103716009382e-19
1970/01/01/01:00:06.620000,[],0,3.8199877941825346e-19, 7.221381873358375e-19, -7.220160007476807, -1.0744297444065293e-19, 6.30170812190817e-20, 1.0802928393623964e-19
1970/01/01/01:00:06.630000,[],0,3.071042440952655e-19, 6.535313103428066e-19, -7.220160007476807, -9.486564152799586e-20, 5.116484319916125e-20, 8.771116253956866e-20
1970/01/01/01:00:06.640000,[],0,2.336768686850052e-19, 5.862312236212445e-19, -7.220160007476807, -8.253036880443566e-20, 3.954453240583389e-20, 6.779063067420012e-20
1970/01/01/01:00:06.650000,[],0,2.995576168730028e-19, 5.355126443625556e-19, -7.220160007476807, -7.267752972263244e-20, 4.994682620952545e-20, 8.562312602893754e-20
1970/01/01/01:00:06.660000,[],0,3.6409078444557497e-19, 4.857548353853471e-19, -7.220160007476807, -6.301447689262187e-20, 6.013607576904486e-20, 1.0309041468088426e-19
