time,.layout.dim,fault,Fx,Fy,Fz,Wx,Wy,Wz
1970/01/01/01:00:10.070000,[],0,1.3266171703663667e-18, -1.34113305274333e-18, -6.957278251647949, -2.0405007155743844e-18, -8.641512432359321e-19, 3.5721730129617144e-19
1970/01/01/01:00:10.080000,[],0,1.4962113230211232e-18, -1.2296997267159787e-18, -6.796841621398926, -3.523185567628734e-18, -1.5466229148749783e-18, 3.925166910995949e-19
1970/01/01/01:00:10.090000,[],0,1.6722197443383455e-18, -1.1146127439229805e-18, -6.606546878814697, -4.616362649760439e-18, -1.916284036963062e-18, 4.270846205969742e-19
1970/01/01/01:00:10.100000,[],0,1.7668848785783282e-18, -1.2000021849665233e-18, -6.378140449523926, -3.498395378260826e-18, -3.7445506800765e-18, 3.077377093481163e-19
1970/01/01/01:00:10.100000,[],0,1.8409692421901088e-18, -1.329386364262041e-18, -6.107028961181641, -3.963082543829907e-19, -7.000394782450546e-18, 4.043562564540371e-20
1970/01/01/01:00:10.120000,[],0,1.8830433704573122e-18, -1.503159536768992e-18, -5.793748378753662, 4.869749578081358e-18, -1.1553942990854933e-17, -1.9870208264852345e-19
1970/01/01/01:00:10.130000,[],0,1.8555997924794873e-18, -1.7730897671482416e-18, -5.468769550323486, 1.2111696815829026e-17, -1.7392152321390925e-17, -4.3312720082106823e-19
1970/01/01/01:00:10.140000,[],0,1.7647610923555983e-18, -2.1303356320249403e-18, -5.137292861938477, 2.529951590392014e-17, -2.8106293577906497e-17, -6.623507617326352e-19
1970/01/01/01:00:10.150000,[],0,1.6118046437465803e-18, -2.5731154877572254e-18, -4.8007965087890625, 4.43129686956946e-17, -4.359777510319145e-17, -8.8645389370674e-19
1970/01/01/01:00:10.160000,[],0,1.6125173632418713e-18, -2.841715094723607e-18, -4.3474650382995605, 6.910980859572749e-17, -6.383623440568142e-17, -1.219909940768837e-18
1970/01/01/01:00:10.170000,[],0,1.361579716714722e-18, -3.422489769735357e-18, -3.903273820877075, 9.949571929760152e-17, -8.865797244215215e-17, -1.5461050998115201e-18
1970/01/01/01:00:10.180000,[],0,8.861394616763933e-19, -4.281219671236617e-18, -3.472229480743408, 1.3846091570230405e-16, -1.2145038977395936e-16, -1.864584214702732e-18
1970/01/01/01:00:10.190000,[],0,1.9073389058189135e-19, -5.412260118727324e-18, -3.0540947914123535, 1.858299230234105e-16, -1.6205078328333631e-16, -2.1754697081731306e-18
1970/01/01/01:00:10.190000,[],0,2.8277355355763075e-19, -5.8209832942795755e-18, -2.5384042263031006, 2.4158012283425126e-16, -2.1043840066307527e-16, -2.7179651527729174e-18
1970/01/01/01:00:10.210000,[],0,-1.5275107517255758e-19, -6.821187757102158e-18, -2.0464227199554443, 3.0538812060254257e-16, -2.663132201962808e-16, -3.248301455958481e-18
1970/01/01/01:00:10.220000,[],0,-1.1052451302809706e-18, -8.40094390840083e-18, -1.5770089626312256, 3.770863626234057e-16, -3.2951987751158077e-16, -3.7666686624755555e-18
1970/01/01/01:00:10.230000,[],0,-2.5012889136274083e-18, -1.0476586565118918e-17, -1.1338204145431519, 4.624600839265875e-16, -4.030775950796835e-16, -4.2729242904636286e-18
1970/01/01/01:00:10.240000,[],0,-4.331871662455995e-18, -1.3037990209378158e-17, -0.7153424024581909, 5.612271960708727e-16, -4.867719941555949e-16, -4.7672602458248125e-18
1970/01/01/01:00:10.250000,[],0,-6.5881196933479915e-18, -1.6075183178894224e-17, -0.3201500475406647, 6.731100310682395e-16, -5.803920576563301e-16, -5.249865125738769e-18
1970/01/01/01:00:10.250000,[],0,-7.432668617222795e-18, -1.707188618618387e-17, 0.17681442201137543, 7.979768752953899e-16, -6.837246244467568e-16, -5.7120671822537995e-18
1970/01/01/01:00:10.270000,[],0,-9.036609875271293e-18, -1.897140389251594e-17, 0.6404141783714294, 9.354137413993533e-16, -7.96570324146915e-16, -6.163086584067725e-18
1970/01/01/01:00:10.280000,[],0,-1.1285586574988642e-17, -2.1637696519988743e-17, 1.0683892965316772, 1.0908110411773377e-15, -9.25207523780531e-16, -6.602680140080456e-18
1970/01/01/01:00:10.290000,[],0,-1.4166472187234238e-17, -2.50551617878883e-17, 1.463232398033142, 1.2637939096106238e-15, -1.0693076275036296e-15, -7.031032725158898e-18
1970/01/01/01:00:10.300000,[],0,-1.387101071705581e-17, -2.469085655686892e-17, 1.9269663095474243, 1.4539704880819882e-15, -1.2286912760896295e-15, -7.69563843294014e-18
1970/01/01/01:00:10.310000,[],0,-1.4663007202253894e-17, -2.564201334527017e-17, 2.3518459796905518, 1.6610007987422266e-15, -1.4028923896593042e-15, -8.344393705823643e-18
