time,data
1970/01/01/01:00:17.500000,0
1970/01/01/01:00:17.540000,0
1970/01/01/01:00:17.550000,0
1970/01/01/01:00:17.560000,0
1970/01/01/01:00:17.600000,0
1970/01/01/01:00:17.640000,0
1970/01/01/01:00:17.690000,0
1970/01/01/01:00:17.690000,0
1970/01/01/01:00:17.730000,0
1970/01/01/01:00:17.730000,0
1970/01/01/01:00:17.740000,0
1970/01/01/01:00:17.750000,0
1970/01/01/01:00:17.790000,0
1970/01/01/01:00:17.790000,0
1970/01/01/01:00:17.840000,0
1970/01/01/01:00:17.840000,0
1970/01/01/01:00:17.880000,0
1970/01/01/01:00:17.880000,0
1970/01/01/01:00:17.920000,0
1970/01/01/01:00:17.920000,0
1970/01/01/01:00:17.930000,0
1970/01/01/01:00:17.940000,0
1970/01/01/01:00:17.980000,0
1970/01/01/01:00:17.980000,0
1970/01/01/01:00:18.030000,0
1970/01/01/01:00:18.070000,0
1970/01/01/01:00:18.070000,0
1970/01/01/01:00:18.120000,0
1970/01/01/01:00:18.120000,0
1970/01/01/01:00:18.120000,0
1970/01/01/01:00:18.130000,0
1970/01/01/01:00:18.170000,0
1970/01/01/01:00:18.170000,0
1970/01/01/01:00:18.210000,0
1970/01/01/01:00:18.210000,0
1970/01/01/01:00:18.260000,0
1970/01/01/01:00:18.260000,0
1970/01/01/01:00:18.260000,0
1970/01/01/01:00:18.270000,0
1970/01/01/01:00:18.310000,0
1970/01/01/01:00:18.360000,0
1970/01/01/01:00:18.360000,0
1970/01/01/01:00:18.400000,0
1970/01/01/01:00:18.400000,0
1970/01/01/01:00:18.440000,0
1970/01/01/01:00:18.450000,0
1970/01/01/01:00:18.460000,0
1970/01/01/01:00:18.500000,0
1970/01/01/01:00:18.500000,0
1970/01/01/01:00:18.540000,0
1970/01/01/01:00:18.540000,0
1970/01/01/01:00:18.590000,0
1970/01/01/01:00:18.630000,0
1970/01/01/01:00:18.680000,0
1970/01/01/01:00:18.680000,0
1970/01/01/01:00:18.690000,0
1970/01/01/01:00:18.730000,0
1970/01/01/01:00:18.730000,0
1970/01/01/01:00:18.770000,0
1970/01/01/01:00:18.770000,0
1970/01/01/01:00:18.770000,0
1970/01/01/01:00:18.780000,0
1970/01/01/01:00:18.820000,0
1970/01/01/01:00:18.820000,0
1970/01/01/01:00:18.860000,0
1970/01/01/01:00:18.860000,0
1970/01/01/01:00:18.910000,0
1970/01/01/01:00:18.910000,0
1970/01/01/01:00:18.910000,0
1970/01/01/01:00:18.920000,0
1970/01/01/01:00:18.960000,0
1970/01/01/01:00:19.000000,0
1970/01/01/01:00:19.000000,0
1970/01/01/01:00:19.050000,0
1970/01/01/01:00:19.090000,0
1970/01/01/01:00:19.090000,0
1970/01/01/01:00:19.100000,0
1970/01/01/01:00:19.110000,0
1970/01/01/01:00:19.150000,0
1970/01/01/01:00:19.150000,0
1970/01/01/01:00:19.190000,0
1970/01/01/01:00:19.240000,0
1970/01/01/01:00:19.240000,0
1970/01/01/01:00:19.280000,0
1970/01/01/01:00:19.290000,0
1970/01/01/01:00:19.300000,0
1970/01/01/01:00:19.340000,0
1970/01/01/01:00:19.390000,0
1970/01/01/01:00:19.430000,0
1970/01/01/01:00:19.430000,0
1970/01/01/01:00:19.480000,0
1970/01/01/01:00:19.520000,0
1970/01/01/01:00:19.520000,0
1970/01/01/01:00:19.530000,0
1970/01/01/01:00:19.540000,0
1970/01/01/01:00:19.590000,0
1970/01/01/01:00:19.630000,0
1970/01/01/01:00:19.670000,0
1970/01/01/01:00:19.670000,0
1970/01/01/01:00:19.680000,0
1970/01/01/01:00:19.690000,0
1970/01/01/01:00:19.730000,0
1970/01/01/01:00:19.770000,0
1970/01/01/01:00:19.820000,0
1970/01/01/01:00:19.820000,0
1970/01/01/01:00:19.870000,0
1970/01/01/01:00:19.870000,0
1970/01/01/01:00:19.880000,0
1970/01/01/01:00:19.930000,0
1970/01/01/01:00:19.970000,0
1970/01/01/01:00:19.970000,0
1970/01/01/01:00:20.020000,0
1970/01/01/01:00:20.070000,0
1970/01/01/01:00:20.110000,0
1970/01/01/01:00:20.110000,0
1970/01/01/01:00:20.120000,0
1970/01/01/01:00:20.130000,0
1970/01/01/01:00:20.170000,0
1970/01/01/01:00:20.220000,0
1970/01/01/01:00:20.260000,0
1970/01/01/01:00:20.260000,0
1970/01/01/01:00:20.300000,0
1970/01/01/01:00:20.310000,0
1970/01/01/01:00:20.320000,0
1970/01/01/01:00:20.360000,0
1970/01/01/01:00:20.400000,0
1970/01/01/01:00:20.400000,0
1970/01/01/01:00:20.450000,0
1970/01/01/01:00:20.450000,0
1970/01/01/01:00:20.490000,0
1970/01/01/01:00:20.490000,0
1970/01/01/01:00:20.540000,0
1970/01/01/01:00:20.540000,0
1970/01/01/01:00:20.580000,0
1970/01/01/01:00:20.580000,0
1970/01/01/01:00:20.580000,0
1970/01/01/01:00:20.590000,0
1970/01/01/01:00:20.640000,0
1970/01/01/01:00:20.680000,0
1970/01/01/01:00:20.730000,0
1970/01/01/01:00:20.780000,0
1970/01/01/01:00:20.780000,0
1970/01/01/01:00:20.790000,0
1970/01/01/01:00:20.830000,0
1970/01/01/01:00:20.830000,0
1970/01/01/01:00:20.870000,0
1970/01/01/01:00:20.870000,0
1970/01/01/01:00:20.920000,0
1970/01/01/01:00:20.920000,0
1970/01/01/01:00:20.970000,0
1970/01/01/01:00:20.970000,0
1970/01/01/01:00:20.970000,0
1970/01/01/01:00:20.980000,0
1970/01/01/01:00:21.020000,0
1970/01/01/01:00:21.020000,0
1970/01/01/01:00:21.060000,0
1970/01/01/01:00:21.060000,0
1970/01/01/01:00:21.110000,0
1970/01/01/01:00:21.110000,0
1970/01/01/01:00:21.150000,0
1970/01/01/01:00:21.150000,0
1970/01/01/01:00:21.160000,0
1970/01/01/01:00:21.170000,0
1970/01/01/01:00:21.210000,0
1970/01/01/01:00:21.210000,0
1970/01/01/01:00:21.260000,0
1970/01/01/01:00:21.300000,0
1970/01/01/01:00:21.310000,0
1970/01/01/01:00:21.320000,0
1970/01/01/01:00:21.360000,0
1970/01/01/01:00:21.410000,0
1970/01/01/01:00:21.450000,0
1970/01/01/01:00:21.450000,0
1970/01/01/01:00:21.490000,0
1970/01/01/01:00:21.490000,0
1970/01/01/01:00:21.500000,0
1970/01/01/01:00:21.510000,0
1970/01/01/01:00:21.550000,0
1970/01/01/01:00:21.550000,0
1970/01/01/01:00:21.590000,0
1970/01/01/01:00:21.590000,0
1970/01/01/01:00:21.630000,0
1970/01/01/01:00:21.640000,0
1970/01/01/01:00:21.680000,0
1970/01/01/01:00:21.680000,0
1970/01/01/01:00:21.720000,0
1970/01/01/01:00:21.720000,0
1970/01/01/01:00:21.770000,0
1970/01/01/01:00:21.770000,0
1970/01/01/01:00:21.810000,0
1970/01/01/01:00:21.810000,0
1970/01/01/01:00:21.820000,0
1970/01/01/01:00:21.830000,0
1970/01/01/01:00:21.870000,0
1970/01/01/01:00:21.910000,0
1970/01/01/01:00:21.960000,0
1970/01/01/01:00:22.000000,0
1970/01/01/01:00:22.000000,0
1970/01/01/01:00:22.000000,0
1970/01/01/01:00:22.010000,0
1970/01/01/01:00:22.020000,0
1970/01/01/01:00:22.060000,0
