time,.layout.dim,fault,Fx,Fy,Fz,Wx,Wy,Wz
1970/01/01/01:00:05.920000,[],0,-3.2573025768903417e-19, -2.1669036583940787e-19, -7.220160007476807, 3.558716464606096e-20, -4.301537579375786e-20, -7.374064421787062e-20
1970/01/01/01:00:05.920000,[],0,-2.936947157875918e-19, -1.1023008842881647e-19, -7.220160007476807, 1.7882216664370097e-20, -3.8147178781987475e-20, -6.539516731903484e-20
1970/01/01/01:00:05.930000,[],0,-2.6227053790700857e-19, -5.887989134116442e-21, -7.220160007476807, 5.295815865027271e-22, -3.337253395879228e-20, -5.721006006145777e-20
1970/01/01/01:00:05.940000,[],0,-2.314485992111522e-19, 9.636785968152898e-20, -7.220160007476807, -1.64760548594697e-20, -2.8690045456888584e-20, -4.9182934607355535e-20
1970/01/01/01:00:05.950000,[],0,-2.0121996873434658e-19, 1.9656895186981112e-19, -7.220160007476807, -3.313992818560295e-20, -2.4098335180451184e-20, -4.131143219951264e-20
1970/01/01/01:00:05.960000,[],0,-1.7157576720970381e-19, 2.947463725388764e-19, -7.220160007476807, -4.946721331943528e-20, -1.9596050883049008e-20, -3.359322962363055e-20
1970/01/01/01:00:05.970000,[],0,-2.3548405152828044e-19, 3.388737440321955e-19, -7.220160007476807, -5.885267273692616e-20, -3.014316268624844e-20, -5.167398902205898e-20
1970/01/01/01:00:05.980000,[],0,-2.9809063790603416e-19, 3.820847028043824e-19, -7.220160007476807, -6.804452988581415e-20, -4.047631582295793e-20, -6.93879681358283e-20
1970/01/01/01:00:05.990000,[],0,-3.594152752800897e-19, 4.243932333776681e-19, -7.220160007476807, -7.704575421525134e-20, -5.059875762331661e-20, -8.67407245846791e-20
1970/01/01/01:00:06.000000,[],0,-4.194774540936303e-19, 4.658131651779187e-19, -7.220160007476807, -8.585924731973021e-20, -6.051369018102385e-20, -1.0373775459604089e-19
1970/01/01/01:00:06.010000,[],0,-3.3040051942750856e-19, 3.763932865997113e-19, -7.220160007476807, -7.477597707675437e-20, -4.5578656646869106e-20, -7.813484088925397e-20
1970/01/01/01:00:06.020000,[],0,-4.2274137954379384e-19, 2.0839272324443238e-19, -7.220160007476807, -4.924246899323948e-20, -6.000835391258785e-20, -1.0287146385015059e-19
1970/01/01/01:00:06.030000,[],0,-3.1644882592709464e-19, 2.7180498353881275e-19, -7.220160007476807, -6.257012580731604e-20, -4.516394835429594e-20, -7.742391146450732e-20
1970/01/01/01:00:06.040000,[],0,-2.1225048682622656e-19, 3.339218272951468e-19, -7.220160007476807, -7.562497457796348e-20, -3.061191559962458e-20, -5.24775691377601e-20
1970/01/01/01:00:06.050000,[],0,-1.1011487767912432e-19, 3.947629259023768e-19, -7.220160007476807, -8.841116413294166e-20, -1.6347861251569587e-20, -2.802490500269072e-20
1970/01/01/01:00:06.060000,[],0,-1.0010974366055758e-20, 4.543477181048977e-19, -7.220160007476807, -1.0093278513887358e-19, -2.3674529112830283e-21, -4.058490589657539e-21
1970/01/01/01:00:06.070000,[],0,-2.298179935792629e-19, 3.796966323759418e-19, -7.220160007476807, -8.895007876436849e-20, -3.693248343949896e-20, -6.331283059981209e-20
1970/01/01/01:00:06.080000,[],0,-4.452059247701148e-19, 3.0650055734446665e-19, -7.220160007476807, -7.719812346902302e-20, -7.080251806912787e-20, -1.2137575264690324e-19
1970/01/01/01:00:06.090000,[],0,-6.562415159210483e-19, 2.3473777951939275e-19, -7.220160007476807, -6.567349420811332e-20, -1.0398808012891475e-19, -1.7826528022099672e-19
1970/01/01/01:00:06.100000,[],0,-8.629908122340968e-19, 1.6438677928009666e-19, -7.220160007476807, -5.437279178630967e-20, -1.364995223012136e-19, -2.3399918478056533e-19
1970/01/01/01:00:06.110000,[],0,-6.12271076099567e-19, 1.792593057480411e-19, -7.220160007476807, -5.570985169831922e-20, -9.653728307308603e-20, -1.6549248711453278e-19
1970/01/01/01:00:06.120000,[],0,-3.6650452332239885e-19, 1.9381645668275263e-19, -7.220160007476807, -5.701459986765091e-20, -5.736463297608008e-20, -9.83393671233667e-20
1970/01/01/01:00:06.130000,[],0,-1.256166300992802e-19, 2.0806307884563293e-19, -7.220160007476807, -5.828755328218759e-20, -1.8969695829174504e-20, -3.2519478102702826e-20
1970/01/01/01:00:06.140000,[],0,1.1046606754794136e-19, 2.2200398022399245e-19, -7.220160007476807, -5.952921600511504e-20, 1.865923814317716e-20, 3.198726492670738e-20
1970/01/01/01:00:06.150000,[],0,3.4181605132044076e-19, 2.356438266334739e-19, -7.220160007476807, -6.074009209961903e-20, 5.553372685133078e-20, 9.520067552547398e-20
1970/01/01/01:00:06.160000,[],0,1.9807206828979068e-19, 2.4721205089760455e-19, -7.220160007476807, -6.366807882350947e-20, 3.29397020097511e-20, 5.64680596649521e-20
1970/01/01/01:00:06.170000,[],0,5.718315730450419e-20, 2.585241593645735e-19, -7.220160007476807, -6.653113833166303e-20, 1.0794265938529458e-20, 1.8504455202227443e-20
1970/01/01/01:00:06.180000,[],0,-8.089369502727146e-20, 2.6958418453986687e-19, -7.220160007476807, -6.93302852127998e-20, -1.090934178669593e-20, -1.8701728084798537e-20
1970/01/01/01:00:06.190000,[],0,-2.1620092048602083e-19, 2.8039605553139436e-19, -7.220160007476807, -7.206651466859425e-20, -3.21777846550588e-20, -5.516192209068526e-20
1970/01/01/01:00:06.200000,[],0,-3.487803950902544e-19, 2.909636497482773e-19, -7.220160007476807, -7.47408089760238e-20, -5.301764376074907e-20, -9.088738745775597e-20
1970/01/01/01:00:06.210000,[],0,-2.9775413049308994e-19, 3.2090701923602575e-19, -7.220160007476807, -7.988744273679777e-20, -4.5961880377376974e-20, -7.879179677903154e-20
1970/01/01/01:00:06.220000,[],0,-2.47718647324005e-19, 3.502194050127611e-19, -7.220160007476807, -8.492315028495868e-20, -3.9042634106818806e-20, -6.693023359017426e-20
1970/01/01/01:00:06.230000,[],0,-1.9865909510606484e-19, 3.78910552300075e-19, -7.220160007476807, -8.984965706756552e-20, -3.225786930928586e-20, -5.529920822297492e-20
1970/01/01/01:00:06.240000,[],0,-1.5056086893157908e-19, 4.069899736750118e-19, -7.220160007476807, -9.466864329523753e-20, -2.560557457879644e-20, -4.3895273014489804e-20
1970/01/01/01:00:06.250000,[],0,-1.7977325632707503e-19, 4.418264266787411e-19, -7.220160007476807, -9.860626211788576e-20, -3.047324975592258e-20, -5.2239858109227676e-20
1970/01/01/01:00:06.260000,[],0,-2.590221220933304e-19, 4.2951580781484414e-19, -7.220160007476807, -9.552054885328765e-20, -4.36402881283218e-20, -7.481192712165775e-20
1970/01/01/01:00:06.270000,[],0,-5.964647531929297e-20, 4.840086571122476e-19, -7.220160007476807, -1.0341582624139291e-19, -1.2077774791605429e-20, -2.0704755631618496e-20
1970/01/01/01:00:06.280000,[],0,1.3574762804909997e-19, 5.373632024892016e-19, -7.220160007476807, -1.111428563853746e-19, 1.8854698336984027e-20, 3.232234092945098e-20
1970/01/01/01:00:06.290000,[],0,3.272202684661836e-19, 5.895969698349345e-19, -7.220160007476807, -1.1870423068699546e-19, 4.9166636564348826e-20, 8.428565898897025e-20
1970/01/01/01:00:06.300000,[],0,5.148307509044689e-19, 6.407270714483685e-19, -7.220160007476807, -1.261025082362756e-19, 7.886741918159478e-20, 1.3520128817920576e-19
1970/01/01/01:00:06.310000,[],0,5.703546291366314e-19, 8.642264132740979e-19, -7.220160007476807, -1.6213238899346288e-19, 8.764663598944099e-20, 1.5025137413551354e-19
1970/01/01/01:00:06.320000,[],0,6.247109936329637e-19, 1.0831693340931554e-18, -7.220160007476807, -1.9742545862001856e-19, 9.62415078429615e-20, 1.6498543832373485e-19
1970/01/01/01:00:06.330000,[],0,6.779177321742121e-19, 1.2976251102818425e-18, -7.220160007476807, -2.319929357530004e-19, 1.0465485232611785e-19, 1.794083145805743e-19
1970/01/01/01:00:06.340000,[],0,7.299925774447582e-19, 1.5076619842406947e-18, -7.220160007476807, -2.6584584515901003e-19, 1.1288947409817445e-19, 1.9352479796864526e-19
1970/01/01/01:00:06.350000,[],0,7.33003463175663e-19, 1.5138346127667186e-18, -7.220160007476807, -2.6622567615653672e-19, 1.1495370331680053e-19, 1.970634895538442e-19
1970/01/01/01:00:06.360000,[],0,7.358807592376404e-19, 1.5197324105342216e-18, -7.220160007476807, -2.6657128255621904e-19, 1.1696516099728514e-19, 2.0051170825954512e-19
1970/01/01/01:00:06.370000,[],0,7.3862694717252815e-19, 1.5253603406268793e-18, -7.220160007476807, -2.6688331059291052e-19, 1.189246872449379e-19, 2.0387090165182004e-19
1970/01/01/01:00:06.380000,[],0,7.412443534257991e-19, 1.5307231593332137e-18, -7.220160007476807, -2.6716240650146474e-19, 1.2083313508976553e-19, 2.071425172967409e-19
1970/01/01/01:00:06.390000,[],0,7.437353044429259e-19, 1.535825622941747e-18, -7.220160007476807, -2.6740921651673525e-19, 1.2269133171238055e-19, 2.1032800276037969e-19
1970/01/01/01:00:06.400000,[],0,7.30498863678429e-19, 1.608633233278052e-18, -7.220160007476807, -2.803618567829441e-19, 1.201804895864612e-19, 2.0602369089477758e-19
1970/01/01/01:00:06.410000,[],0,7.174541220208911e-19, 1.6798238089143924e-18, -7.220160007476807, -2.930274136778088e-19, 1.1770783994038705e-19, 2.0178486846923495e-19
1970/01/01/01:00:06.420000,[],0,7.045984945308983e-19, 1.7494224754618744e-18, -7.220160007476807, -3.0541033329712176e-19, 1.1527287871097236e-19, 1.9761064367965387e-19
1970/01/01/01:00:06.430000,[],0,6.9192955136540095e-19, 1.8174543585316044e-18, -7.220160007476807, -3.175150617366755e-19, 1.128750759856372e-19, 1.9350013764663353e-19
1970/01/01/01:00:06.440000,[],0,6.387989651392957e-19, 1.7511980186467195e-18, -7.220160007476807, -3.0515354541571233e-19, 1.0480876608118953e-19, 1.7967217227128164e-19
1970/01/01/01:00:06.450000,[],0,7.636644635435895e-19, 1.8000438609985883e-18, -7.220160007476807, -3.1153984503371627e-19, 1.2494599341765282e-19, 2.1419313341950442e-19
1970/01/01/01:00:06.460000,[],0,8.859563445682893e-19, 1.8477328912638017e-18, -7.220160007476807, -3.177672484259276e-19, 1.446679954736601e-19, 2.480022668765341e-19
1970/01/01/01:00:06.470000,[],0,1.0057136924973384e-18, 1.894283307415836e-18, -7.220160007476807, -3.2383834053176054e-19, 1.6398107303903355e-19, 2.811104035385163e-19
1970/01/01/01:00:06.480000,[],0,1.122975436518315e-18, 1.939713100633014e-18, -7.220160007476807, -3.2975560289305277e-19, 1.8289150751654973e-19, 3.135282838287172e-19
1970/01/01/01:00:06.490000,[],0,1.23777952354182e-18, 1.984040468888812e-18, -7.220160007476807, -3.355215687504302e-19, 2.0140542521262039e-19, 3.452664542999467e-19
1970/01/01/01:00:06.500000,[],0,1.3007655014774e-18, 1.9734355998455757e-18, -7.220160007476807, -3.327073710595541e-19, 2.1161559985669797e-19, 3.627695960615688e-19
1970/01/01/01:00:06.510000,[],0,1.3623617125863144e-18, 1.9628454132582124e-18, -7.220160007476807, -3.299161534800705e-19, 2.21600393633249e-19, 3.798863927783403e-19
1970/01/01/01:00:06.520000,[],0,1.422589766962066e-18, 1.9522707363073345e-18, -7.220160007476807, -3.2714778676500864e-19, 2.3136334790927096e-19, 3.9662286735909643e-19
1970/01/01/01:00:06.530000,[],0,1.4814709645054282e-18, 1.9417123961735546e-18, -7.220160007476807, -3.2440208996860957e-19, 2.409079006541848e-19, 4.1298496516448987e-19
1970/01/01/01:00:06.540000,[],0,1.539026398322021e-18, 1.931171013242332e-18, -7.220160007476807, -3.2167885629572015e-19, 2.5023746398801724e-19, 4.2897850230820266e-19
1970/01/01/01:00:06.550000,[],0,1.4197111784303815e-18, 1.8170223634566986e-18, -7.220160007476807, -3.0275996906631944e-19, 2.3166009895402436e-19, 3.9713158343581654e-19
1970/01/01/01:00:06.560000,[],0,1.302640202938175e-18, 1.7049748558245266e-18, -7.220160007476807, -2.841891697784387e-19, 2.1343110620488701e-19, 3.658818889656937e-19
1970/01/01/01:00:06.570000,[],0,1.1877804880184757e-18, 1.5949977812655748e-18, -7.220160007476807, -2.659613661014319e-19, 1.9554535463586796e-19, 3.3522060425443163e-19
1970/01/01/01:00:06.580000,[],0,1.075099153241935e-18, 1.4870608442899084e-18, -7.220160007476807, -2.4807154325283543e-19, 1.7799775191632117e-19, 3.0513901805620437e-19
1970/01/01/01:00:06.590000,[],0,9.949628260759867e-19, 1.3984143795844381e-18, -7.220160007476807, -2.3214728248542395e-19, 1.6506054373841525e-19, 2.8296093581576816e-19
1970/01/01/01:00:06.600000,[],0,9.163296928782005e-19, 1.3114009762033006e-18, -7.220160007476807, -2.1651827349790562e-19, 1.5236555730831958e-19, 2.6119809824283356e-19
1970/01/01/01:00:06.610000,[],0,8.068489783855688e-19, 1.3148762721493656e-18, -7.220160007476807, -2.1550855738861687e-19, 1.3482947049386318e-19, 2.3113623513233687e-19
1970/01/01/01:00:06.620000,[],0,6.994771091658528e-19, 1.3181505632065802e-18, -7.220160007476807, -2.1449747126143858e-19, 1.1763062780008405e-19, 2.016525066465294e-19
1970/01/01/01:00:06.630000,[],0,5.941827557533519e-19, 1.3212274682901243e-18, -7.220160007476807, -2.134851702127356e-19, 1.0076400151982154e-19, 1.727382790877676e-19
1970/01/01/01:00:06.640000,[],0,4.909348988750956e-19, 1.324110813110331e-18, -7.220160007476807, -2.124717576400845e-19, 8.422462210705179e-20, 1.4438507385477282e-19
1970/01/01/01:00:06.650000,[],0,5.032067953465674e-19, 1.3311801054203623e-18, -7.220160007476807, -2.1363105126857757e-19, 8.477912392314642e-20, 1.4533563362556696e-19
1970/01/01/01:00:06.660000,[],0,5.151829230502633e-19, 1.3379748771646026e-18, -7.220160007476807, -2.1474578054156934e-19, 8.53140512855268e-20, 1.4625266673215856e-19
1970/01/01/01:00:06.670000,[],0,5.268679865759171e-19, 1.3444999880291506e-18, -7.220160007476807, -2.158167597149753e-19, 8.582975316101387e-20, 1.471367160118246e-19
1970/01/01/01:00:06.680000,[],0,5.382666905132627e-19, 1.350760090904952e-18, -7.220160007476807, -2.168447254965285e-19, 8.632655912938292e-20, 1.4798838892532745e-19
1970/01/01/01:00:06.690000,[],0,5.493835843556691e-19, 1.3567599420805287e-18, -7.220160007476807, -2.1783044044335615e-19, 8.680479230806075e-20, 1.48808215385247e-19
1970/01/01/01:00:06.700000,[],0,6.232932060630478e-19, 1.284218890696619e-18, -7.220160007476807, -2.0592850050084863e-19, 9.873894059566956e-20, 1.692667571532474e-19
1970/01/01/01:00:06.710000,[],0,6.956623072771231e-19, 1.2130002943170284e-18, -7.220160007476807, -1.9424400566186598e-19, 1.1042452757155471e-19, 1.892991975082064e-19
1970/01/01/01:00:06.720000,[],0,7.665144626453526e-19, 1.143084714197362e-18, -7.220160007476807, -1.827737764509287e-19, 1.218653660213522e-19, 2.0891206342214497e-19
1970/01/01/01:00:06.730000,[],0,8.358729366224646e-19, 1.0744532285811076e-18, -7.220160007476807, -1.7151467216664853e-19, 1.330652105695612e-19, 2.2811177846950744e-19
1970/01/01/01:00:06.740000,[],0,9.037605800728807e-19, 1.0070868123141765e-18, -7.220160007476807, -1.6046360380642544e-19, 1.4402773183014991e-19, 2.469047016012528e-19
1970/01/01/01:00:06.750000,[],0,9.3099819007818e-19, 1.1056804340783266e-18, -7.220160007476807, -1.7651225185844957e-19, 1.489011956559768e-19, 2.5525919993864425e-19
1970/01/01/01:00:06.760000,[],0,9.575978370360476e-19, 1.202191525252798e-18, -7.220160007476807, -1.9222228577190688e-19, 1.5366230509016423e-19, 2.6342109444028154e-19
1970/01/01/01:00:06.770000,[],0,9.835698607041407e-19, 1.2966522424839036e-18, -7.220160007476807, -2.0759890127501997e-19, 1.58312830816211e-19, 2.7139340948527934e-19
1970/01/01/01:00:06.780000,[],0,1.0089239804546567e-18, 1.3890940186349203e-18, -7.220160007476807, -2.22647216547829e-19, 1.628545047435246e-19, 2.7917914360335814e-19
1970/01/01/01:00:06.790000,[],0,6.9492849467621195e-19, 1.3506061319134405e-18, -7.220160007476807, -2.174895127840136e-19, 1.1436762000341257e-19, 1.9605877530232197e-19
1970/01/01/01:00:06.800000,[],0,6.517957303213055e-19, 1.3515288518867434e-18, -7.220160007476807, -2.1687600326344067e-19, 1.0718890720797698e-19, 1.8375240866376137e-19
1970/01/01/01:00:06.810000,[],0,6.332084649693561e-19, 1.3248980822583284e-18, -7.220160007476807, -2.1144818625553548e-19, 1.028687044273259e-19, 1.763463504468444e-19
1970/01/01/01:00:06.820000,[],0,6.149295828895241e-19, 1.2986674612512359e-18, -7.220160007476807, -2.061077918986195e-19, 9.862462811242385e-20, 1.6907079289625475e-19
1970/01/01/01:00:06.830000,[],0,5.96954793082382e-19, 1.2728315087939077e-18, -7.220160007476807, -2.0085359234647095e-19, 9.44555667393227e-20, 1.6192382315682588e-19
1970/01/01/01:00:06.840000,[],0,5.79279804548502e-19, 1.2473850550075155e-18, -7.220160007476807, -1.9568438560226222e-19, 9.036044109581701e-20, 1.549036059215737e-19
1970/01/01/01:00:06.840000,[],0,6.958438734215784e-19, 1.1659869672146942e-18, -7.220160007476807, -1.8380710598176644e-19, 1.0914747702804648e-19, 1.8710996061950825e-19
1970/01/01/01:00:06.860000,[],0,8.100070505667197e-19, 1.086100241798584e-18, -7.220160007476807, -1.7214897752480892e-19, 1.2754786418504423e-19, 2.186534851528464e-19
1970/01/01/01:00:06.870000,[],0,9.218060421236078e-19, 1.0077025448826456e-18, -7.220160007476807, -1.607068078312131e-19, 1.4556748976632616e-19, 2.4954426078530367e-19
1970/01/01/01:00:06.880000,[],0,1.0312767787501006e-18, 9.307721629757998e-19, -7.220160007476807, -1.494774045008024e-19, 1.6321215696087722e-19, 2.7979226538301893e-19
1970/01/01/01:00:06.890000,[],0,1.0171878249667912e-18, 9.275911365326506e-19, -7.220160007476807, -1.5064173876115321e-19, 1.6097048457616145e-19, 2.7594941690164485e-19
1970/01/01/01:00:06.900000,[],0,1.0032788863642886e-18, 9.243809519729089e-19, -7.220160007476807, -1.5176772544529395e-19, 1.5875755671773189e-19, 2.721558115161118e-19
1970/01/01/01:00:06.910000,[],0,9.895478949910615e-19, 9.211425398747637e-19, -7.220160007476807, -1.5285601078807817e-19, 1.5657299856937348e-19, 2.6841085469035454e-19
1970/01/01/01:00:06.920000,[],0,9.759925761004253e-19, 9.178768308164044e-19, -7.220160007476807, -1.539072539490565e-19, 1.5441647408896238e-19, 2.6471397773770192e-19
1970/01/01/01:00:06.930000,[],0,9.626106549456956e-19, 9.145845485808668e-19, -7.220160007476807, -1.5492207531368835e-19, 1.5228764723437474e-19, 2.610645344233004e-19
1970/01/01/01:00:06.940000,[],0,9.444087523616193e-19, 8.612522853816635e-19, -7.220160007476807, -1.458126324956745e-19, 1.4949378009199153e-19, 2.562750552790418e-19
1970/01/01/01:00:06.950000,[],0,9.264764072596588e-19, 8.089004897022769e-19, -7.220160007476807, -1.368707971492792e-19, 1.4674083254053556e-19, 2.5155573139048535e-19
1970/01/01/01:00:06.960000,[],0,9.08810000724634e-19, 7.575148409783523e-19, -7.220160007476807, -1.28094126506756e-19, 1.4402828759212397e-19, 2.4690563217944193e-19
1970/01/01/01:00:06.970000,[],0,8.914061206365184e-19, 7.070811220431113e-19, -7.220160007476807, -1.194801648756614e-19, 1.4135557656008564e-19, 2.4232385291711657e-19
1970/01/01/01:00:06.980000,[],0,8.882527013463131e-19, 5.648502074491856e-19, -7.220160007476807, -9.714639173430623e-20, 1.4127817054932658e-19, 2.421911421275901e-19
1970/01/01/01:00:06.990000,[],0,9.215117726206921e-19, 6.345251814081756e-19, -7.220160007476807, -1.1020970618153528e-19, 1.4625257625927906e-19, 2.507187021587641e-19
1970/01/01/01:00:07.000000,[],0,9.695893709786523e-19, 6.009775274975922e-19, -7.220160007476807, -1.0879905304440266e-19, 1.5347682276249629e-19, 2.6310312104293733e-19
1970/01/01/01:00:07.010000,[],0,1.0166084883452744e-18, 5.680406947705909e-19, -7.220160007476807, -1.0740571900134537e-19, 1.6054124246173178e-19, 2.752135621985965e-19
1970/01/01/01:00:07.020000,[],0,1.0625855649352327e-18, 5.357058427343751e-19, -7.220160007476807, -1.0602951664425588e-19, 1.674483168988232e-19, 2.8705426492638096e-19
1970/01/01/01:00:07.030000,[],0,1.1075368341680488e-18, 5.039640791973597e-19, -7.220160007476807, -1.0467023917798104e-19, 1.7420051469091114e-19, 2.986294426775359e-19
1970/01/01/01:00:07.040000,[],0,1.2066614024878814e-18, 6.929887561397751e-19, -7.220160007476807, -1.3487051933176112e-19, 1.8949602771990281e-19, 3.2485031846303674e-19
1970/01/01/01:00:07.050000,[],0,1.3036827607027214e-18, 8.781635794150038e-19, -7.220160007476807, -1.644533156206189e-19, 2.0446667848801136e-19, 3.5051429490113627e-19
1970/01/01/01:00:07.060000,[],0,1.3986333756516115e-18, 1.0595472271477489e-18, -7.220160007476807, -1.934280049122795e-19, 2.1911745592830623e-19, 3.7562992814129556e-19
1970/01/01/01:00:07.070000,[],0,1.491545093788135e-18, 1.2371970849930062e-18, -7.220160007476807, -2.218038542145429e-19, 2.3345332312446276e-19, 4.002056967847933e-19
1970/01/01/01:00:07.080000,[],0,1.3941465412139708e-18, 1.3820353762752756e-18, -7.220160007476807, -2.475320146982977e-19, 2.1836348079996415e-19, 3.7433738088599903e-19
1970/01/01/01:00:07.090000,[],0,1.2985565156515772e-18, 1.523838741890088e-18, -7.220160007476807, -2.7272085342266795e-19, 2.0355358741402646e-19, 3.489490106882445e-19
1970/01/01/01:00:07.090000,[],0,1.204748443923776e-18, 1.6626536073493229e-18, -7.220160007476807, -2.9737864219377915e-19, 1.8901954583767813e-19, 3.2403350345753477e-19
1970/01/01/01:00:07.110000,[],0,1.1126960630461186e-18, 1.7985257777794004e-18, -7.220160007476807, -3.2151354942018026e-19, 1.7475728479134175e-19, 2.995839057068455e-19
1970/01/01/01:00:07.120000,[],0,1.0223734202268861e-18, 1.9315008515115874e-18, -7.220160007476807, -3.451335884140554e-19, 1.607627846942282e-19, 2.755933414973349e-19
1970/01/01/01:00:07.130000,[],0,9.154513304652458e-19, 1.8647872875431138e-18, -7.220160007476807, -3.3468673671721107e-19, 1.437917139369338e-19, 2.4650008103474367e-19
1970/01/01/01:00:07.140000,[],0,8.105759957317913e-19, 1.7992214366745575e-18, -7.220160007476807, -3.2441535070780456e-19, 1.2714567346158446e-19, 2.1796403011228346e-19
1970/01/01/01:00:07.150000,[],0,7.077171722353763e-19, 1.7347869620888205e-18, -7.220160007476807, -3.143169488439982e-19, 1.108198552808697e-19, 1.8997689107443462e-19
