time,.layout.dim,fault,Fx,Fy,Fz,Wx,Wy,Wz
1970/01/01/01:00:04.630000,[],0,-8.181788841604047e-21, 3.140171798824787e-20, -7.220138072967529, -2.6351735112171887e-20, -8.806375635360506e-21, -1.5096643946332295e-20
1970/01/01/01:00:04.640000,[],0,2.53208205609819e-19, 6.811910538791463e-20, -7.2201385498046875, -3.193743698832386e-20, 3.307409300989683e-20, 5.669844239024519e-20
1970/01/01/01:00:04.650000,[],0,4.1353535046456735e-19, 1.446196700313111e-19, -7.220139503479004, -4.37838588945623e-20, 5.874423452849929e-20, 1.0070440574162651e-19
1970/01/01/01:00:04.660000,[],0,4.473170964885033e-19, 2.632028221561441e-19, -7.22014045715332, -6.227044085632749e-20, 6.467062818827227e-20, 1.108639284978823e-19
1970/01/01/01:00:04.670000,[],0,4.803785232952704e-19, 3.7938799060988296e-19, -7.220141410827637, -8.038106922968733e-20, 7.047202064032172e-20, 1.208091856260927e-19
1970/01/01/01:00:04.680000,[],0,5.127306427267733e-19, 4.932115067159946e-19, -7.220141887664795, -9.812144380605019e-20, 7.615034412685976e-20, 1.3054344707461673e-19
1970/01/01/01:00:04.690000,[],0,5.443844666249166e-19, 6.047092494335486e-19, -7.220142841339111, -1.1549719975333909e-19, 8.170747919131025e-20, 1.4006996986711631e-19
1970/01/01/01:00:04.700000,[],0,5.753507483376634e-19, 7.139165807337316e-19, -7.2201433181762695, -1.3251389469129461e-19, 8.714530637709703e-20, 1.4939194640376801e-19
1970/01/01/01:00:04.710000,[],0,5.158774962708664e-19, 5.566337190271198e-19, -7.220143795013428, -1.0432565382936735e-19, 7.649673893306341e-20, 1.311372722815503e-19
1970/01/01/01:00:04.720000,[],0,4.575420828354244e-19, 4.0244089389627643e-19, -7.220144748687744, -7.669075802314685e-20, 6.605349322670194e-20, 1.1323456350997392e-19
1970/01/01/01:00:04.730000,[],0,4.003276542263566e-19, 2.512916539799278e-19, -7.220145225524902, -4.960088376771929e-20, 5.581251256715529e-20, 9.567859204907356e-20
1970/01/01/01:00:04.740000,[],0,3.442174858856529e-19, 1.0314026523748765e-19, -7.2201457023620605, -2.3047851345425784e-20, 4.577076288178601e-20, 7.846416863297518e-20
1970/01/01/01:00:04.750000,[],0,3.649144236911305e-19, 1.8609538482412075e-19, -7.220146656036377, -3.6015805762076817e-20, 5.061464530719131e-20, 8.676796338375653e-20
1970/01/01/01:00:04.760000,[],0,3.8404961865071384e-19, 5.500334898231943e-20, -7.220147132873535, -1.386295253032347e-20, 5.435987355158707e-20, 9.318835835263414e-20
1970/01/01/01:00:04.770000,[],0,4.0276370113032525e-19, -7.347235335606787e-20, -7.220147609710693, 7.848229875179173e-21, 5.802476187898861e-20, 9.947102128717313e-20
1970/01/01/01:00:04.780000,[],0,4.210632368760769e-19, -1.9937119421589642e-19, -7.220148086547852, 2.9124402520184154e-20, 6.161055106031478e-20, 1.0561809122473878e-19
1970/01/01/01:00:04.790000,[],0,4.389546623871102e-19, -3.227321157094416e-19, -7.22014856338501, 4.997213922873928e-20, 6.511846247943878e-20, 1.1163165550390808e-19
1970/01/01/01:00:04.800000,[],0,4.5644436246377825e-19, -4.435935429610958e-19, -7.220149040222168, 7.039792335201287e-20, 6.854970459553677e-20, 1.1751377561386387e-19
1970/01/01/01:00:04.810000,[],0,4.662336831218253e-19, -4.1777498714602546e-19, -7.220149517059326, 6.349074551734488e-20, 7.046696062141837e-20, 1.208005002296609e-19
1970/01/01/01:00:04.820000,[],0,4.757805881616061e-19, -3.924309745086191e-19, -7.220149993896484, 5.671536081871131e-20, 7.233882511118612e-20, 1.2400940524439259e-19
1970/01/01/01:00:04.830000,[],0,4.850889549922419e-19, -3.675546291100349e-19, -7.220149993896484, 5.0069814395680163e-20, 7.416601538552747e-20, 1.2714174435367483e-19
1970/01/01/01:00:04.840000,[],0,4.9416266102285405e-19, -3.431390491620369e-19, -7.220150470733643, 4.355216754369076e-20, 7.594924876512988e-20, 1.301987066296382e-19
1970/01/01/01:00:04.850000,[],0,5.030054802649873e-19, -3.191774621233598e-19, -7.220150947570801, 3.716052033227364e-20, 7.768921672128664e-20, 1.331815199185044e-19
1970/01/01/01:00:04.860000,[],0,4.246959814818625e-19, -2.652977346056171e-19, -7.220151424407959, 2.6917882080327614e-20, 6.587532627757626e-20, 1.1292912706878871e-19
1970/01/01/01:00:04.870000,[],0,3.4791020108584863e-19, -2.124690693030937e-19, -7.220151901245117, 1.687740386203271e-20, 5.429112062551713e-20, 9.30704980400424e-20
1970/01/01/01:00:04.880000,[],0,2.7262536576070636e-19, -1.6067573685945407e-19, -7.220151901245117, 7.03604675799007e-21, 4.29331747203854e-20, 7.359972624570396e-20
1970/01/01/01:00:04.890000,[],0,1.988189477594407e-19, -1.099022017888187e-19, -7.220152378082275, -2.609186145933672e-21, 3.1798092598025623e-20, 5.451101495913699e-20
1970/01/01/01:00:04.900000,[],0,2.584426045260546e-19, -9.05382655404703e-20, -7.220152854919434, -5.278785557152125e-21, 4.086806016000995e-20, 7.005952893329625e-20
1970/01/01/01:00:04.910000,[],0,3.1684794057265147e-19, -7.155255762721179e-20, -7.220152854919434, -7.894464747776912e-21, 4.975254216315206e-20, 8.52900695101113e-20
1970/01/01/01:00:04.920000,[],0,1.8249934635801717e-19, -1.4950863056892628e-19, -7.220153331756592, 5.006768747521839e-21, 2.838200792041781e-20, 4.865487349029419e-20
1970/01/01/01:00:04.930000,[],0,5.0819472675200487e-20, -2.258906434284377e-19, -7.220153331756592, 1.764947679744866e-20, 7.43604916867698e-21, 1.2747513206786352e-20
1970/01/01/01:00:04.940000,[],0,-7.823189243956117e-20, -3.007224164224482e-19, -7.22015380859375, 3.0037567911177215e-20, -1.309173424050135e-20, -2.2442972291322115e-20
1970/01/01/01:00:04.950000,[],0,-2.046943987257078e-19, -3.740274724996272e-19, -7.22015380859375, 4.217488920557009e-20, -3.320765359825573e-20, -5.692740339886045e-20
1970/01/01/01:00:04.960000,[],0,-1.3909990672844182e-19, -5.509705303608521e-19, -7.220154285430908, 7.180361340547017e-20, -2.2583922575231444e-20, -3.871529676644655e-20
1970/01/01/01:00:04.970000,[],0,-7.480338389689372e-20, -7.243195660087164e-19, -7.220154285430908, 1.0083257996248102e-19, -1.2170408518894998e-20, -2.086355815335734e-20
1970/01/01/01:00:04.980000,[],0,-1.1785310707311814e-20, -8.94129199213043e-19, -7.220154762268066, 1.2927088140099219e-19, -1.9639477057414475e-21, -3.366767466706997e-21
1970/01/01/01:00:04.990000,[],0,4.9973577101288447e-20, -1.0604533001112242e-18, -7.220154762268066, 1.5712749392311958e-19, 8.038579966881536e-21, 1.3780423492762834e-20
1970/01/01/01:00:05.000000,[],0,1.104922917582987e-19, -1.2233448082624634e-18, -7.220155239105225, 1.8441127094635693e-19, 1.784025340415437e-20, 3.058329385796054e-20
1970/01/01/01:00:05.010000,[],0,3.0488088600629954e-19, -1.2130485809852862e-18, -7.220155239105225, 1.8207493808029211e-19, 4.9924805756890496e-20, 8.558537945114127e-20
1970/01/01/01:00:05.020000,[],0,5.483379763626138e-19, -1.1317517194199261e-18, -7.220155715942383, 1.7014327133452097e-19, 8.875282850001727e-20, 1.521477115391855e-19
1970/01/01/01:00:05.030000,[],0,7.868711190263412e-19, -1.0519675643997724e-18, -7.220155715942383, 1.5843322436942867e-19, 1.267954270956536e-19, 2.173635745357524e-19
1970/01/01/01:00:05.040000,[],0,1.0205548636501883e-18, -9.736738854458626e-19, -7.220155715942383, 1.4694152723665624e-19, 1.6406447610923362e-19, 2.8125340238691143e-19
1970/01/01/01:00:05.050000,[],0,1.2494629327062487e-18, -8.968487622719642e-19, -7.220156192779541, 1.3566497461133002e-19, 2.0057175640213765e-19, 3.4383729299660823e-19
1970/01/01/01:00:05.060000,[],0,1.3125340068473451e-18, -8.726524885838693e-19, -7.220156192779541, 1.3255997123635323e-19, 2.1089030463115675e-19, 3.61526240203325e-19
1970/01/01/01:00:05.070000,[],0,1.374212419029632e-18, -8.488528996982819e-19, -7.220156192779541, 1.295038102916083e-19, 2.209814040411179e-19, 3.7882527514879963e-19
1970/01/01/01:00:05.080000,[],0,1.434519779346612e-18, -8.254444121460672e-19, -7.220156669616699, 1.2649580676815042e-19, 2.3084858307432156e-19, 3.957404207418672e-19
1970/01/01/01:00:05.090000,[],0,1.493477594494212e-18, -8.02421545855667e-19, -7.220156669616699, 1.2353532735582313e-19, 2.404953184742798e-19, 4.122776998913629e-19
1970/01/01/01:00:05.100000,[],0,1.5511068541804751e-18, -7.797788724543116e-19, -7.220156669616699, 1.2062169997037873e-19, 2.499250999092019e-19, 4.284430321085453e-19
1970/01/01/01:00:05.110000,[],0,1.4140226573578543e-18, -8.444037019785123e-19, -7.220156669616699, 1.3011618243883895e-19, 2.2622097283618193e-19, 3.8780737092657153e-19
1970/01/01/01:00:05.120000,[],0,1.2795388061883705e-18, -9.076515342767536e-19, -7.220157146453857, 1.3940774716328226e-19, 2.0296829250715983e-19, 3.479456406052177e-19
1970/01/01/01:00:05.130000,[],0,1.1476166299783869e-18, -9.695436692498088e-19, -7.220157146453857, 1.48499547769794e-19, 1.8016037685374985e-19, 3.088463640134846e-19
1970/01/01/01:00:05.140000,[],0,1.018218078419726e-18, -1.0301009415093565e-18, -7.220157146453857, 1.5739466033627713e-19, 1.5779060843105154e-19, 2.7049819326734382e-19
1970/01/01/01:00:05.150000,[],0,7.688799407033129e-19, -1.1808578134720194e-18, -7.220157146453857, 1.7991814218124252e-19, 1.1776248555960384e-19, 2.0187854667360658e-19
1970/01/01/01:00:05.160000,[],0,7.8908827326071305e-19, -1.2678972730424524e-18, -7.220157623291016, 1.959389116616842e-19, 1.2035570970465465e-19, 2.0632407377940797e-19
1970/01/01/01:00:05.170000,[],0,7.774849455193372e-19, -1.2177848103776117e-18, -7.220157623291016, 1.886436697974552e-19, 1.187622496521478e-19, 2.0359242612872524e-19
1970/01/01/01:00:05.180000,[],0,7.660359386609907e-19, -1.1685528814748337e-18, -7.220157623291016, 1.8147547770543552e-19, 1.1718878410601003e-19, 2.0089505477467517e-19
1970/01/01/01:00:05.190000,[],0,7.547392881317189e-19, -1.1201886650346239e-18, -7.220157623291016, 1.7443250007864105e-19, 1.1563506749699695e-19, 1.982315461269515e-19
1970/01/01/01:00:05.200000,[],0,7.435931327751434e-19, -1.0726797533477939e-18, -7.220157623291016, 1.6751292745948184e-19, 1.141008671805613e-19, 1.9560147367055085e-19
1970/01/01/01:00:05.210000,[],0,6.430641668715605e-19, -9.176504935212946e-19, -7.220158100128174, 1.4027434810190227e-19, 9.663996332896771e-20, 1.6566850856394465e-19
1970/01/01/01:00:05.220000,[],0,5.44481556949315e-19, -7.656299997753803e-19, -7.220158100128174, 1.135665214295491e-19, 7.951861711882715e-20, 1.3631763303933143e-19
1970/01/01/01:00:05.230000,[],0,4.478160931930259e-19, -6.165733458630318e-19, -7.220158100128174, 8.738149229137506e-20, 6.273174914419066e-20, 1.0754014231323377e-19
1970/01/01/01:00:05.240000,[],0,3.5303918617277196e-19, -4.70436174223901e-19, -7.220158100128174, 6.17114218586065e-20, 4.627434462259461e-20, 7.932744792444791e-20
1970/01/01/01:00:05.250000,[],0,4.788775523750046e-19, -5.387827478179192e-19, -7.220158100128174, 7.292989735764354e-20, 6.805818482826981e-20, 1.1667117583770497e-19
1970/01/01/01:00:05.260000,[],0,6.021512450880167e-19, -6.057084319147244e-19, -7.220158100128174, 8.391670412402892e-20, 8.939954156736596e-20, 1.5325636620455383e-19
1970/01/01/01:00:05.270000,[],0,7.228992451981746e-19, -6.71235095101761e-19, -7.220158576965332, 9.467538352476013e-20, 1.1030512922001151e-19, 1.8909450908069075e-19
1970/01/01/01:00:05.280000,[],0,8.411599649051738e-19, -7.353840889785906e-19, -7.220158576965332, 1.0520942522804637e-19, 1.307815846181525e-19, 2.241969911242354e-19
1970/01/01/01:00:05.290000,[],0,9.569714545171919e-19, -7.9817655834962145e-19, -7.220158576965332, 1.1552226074096003e-19, 1.5083542827146133e-19, 2.5857500512285135e-19
1970/01/01/01:00:05.300000,[],0,1.0062614928580017e-18, -6.740861798780782e-19, -7.220158576965332, 9.59583083430872e-20, 1.5941734957851657e-19, 2.732868776062015e-19
1970/01/01/01:00:05.310000,[],0,1.054465029464223e-18, -5.524102382170006e-19, -7.220158576965332, 7.677603517442224e-20, 1.6781169475697833e-19, 2.8767718362642167e-19
1970/01/01/01:00:05.320000,[],0,1.10159912493599e-18, -4.3311254421458956e-19, -7.220158576965332, 5.79697285188597e-20, 1.7602135893899056e-19, 3.017509121165813e-19
1970/01/01/01:00:05.330000,[],0,1.14768042628313e-18, -3.161575032551111e-19, -7.220158576965332, 3.953375320847656e-20, 1.840492372566972e-19, 3.1551297446156746e-19
1970/01/01/01:00:05.340000,[],0,1.1650799636730299e-18, -3.7203846501795517e-19, -7.220158576965332, 4.967272246521496e-20, 1.8624339845497946e-19, 3.1927439735139335e-19
1970/01/01/01:00:05.350000,[],0,1.0524215831584874e-18, -3.639562383490644e-19, -7.22015905380249, 4.9416878086691724e-20, 1.685691724782267e-19, 2.889757279411592e-19
1970/01/01/01:00:05.360000,[],0,9.419110805020155e-19, -3.5599922614539883e-19, -7.22015905380249, 4.9161211422753215e-20, 1.512315702366918e-19, 2.592541204057574e-19
1970/01/01/01:00:05.370000,[],0,8.335166092500307e-19, -3.4816577404573337e-19, -7.22015905380249, 4.890574186044504e-20, 1.3422560279730532e-19, 2.301010444451209e-19
1970/01/01/01:00:05.380000,[],0,7.272066848404679e-19, -3.404541501406605e-19, -7.22015905380249, 4.865048878681281e-20, 1.1754633292578607e-19, 2.0150799560857696e-19
1970/01/01/01:00:05.390000,[],0,6.22950236301568e-19, -3.328627259183492e-19, -7.22015905380249, 4.839547805125066e-20, 1.0118889447368677e-19, 1.734666762406059e-19
1970/01/01/01:00:05.400000,[],0,6.644611062704111e-19, -2.0231462595278688e-19, -7.22015905380249, 2.983953893382746e-20, 1.0816680271307658e-19, 1.8542880649737372e-19
1970/01/01/01:00:05.410000,[],0,7.050753641540351e-19, -7.435724920339208e-20, -7.22015905380249, 1.1651738002049406e-20, 1.149943385643922e-19, 1.9713315367105764e-19
1970/01/01/01:00:05.420000,[],0,7.448068135289118e-19, 5.104841752794441e-20, -7.22015905380249, -6.173473074198073e-21, 1.216738220107579e-19, 2.0858369856835556e-19
1970/01/01/01:00:05.420000,[],0,7.836691028751485e-19, 1.7394087045144899e-19, -7.22015905380249, -2.3641563461259988e-20, 1.2820755364825234e-19, 2.197843702971771e-19
1970/01/01/01:00:05.440000,[],0,9.73491905711101e-19, 2.319975369451577e-19, -7.22015905380249, -3.1126205451956623e-20, 1.5807473204676643e-19, 2.709852475517727e-19
1970/01/01/01:00:05.450000,[],0,1.1594209109098249e-18, 2.8886984882275243e-19, -7.22015905380249, -3.845804359594256e-20, 1.873287628162256e-19, 3.211350108923607e-19
1970/01/01/01:00:05.450000,[],0,1.3415153135839061e-18, 3.445758618860415e-19, -7.22015905380249, -4.56393994919292e-20, 2.159789775879152e-19, 3.702496610939151e-19
1970/01/01/01:00:05.470000,[],0,1.5198337401592594e-18, 3.9913328297001244e-19, -7.22015905380249, -5.2672567273646675e-20, 2.4403459167084694e-19, 4.1834499213625693e-19
1970/01/01/01:00:05.480000,[],0,1.6944338864836102e-18, 4.525596121144995e-19, -7.220159530639648, -5.95598023007339e-20, 2.715046652776677e-19, 4.654365912040539e-19
1970/01/01/01:00:05.490000,[],0,1.5877757707349509e-18, 2.612306426300587e-19, -7.220159530639648, -2.7489551125306986e-20, 2.519885277966096e-19, 4.319803407511576e-19
1970/01/01/01:00:05.490000,[],0,1.483092031710879e-18, 7.370210277120447e-20, -7.220159530639648, 3.942043108014393e-21, 2.3283751300781117e-19, 3.991500075280225e-19
1970/01/01/01:00:05.510000,[],0,1.3803536146923787e-18, -1.1008323802069416e-19, -7.220159530639648, 3.474461010634181e-20, 2.1404621838789676e-19, 3.6693638915033395e-19
1970/01/01/01:00:05.520000,[],0,1.279531981948317e-18, -2.901818606718381e-19, -7.220159530639648, 6.492765517657752e-20, 1.9560935773576425e-19, 3.353303349325656e-19
