time,.layout.dim,fault,Fx,Fy,Fz,Wx,Wy,Wz
1970/01/01/01:00:04.460000,[],0,2.605042229558723e-19, 1.9407263710339972e-19, -7.22015905380249, -4.0415547128503693e-20, 3.683245597769113e-20, 6.314135218142072e-20
1970/01/01/01:00:04.470000,[],0,2.6719164216623967e-19, 3.142179198150391e-19, -7.220159530639648, -5.95838745490289e-20, 3.834950198993912e-20, 6.574200802728744e-20
1970/01/01/01:00:04.480000,[],0,2.7371858833777176e-19, 4.319288487580262e-19, -7.220159530639648, -7.836287778202865e-20, 3.9832375103131005e-20, 6.828406975898214e-20
1970/01/01/01:00:04.490000,[],0,3.6805680529003703e-19, 3.845391027781921e-19, -7.220159530639648, -6.969397972603317e-20, 5.4758096393046e-20, 9.38710214648862e-20
1970/01/01/01:00:04.490000,[],0,4.604714395772044e-19, 3.380586867854952e-19, -7.220159530639648, -6.119148714482863e-20, 6.937982557667348e-20, 1.1893683646018478e-19
1970/01/01/01:00:04.510000,[],0,5.50991778562837e-19, 2.924740815467991e-19, -7.220159530639648, -5.285292819010018e-20, 8.370218000204213e-20, 1.434894569712281e-19
1970/01/01/01:00:04.520000,[],0,6.396465667732211e-19, 2.4777192292533223e-19, -7.220159530639648, -4.46758568629271e-20, 9.772972208721804e-20, 1.6753665720330445e-19
1970/01/01/01:00:04.530000,[],0,7.264643419394899e-19, 2.0393902773008203e-19, -7.220159530639648, -3.665785624495709e-20, 1.1146693023973638e-19, 1.9108617904995944e-19
1970/01/01/01:00:04.540000,[],0,8.404860711998845e-19, 3.32930451331002e-19, -7.220159530639648, -6.020051830864157e-20, 1.3013965368872014e-19, 2.230965565662043e-19
1970/01/01/01:00:04.550000,[],0,9.521433046792964e-19, 4.593087855274728e-19, -7.220159530639648, -8.326630105566643e-20, 1.4842590284588265e-19, 2.5444440118588537e-19
1970/01/01/01:00:04.560000,[],0,1.0614721798307364e-18, 5.831135798925322e-19, -7.220159530639648, -1.0586244554756577e-19, 1.663315842977854e-19, 2.8513985879620354e-19
1970/01/01/01:00:04.570000,[],0,1.168508420516909e-18, 7.043839962583056e-19, -7.220159530639648, -1.2799607975477433e-19, 1.8386251415811042e-19, 3.151928814139036e-19
1970/01/01/01:00:04.580000,[],0,1.0618286946747467e-18, 7.65591070587802e-19, -7.220159530639648, -1.3814176016046692e-19, 1.685048979596919e-19, 2.8886553197393067e-19
1970/01/01/01:00:04.590000,[],0,9.571763885139519e-19, 8.254975068016354e-19, -7.220159530639648, -1.4807070632097355e-19, 1.534375833821883e-19, 2.630358609193791e-19
1970/01/01/01:00:04.600000,[],0,8.545214133397429e-19, 8.841232089332953e-19, -7.220159530639648, -1.5778625280813857e-19, 1.386562665014749e-19, 2.376964494741301e-19
1970/01/01/01:00:04.610000,[],0,7.538340940476444e-19, 9.414879776186946e-19, -7.220159530639648, -1.6729172126910926e-19, 1.2415672094160945e-19, 2.1284008565721788e-19
1970/01/01/01:00:04.620000,[],0,6.550851174246991e-19, 9.97611354999805e-19, -7.220159530639648, -1.7659035580285048e-19, 1.0993473325134675e-19, 1.8845954456297973e-19
1970/01/01/01:00:04.630000,[],0,4.950524488680197e-19, 1.0600136536156522e-18, -7.220159530639648, -1.8728014010584396e-19, 8.390412193143017e-20, 1.4383563205758154e-19
1970/01/01/01:00:04.640000,[],0,3.3817089900546685e-19, 1.1210618575687502e-18, -7.220159530639648, -1.9773740910852763e-19, 5.838572928113998e-20, 1.0008982347119668e-19
1970/01/01/01:00:04.650000,[],0,1.8439316344576026e-19, 1.180777059964719e-18, -7.220159530639648, -2.0796575587668724e-19, 3.3371865105718847e-20, 5.720890976341844e-20
1970/01/01/01:00:04.660000,[],0,3.367254525838187e-20, 1.2391798369212958e-18, -7.220159530639648, -2.1796873470201736e-19, 8.854940184605318e-21, 1.517989838251605e-20
1970/01/01/01:00:04.670000,[],0,-1.1403701917702985e-19, 1.2962906611586413e-18, -7.220159530639648, -2.2774986110212135e-19, -1.51725313051855e-20, -2.60100529736378e-20
1970/01/01/01:00:04.680000,[],0,-2.3579186611372673e-19, 1.2483619553109406e-18, -7.220159530639648, -2.221375440435256e-19, -3.615730534561167e-20, -6.198395202104858e-20
1970/01/01/01:00:04.690000,[],0,-3.550880350018834e-19, 1.2012670475206934e-18, -7.220159530639648, -2.166152475000304e-19, -5.67187729387381e-20, -9.723217941111593e-20
1970/01/01/01:00:04.700000,[],0,-4.719627877431559e-19, 1.1549939436690176e-18, -7.220159530639648, -2.1118173070071684e-19, -7.686333504078926e-20, -1.317657098272404e-19
1970/01/01/01:00:04.710000,[],0,-5.864528046278322e-19, 1.1095307530346078e-18, -7.220159530639648, -2.0583577872406026e-19, -9.659731829098148e-20, -1.6559540647731028e-19
1970/01/01/01:00:04.720000,[],0,-6.985944040546821e-19, 1.0648657916913117e-18, -7.220159530639648, -2.005761637238389e-19, -1.159269588556516e-19, -1.9873193869875779e-19
1970/01/01/01:00:04.730000,[],0,-8.999083999602213e-19, 1.2955844557106742e-18, -7.220159530639648, -2.3442942209666947e-19, -1.478746128170102e-19, -2.5349934733604354e-19
