time,.layout.dim,fault,Fx,Fy,Fz,Wx,Wy,Wz
1970/01/01/01:00:03.980000,[],0,-4.6843066836641765e-20, 1.3772201511344513e-18, -7.220154762268066, -2.0658797024420653e-19, -1.4067639342251998e-20, -2.4115953158146283e-20
1970/01/01/01:00:03.990000,[],0,-1.8306715414974654e-19, 1.3189323522830194e-18, -7.220154762268066, -1.9670865492045308e-19, -3.3732884206658494e-20, -5.78278024203215e-20
1970/01/01/01:00:04.000000,[],0,-3.16548449492119e-19, 1.2616784257997021e-18, -7.220155239105225, -1.8700726097658096e-19, -5.300144911531893e-20, -9.085962520844716e-20
1970/01/01/01:00:04.010000,[],0,-3.2211602124945443e-19, 1.2749391649946929e-18, -7.220155239105225, -1.900043560557108e-19, -5.3740408976838617e-20, -9.21264135424809e-20
1970/01/01/01:00:04.020000,[],0,-3.2754002547172362e-19, 1.287807200193874e-18, -7.220155715942383, -1.9292249416043302e-19, -5.445921277327586e-20, -9.335865416124349e-20
1970/01/01/01:00:04.030000,[],0,-3.3282281445379354e-19, 1.3002890454445695e-18, -7.220155715942383, -1.9576298068515183e-19, -5.515819977792877e-20, -9.455691575140605e-20
1970/01/01/01:00:04.040000,[],0,-3.379666629423487e-19, 1.3123912147941032e-18, -7.220155715942383, -1.9852709517487727e-19, -5.583768987704987e-20, -9.572175407494264e-20
1970/01/01/01:00:04.050000,[],0,-3.5244211686687353e-19, 1.2261302355776592e-18, -7.220156192779541, -1.8644334351867e-19, -5.753695149978107e-20, -9.863476753727616e-20
1970/01/01/01:00:04.060000,[],0,-3.8939524750994364e-19, 1.0199124545069643e-18, -7.220156192779541, -1.543634440568795e-19, -6.446197187875577e-20, -1.1050623750643847e-19
1970/01/01/01:00:04.070000,[],0,-4.2557036308811934e-19, 8.177170459599616e-19, -7.220156192779541, -1.2290969446939748e-19, -7.124204824242616e-20, -1.2212922371205955e-19
1970/01/01/01:00:04.080000,[],0,-4.609794318708885e-19, 6.194837808482997e-19, -7.220156669616699, -9.207273081319592e-20, -7.787939717633994e-20, -1.3350753247742687e-19
1970/01/01/01:00:04.090000,[],0,-4.956342153325859e-19, 4.2515323141484533e-19, -7.220156669616699, -6.184329900517188e-20, -8.437620941665067e-20, -1.4464492488938811e-19
1970/01/01/01:00:04.100000,[],0,-5.295463457005755e-19, 2.346667712336839e-19, -7.220156669616699, -3.2212270978018874e-20, -9.073464985011776e-20, -1.555451103360027e-19
