time,.layout.dim,fault,Fx,Fy,Fz,Wx,Wy,Wz
1970/01/01/01:00:05.680000,[],0,1.3934747930083953e-19, -9.249030063370064e-19, -7.220160007476807, 1.625517954134214e-19, 1.368539465754727e-20, -7.664266945539566e-07
1970/01/01/01:00:05.690000,[],0,1.9770971148270417e-19, -9.372685293140616e-19, -7.220160007476807, 1.596391115308632e-19, 2.2438511655245437e-20, -7.605163432344852e-07
1970/01/01/01:00:05.700000,[],0,2.5488492656085815e-19, -9.492930470835918e-19, -7.220160007476807, 1.567684846125745e-19, 3.101431958058602e-20, -7.546481697318086e-07
1970/01/01/01:00:05.710000,[],0,3.1089112863832156e-19, -9.609821431147318e-19, -7.220160007476807, 1.5393935889658121e-19, 3.941551484849549e-20, -7.488218898288324e-07
1970/01/01/01:00:05.720000,[],0,2.3530809470235392e-19, -9.584025803744852e-19, -7.220160007476807, 1.5484111501123472e-19, 2.824638907405033e-20, -7.430372761518811e-07
1970/01/01/01:00:05.730000,[],0,1.612131974624604e-19, -9.55778763471467e-19, -7.220160007476807, 1.5570964172971833e-19, 1.7297821639537053e-20, -7.372939876404416e-07
1970/01/01/01:00:05.740000,[],0,8.858406426801085e-20, -9.531117263814429e-19, -7.220160007476807, 1.5654552066340024e-19, 6.5664949367762164e-21, -7.315918537642574e-07
1970/01/01/01:00:05.740000,[],0,1.7398664972847497e-20, -9.504028132729083e-19, -7.220160007476807, 1.5734929464955743e-19, -3.950860982591179e-21, -7.259306471496529e-07
1970/01/01/01:00:05.760000,[],0,-5.236476884407172e-20, -9.476530581216289e-19, -7.220160007476807, 1.581215452995581e-19, -1.425747406165865e-20, -7.203100267361151e-07
1970/01/01/01:00:05.770000,[],0,-2.590378385249689e-19, -9.466227012711175e-19, -7.220160007476807, 1.5899260525866766e-19, -4.8837441298772596e-20, -7.147298219933873e-07
1970/01/01/01:00:05.780000,[],0,-4.615515306620455e-19, -9.45518208358206e-19, -7.220160007476807, 1.5983114667994622e-19, -8.272092407570403e-20, -7.091897487043752e-07
1970/01/01/01:00:05.790000,[],0,-6.599688434600005e-19, -9.443413371416963e-19, -7.220160007476807, 1.6063773825006492e-19, -1.1591846732967586e-19, -7.036895226519846e-07
1970/01/01/01:00:05.800000,[],0,-8.54351737916593e-19, -9.430934317900834e-19, -7.220160007476807, 1.6141292280630075e-19, -1.4844045605478475e-19, -6.982289164625399e-07
1970/01/01/01:00:05.810000,[],0,-7.313841537290138e-19, -7.219917763674156e-19, -7.220160007476807, 1.2450058250718716e-19, -1.2887176675543535e-19, -6.928077596057847e-07
1970/01/01/01:00:05.820000,[],0,-6.108027788134971e-19, -5.052399535934345e-19, -7.220160007476807, 8.83135568206604e-20, -1.0968155136042017e-19, -6.874257110212056e-07
1970/01/01/01:00:05.830000,[],0,-4.925719410061263e-19, -2.9277264204914246e-19, -7.220160007476807, 5.284098253883218e-20, -9.086416823946766e-20, -6.820825433351274e-07
1970/01/01/01:00:05.840000,[],0,-3.76656485130868e-19, -8.452537334554871e-20, -7.220160007476807, 1.8072124085197774e-20, -7.241404684814016e-20, -6.767780860172934e-07
1970/01/01/01:00:05.850000,[],0,-2.63021669601995e-19, 1.1956539032814852e-19, -7.220160007476807, -1.600361032949261e-20, -5.432569419018244e-20, -6.715119980071904e-07
1970/01/01/01:00:05.860000,[],0,-8.365369300097974e-20, 3.987939062743184e-19, -7.220160007476807, -5.790878210982073e-20, -2.334882230377291e-20, -6.662841087745619e-07
1970/01/01/01:00:05.870000,[],0,9.213527988467171e-20, 6.723979559466457e-19, -7.220160007476807, -9.897075796233754e-20, 7.010843598701345e-21, -6.610941341023135e-07
1970/01/01/01:00:05.880000,[],0,2.6439926136401964e-19, 9.404626872494351e-19, -7.220160007476807, -1.3920228325394233e-19, 3.6762614145892954e-20, -6.559418466167699e-07
