time,.layout.dim,fault,Fx,Fy,Fz,Wx,Wy,Wz
1970/01/01/01:00:08.030000,[],0,1.0856004954616312e-19, -1.0463547303532938e-18, -7.220160007476807, 1.8268146826444662e-19, 1.3652845423560735e-20, 2.340487671497045e-20
1970/01/01/01:00:08.040000,[],0,1.889593684481149e-19, -8.54941465994555e-19, -7.220160007476807, 1.5124651118650604e-19, 2.18609715666215e-20, 3.7475950795469103e-20
1970/01/01/01:00:08.050000,[],0,1.3988700785537724e-19, -6.21820204187244e-19, -7.220160007476807, 1.1182636606528482e-19, 1.2368574013357567e-20, 2.1203269275588077e-20
1970/01/01/01:00:08.060000,[],0,9.178210607485424e-20, -3.932992039590701e-19, -7.220160007476807, 7.318344760243665e-20, 3.0647869683495795e-21, 5.253920459471167e-21
1970/01/01/01:00:08.070000,[],0,4.46301195911666e-20, -1.6930929233130852e-19, -7.220160007476807, 3.5306062178286445e-20, -6.053230578377413e-21, -1.0376966244193527e-20
1970/01/01/01:00:08.080000,[],0,-1.5832890227312218e-21, 5.0217763403053515e-20, -7.220160007476807, -1.817306516152982e-21, -1.4988281670500715e-20, -2.569419761102612e-20
1970/01/01/01:00:08.090000,[],0,-8.44728861507428e-20, -1.4269964165790774e-19, -7.220160007476807, 2.8388744918766144e-20, -2.803792986616416e-20, -4.806502585888426e-20
1970/01/01/01:00:08.100000,[],0,-1.6569624496385932e-19, -3.317444294289658e-19, -7.220160007476807, 5.798783601945636e-20, -4.0823783379018487e-20, -6.998362864974598e-20
1970/01/01/01:00:08.110000,[],0,-2.4527856791455013e-19, -5.16975113244936e-19, -7.220160007476807, 8.69891501870835e-20, -5.334983432487154e-20, -9.145686253540751e-20
1970/01/01/01:00:08.120000,[],0,-3.2324470919528303e-19, -6.984495440499088e-19, -7.220160007476807, 1.1540173794077164e-19, -6.562003119867855e-20, -1.124914839012628e-19
1970/01/01/01:00:08.130000,[],0,-2.641715799004144e-19, -7.57225741354265e-19, -7.220160007476807, 1.277047570827908e-19, -5.814107769028035e-20, -9.967041705123816e-20
1970/01/01/01:00:08.140000,[],0,-2.062534790840054e-19, -8.147507245845582e-19, -7.220160007476807, 1.397489462412633e-19, -5.080588558740445e-20, -8.709580478731456e-20
1970/01/01/01:00:08.150000,[],0,-1.4947312642607185e-19, -8.710437256900302e-19, -7.220160007476807, 1.5153827329818998e-19, -4.361231585268558e-20, -7.476397003317528e-20
